#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1      2.9175      2.9175           0
           2     2.91739     2.91745 3.71247e-05
           3     2.91708     2.91733 0.000102946
           4     2.91656     2.91713 0.000183483
           5     2.91582     2.91687 0.000276585
           6     2.91488     2.91654 0.000380919
           7     2.91372     2.91614 0.000495608
           8     2.91235     2.91566 0.000620058
           9     2.91075     2.91512 0.000753865
          10     2.90894      2.9145  0.00089676
          11     2.90689     2.91381  0.00104858
          12     2.90461     2.91304  0.00120925
          13     2.90209      2.9122  0.00137875
          14     2.89932     2.91128  0.00155709
          15      2.8963     2.91028  0.00174431
          16     2.89302      2.9092  0.00194054
          17     2.88946     2.90804  0.00214591
          18     2.88562     2.90679  0.00236055
          19      2.8815     2.90546  0.00258468
          20     2.87706     2.90404  0.00281862
          21     2.87231     2.90253   0.0030627
          22     2.86723     2.90093  0.00331725
          23     2.86181     2.89923  0.00358261
          24     2.85602     2.89743  0.00385918
          25     2.84986     2.89552  0.00414734
          26     2.84331     2.89352  0.00444747
          27     2.83636      2.8914  0.00476001
          28     2.82897     2.88917  0.00508539
          29     2.82115     2.88682  0.00542406
          30     2.81286     2.88436  0.00577647
          31     2.80409     2.88177  0.00614307
          32     2.79483     2.87905  0.00652433
          33     2.78504      2.8762  0.00692074
          34     2.77471     2.87322   0.0073328
          35     2.76381     2.87009  0.00776104
          36     2.75233     2.86682  0.00820596
          37     2.74024      2.8634  0.00866806
          38     2.72752     2.85982  0.00914778
          39     2.71417     2.85609  0.00964555
          40     2.70015     2.85219   0.0101618
          41     2.68545     2.84812   0.0106969
          42     2.67005     2.84388   0.0112511
          43     2.65394     2.83947   0.0118249
          44      2.6371     2.83487   0.0124184
          45     2.61953     2.83008   0.0130318
          46     2.60122     2.82511   0.0136653
          47     2.58215     2.81994   0.0143189
          48     2.56234     2.81457   0.0149926
          49     2.54178       2.809   0.0156862
          50     2.52048     2.80323   0.0163995
          51     2.49846     2.79726   0.0171322
          52     2.47573     2.79107   0.0178838
          53     2.45231     2.78468   0.0186536
          54     2.42822     2.77808   0.0194411
          55     2.40351     2.77127   0.0202454
          56      2.3782     2.76425   0.0210655
          57     2.35235     2.75703   0.0219004
          58     2.32599     2.74959   0.0227488
          59     2.29918     2.74196   0.0236095
          60     2.27197     2.73413    0.024481
          61     2.24441      2.7261   0.0253618
          62     2.21658     2.71788   0.0262505
          63     2.18853     2.70948   0.0271453
          64     2.16032      2.7009   0.0280445
          65     2.13202     2.69215   0.0289464
          66      2.1037     2.68323   0.0298494
          67     2.07542     2.67416   0.0307515
          68     2.04724     2.66494   0.0316512
          69     2.01921     2.65558   0.0325465
          70     1.99141     2.64609    0.033436
          71     1.96389     2.63648   0.0343179
          72     1.93671     2.62676   0.0351906
          73     1.90991     2.61694   0.0360526
          74     1.88357     2.60703   0.0369025
          75     1.85771     2.59704   0.0377387
          76      1.8324     2.58698   0.0385599
          77     1.80769     2.57686   0.0393649
          78     1.78362     2.56669   0.0401524
          79     1.76024     2.55648   0.0409213
          80     1.73759     2.54625   0.0416704
          81     1.71572     2.53599   0.0423986
          82     1.69469     2.52573   0.0431051
          83     1.67451     2.51548   0.0437887
          84     1.65525     2.50524   0.0444488
          85     1.63694     2.49502   0.0450845
          86     1.61962     2.48484   0.0456949
          87     1.60332     2.47471   0.0462794
          88     1.58809     2.46464   0.0468374
          89     1.57394     2.45463   0.0473683
          90      1.5609      2.4447   0.0478715
          91       1.549     2.43485   0.0483468
          92     1.53824     2.42511   0.0487937
          93     1.52864     2.41547   0.0492119
          94     1.52021     2.40595   0.0496014
          95     1.51292     2.39654   0.0499621
          96     1.50678     2.38728    0.050294
          97     1.50174     2.37815   0.0505973
          98     1.49779     2.36916   0.0508722
          99     1.49487     2.36033   0.0511192
         100     1.49295     2.35166   0.0513386
         101     1.49196     2.34315   0.0515311
         102     1.49185      2.3348   0.0516973
         103     1.49253     2.32662   0.0518381
         104     1.49394     2.31862   0.0519543
         105     1.49601     2.31078   0.0520468
         106     1.49864     2.30312   0.0521167
         107     1.50177     2.29563    0.052165
         108     1.50531     2.28831   0.0521927
         109     1.50918     2.28117    0.052201
         110     1.51332     2.27419   0.0521911
         111     1.51764     2.26737   0.0521641
         112     1.52208     2.26072    0.052121
         113     1.52659     2.25422   0.0520631
         114      1.5311     2.24788   0.0519914
         115     1.53558     2.24168   0.0519069
         116     1.53997     2.23563   0.0518107
         117     1.54425     2.22972   0.0517038
         118     1.54838     2.22395    0.051587
         119     1.55234     2.21831   0.0514613
         120     1.55612     2.21279   0.0513275
         121      1.5597     2.20739   0.0511863
         122     1.56308     2.20211   0.0510385
         123     1.56625     2.19694   0.0508846
         124     1.56922     2.19188   0.0507255
         125     1.57199     2.18692   0.0505615
         126     1.57457     2.18206   0.0503932
         127     1.57697     2.17729   0.0502212
         128      1.5792     2.17262   0.0500457
         129     1.58127     2.16804   0.0498673
         130      1.5832     2.16354   0.0496862
         131     1.58501     2.15912   0.0495028
         132      1.5867     2.15478   0.0493173
         133      1.5883     2.15053   0.0491301
         134     1.58982     2.14634   0.0489413
         135     1.59127     2.14223   0.0487512
         136     1.59266     2.13819   0.0485599
         137       1.594     2.13422   0.0483677
         138     1.59531     2.13031   0.0481746
         139     1.59658     2.12647   0.0479808
         140     1.59782      2.1227   0.0477864
         141     1.59904     2.11898   0.0475916
         142     1.60023     2.11533   0.0473964
         143      1.6014     2.11173    0.047201
         144     1.60255      2.1082   0.0470055
         145     1.60366     2.10472     0.04681
         146     1.60474     2.10129   0.0466144
         147     1.60579     2.09792    0.046419
         148      1.6068     2.09461   0.0462239
         149     1.60777     2.09134    0.046029
         150      1.6087     2.08812   0.0458344
