#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1       1.945       1.945           0
           2     1.94493     1.94496 2.47498e-05
           3     1.94472     1.94488 6.86307e-05
           4     1.94437     1.94476 0.000122322
           5     1.94388     1.94458  0.00018439
           6     1.94325     1.94436 0.000253946
           7     1.94248     1.94409 0.000330405
           8     1.94156     1.94377 0.000413372
           9      1.9405     1.94341 0.000502576
          10     1.93929       1.943  0.00059784
          11     1.93793     1.94254 0.000699054
          12     1.93641     1.94203 0.000806166
          13     1.93473     1.94147  0.00091917
          14     1.93288     1.94085  0.00103806
          15     1.93087     1.94019  0.00116287
          16     1.92868     1.93947   0.0012937
          17     1.92631     1.93869  0.00143061
          18     1.92375     1.93786   0.0015737
          19       1.921     1.93698  0.00172312
          20     1.91804     1.93603  0.00187908
          21     1.91488     1.93502   0.0020418
          22     1.91149     1.93395   0.0022115
          23     1.90787     1.93282  0.00238841
          24     1.90402     1.93162  0.00257279
          25     1.89991     1.93035  0.00276489
          26     1.89554     1.92901  0.00296498
          27      1.8909      1.9276  0.00317334
          28     1.88598     1.92611  0.00339026
          29     1.88077     1.92455  0.00361604
          30     1.87524     1.92291  0.00385098
          31      1.8694     1.92118  0.00409538
          32     1.86322     1.91937  0.00434955
          33     1.85669     1.91747  0.00461383
          34      1.8498     1.91548  0.00488854
          35     1.84254     1.91339  0.00517403
          36     1.83488     1.91121  0.00547064
          37     1.82682     1.90893  0.00577871
          38     1.81835     1.90655  0.00609852
          39     1.80944     1.90406  0.00643036
          40      1.8001     1.90146  0.00677452
          41      1.7903     1.89875  0.00713123
          42     1.78003     1.89592  0.00750074
          43     1.76929     1.89298  0.00788324
          44     1.75807     1.88991  0.00827891
          45     1.74635     1.88672  0.00868786
          46     1.73414      1.8834  0.00911019
          47     1.72144     1.87996  0.00954592
          48     1.70823     1.87638  0.00999504
          49     1.69452     1.87267   0.0104575
          50     1.68032     1.86882    0.010933
          51     1.66564     1.86484   0.0114215
          52     1.65049     1.86072   0.0119225
          53     1.63487     1.85645   0.0124358
          54     1.61882     1.85205   0.0129607
          55     1.60234     1.84751   0.0134969
          56     1.58547     1.84283   0.0140437
          57     1.56823     1.83802   0.0146002
          58     1.55066     1.83306   0.0151659
          59     1.53278     1.82797   0.0157396
          60     1.51464     1.82275   0.0163206
          61     1.49628      1.8174   0.0169079
          62     1.47772     1.81192   0.0175003
          63     1.45902     1.80632   0.0180968
          64     1.44021      1.8006   0.0186963
          65     1.42135     1.79476   0.0192976
          66     1.40247     1.78882   0.0198996
          67     1.38361     1.78277    0.020501
          68     1.36482     1.77663   0.0211008
          69     1.34614     1.77039   0.0216977
          70     1.32761     1.76406   0.0222907
          71     1.30926     1.75766   0.0228786
          72     1.29114     1.75118   0.0234604
          73     1.27328     1.74463   0.0240351
          74     1.25571     1.73802   0.0246016
          75     1.23847     1.73136   0.0251591
          76      1.2216     1.72465   0.0257066
          77     1.20513     1.71791   0.0262433
          78     1.18908     1.71113   0.0267683
          79     1.17349     1.70432   0.0272809
          80     1.15839      1.6975   0.0277802
          81     1.14382     1.69066   0.0282657
          82     1.12979     1.68382   0.0287367
          83     1.11634     1.67699   0.0291925
          84      1.1035     1.67016   0.0296325
          85     1.09129     1.66335   0.0300563
          86     1.07975     1.65656   0.0304633
          87     1.06888     1.64981   0.0308529
          88     1.05872     1.64309   0.0312249
          89     1.04929     1.63642   0.0315788
          90      1.0406      1.6298   0.0319143
          91     1.03266     1.62324   0.0322312
          92     1.02549     1.61674   0.0325291
          93      1.0191     1.61031    0.032808
          94     1.01347     1.60396   0.0330676
          95     1.00862      1.5977   0.0333081
          96     1.00452     1.59152   0.0335294
          97     1.00116     1.58543   0.0337315
          98    0.998524     1.57944   0.0339148
          99    0.996582     1.57356   0.0340794
         100    0.995301     1.56777   0.0342257
         101    0.994643      1.5621    0.034354
         102    0.994565     1.55653   0.0344649
         103    0.995022     1.55108   0.0345587
         104    0.995963     1.54574   0.0346362
         105    0.997338     1.54052   0.0346979
         106    0.999094     1.53541   0.0347445
         107     1.00118     1.53042   0.0347766
         108     1.00354     1.52554   0.0347951
         109     1.00612     1.52078   0.0348007
         110     1.00888     1.51612   0.0347941
         111     1.01176     1.51158   0.0347761
         112     1.01472     1.50714   0.0347474
         113     1.01773     1.50281   0.0347087
         114     1.02074     1.49858   0.0346609
         115     1.02372     1.49445   0.0346046
         116     1.02665     1.49042   0.0345405
         117      1.0295     1.48648   0.0344692
         118     1.03225     1.48263   0.0343914
         119     1.03489     1.47887   0.0343076
         120     1.03741     1.47519   0.0342183
         121      1.0398     1.47159   0.0341242
         122     1.04205     1.46807   0.0340256
         123     1.04417     1.46463   0.0339231
         124     1.04615     1.46125    0.033817
         125     1.04799     1.45795   0.0337077
         126     1.04971     1.45471   0.0335955
         127     1.05131     1.45153   0.0334808
         128      1.0528     1.44841   0.0333638
         129     1.05418     1.44536   0.0332448
         130     1.05547     1.44236   0.0331241
         131     1.05667     1.43941   0.0330018
         132      1.0578     1.43652   0.0328782
         133     1.05887     1.43368   0.0327534
         134     1.05988     1.43089   0.0326275
         135     1.06085     1.42815   0.0325008
         136     1.06177     1.42546   0.0323733
         137     1.06267     1.42281   0.0322451
         138     1.06354     1.42021   0.0321164
         139     1.06439     1.41765   0.0319872
         140     1.06522     1.41513   0.0318576
         141     1.06603     1.41265   0.0317277
         142     1.06682     1.41022   0.0315976
         143      1.0676     1.40782   0.0314674
         144     1.06836     1.40547    0.031337
         145     1.06911     1.40315   0.0312066
         146     1.06983     1.40086   0.0310763
         147     1.07053     1.39862    0.030946
         148      1.0712      1.3964   0.0308159
         149     1.07185     1.39423    0.030686
         150     1.07247     1.39208   0.0305563
         151     1.07305     1.38997   0.0304269
         152     1.07361     1.38789   0.0302978
         153     1.07414     1.38584   0.0301691
         154     1.07463     1.38381   0.0300408
         155     1.07509     1.38182   0.0299129
         156     1.07553     1.37986   0.0297856
         157     1.07595     1.37792   0.0296587
         158     1.07636     1.37602   0.0295323
         159     1.07675     1.37413   0.0294065
         160     1.07715     1.37228   0.0292812
         161     1.07756     1.37045   0.0291565
         162     1.07799     1.36864   0.0290324
         163     1.07844     1.36686   0.0289088
         164     1.07892     1.36511   0.0287858
         165     1.07944     1.36337   0.0286633
         166     1.08001     1.36167   0.0285415
         167     1.08062     1.35998   0.0284201
         168     1.08128     1.35833   0.0282993
         169     1.08199     1.35669   0.0281791
         170     1.08275     1.35508   0.0280593
         171     1.08354     1.35349   0.0279402
         172     1.08436     1.35193   0.0278215
         173     1.08519     1.35038   0.0277034
         174     1.08604     1.34886   0.0275858
         175     1.08688     1.34737   0.0274687
         176     1.08769     1.34589   0.0273523
         177     1.08847     1.34444   0.0272364
         178     1.08919       1.343   0.0271211
         179     1.08984     1.34159   0.0270064
         180      1.0904     1.34019   0.0268924
         181     1.09086     1.33882   0.0267791
         182     1.09121     1.33746   0.0266665
         183     1.09143     1.33611   0.0265546
         184     1.09152     1.33478   0.0264436
         185     1.09147     1.33347   0.0263333
         186     1.09129     1.33217   0.0262239
         187     1.09095     1.33088   0.0261154
         188     1.09048      1.3296   0.0260078
         189     1.08987     1.32833   0.0259011
         190     1.08912     1.32707   0.0257953
         191     1.08826     1.32582   0.0256905
         192     1.08728     1.32458   0.0255868
         193      1.0862     1.32334    0.025484
         194     1.08503     1.32211   0.0253822
         195     1.08378     1.32089   0.0252815
         196     1.08247     1.31967   0.0251817
         197     1.08112     1.31846    0.025083
         198     1.07974     1.31726   0.0249853
         199     1.07835     1.31606   0.0248885
         200     1.07695     1.31486   0.0247928
         201     1.07556     1.31367    0.024698
         202      1.0742     1.31249   0.0246042
         203     1.07287     1.31131   0.0245113
         204      1.0716     1.31013   0.0244193
         205     1.07038     1.30896   0.0243282
         206     1.06923      1.3078   0.0242379
         207     1.06817     1.30664   0.0241484
         208     1.06719     1.30549   0.0240597
         209     1.06631     1.30434   0.0239718
         210     1.06553     1.30321   0.0238846
         211     1.06487     1.30208   0.0237981
         212     1.06432     1.30096   0.0237123
         213     1.06389     1.29984   0.0236271
         214     1.06359     1.29874   0.0235424
         215     1.06344     1.29764   0.0234584
         216     1.06342     1.29656   0.0233748
         217     1.06356     1.29549   0.0232917
         218     1.06385     1.29442   0.0232091
         219     1.06431     1.29337   0.0231269
         220     1.06495     1.29233   0.0230451
         221     1.06577     1.29131   0.0229636
         222     1.06678      1.2903   0.0228824
         223     1.06798      1.2893   0.0228015
         224     1.06938     1.28832   0.0227208
         225     1.07099     1.28735   0.0226404
         226      1.0728      1.2864   0.0225601
         227     1.07482     1.28547     0.02248
         228     1.07704     1.28456   0.0223999
         229     1.07946     1.28366     0.02232
         230     1.08208     1.28279   0.0222402
         231     1.08486     1.28193   0.0221604
         232     1.08782     1.28109   0.0220807
         233     1.09092     1.28028    0.022001
         234     1.09416     1.27948   0.0219213
         235     1.09751     1.27871   0.0218417
         236     1.10094     1.27795   0.0217622
         237     1.10444     1.27722   0.0216827
         238     1.10797     1.27651   0.0216032
         239     1.11152     1.27582   0.0215238
         240     1.11506     1.27515   0.0214446
         241     1.11856      1.2745   0.0213654
         242       1.122     1.27387   0.0212864
         243     1.12536     1.27326   0.0212076
         244     1.12862     1.27267    0.021129
         245     1.13176     1.27209   0.0210506
         246     1.13477     1.27153   0.0209724
         247     1.13763     1.27099   0.0208945
         248     1.14033     1.27046   0.0208169
         249     1.14287     1.26995   0.0207396
         250     1.14523     1.26945   0.0206626
         251     1.14741     1.26897    0.020586
         252     1.14942     1.26849   0.0205098
         253     1.15124     1.26803    0.020434
         254     1.15289     1.26757   0.0203585
         255     1.15437     1.26713   0.0202836
         256     1.15568      1.2667    0.020209
         257     1.15682     1.26627   0.0201349
         258     1.15782     1.26585   0.0200612
         259     1.15866     1.26543    0.019988
         260     1.15937     1.26503   0.0199153
         261     1.15994     1.26462   0.0198431
         262      1.1604     1.26423   0.0197713
         263     1.16074     1.26383   0.0197001
         264     1.16098     1.26344   0.0196293
         265     1.16113     1.26306    0.019559
         266     1.16119     1.26267   0.0194892
         267     1.16117     1.26229     0.01942
         268     1.16108     1.26192   0.0193512
         269     1.16092     1.26154   0.0192829
         270     1.16071     1.26117   0.0192151
         271     1.16045     1.26079   0.0191478
         272     1.16013     1.26042   0.0190809
         273     1.15978     1.26006   0.0190146
         274     1.15939     1.25969   0.0189488
         275     1.15896     1.25932   0.0188834
         276      1.1585     1.25896   0.0188185
         277     1.15802     1.25859   0.0187541
         278      1.1575     1.25823   0.0186902
         279     1.15696     1.25787   0.0186267
         280      1.1564      1.2575   0.0185637
         281     1.15581     1.25714   0.0185012
         282      1.1552     1.25678   0.0184391
         283     1.15456     1.25642   0.0183775
         284      1.1539     1.25606   0.0183163
         285      1.1532      1.2557   0.0182556
         286     1.15246     1.25534   0.0181953
         287      1.1517     1.25498   0.0181355
         288     1.15089     1.25461   0.0180761
         289     1.15004     1.25425   0.0180172
         290     1.14915     1.25389   0.0179587
         291      1.1482     1.25353   0.0179007
         292     1.14721     1.25316   0.0178431
         293     1.14615      1.2528   0.0177859
         294     1.14503     1.25243   0.0177292
         295     1.14385     1.25206   0.0176729
         296     1.14261     1.25169   0.0176171
         297     1.14129     1.25132   0.0175617
         298     1.13989     1.25095   0.0175068
         299     1.13842     1.25057   0.0174522
         300     1.13688     1.25019   0.0173982
         301     1.13526     1.24981   0.0173446
         302     1.13356     1.24942   0.0172914
         303     1.13178     1.24904   0.0172387
         304     1.12993     1.24864   0.0171864
         305     1.12801     1.24825   0.0171346
         306     1.12602     1.24785   0.0170833
         307     1.12397     1.24745   0.0170324
         308     1.12186     1.24704    0.016982
         309      1.1197     1.24663    0.016932
         310     1.11748     1.24621   0.0168826
         311     1.11523     1.24579   0.0168335
         312     1.11294     1.24536    0.016785
         313     1.11063     1.24493   0.0167368
         314     1.10829      1.2445   0.0166892
         315     1.10593     1.24406    0.016642
         316     1.10356     1.24361   0.0165953
         317     1.10119     1.24316    0.016549
         318      1.0988     1.24271   0.0165032
         319     1.09641     1.24225   0.0164578
         320     1.09402     1.24179   0.0164129
         321     1.09163     1.24132   0.0163685
         322     1.08924     1.24085   0.0163244
         323     1.08684     1.24037   0.0162809
         324     1.08444     1.23989   0.0162377
         325     1.08204      1.2394    0.016195
         326     1.07963     1.23891   0.0161528
         327     1.07721     1.23842   0.0161109
         328     1.07477     1.23792   0.0160695
         329     1.07233     1.23742   0.0160286
         330     1.06987     1.23691    0.015988
         331      1.0674      1.2364   0.0159479
         332     1.06491     1.23588   0.0159083
         333     1.06241     1.23536    0.015869
         334      1.0599     1.23483   0.0158302
         335     1.05739      1.2343   0.0157918
         336     1.05487     1.23377   0.0157538
         337     1.05236     1.23323   0.0157163
         338     1.04987     1.23269   0.0156791
         339      1.0474     1.23214   0.0156424
         340     1.04497     1.23159   0.0156061
         341     1.04259     1.23104   0.0155702
         342     1.04028     1.23048   0.0155346
         343     1.03804     1.22992   0.0154995
         344     1.03589     1.22936   0.0154647
         345     1.03384     1.22879   0.0154302
