#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         237     1.71376     1.96789   0.0331474
         238     1.71926     1.96685   0.0330246
         239     1.72472     1.96583   0.0329019
         240      1.7301     1.96485   0.0327795
         241     1.73537      1.9639   0.0326573
         242     1.74049     1.96298   0.0325354
         243     1.74544     1.96208   0.0324138
         244     1.75019     1.96121   0.0322926
         245     1.75471     1.96037   0.0321718
         246     1.75899     1.95955   0.0320515
         247     1.76302     1.95875   0.0319316
         248     1.76677     1.95798   0.0318122
         249     1.77025     1.95723   0.0316934
         250     1.77346     1.95649   0.0315751
         251     1.77638     1.95577   0.0314575
         252     1.77903     1.95507   0.0313405
         253     1.78141     1.95439   0.0312241
         254     1.78352     1.95371   0.0311084
         255     1.78538     1.95305   0.0309934
         256       1.787      1.9524   0.0308791
         257     1.78838     1.95177   0.0307656
         258     1.78955     1.95114   0.0306528
         259     1.79051     1.95052   0.0305407
         260     1.79128     1.94991   0.0304294
         261     1.79187      1.9493   0.0303188
         262     1.79229      1.9487    0.030209
         263     1.79257     1.94811      0.0301
         264      1.7927     1.94752   0.0299917
         265     1.79271     1.94693   0.0298842
         266      1.7926     1.94635   0.0297775
         267     1.79239     1.94578   0.0296716
         268     1.79208      1.9452   0.0295664
         269     1.79169     1.94463    0.029462
         270     1.79123     1.94406   0.0293583
         271     1.79069      1.9435   0.0292555
         272      1.7901     1.94293   0.0291533
         273     1.78945     1.94237    0.029052
         274     1.78875     1.94181   0.0289514
         275       1.788     1.94125   0.0288515
         276     1.78721     1.94069   0.0287523
         277     1.78638     1.94014   0.0286539
         278     1.78551     1.93958   0.0285563
         279     1.78459     1.93903   0.0284593
         280     1.78364     1.93847   0.0283631
         281     1.78264     1.93792   0.0282676
         282      1.7816     1.93736   0.0281728
         283      1.7805     1.93681   0.0280787
         284     1.77936     1.93625   0.0279853
         285     1.77816      1.9357   0.0278926
         286      1.7769     1.93514   0.0278006
         287     1.77558     1.93459   0.0277093
         288     1.77418     1.93403   0.0276187
         289     1.77271     1.93347   0.0275287
         290     1.77115     1.93291   0.0274395
         291      1.7695     1.93235   0.0273509
         292     1.76775     1.93179   0.0272631
         293     1.76591     1.93122   0.0271759
         294     1.76396     1.93065   0.0270894
         295      1.7619     1.93008   0.0270036
         296     1.75973      1.9295   0.0269185
         297     1.75744     1.92893   0.0268341
         298     1.75503     1.92834   0.0267504
         299     1.75251     1.92775   0.0266674
         300     1.74986     1.92716   0.0265851
         301      1.7471     1.92656   0.0265035
         302     1.74423     1.92596   0.0264227
         303     1.74125     1.92535   0.0263425
         304     1.73817     1.92473    0.026263
         305     1.73499     1.92411   0.0261843
         306     1.73173     1.92348   0.0261063
         307     1.72839     1.92285    0.026029
         308     1.72499      1.9222   0.0259524
         309     1.72152     1.92156   0.0258765
         310     1.71801      1.9209   0.0258014
         311     1.71445     1.92023   0.0257269
         312     1.71087     1.91956   0.0256532
         313     1.70727     1.91889   0.0255802
         314     1.70365      1.9182    0.025508
         315     1.70002     1.91751   0.0254364
         316     1.69639     1.91681   0.0253655
         317     1.69276      1.9161   0.0252953
         318     1.68913     1.91539   0.0252259
         319      1.6855     1.91467   0.0251571
         320     1.68187     1.91394    0.025089
         321     1.67824      1.9132   0.0250216
         322     1.67461     1.91246   0.0249548
         323     1.67097     1.91172   0.0248888
         324     1.66732     1.91096   0.0248234
         325     1.66365      1.9102   0.0247587
         326     1.65997     1.90943   0.0246946
         327     1.65627     1.90866   0.0246312
         328     1.65255     1.90788   0.0245685
         329     1.64881     1.90709   0.0245064
         330     1.64506      1.9063    0.024445
         331     1.64128      1.9055   0.0243843
         332      1.6375     1.90469   0.0243242
         333     1.63372     1.90388   0.0242648
         334     1.62994     1.90305    0.024206
         335     1.62618     1.90223   0.0241478
         336     1.62246      1.9014   0.0240903
         337     1.61879     1.90056   0.0240334
         338     1.61519     1.89971   0.0239771
         339     1.61168     1.89886   0.0239215
         340     1.60828     1.89801   0.0238664
         341     1.60502     1.89715   0.0238118
         342     1.60191     1.89629   0.0237578
         343     1.59897     1.89542   0.0237044
         344     1.59623     1.89455   0.0236514
         345      1.5937     1.89368   0.0235989
         346     1.59142      1.8928   0.0235469
         347     1.58938     1.89193   0.0234953
         348     1.58762     1.89106    0.023444
         349     1.58614     1.89018   0.0233931
         350     1.58495     1.88931   0.0233425
         351     1.58407     1.88844   0.0232922
         352     1.58349     1.88757   0.0232422
         353     1.58322     1.88671   0.0231923
         354     1.58326     1.88585   0.0231426
         355     1.58362       1.885   0.0230931
         356     1.58428     1.88416   0.0230437
         357     1.58525     1.88332   0.0229943
         358     1.58652     1.88249    0.022945
         359     1.58807     1.88167   0.0228958
         360     1.58989     1.88086   0.0228465
         361     1.59198     1.88006   0.0227972
         362     1.59431     1.87927   0.0227479
         363     1.59687     1.87849   0.0226986
         364     1.59964     1.87773   0.0226491
         365     1.60261     1.87697   0.0225996
         366     1.60575     1.87623     0.02255
         367     1.60904      1.8755   0.0225003
         368     1.61246     1.87479   0.0224505
         369     1.61599     1.87409   0.0224006
         370     1.61961      1.8734   0.0223507
         371      1.6233     1.87273   0.0223006
         372     1.62704     1.87207   0.0222504
         373      1.6308     1.87142   0.0222002
         374     1.63458     1.87079   0.0221498
         375     1.63835     1.87017   0.0220994
         376      1.6421     1.86956    0.022049
         377      1.6458     1.86897   0.0219985
         378     1.64945     1.86839   0.0219479
         379     1.65304     1.86782   0.0218974
         380     1.65655     1.86726   0.0218468
         381     1.65996     1.86672   0.0217963
         382     1.66327     1.86618   0.0217457
         383     1.66648     1.86566   0.0216952
         384     1.66956     1.86515   0.0216447
         385     1.67252     1.86465   0.0215942
         386     1.67535     1.86416   0.0215439
         387     1.67803     1.86368   0.0214936
         388     1.68057     1.86321   0.0214434
         389     1.68295     1.86275   0.0213932
         390     1.68517     1.86229   0.0213432
         391     1.68721     1.86184   0.0212933
         392     1.68908      1.8614   0.0212436
         393     1.69076     1.86097    0.021194
         394     1.69223     1.86054   0.0211445
         395      1.6935     1.86012   0.0210952
         396     1.69455      1.8597   0.0210461
         397     1.69537     1.85928   0.0209971
         398     1.69594     1.85887   0.0209484
         399     1.69627     1.85847   0.0208998
         400     1.69634     1.85806   0.0208515
         401     1.69614     1.85766   0.0208034
         402     1.69567     1.85725   0.0207556
         403     1.69493     1.85685    0.020708
         404     1.69391     1.85645   0.0206607
         405     1.69262     1.85604   0.0206136
         406     1.69107     1.85564   0.0205668
         407     1.68927     1.85523   0.0205204
         408     1.68723     1.85482   0.0204742
         409     1.68497      1.8544   0.0204283
         410     1.68252     1.85398   0.0203828
         411      1.6799     1.85356   0.0203376
         412     1.67716     1.85313   0.0202928
         413     1.67433      1.8527   0.0202483
         414     1.67145     1.85226   0.0202041
         415     1.66855     1.85182   0.0201602
         416      1.6657     1.85137   0.0201167
         417     1.66291     1.85092   0.0200736
         418     1.66025     1.85046   0.0200307
         419     1.65773        1.85   0.0199882
         420      1.6554     1.84954    0.019946
         421     1.65328     1.84907   0.0199041
         422     1.65138      1.8486   0.0198624
         423     1.64973     1.84813    0.019821
         424     1.64832     1.84766   0.0197799
         425     1.64715     1.84719    0.019739
         426     1.64621     1.84672   0.0196983
         427     1.64548     1.84625   0.0196578
         428     1.64493     1.84578   0.0196175
         429     1.64453     1.84531   0.0195773
         430     1.64426     1.84484   0.0195374
         431     1.64406     1.84437   0.0194976
         432     1.64392     1.84391    0.019458
         433     1.64378     1.84345   0.0194186
         434     1.64362     1.84299   0.0193793
         435      1.6434     1.84253   0.0193401
         436      1.6431     1.84207   0.0193012
         437     1.64268     1.84162   0.0192624
         438     1.64214     1.84116   0.0192238
         439     1.64146      1.8407   0.0191854
         440     1.64062     1.84025   0.0191472
         441     1.63963      1.8398   0.0191092
         442     1.63848     1.83934   0.0190714
         443     1.63717     1.83888   0.0190338
         444     1.63572     1.83843   0.0189964
         445     1.63414     1.83797   0.0189593
         446     1.63243     1.83751   0.0189224
         447     1.63061     1.83704   0.0188857
         448     1.62871     1.83658   0.0188493
         449     1.62673     1.83611   0.0188131
         450     1.62471     1.83564   0.0187771
         451     1.62264     1.83517   0.0187414
         452     1.62056     1.83469    0.018706
         453     1.61848     1.83422   0.0186708
         454     1.61641     1.83374   0.0186358
         455     1.61436     1.83325   0.0186011
         456     1.61235     1.83277   0.0185666
         457     1.61038     1.83228   0.0185324
         458     1.60847     1.83179   0.0184983
         459     1.60662      1.8313   0.0184645
         460     1.60483     1.83081    0.018431
         461     1.60312     1.83032   0.0183976
         462     1.60147     1.82982   0.0183645
         463     1.59991     1.82933   0.0183315
         464     1.59842     1.82883   0.0182987
         465     1.59703     1.82833   0.0182662
         466     1.59572     1.82783   0.0182338
         467     1.59452     1.82733   0.0182016
         468     1.59341     1.82683   0.0181696
         469     1.59242     1.82633   0.0181377
         470     1.59155     1.82583    0.018106
         471     1.59082     1.82533   0.0180744
         472     1.59023     1.82484    0.018043
         473     1.58978     1.82434   0.0180117
         474      1.5895     1.82384   0.0179805
         475     1.58938     1.82335   0.0179494
         476     1.58943     1.82286   0.0179184
         477     1.58965     1.82237   0.0178875
         478     1.59004     1.82188   0.0178567
         479     1.59059      1.8214    0.017826
         480     1.59129     1.82092   0.0177953
         481     1.59213     1.82044   0.0177646
         482     1.59309     1.81997    0.017734
         483     1.59415     1.81951   0.0177035
         484     1.59529     1.81904    0.017673
         485     1.59648     1.81858   0.0176425
         486     1.59769     1.81813    0.017612
         487     1.59889     1.81768   0.0175816
         488     1.60006     1.81723   0.0175513
         489     1.60116     1.81679   0.0175209
         490     1.60217     1.81635   0.0174906
         491     1.60307     1.81592   0.0174604
         492     1.60382     1.81549   0.0174302
         493     1.60441     1.81506   0.0174001
         494     1.60481     1.81463   0.0173701
         495     1.60501     1.81421   0.0173402
         496     1.60499     1.81379   0.0173104
         497     1.60475     1.81337   0.0172806
         498     1.60426     1.81295    0.017251
         499     1.60353     1.81253   0.0172216
         500     1.60255     1.81211   0.0171923
         501     1.60131     1.81169   0.0171631
         502      1.5998     1.81127   0.0171341
         503     1.59804     1.81084   0.0171053
         504     1.59602     1.81042   0.0170766
         505     1.59376     1.80999   0.0170482
         506     1.59125     1.80955     0.01702
         507      1.5885     1.80912    0.016992
         508     1.58553     1.80868   0.0169643
         509     1.58236     1.80823   0.0169368
         510     1.57899     1.80778   0.0169095
         511     1.57545     1.80733   0.0168825
         512     1.57176     1.80687   0.0168558
         513     1.56794      1.8064   0.0168294
         514     1.56402     1.80593   0.0168033
         515     1.56002     1.80545   0.0167774
         516     1.55596     1.80497   0.0167519
         517     1.55189     1.80448   0.0167266
         518     1.54782     1.80399   0.0167017
         519     1.54377     1.80348    0.016677
         520     1.53977     1.80298   0.0166527
         521     1.53583     1.80246   0.0166286
         522     1.53197     1.80195   0.0166048
         523     1.52822     1.80142   0.0165813
         524     1.52457     1.80089   0.0165581
         525     1.52103     1.80036   0.0165351
         526     1.51762     1.79982   0.0165124
         527     1.51432     1.79928     0.01649
         528     1.51113     1.79874   0.0164678
         529     1.50806     1.79819   0.0164458
         530      1.5051     1.79763   0.0164241
         531     1.50223     1.79708   0.0164025
         532     1.49947     1.79652   0.0163812
         533      1.4968     1.79596   0.0163602
         534     1.49423     1.79539   0.0163393
         535     1.49175     1.79482   0.0163186
         536     1.48938     1.79425   0.0162981
         537      1.4871     1.79368   0.0162778
         538     1.48494     1.79311   0.0162576
         539      1.4829     1.79253   0.0162377
         540     1.48099     1.79196   0.0162178
         541     1.47924     1.79138   0.0161982
         542     1.47765      1.7908   0.0161786
         543     1.47624     1.79022   0.0161592
         544     1.47504     1.78964   0.0161399
         545     1.47405     1.78906   0.0161206
         546      1.4733     1.78848   0.0161015
         547      1.4728     1.78791   0.0160824
         548     1.47257     1.78733   0.0160633
         549     1.47262     1.78676   0.0160443
         550     1.47297     1.78619   0.0160253
         551     1.47361     1.78562   0.0160062
         552     1.47456     1.78506   0.0159871
         553     1.47581      1.7845    0.015968
         554     1.47738     1.78394   0.0159488
         555     1.47926     1.78339   0.0159295
         556     1.48143     1.78285   0.0159101
         557     1.48391     1.78231   0.0158906
         558     1.48668     1.78178   0.0158709
         559     1.48973     1.78126   0.0158511
         560     1.49304     1.78075   0.0158312
         561     1.49661     1.78024   0.0158111
         562     1.50042     1.77974   0.0157908
         563     1.50445     1.77925   0.0157703
         564     1.50869     1.77877   0.0157496
         565     1.51313      1.7783   0.0157288
         566     1.51774     1.77784   0.0157077
         567      1.5225     1.77739   0.0156865
         568     1.52741     1.77695    0.015665
         569     1.53243     1.77652   0.0156434
         570     1.53757      1.7761   0.0156216
         571      1.5428     1.77569   0.0155995
         572      1.5481      1.7753   0.0155773
         573     1.55347     1.77491    0.015555
         574      1.5589     1.77453   0.0155324
         575     1.56436     1.77417   0.0155097
         576     1.56985     1.77381   0.0154868
         577     1.57536     1.77347   0.0154638
         578     1.58089     1.77314   0.0154407
         579     1.58643     1.77281   0.0154174
         580     1.59198      1.7725   0.0153939
         581     1.59753      1.7722   0.0153704
         582     1.60308     1.77191   0.0153467
         583     1.60864     1.77163   0.0153229
         584      1.6142     1.77136   0.0152991
         585     1.61977      1.7711   0.0152751
         586     1.62535     1.77085   0.0152511
         587     1.63094     1.77061    0.015227
         588     1.63653     1.77039   0.0152028
         589     1.64213     1.77017   0.0151785
         590     1.64775     1.76996   0.0151542
         591     1.65336     1.76976   0.0151299
         592     1.65898     1.76958   0.0151055
         593     1.66459      1.7694    0.015081
         594     1.67019     1.76923   0.0150566
         595     1.67575     1.76907   0.0150321
         596     1.68127     1.76893   0.0150076
         597     1.68673     1.76879   0.0149831
         598     1.69212     1.76866   0.0149586
         599     1.69741     1.76854   0.0149341
         600     1.70259     1.76843   0.0149096
         601     1.70762     1.76833   0.0148851
         602     1.71251     1.76824   0.0148607
         603     1.71722     1.76815   0.0148363
         604     1.72174     1.76808   0.0148119
         605     1.72605     1.76801   0.0147876
         606     1.73014     1.76795   0.0147633
         607     1.73399     1.76789   0.0147391
         608      1.7376     1.76784   0.0147149
         609     1.74094      1.7678   0.0146908
         610     1.74403     1.76776   0.0146668
         611     1.74686     1.76772   0.0146428
         612     1.74942     1.76769   0.0146189
         613     1.75173     1.76767   0.0145951
         614     1.75378     1.76764   0.0145714
         615     1.75559     1.76762   0.0145477
         616     1.75716     1.76761   0.0145241
         617     1.75852     1.76759   0.0145006
         618     1.75967     1.76758   0.0144771
         619     1.76063     1.76757   0.0144537
         620     1.76142     1.76756   0.0144304
         621     1.76206     1.76755   0.0144072
         622     1.76257     1.76754    0.014384
         623     1.76296     1.76753   0.0143609
         624     1.76324     1.76753   0.0143379
         625     1.76345     1.76752    0.014315
         626     1.76359     1.76751   0.0142921
         627     1.76367     1.76751   0.0142693
         628     1.76371      1.7675   0.0142466
         629     1.76372      1.7675   0.0142239
         630      1.7637     1.76749   0.0142014
         631     1.76366     1.76748   0.0141789
         632      1.7636     1.76748   0.0141564
         633     1.76354     1.76747   0.0141341
         634     1.76345     1.76747   0.0141118
         635     1.76335     1.76746   0.0140895
         636     1.76322     1.76745   0.0140674
         637     1.76307     1.76745   0.0140453
         638      1.7629     1.76744   0.0140233
         639     1.76269     1.76743   0.0140014
         640     1.76244     1.76742   0.0139795
         641     1.76215     1.76741   0.0139577
         642     1.76181     1.76741   0.0139359
         643     1.76143      1.7674   0.0139143
         644     1.76099     1.76739   0.0138927
         645     1.76052     1.76738   0.0138711
         646     1.75999     1.76736   0.0138497
         647     1.75943     1.76735   0.0138283
         648     1.75884     1.76734   0.0138069
         649     1.75822     1.76733   0.0137857
         650     1.75759     1.76731   0.0137645
         651     1.75695     1.76729   0.0137433
         652     1.75631     1.76728   0.0137223
         653      1.7557     1.76726   0.0137013
         654      1.7551     1.76724   0.0136803
         655     1.75454     1.76722   0.0136594
         656     1.75403      1.7672   0.0136386
         657     1.75357     1.76718   0.0136179
         658     1.75316     1.76716   0.0135972
         659     1.75282     1.76714   0.0135766
         660     1.75253     1.76712    0.013556
         661     1.75231     1.76709   0.0135356
         662     1.75214     1.76707   0.0135151
         663     1.75201     1.76705   0.0134948
         664     1.75193     1.76703   0.0134745
         665     1.75188       1.767   0.0134542
         666     1.75185     1.76698    0.013434
         667     1.75182     1.76696   0.0134139
         668     1.75179     1.76693   0.0133939
         669     1.75174     1.76691   0.0133738
         670     1.75166     1.76689   0.0133539
         671     1.75154     1.76687    0.013334
         672     1.75138     1.76684   0.0133142
         673     1.75116     1.76682   0.0132944
         674     1.75088      1.7668   0.0132747
         675     1.75055     1.76677   0.0132551
         676     1.75015     1.76675   0.0132355
         677      1.7497     1.76672    0.013216
         678     1.74919      1.7667   0.0131965
         679     1.74863     1.76667   0.0131771
         680     1.74803     1.76664   0.0131578
         681      1.7474     1.76661   0.0131385
         682     1.74676     1.76659   0.0131192
         683      1.7461     1.76656   0.0131001
         684     1.74546     1.76652   0.0130809
         685     1.74483     1.76649   0.0130619
         686     1.74425     1.76646   0.0130429
         687     1.74372     1.76643   0.0130239
         688     1.74325     1.76639   0.0130051
         689     1.74287     1.76636   0.0129862
         690     1.74259     1.76632   0.0129674
         691     1.74242     1.76629   0.0129487
         692     1.74237     1.76626   0.0129301
         693     1.74245     1.76622   0.0129115
         694     1.74268     1.76619   0.0128929
         695     1.74305     1.76615   0.0128744
         696     1.74358     1.76612   0.0128559
         697     1.74426     1.76609   0.0128375
         698     1.74511     1.76606   0.0128192
         699     1.74612     1.76603   0.0128009
         700     1.74729       1.766   0.0127826
         701     1.74861     1.76598   0.0127644
         702     1.75007     1.76596   0.0127462
         703     1.75167     1.76594   0.0127281
         704     1.75338     1.76592     0.01271
         705      1.7552      1.7659    0.012692
         706     1.75711     1.76589    0.012674
         707      1.7591     1.76588   0.0126561
         708     1.76113     1.76588   0.0126383
         709      1.7632     1.76587   0.0126204
         710     1.76528     1.76587   0.0126027
         711     1.76734     1.76587   0.0125849
         712     1.76937     1.76588   0.0125673
         713     1.77134     1.76589   0.0125496
         714     1.77323      1.7659   0.0125321
         715     1.77502     1.76591   0.0125145
         716     1.77668     1.76592   0.0124971
         717      1.7782     1.76594   0.0124796
         718     1.77955     1.76596   0.0124623
         719     1.78072     1.76598    0.012445
         720     1.78168       1.766   0.0124277
         721     1.78244     1.76602   0.0124105
         722     1.78297     1.76605   0.0123933
         723     1.78327     1.76607   0.0123762
         724     1.78333      1.7661   0.0123591
         725     1.78314     1.76612   0.0123421
         726     1.78272     1.76614   0.0123251
         727     1.78205     1.76616   0.0123082
         728     1.78114     1.76618   0.0122913
         729        1.78      1.7662   0.0122745
         730     1.77864     1.76622   0.0122577
         731     1.77706     1.76624   0.0122409
         732     1.77528     1.76625   0.0122242
         733     1.77331     1.76626   0.0122075
         734     1.77118     1.76626   0.0121909
         735     1.76889     1.76627   0.0121743
         736     1.76647     1.76627   0.0121577
         737     1.76394     1.76626   0.0121413
