#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          53     1.63104     1.85176   0.0123893
          54     1.61505     1.84738   0.0129121
          55     1.59864     1.84286   0.0134461
          56     1.58183      1.8382   0.0139906
          57     1.56466      1.8334   0.0145449
          58     1.54715     1.82846   0.0151082
          59     1.52935     1.82339   0.0156797
          60     1.51127     1.81819   0.0162584
          61     1.49297     1.81286   0.0168433
          62     1.47448      1.8074   0.0174335
          63     1.45584     1.80182   0.0180278
          64      1.4371     1.79612   0.0186251
          65     1.41829     1.79031   0.0192242
          66     1.39947     1.78439    0.019824
          67     1.38067     1.77836   0.0204234
          68     1.36193     1.77224   0.0210211
          69     1.34331     1.76602   0.0216161
          70     1.32482     1.75972   0.0222072
          71     1.30652     1.75333   0.0227933
          72     1.28844     1.74688   0.0233734
          73     1.27062     1.74035   0.0239464
          74     1.25309     1.73377   0.0245114
          75     1.23589     1.72713   0.0250674
          76     1.21905     1.72045   0.0256135
          77     1.20261     1.71372   0.0261488
          78     1.18659     1.70696   0.0266726
          79     1.17102     1.70018   0.0271841
          80     1.15594     1.69338   0.0276824
          81     1.14138     1.68656    0.028167
          82     1.12737     1.67974   0.0286371
          83     1.11392     1.67292   0.0290922
          84     1.10109     1.66612   0.0295316
          85     1.08888     1.65933   0.0299548
          86     1.07732     1.65256   0.0303613
          87     1.06645     1.64582   0.0307507
          88     1.05628     1.63912   0.0311225
          89     1.04682     1.63247   0.0314763
          90     1.03811     1.62586   0.0318118
          91     1.03015     1.61932   0.0321287
          92     1.02294     1.61283   0.0324268
          93     1.01651     1.60642    0.032706
          94     1.01085     1.60009    0.032966
          95     1.00595     1.59383   0.0332069
          96     1.00181     1.58767   0.0334288
          97    0.998404     1.58159   0.0336316
          98     0.99572     1.57561   0.0338156
          99    0.993728     1.56973    0.033981
         100    0.992398     1.56396   0.0341281
         101    0.991692     1.55829   0.0342573
         102    0.991567     1.55274   0.0343691
         103    0.991978     1.54729   0.0344639
         104    0.992876     1.54196   0.0345423
         105     0.99421     1.53675    0.034605
         106    0.995929     1.53164   0.0346527
         107    0.997979     1.52666   0.0346859
         108     1.00031     1.52178   0.0347054
         109     1.00286     1.51702    0.034712
         110      1.0056     1.51237   0.0347064
         111     1.00846     1.50783   0.0346894
         112     1.01141      1.5034   0.0346617
         113      1.0144     1.49907    0.034624
         114     1.01741     1.49485   0.0345771
         115     1.02038     1.49072   0.0345217
         116     1.02331     1.48669   0.0344585
         117     1.02616     1.48276    0.034388
         118     1.02892     1.47891    0.034311
         119     1.03157     1.47515    0.034228
         120      1.0341     1.47148   0.0341395
         121     1.03649     1.46788   0.0340461
         122     1.03876     1.46436   0.0339483
         123     1.04088     1.46092   0.0338464
         124     1.04287     1.45755   0.0337409
         125     1.04473     1.45425   0.0336322
         126     1.04646     1.45101   0.0335207
         127     1.04807     1.44784   0.0334066
         128     1.04957     1.44473   0.0332901
         129     1.05096     1.44167   0.0331717
         130     1.05226     1.43868   0.0330515
         131     1.05347     1.43574   0.0329298
         132     1.05461     1.43285   0.0328067
         133     1.05568     1.43002   0.0326823
         134      1.0567     1.42723    0.032557
         135     1.05767     1.42449   0.0324307
         136      1.0586      1.4218   0.0323036
         137      1.0595     1.41916   0.0321759
         138     1.06037     1.41656   0.0320476
         139     1.06122       1.414   0.0319188
         140     1.06205     1.41149   0.0317897
         141     1.06286     1.40901   0.0316602
         142     1.06366     1.40658   0.0315306
         143     1.06443     1.40419   0.0314007
         144      1.0652     1.40184   0.0312708
         145     1.06594     1.39952   0.0311408
         146     1.06666     1.39724   0.0310108
         147     1.06736     1.39499    0.030881
         148     1.06803     1.39279   0.0307512
         149     1.06868     1.39061   0.0306217
         150      1.0693     1.38847   0.0304924
         151     1.06989     1.38636   0.0303633
         152     1.07045     1.38428   0.0302346
         153     1.07097     1.38223   0.0301063
         154     1.07146     1.38021   0.0299784
         155     1.07193     1.37823   0.0298508
         156     1.07237     1.37627   0.0297238
         157     1.07279     1.37433   0.0295973
         158     1.07319     1.37243   0.0294713
         159     1.07359     1.37055   0.0293458
         160     1.07398     1.36869   0.0292208
         161     1.07439     1.36687   0.0290965
         162     1.07481     1.36506   0.0289727
         163     1.07525     1.36328   0.0288494
         164     1.07573     1.36153   0.0287267
         165     1.07624      1.3598   0.0286046
         166     1.07679      1.3581   0.0284831
         167      1.0774     1.35642   0.0283621
         168     1.07805     1.35476   0.0282416
         169     1.07875     1.35313   0.0281217
         170     1.07949     1.35152   0.0280023
         171     1.08027     1.34993   0.0278834
         172     1.08108     1.34837   0.0277651
         173     1.08191     1.34683   0.0276473
         174     1.08275     1.34531     0.02753
         175     1.08358     1.34381   0.0274133
         176      1.0844     1.34234   0.0272971
         177     1.08517     1.34089   0.0271815
         178     1.08589     1.33945   0.0270666
         179     1.08655     1.33804   0.0269522
         180     1.08712     1.33665   0.0268385
         181     1.08759     1.33527   0.0267255
         182     1.08796     1.33391   0.0266131
         183     1.08819     1.33257   0.0265016
         184      1.0883     1.33124   0.0263908
         185     1.08827     1.32993   0.0262808
         186     1.08811     1.32863   0.0261716
         187      1.0878     1.32734   0.0260633
         188     1.08734     1.32606   0.0259559
         189     1.08675      1.3248   0.0258495
         190     1.08603     1.32354    0.025744
         191     1.08519     1.32229   0.0256394
         192     1.08423     1.32105   0.0255358
         193     1.08316     1.31982   0.0254332
         194     1.08201      1.3186   0.0253317
         195     1.08078     1.31738   0.0252311
         196     1.07949     1.31616   0.0251315
         197     1.07815     1.31495    0.025033
         198     1.07678     1.31375   0.0249355
         199     1.07539     1.31255   0.0248389
         200     1.07399     1.31136   0.0247433
         201     1.07261     1.31017   0.0246487
         202     1.07124     1.30899   0.0245551
         203     1.06992     1.30781   0.0244623
         204     1.06864     1.30664   0.0243705
         205     1.06742     1.30547   0.0242795
         206     1.06626     1.30431   0.0241894
         207     1.06519     1.30316   0.0241001
         208      1.0642     1.30201   0.0240116
         209     1.06331     1.30086   0.0239239
         210     1.06252     1.29973   0.0238369
         211     1.06183      1.2986   0.0237506
         212     1.06126     1.29748   0.0236649
         213     1.06082     1.29637   0.0235799
         214      1.0605     1.29527   0.0234954
         215     1.06032     1.29418   0.0234115
         216     1.06029     1.29309   0.0233282
         217      1.0604     1.29202   0.0232453
         218     1.06067     1.29096   0.0231629
         219      1.0611     1.28991   0.0230809
         220     1.06171     1.28887   0.0229993
         221      1.0625     1.28785    0.022918
         222     1.06347     1.28684   0.0228371
         223     1.06465     1.28584   0.0227564
         224     1.06602     1.28486   0.0226759
         225     1.06759      1.2839   0.0225957
         226     1.06936     1.28295   0.0225157
         227     1.07134     1.28201   0.0224358
         228     1.07353      1.2811    0.022356
         229     1.07591      1.2802   0.0222763
         230     1.07849     1.27933   0.0221967
         231     1.08124     1.27847   0.0221172
         232     1.08416     1.27763   0.0220377
         233     1.08723     1.27681   0.0219583
         234     1.09044     1.27602   0.0218789
         235     1.09376     1.27524   0.0217995
         236     1.09717     1.27449   0.0217202
         237     1.10065     1.27375   0.0216409
         238     1.10417     1.27304   0.0215617
         239      1.1077     1.27235   0.0214826
         240     1.11123     1.27168   0.0214036
         241     1.11472     1.27103   0.0213247
         242     1.11816      1.2704   0.0212459
         243     1.12153     1.26978   0.0211673
         244      1.1248     1.26919   0.0210889
         245     1.12795     1.26861   0.0210107
         246     1.13097     1.26805   0.0209327
         247     1.13385     1.26751    0.020855
         248     1.13657     1.26698   0.0207776
         249     1.13912     1.26647   0.0207005
         250      1.1415     1.26597   0.0206238
         251     1.14371     1.26548   0.0205473
         252     1.14573     1.26501   0.0204713
         253     1.14758     1.26454   0.0203956
         254     1.14926     1.26409   0.0203204
         255     1.15076     1.26364   0.0202456
         256     1.15209     1.26321   0.0201712
         257     1.15326     1.26278   0.0200972
         258     1.15427     1.26236   0.0200237
         259     1.15514     1.26195   0.0199507
         260     1.15587     1.26154   0.0198781
         261     1.15646     1.26113    0.019806
         262     1.15694     1.26074   0.0197344
         263      1.1573     1.26034   0.0196633
         264     1.15756     1.25995   0.0195927
         265     1.15772     1.25957   0.0195226
         266     1.15779     1.25919   0.0194529
         267     1.15779     1.25881   0.0193838
         268     1.15771     1.25843   0.0193151
         269     1.15756     1.25805   0.0192469
         270     1.15736     1.25768   0.0191793
         271     1.15711     1.25731   0.0191121
         272      1.1568     1.25694   0.0190454
         273     1.15646     1.25657   0.0189792
         274     1.15607     1.25621   0.0189135
         275     1.15565     1.25584   0.0188482
         276      1.1552     1.25548   0.0187835
         277     1.15472     1.25511   0.0187192
         278     1.15422     1.25475   0.0186554
         279     1.15368     1.25439    0.018592
         280     1.15313     1.25402   0.0185291
         281     1.15255     1.25366   0.0184667
         282     1.15194      1.2533   0.0184047
         283     1.15131     1.25294   0.0183432
         284     1.15065     1.25258   0.0182822
         285     1.14996     1.25222   0.0182216
         286     1.14924     1.25186   0.0181614
         287     1.14848      1.2515   0.0181017
         288     1.14768     1.25114   0.0180424
         289     1.14685     1.25078   0.0179836
         290     1.14597     1.25042   0.0179252
         291     1.14504     1.25006   0.0178673
         292     1.14405     1.24969   0.0178098
         293     1.14302     1.24933   0.0177527
         294     1.14192     1.24896   0.0176961
         295     1.14075      1.2486   0.0176399
         296     1.13953     1.24823   0.0175842
         297     1.13822     1.24786   0.0175289
         298     1.13685     1.24749    0.017474
         299      1.1354     1.24711   0.0174196
         300     1.13388     1.24673   0.0173656
         301     1.13228     1.24635   0.0173121
         302      1.1306     1.24597    0.017259
         303     1.12885     1.24558   0.0172064
         304     1.12702     1.24519   0.0171542
         305     1.12512      1.2448   0.0171025
         306     1.12315      1.2444   0.0170512
         307     1.12112       1.244   0.0170004
         308     1.11902      1.2436     0.01695
         309     1.11687     1.24319   0.0169001
         310     1.11468     1.24277   0.0168507
         311     1.11244     1.24235   0.0168017
         312     1.11016     1.24193   0.0167532
         313     1.10786      1.2415   0.0167052
         314     1.10553     1.24107   0.0166576
         315     1.10318     1.24063   0.0166104
         316     1.10081     1.24019   0.0165638
         317     1.09844     1.23974   0.0165176
         318     1.09606     1.23929   0.0164718
         319     1.09368     1.23883   0.0164265
         320     1.09129     1.23837   0.0163816
         321      1.0889      1.2379   0.0163372
         322     1.08651     1.23743   0.0162932
         323     1.08412     1.23696   0.0162497
         324     1.08172     1.23648   0.0162066
         325     1.07932       1.236    0.016164
         326     1.07692     1.23551   0.0161217
         327      1.0745     1.23502   0.0160799
         328     1.07207     1.23452   0.0160386
         329     1.06963     1.23402   0.0159977
         330     1.06718     1.23351   0.0159572
         331     1.06471       1.233   0.0159171
         332     1.06223     1.23249   0.0158775
         333     1.05973     1.23197   0.0158383
         334     1.05723     1.23145   0.0157995
         335     1.05472     1.23092   0.0157611
         336      1.0522     1.23039   0.0157232
         337     1.04969     1.22985   0.0156857
         338      1.0472     1.22931   0.0156486
         339     1.04473     1.22877   0.0156119
         340     1.04229     1.22822   0.0155756
         341      1.0399     1.22767   0.0155397
         342     1.03756     1.22711   0.0155042
         343      1.0353     1.22655   0.0154691
         344     1.03313     1.22599   0.0154344
         345     1.03105     1.22542      0.0154
         346     1.02909     1.22486   0.0153659
         347     1.02726     1.22429   0.0153322
         348     1.02557     1.22371   0.0152987
         349     1.02403     1.22314   0.0152656
         350     1.02266     1.22257   0.0152327
         351     1.02147       1.222   0.0152001
         352     1.02046     1.22142   0.0151677
         353     1.01964     1.22085   0.0151355
         354     1.01903     1.22028   0.0151035
         355     1.01861     1.21971   0.0150716
         356     1.01841     1.21915   0.0150399
         357      1.0184     1.21859   0.0150082
         358     1.01861     1.21803   0.0149767
         359     1.01903     1.21747   0.0149453
         360     1.01964     1.21692   0.0149138
         361     1.02045     1.21638   0.0148825
         362     1.02146     1.21584   0.0148511
         363     1.02264     1.21531   0.0148197
         364       1.024     1.21478   0.0147883
         365     1.02552     1.21427   0.0147569
         366      1.0272     1.21375   0.0147254
         367     1.02901     1.21325   0.0146939
         368     1.03095     1.21276   0.0146623
         369     1.03301     1.21227   0.0146307
         370     1.03517     1.21179   0.0145989
         371     1.03741     1.21132   0.0145672
         372     1.03973     1.21086   0.0145353
         373      1.0421     1.21041   0.0145034
         374     1.04452     1.20996   0.0144714
         375     1.04696     1.20953   0.0144393
         376     1.04943      1.2091   0.0144072
         377      1.0519     1.20868    0.014375
         378     1.05436     1.20828   0.0143428
         379     1.05681     1.20788   0.0143105
         380     1.05923     1.20749   0.0142782
         381     1.06161      1.2071   0.0142458
         382     1.06394     1.20673   0.0142135
         383     1.06623     1.20636   0.0141811
         384     1.06845       1.206   0.0141487
         385     1.07061     1.20565   0.0141163
         386     1.07269     1.20531    0.014084
         387      1.0747     1.20497   0.0140516
         388     1.07663     1.20464   0.0140193
         389     1.07846     1.20431    0.013987
         390     1.08021       1.204   0.0139548
         391     1.08187     1.20368   0.0139226
         392     1.08342     1.20338   0.0138904
         393     1.08487     1.20307   0.0138584
         394     1.08622     1.20278   0.0138264
         395     1.08745     1.20249   0.0137944
         396     1.08856      1.2022   0.0137626
         397     1.08955     1.20191   0.0137309
         398     1.09041     1.20163   0.0136992
         399     1.09114     1.20136   0.0136677
         400     1.09172     1.20108   0.0136363
         401     1.09215     1.20081    0.013605
         402     1.09243     1.20054   0.0135738
         403     1.09255     1.20027   0.0135427
         404      1.0925     1.20001   0.0135119
         405     1.09229     1.19974   0.0134811
         406     1.09191     1.19948   0.0134505
         407     1.09136     1.19921   0.0134201
         408     1.09064     1.19894   0.0133898
         409     1.08976     1.19868   0.0133598
         410     1.08871     1.19841   0.0133299
         411     1.08751     1.19814   0.0133002
         412     1.08617     1.19787   0.0132707
         413     1.08471     1.19759   0.0132414
         414     1.08313     1.19732   0.0132123
         415     1.08147     1.19704   0.0131834
         416     1.07973     1.19676   0.0131547
         417     1.07795     1.19647   0.0131262
         418     1.07615     1.19618    0.013098
         419     1.07435     1.19589     0.01307
         420     1.07259      1.1956   0.0130421
         421     1.07088      1.1953   0.0130145
         422     1.06925       1.195   0.0129871
         423     1.06773      1.1947   0.0129599
         424     1.06632      1.1944   0.0129329
         425     1.06506      1.1941    0.012906
         426     1.06394     1.19379   0.0128793
         427     1.06298     1.19348   0.0128528
         428     1.06217     1.19318   0.0128264
         429     1.06152     1.19287   0.0128002
         430     1.06102     1.19256   0.0127741
         431     1.06065     1.19226   0.0127481
         432      1.0604     1.19195   0.0127223
         433     1.06024     1.19165   0.0126965
         434     1.06017     1.19134   0.0126709
         435     1.06014     1.19104   0.0126454
         436     1.06016     1.19074   0.0126199
         437     1.06017     1.19044   0.0125946
         438     1.06018     1.19015   0.0125693
         439     1.06015     1.18985   0.0125442
         440     1.06006     1.18956   0.0125192
         441      1.0599     1.18926   0.0124942
         442     1.05966     1.18897   0.0124694
         443     1.05932     1.18868   0.0124447
         444     1.05887     1.18838   0.0124201
         445     1.05832     1.18809   0.0123956
         446     1.05765      1.1878   0.0123713
         447     1.05687     1.18751   0.0123471
         448     1.05599     1.18721    0.012323
         449       1.055     1.18692   0.0122991
         450     1.05391     1.18662   0.0122753
         451     1.05274     1.18633   0.0122516
         452     1.05148     1.18603   0.0122282
         453     1.05016     1.18573   0.0122049
         454     1.04878     1.18543   0.0121817
         455     1.04735     1.18512   0.0121587
         456     1.04589     1.18482   0.0121359
         457      1.0444     1.18451   0.0121132
         458      1.0429      1.1842   0.0120907
         459      1.0414     1.18389   0.0120684
         460      1.0399     1.18358   0.0120462
         461     1.03842     1.18326   0.0120242
         462     1.03696     1.18294   0.0120023
         463     1.03553     1.18263   0.0119806
         464     1.03415     1.18231   0.0119591
         465     1.03282     1.18198   0.0119377
         466     1.03154     1.18166   0.0119164
         467     1.03033     1.18134   0.0118953
         468      1.0292     1.18101   0.0118743
         469     1.02815     1.18069   0.0118535
         470     1.02719     1.18036   0.0118328
         471     1.02633     1.18003   0.0118122
         472     1.02558     1.17971   0.0117917
         473     1.02495     1.17938   0.0117713
         474     1.02445     1.17905    0.011751
         475     1.02409     1.17873   0.0117308
         476     1.02387      1.1784   0.0117106
         477      1.0238     1.17808   0.0116906
         478     1.02388     1.17775   0.0116706
         479     1.02411     1.17743   0.0116506
         480     1.02449     1.17711   0.0116307
         481     1.02502      1.1768   0.0116108
         482     1.02568     1.17648   0.0115909
         483     1.02647     1.17617   0.0115711
         484     1.02737     1.17587   0.0115513
         485     1.02837     1.17556   0.0115315
         486     1.02945     1.17526   0.0115117
         487     1.03059     1.17496   0.0114919
         488     1.03177     1.17467   0.0114721
         489     1.03296     1.17438   0.0114522
         490     1.03415      1.1741   0.0114325
         491      1.0353     1.17381   0.0114127
         492      1.0364     1.17353   0.0113929
         493     1.03743     1.17326   0.0113731
         494     1.03836     1.17298   0.0113534
         495     1.03919     1.17271   0.0113337
         496     1.03989     1.17245    0.011314
         497     1.04045     1.17218   0.0112943
         498     1.04086     1.17192   0.0112747
         499     1.04111     1.17165   0.0112552
         500     1.04119     1.17139   0.0112357
         501     1.04109     1.17113   0.0112163
         502     1.04081     1.17087   0.0111969
         503     1.04035     1.17061   0.0111777
         504     1.03971     1.17036   0.0111585
         505     1.03888     1.17009   0.0111395
         506     1.03786     1.16983   0.0111205
         507     1.03667     1.16957   0.0111017
         508     1.03529     1.16931    0.011083
         509     1.03374     1.16904   0.0110644
         510     1.03203     1.16877    0.011046
         511     1.03015      1.1685   0.0110277
         512     1.02813     1.16823   0.0110095
         513     1.02597     1.16795   0.0109916
         514     1.02368     1.16767   0.0109738
         515     1.02128     1.16738   0.0109561
         516     1.01878      1.1671   0.0109387
         517      1.0162      1.1668   0.0109214
         518     1.01355     1.16651   0.0109044
         519     1.01085     1.16621   0.0108875
         520     1.00813      1.1659   0.0108708
         521     1.00539      1.1656   0.0108543
         522     1.00265     1.16528    0.010838
         523    0.999921     1.16497   0.0108219
         524    0.997228     1.16465   0.0108059
         525    0.994579     1.16432   0.0107902
         526    0.991985       1.164   0.0107747
         527    0.989455     1.16366   0.0107593
         528    0.986997     1.16333   0.0107441
         529    0.984616     1.16299   0.0107291
         530    0.982314     1.16265   0.0107143
         531    0.980092     1.16231   0.0106996
         532     0.97795     1.16196   0.0106851
         533    0.975888     1.16161   0.0106708
         534    0.973903     1.16126   0.0106566
         535    0.971994     1.16091   0.0106426
         536    0.970159     1.16055   0.0106286
         537    0.968397     1.16019   0.0106149
         538    0.966707     1.15983   0.0106012
         539     0.96509     1.15947   0.0105877
         540    0.963546     1.15911   0.0105743
         541    0.962078     1.15874   0.0105611
         542    0.960692     1.15838   0.0105479
         543    0.959392     1.15801   0.0105348
         544    0.958188     1.15765   0.0105219
         545    0.957085     1.15728    0.010509
         546    0.956093     1.15691   0.0104962
         547     0.95522     1.15654   0.0104835
         548    0.954477     1.15617   0.0104708
         549    0.953874      1.1558   0.0104582
         550    0.953418     1.15544   0.0104457
         551    0.953117     1.15507   0.0104332
         552    0.952978      1.1547   0.0104207
         553    0.953008     1.15434   0.0104083
         554    0.953212     1.15397   0.0103958
         555    0.953591     1.15361   0.0103833
         556    0.954148     1.15325   0.0103709
         557    0.954884      1.1529   0.0103583
         558    0.955796     1.15255   0.0103458
         559    0.956881      1.1522   0.0103332
         560    0.958137     1.15185   0.0103206
         561    0.959558     1.15151   0.0103079
         562    0.961137     1.15117   0.0102951
         563     0.96287     1.15083   0.0102822
         564    0.964749      1.1505   0.0102693
         565    0.966764     1.15018   0.0102563
         566    0.968905     1.14986   0.0102431
         567    0.971165     1.14954   0.0102299
         568    0.973534     1.14923   0.0102166
         569    0.976003     1.14893   0.0102032
         570    0.978562     1.14863   0.0101897
         571    0.981204     1.14834    0.010176
         572     0.98392     1.14805   0.0101623
         573    0.986704     1.14777   0.0101485
         574    0.989549     1.14749   0.0101345
         575    0.992447     1.14722   0.0101205
         576    0.995395     1.14696   0.0101064
         577    0.998385      1.1467   0.0100921
         578     1.00141     1.14645   0.0100778
         579     1.00448      1.1462   0.0100634
         580     1.00758     1.14596   0.0100489
         581     1.01071     1.14573   0.0100343
         582     1.01387     1.14551   0.0100196
         583     1.01707     1.14529   0.0100048
         584      1.0203     1.14507  0.00998997
         585     1.02357     1.14486  0.00997505
         586     1.02688     1.14466  0.00996006
         587     1.03023     1.14447    0.009945
         588     1.03363     1.14428  0.00992987
         589     1.03707      1.1441  0.00991468
         590     1.04058     1.14392  0.00989943
         591     1.04414     1.14375  0.00988412
         592     1.04775     1.14359  0.00986875
         593     1.05143     1.14343  0.00985333
         594     1.05517     1.14329  0.00983786
         595     1.05896     1.14314  0.00982235
         596     1.06281     1.14301   0.0098068
         597     1.06671     1.14288   0.0097912
         598     1.07065     1.14276  0.00977557
         599     1.07462     1.14265  0.00975992
         600     1.07861     1.14254  0.00974423
         601     1.08261     1.14244  0.00972853
         602     1.08661     1.14235  0.00971281
         603     1.09058     1.14226  0.00969708
         604     1.09451     1.14218  0.00968135
         605     1.09839     1.14211  0.00966562
         606      1.1022     1.14204  0.00964989
         607     1.10592     1.14199  0.00963418
         608     1.10954     1.14193  0.00961848
         609     1.11302     1.14188   0.0096028
         610     1.11637     1.14184  0.00958715
         611     1.11956     1.14181  0.00957153
         612     1.12259     1.14177  0.00955594
         613     1.12544     1.14175  0.00954039
         614     1.12809     1.14173  0.00952488
         615     1.13055     1.14171  0.00950941
         616     1.13281     1.14169  0.00949398
         617     1.13485     1.14168   0.0094786
         618     1.13669     1.14167  0.00946327
         619     1.13831     1.14167  0.00944798
         620     1.13973     1.14167  0.00943274
         621     1.14093     1.14166  0.00941755
         622     1.14193     1.14166  0.00940241
         623     1.14274     1.14167  0.00938732
         624     1.14335     1.14167  0.00937228
         625     1.14378     1.14167  0.00935728
         626     1.14405     1.14168  0.00934234
         627     1.14416     1.14168  0.00932744
         628     1.14412     1.14168  0.00931258
         629     1.14395     1.14169  0.00929778
         630     1.14366     1.14169  0.00928302
         631     1.14327     1.14169  0.00926831
         632     1.14278      1.1417  0.00925365
         633     1.14222      1.1417  0.00923903
         634      1.1416      1.1417  0.00922445
         635     1.14092     1.14169  0.00920993
         636     1.14021     1.14169  0.00919545
         637     1.13948     1.14169  0.00918101
         638     1.13872     1.14168  0.00916662
         639     1.13797     1.14168  0.00915228
         640     1.13721     1.14167  0.00913798
         641     1.13646     1.14166  0.00912373
         642     1.13572     1.14165  0.00910952
         643     1.13501     1.14164  0.00909536
         644     1.13431     1.14163  0.00908125
         645     1.13364     1.14162  0.00906717
         646     1.13299     1.14161  0.00905315
         647     1.13237     1.14159  0.00903917
         648     1.13178     1.14158  0.00902523
         649     1.13122     1.14156  0.00901134
         650      1.1307     1.14154  0.00899749
         651      1.1302     1.14153  0.00898369
         652     1.12975     1.14151  0.00896993
         653     1.12933     1.14149  0.00895621
         654     1.12896     1.14147  0.00894253
         655     1.12863     1.14145   0.0089289
         656     1.12835     1.14143  0.00891531
         657     1.12813     1.14141  0.00890177
         658     1.12796     1.14139  0.00888826
         659     1.12786     1.14137   0.0088748
         660     1.12784     1.14135  0.00886138
         661     1.12788     1.14133  0.00884799
         662       1.128     1.14131  0.00883465
         663      1.1282     1.14129  0.00882135
         664     1.12847     1.14127  0.00880808
         665     1.12882     1.14125  0.00879486
         666     1.12925     1.14123  0.00878167
         667     1.12975     1.14122  0.00876852
         668     1.13031      1.1412  0.00875541
         669     1.13093     1.14118  0.00874234
         670     1.13159     1.14117   0.0087293
         671      1.1323     1.14116   0.0087163
         672     1.13303     1.14115  0.00870334
         673     1.13378     1.14113  0.00869041
         674     1.13453     1.14112  0.00867752
         675     1.13527     1.14112  0.00866467
         676     1.13599     1.14111  0.00865186
         677     1.13668      1.1411  0.00863908
         678     1.13733      1.1411  0.00862634
         679     1.13792     1.14109  0.00861364
         680     1.13846     1.14109  0.00860097
         681     1.13893     1.14108  0.00858834
         682     1.13932     1.14108  0.00857575
         683     1.13964     1.14108  0.00856319
         684     1.13987     1.14108  0.00855068
         685     1.14002     1.14108  0.00853819
         686     1.14008     1.14107  0.00852575
         687     1.14006     1.14107  0.00851334
         688     1.13996     1.14107  0.00850096
         689     1.13978     1.14107  0.00848863
         690     1.13953     1.14107  0.00847632
         691      1.1392     1.14106  0.00846406
         692     1.13882     1.14106  0.00845183
         693     1.13837     1.14106  0.00843963
         694     1.13787     1.14105  0.00842747
         695     1.13733     1.14105  0.00841535
         696     1.13676     1.14104  0.00840326
         697     1.13615     1.14103  0.00839121
         698     1.13553     1.14103  0.00837919
         699     1.13491     1.14102   0.0083672
         700     1.13428     1.14101  0.00835526
         701     1.13367       1.141  0.00834334
         702     1.13307     1.14099  0.00833147
         703      1.1325     1.14097  0.00831962
         704     1.13196     1.14096  0.00830782
         705     1.13146     1.14095  0.00829604
         706       1.131     1.14093   0.0082843
         707      1.1306     1.14092   0.0082726
         708     1.13024      1.1409  0.00826093
         709     1.12995     1.14089  0.00824929
         710      1.1297     1.14087  0.00823769
         711     1.12951     1.14086  0.00822612
         712     1.12938     1.14084  0.00821458
         713     1.12929     1.14082  0.00820307
         714     1.12926     1.14081   0.0081916
         715     1.12927     1.14079  0.00818016
         716     1.12932     1.14078  0.00816875
         717      1.1294     1.14076  0.00815737
         718      1.1295     1.14075  0.00814603
         719     1.12963     1.14073  0.00813471
         720     1.12976     1.14071  0.00812343
         721      1.1299      1.1407  0.00811218
         722     1.13004     1.14068  0.00810095
         723     1.13016     1.14067  0.00808976
         724     1.13025     1.14066   0.0080786
         725     1.13032     1.14064  0.00806747
         726     1.13035     1.14063  0.00805637
         727     1.13033     1.14061   0.0080453
         728     1.13026      1.1406  0.00803426
         729     1.13013     1.14058  0.00802326
         730     1.12994     1.14057  0.00801228
         731     1.12968     1.14055  0.00800133
         732     1.12934     1.14054  0.00799041
         733     1.12893     1.14052  0.00797953
         734     1.12844     1.14051  0.00796868
         735     1.12786     1.14049  0.00795785
         736      1.1272     1.14047  0.00794706
