#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1        3.03        3.03           0
           2     3.02989     3.02995 3.85545e-05
           3     3.02956     3.02982 0.000106912
           4     3.02902     3.02962 0.000190555
           5     3.02826     3.02935 0.000287258
           6     3.02728       3.029 0.000395643
           7     3.02607     3.02858 0.000514808
           8     3.02465     3.02809 0.000644146
           9     3.02299     3.02752 0.000783248
          10      3.0211     3.02688 0.000931847
          11     3.01897     3.02616  0.00108979
          12      3.0166     3.02537    0.001257
          13     3.01398     3.02449  0.00143343
          14      3.0111     3.02353  0.00161909
          15     3.00795     3.02249   0.0018141
          16     3.00453     3.02137  0.00201861
          17     3.00082     3.02016  0.00223277
          18     2.99681     3.01886  0.00245677
          19      2.9925     3.01748  0.00269087
          20     2.98787       3.016   0.0029354
          21      2.9829     3.01442  0.00319071
          22     2.97759     3.01275  0.00345716
          23     2.97191     3.01097  0.00373515
          24     2.96584     3.00909  0.00402506
          25     2.95939      3.0071  0.00432731
          26     2.95251       3.005  0.00464237
          27     2.94521     3.00279   0.0049707
          28     2.93745     3.00046  0.00531279
          29     2.92922       2.998  0.00566913
          30     2.92049     2.99541  0.00604022
          31     2.91126      2.9927  0.00642654
          32     2.90149     2.98985  0.00682863
          33     2.89116     2.98686  0.00724705
          34     2.88025     2.98372  0.00768234
          35     2.86874     2.98044  0.00813507
          36     2.85659       2.977   0.0086058
          37      2.8438      2.9734  0.00909504
          38     2.83034     2.96963  0.00960328
          39     2.81619      2.9657    0.010131
          40     2.80133     2.96159   0.0106786
          41     2.78574      2.9573   0.0112465
          42      2.7694     2.95283   0.0118352
          43      2.7523     2.94816   0.0124448
          44     2.73443     2.94331   0.0130757
          45     2.71577     2.93825    0.013728
          46     2.69631     2.93299   0.0144019
          47     2.67606     2.92752   0.0150974
          48     2.65501     2.92185   0.0158144
          49     2.63317     2.91595   0.0165527
          50     2.61055     2.90985   0.0173119
          51     2.58717     2.90352   0.0180918
          52     2.56304     2.89697   0.0188916
          53     2.53819      2.8902   0.0197108
          54     2.51265     2.88321   0.0205484
          55     2.48646       2.876   0.0214036
          56     2.45967     2.86856   0.0222751
          57     2.43232     2.86091   0.0231619
          58     2.40446     2.85304   0.0240624
          59     2.37615     2.84496   0.0249752
          60     2.34746     2.83666   0.0258988
          61     2.31844     2.82817   0.0268315
          62     2.28916     2.81948   0.0277714
          63      2.2597     2.81059   0.0287169
          64     2.23011     2.80152    0.029666
          65     2.20047     2.79227   0.0306168
          66     2.17084     2.78286   0.0315675
          67      2.1413     2.77328   0.0325162
          68     2.11191     2.76356    0.033461
          69     2.08274     2.75369   0.0344001
          70     2.05384     2.74369   0.0353317
          71     2.02528     2.73357    0.036254
          72     1.99712     2.72334   0.0371654
          73     1.96941     2.71302   0.0380643
          74     1.94221      2.7026   0.0389491
          75     1.91557     2.69211   0.0398183
          76     1.88955     2.68155   0.0406705
          77      1.8642     2.67093   0.0415044
          78     1.83958     2.66027   0.0423188
          79     1.81572     2.64958   0.0431122
          80     1.79269     2.63887   0.0438838
          81     1.77052     2.62815   0.0446322
          82     1.74927     2.61743   0.0453566
          83     1.72899     2.60673   0.0460559
          84     1.70971     2.59605   0.0467293
          85     1.69148     2.58541   0.0473758
          86     1.67435     2.57481   0.0479947
          87     1.65835     2.56428   0.0485853
          88      1.6435     2.55382    0.049147
          89     1.62984     2.54344   0.0496792
          90      1.6174     2.53315   0.0501815
          91     1.60619     2.52296   0.0506533
          92     1.59621     2.51289   0.0510946
          93     1.58748     2.50294    0.051505
          94     1.57998     2.49312   0.0518845
          95     1.57369     2.48344   0.0522332
          96     1.56858     2.47391   0.0525513
          97     1.56463     2.46454   0.0528389
          98     1.56179     2.45532   0.0530967
          99     1.55999     2.44628    0.053325
         100     1.55917     2.43741   0.0535245
         101     1.55927     2.42871   0.0536961
         102     1.56021      2.4202   0.0538405
         103     1.56189     2.41187   0.0539588
         104     1.56425     2.40372    0.054052
         105     1.56719     2.39575   0.0541212
         106     1.57062     2.38796   0.0541675
         107     1.57446     2.38036   0.0541922
         108     1.57863     2.37294   0.0541965
         109     1.58303     2.36569   0.0541816
         110      1.5876     2.35862   0.0541488
         111     1.59227     2.35171   0.0540993
         112     1.59698     2.34498   0.0540343
         113     1.60166      2.3384   0.0539551
         114     1.60627     2.33198   0.0538626
         115     1.61078      2.3257   0.0537581
         116     1.61513     2.31958   0.0536425
         117     1.61931     2.31359   0.0535169
         118      1.6233     2.30774   0.0533822
         119     1.62708     2.30202   0.0532391
         120     1.63063     2.29643   0.0530887
         121     1.63397     2.29095   0.0529314
         122     1.63709     2.28559   0.0527682
         123     1.63999     2.28035   0.0525996
         124     1.64268      2.2752   0.0524262
         125     1.64518     2.27016   0.0522485
         126     1.64749     2.26522    0.052067
         127     1.64963     2.26037   0.0518822
         128     1.65162     2.25562   0.0516944
         129     1.65348     2.25095   0.0515039
         130     1.65521     2.24637   0.0513112
         131     1.65685     2.24187   0.0511165
         132      1.6584     2.23745     0.05092
         133     1.65988      2.2331    0.050722
         134      1.6613     2.22884   0.0505226
         135     1.66268     2.22464   0.0503222
         136     1.66402     2.22052   0.0501207
         137     1.66533     2.21647   0.0499184
         138     1.66662     2.21248   0.0497154
         139     1.66789     2.20857   0.0495119
         140     1.66914     2.20471    0.049308
         141     1.67037     2.20092   0.0491037
         142     1.67158      2.1972   0.0488992
         143     1.67277     2.19353   0.0486945
         144     1.67393     2.18992   0.0484899
         145     1.67506     2.18637   0.0482853
         146     1.67615     2.18287   0.0480809
         147     1.67721     2.17943   0.0478767
         148     1.67822     2.17605   0.0476728
         149     1.67918     2.17271   0.0474694
         150      1.6801     2.16943   0.0472664
         151     1.68096     2.16619   0.0470639
         152     1.68178     2.16301   0.0468621
         153     1.68255     2.15987   0.0466609
         154     1.68328     2.15677   0.0464604
         155     1.68398     2.15372   0.0462607
         156     1.68466     2.15072   0.0460617
         157     1.68532     2.14775   0.0458636
         158     1.68599     2.14483   0.0456664
         159     1.68666     2.14195     0.04547
         160     1.68737     2.13911   0.0452745
         161     1.68811     2.13631   0.0450798
         162     1.68892     2.13354   0.0448861
         163     1.68978     2.13082   0.0446932
         164     1.69072     2.12814   0.0445012
         165     1.69174     2.12549     0.04431
         166     1.69283     2.12289   0.0441197
         167     1.69401     2.12032   0.0439301
         168     1.69526     2.11779   0.0437415
         169     1.69657      2.1153   0.0435536
         170     1.69793     2.11284   0.0433665
         171     1.69932     2.11042   0.0431803
         172     1.70072     2.10804   0.0429949
         173     1.70211     2.10569   0.0428103
         174     1.70346     2.10338   0.0426267
         175     1.70475      2.1011   0.0424439
         176     1.70594     2.09886   0.0422621
         177     1.70702     2.09665   0.0420813
         178     1.70794     2.09446   0.0419015
         179      1.7087     2.09231   0.0417228
         180     1.70927     2.09018   0.0415452
         181     1.70963     2.08808   0.0413688
         182     1.70978       2.086   0.0411937
         183     1.70969     2.08394   0.0410199
         184     1.70938     2.08191   0.0408475
         185     1.70882     2.07989   0.0406764
         186     1.70804     2.07789   0.0405068
         187     1.70703     2.07591   0.0403387
         188     1.70581     2.07394   0.0401722
         189      1.7044     2.07198   0.0400072
         190     1.70281     2.07004   0.0398438
         191     1.70105     2.06811    0.039682
         192     1.69916     2.06619   0.0395218
         193     1.69715     2.06427   0.0393632
         194     1.69505     2.06237   0.0392063
         195     1.69289     2.06048    0.039051
         196     1.69069     2.05859   0.0388973
         197     1.68846     2.05671   0.0387452
         198     1.68624     2.05484   0.0385947
         199     1.68405     2.05298   0.0384457
         200     1.68191     2.05112   0.0382982
         201     1.67984     2.04927   0.0381522
         202     1.67785     2.04743   0.0380076
         203     1.67596     2.04561   0.0378644
         204     1.67419     2.04378   0.0377225
         205     1.67255     2.04197    0.037582
         206     1.67106     2.04017   0.0374426
         207     1.66972     2.03838   0.0373045
         208     1.66854     2.03661   0.0371675
         209     1.66755     2.03484   0.0370316
         210     1.66674     2.03309   0.0368967
         211     1.66612     2.03135   0.0367628
         212     1.66571     2.02962   0.0366298
         213     1.66551     2.02791   0.0364977
         214     1.66554     2.02622   0.0363664
         215     1.66581     2.02454   0.0362359
         216     1.66633     2.02289   0.0361061
         217     1.66711     2.02125   0.0359769
         218     1.66817     2.01963   0.0358483
         219     1.66951     2.01803   0.0357202
         220     1.67114     2.01645   0.0355927
         221     1.67309      2.0149   0.0354655
         222     1.67536     2.01337   0.0353387
         223     1.67794     2.01186   0.0352122
         224     1.68086     2.01039    0.035086
         225      1.6841     2.00894   0.0349601
         226     1.68766     2.00751   0.0348343
         227     1.69153     2.00612   0.0347086
         228     1.69571     2.00476   0.0345831
         229     1.70017     2.00343   0.0344576
         230     1.70488     2.00213   0.0343322
         231     1.70983     2.00087   0.0342069
         232     1.71498     1.99963   0.0340817
         233      1.7203     1.99844   0.0339565
         234     1.72575     1.99727   0.0338314
         235     1.73129     1.99614   0.0337063
         236     1.73688     1.99504   0.0335814
         237     1.74247     1.99397   0.0334566
         238     1.74804     1.99294    0.033332
         239     1.75353     1.99194   0.0332076
         240     1.75891     1.99097   0.0330834
         241     1.76416     1.99003   0.0329595
         242     1.76923     1.98911   0.0328359
         243     1.77411     1.98823   0.0327127
         244     1.77876     1.98737   0.0325899
         245     1.78316     1.98654   0.0324676
         246     1.78731     1.98573   0.0323457
         247     1.79118     1.98494   0.0322243
         248     1.79478     1.98417   0.0321035
         249     1.79809     1.98343   0.0319833
         250     1.80112      1.9827   0.0318636
         251     1.80387     1.98198   0.0317447
         252     1.80634     1.98129   0.0316263
         253     1.80854      1.9806   0.0315087
         254     1.81048     1.97994   0.0313918
         255     1.81218     1.97928   0.0312756
         256     1.81363     1.97863   0.0311601
         257     1.81486     1.97799   0.0310453
         258     1.81588     1.97736   0.0309314
         259      1.8167     1.97674   0.0308182
         260     1.81733     1.97613   0.0307057
         261     1.81779     1.97552   0.0305941
         262      1.8181     1.97492   0.0304832
