#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1      3.0225      3.0225           0
           2     3.02239     3.02245 3.84592e-05
           3     3.02207     3.02232 0.000106647
           4     3.02152     3.02212 0.000190083
           5     3.02076     3.02185 0.000286546
           6     3.01978      3.0215 0.000394661
           7     3.01858     3.02109 0.000513528
           8     3.01716      3.0206  0.00064254
           9     3.01551     3.02003 0.000781288
          10     3.01362     3.01939 0.000929506
          11      3.0115     3.01867  0.00108704
          12     3.00913     3.01788  0.00125381
          13     3.00652       3.017  0.00142983
          14     3.00364     3.01605  0.00161507
          15      3.0005     3.01501   0.0018096
          16     2.99709     3.01389  0.00201358
          17     2.99339     3.01269  0.00222715
          18      2.9894     3.01139  0.00245052
          19      2.9851     3.01001  0.00268395
          20     2.98048     3.00853  0.00292777
          21     2.97553     3.00696  0.00318231
          22     2.97023     3.00529  0.00344796
          23     2.96456     3.00352  0.00372509
          24     2.95852     3.00165  0.00401408
          25     2.95209     2.99966  0.00431537
          26     2.94523     2.99757  0.00462941
          27     2.93795     2.99536  0.00495666
          28     2.93022     2.99304  0.00529763
          29     2.92201     2.99059  0.00565281
          30     2.91332     2.98801  0.00602266
          31     2.90411      2.9853  0.00640768
          32     2.89438     2.98246  0.00680839
          33     2.88408     2.97948  0.00722534
          34     2.87321     2.97636  0.00765907
          35     2.86174     2.97308  0.00811015
          36     2.84964     2.96965  0.00857914
          37      2.8369     2.96606  0.00906655
          38     2.82349     2.96231  0.00957286
          39     2.80939     2.95839   0.0100986
          40     2.79459      2.9543    0.010644
          41     2.77906     2.95002   0.0112097
          42     2.76279     2.94556    0.011796
          43     2.74575     2.94092   0.0124032
          44     2.72795     2.93608   0.0130316
          45     2.70936     2.93104   0.0136813
          46     2.68998      2.9258   0.0143524
          47     2.66981     2.92035   0.0150451
          48     2.64884      2.9147   0.0157591
          49     2.62709     2.90883   0.0164944
          50     2.60456     2.90274   0.0172506
          51     2.58126     2.89644   0.0180272
          52     2.55723     2.88991   0.0188238
          53     2.53248     2.88317   0.0196397
          54     2.50704      2.8762   0.0204739
          55     2.48095     2.86902   0.0213257
          56     2.45425     2.86161   0.0221938
          57       2.427     2.85399    0.023077
          58     2.39925     2.84615    0.023974
          59     2.37104     2.83809   0.0248834
          60     2.34245     2.82983   0.0258034
          61     2.31353     2.82137   0.0267326
          62     2.28435     2.81271   0.0276691
          63     2.25497     2.80385   0.0286112
          64     2.22547     2.79482   0.0295569
          65     2.19592      2.7856   0.0305045
          66     2.16639     2.77622    0.031452
          67     2.13693     2.76668   0.0323976
          68     2.10762     2.75699   0.0333394
          69     2.07852     2.74715   0.0342756
          70     2.04969     2.73719   0.0352044
          71      2.0212     2.72711    0.036124
          72      1.9931     2.71691   0.0370329
          73     1.96545     2.70662   0.0379293
          74     1.93831     2.69624   0.0388117
          75     1.91173     2.68578   0.0396788
          76     1.88575     2.67525    0.040529
          77     1.86044     2.66467    0.041361
          78     1.83585     2.65404   0.0421735
          79     1.81203     2.64338   0.0429654
          80     1.78901      2.6327   0.0437355
          81     1.76687     2.62201   0.0444827
          82     1.74563     2.61133   0.0452059
          83     1.72535     2.60065   0.0459042
          84     1.70607        2.59   0.0465768
          85     1.68783     2.57939   0.0472226
          86     1.67069     2.56882   0.0478411
          87     1.65466     2.55831   0.0484313
          88     1.63978     2.54788   0.0489928
          89     1.62609     2.53752    0.049525
          90      1.6136     2.52725   0.0500274
          91     1.60234     2.51709   0.0504996
          92     1.59231     2.50704   0.0509413
          93     1.58352     2.49711   0.0513523
          94     1.57595     2.48731   0.0517326
          95     1.56959     2.47765   0.0520821
          96     1.56441     2.46813   0.0524012
          97     1.56039     2.45878     0.05269
          98     1.55747     2.44958   0.0529489
          99     1.55559     2.44055   0.0531785
         100      1.5547     2.43169   0.0533795
         101     1.55473     2.42301   0.0535525
         102      1.5556      2.4145   0.0536984
         103     1.55722     2.40618   0.0538182
         104     1.55952     2.39804    0.053913
         105      1.5624     2.39008   0.0539837
         106     1.56578     2.38231   0.0540317
         107     1.56958     2.37471   0.0540579
         108      1.5737     2.36729   0.0540638
         109     1.57808     2.36005   0.0540505
         110     1.58262     2.35298   0.0540192
         111     1.58727     2.34609   0.0539712
         112     1.59196     2.33935   0.0539077
         113     1.59664     2.33278   0.0538298
         114     1.60125     2.32636   0.0537387
         115     1.60575      2.3201   0.0536355
         116     1.61011     2.31398   0.0535212
         117      1.6143       2.308   0.0533968
         118      1.6183     2.30215   0.0532632
         119     1.62209     2.29644   0.0531214
         120     1.62567     2.29085    0.052972
         121     1.62902     2.28538   0.0528158
         122     1.63216     2.28002   0.0526536
         123     1.63508     2.27478   0.0524859
         124     1.63779     2.26964   0.0523134
         125      1.6403     2.26461   0.0521366
         126     1.64263     2.25967    0.051956
         127     1.64479     2.25483    0.051772
         128      1.6468     2.25008    0.051585
         129     1.64867     2.24542   0.0513954
         130     1.65042     2.24084   0.0512034
         131     1.65206     2.23635   0.0510094
         132     1.65362     2.23193   0.0508137
         133      1.6551     2.22759   0.0506163
         134     1.65653     2.22333   0.0504177
         135     1.65791     2.21914   0.0502179
         136     1.65926     2.21503   0.0500171
         137     1.66057     2.21098   0.0498155
         138     1.66186       2.207   0.0496132
         139     1.66313     2.20309   0.0494103
         140     1.66438     2.19924    0.049207
         141      1.6656     2.19546   0.0490033
         142     1.66681     2.19173   0.0487994
         143       1.668     2.18807   0.0485954
         144     1.66916     2.18447   0.0483914
         145     1.67028     2.18092   0.0481874
         146     1.67138     2.17743   0.0479836
         147     1.67243       2.174     0.04778
         148     1.67345     2.17061   0.0475767
         149     1.67441     2.16728   0.0473738
         150     1.67533       2.164   0.0471714
         151     1.67619     2.16077   0.0469694
         152     1.67701     2.15759   0.0467681
         153     1.67778     2.15445   0.0465675
         154     1.67851     2.15136   0.0463675
         155     1.67921     2.14832   0.0461684
         156     1.67988     2.14532   0.0459699
         157     1.68054     2.14236   0.0457724
         158      1.6812     2.13944   0.0455756
         159     1.68187     2.13656   0.0453798
         160     1.68257     2.13372   0.0451847
         161     1.68331     2.13092   0.0449906
         162     1.68409     2.12817   0.0447974
         163     1.68495     2.12545    0.044605
         164     1.68587     2.12277   0.0444135
         165     1.68687     2.12012   0.0442228
         166     1.68795     2.11752    0.044033
         167     1.68911     2.11496    0.043844
         168     1.69034     2.11243   0.0436558
         169     1.69163     2.10994   0.0434684
         170     1.69298     2.10749   0.0432818
         171     1.69436     2.10507   0.0430961
         172     1.69575     2.10269   0.0429112
         173     1.69714     2.10035   0.0427271
         174     1.69848     2.09804    0.042544
         175     1.69977     2.09576   0.0423617
         176     1.70097     2.09352   0.0421803
         177     1.70205     2.09131       0.042
         178       1.703     2.08912   0.0418206
         179     1.70377     2.08697   0.0416424
         180     1.70436     2.08485   0.0414652
         181     1.70475     2.08275   0.0412893
         182     1.70492     2.08067   0.0411146
         183     1.70487     2.07862   0.0409412
         184     1.70459     2.07658   0.0407691
         185     1.70407     2.07457   0.0405984
         186     1.70332     2.07257   0.0404292
         187     1.70235     2.07059   0.0402614
         188     1.70116     2.06863   0.0400952
         189     1.69978     2.06668   0.0399305
         190     1.69822     2.06474   0.0397674
         191     1.69649     2.06281   0.0396059
         192     1.69462     2.06089    0.039446
         193     1.69264     2.05898   0.0392878
         194     1.69056     2.05708   0.0391311
         195     1.68841     2.05519   0.0389761
         196     1.68622     2.05331   0.0388227
         197     1.68401     2.05144   0.0386708
         198      1.6818     2.04957   0.0385206
         199     1.67961     2.04771   0.0383718
         200     1.67747     2.04586   0.0382246
         201     1.67539     2.04402   0.0380788
         202     1.67339     2.04218   0.0379345
         203     1.67149     2.04036   0.0377916
         204     1.66971     2.03854     0.03765
         205     1.66806     2.03673   0.0375097
         206     1.66655     2.03493   0.0373706
         207     1.66519     2.03315   0.0372327
         208       1.664     2.03137    0.037096
         209     1.66298     2.02961   0.0369604
         210     1.66214     2.02786   0.0368258
         211      1.6615     2.02613   0.0366921
         212     1.66106      2.0244   0.0365594
         213     1.66083      2.0227   0.0364276
         214     1.66082     2.02101   0.0362966
         215     1.66106     2.01933   0.0361664
         216     1.66154     2.01767   0.0360369
         217     1.66228     2.01604    0.035908
         218     1.66329     2.01442   0.0357797
         219     1.66458     2.01282    0.035652
         220     1.66618     2.01125   0.0355247
         221     1.66807     2.00969   0.0353979
         222     1.67029     2.00816   0.0352715
         223     1.67282     2.00666   0.0351453
         224     1.67568     2.00518   0.0350195
         225     1.67886     2.00373   0.0348939
         226     1.68237     2.00231   0.0347684
         227     1.68619     2.00092   0.0346431
         228     1.69031     1.99956    0.034518
         229     1.69471     1.99822   0.0343929
         230     1.69937     1.99692   0.0342679
         231     1.70427     1.99566    0.034143
         232     1.70938     1.99442   0.0340181
         233     1.71466     1.99322   0.0338933
         234     1.72007     1.99206   0.0337685
         235     1.72558     1.99092   0.0336439
         236     1.73115     1.98982   0.0335193
         237     1.73673     1.98875   0.0333949
         238     1.74228     1.98772   0.0332706
         239     1.74777     1.98671   0.0331466
         240     1.75316     1.98574   0.0330227
         241     1.75841      1.9848   0.0328992
         242     1.76349     1.98388   0.0327759
         243     1.76838       1.983    0.032653
         244     1.77305     1.98214   0.0325306
         245     1.77748      1.9813   0.0324085
         246     1.78166     1.98049   0.0322869
         247     1.78556      1.9797   0.0321658
         248     1.78919     1.97893   0.0320453
         249     1.79254     1.97818   0.0319254
         250      1.7956     1.97745    0.031806
         251     1.79838     1.97674   0.0316873
         252     1.80089     1.97604   0.0315692
         253     1.80313     1.97536   0.0314519
         254      1.8051     1.97469   0.0313352
