#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         168     1.08452     1.36189   0.0283571
         169     1.08524     1.36025   0.0282366
         170     1.08601     1.35864   0.0281165
         171     1.08681     1.35705    0.027997
         172     1.08763     1.35548    0.027878
         173     1.08848     1.35394   0.0277595
         174     1.08933     1.35242   0.0276416
         175     1.09017     1.35092   0.0275243
         176     1.09099     1.34945   0.0274075
         177     1.09176     1.34799   0.0272913
         178     1.09248     1.34655   0.0271757
         179     1.09312     1.34514   0.0270607
         180     1.09367     1.34374   0.0269464
         181     1.09412     1.34236   0.0268328
         182     1.09446       1.341   0.0267199
         183     1.09466     1.33965   0.0266078
         184     1.09474     1.33832   0.0264965
         185     1.09467     1.33701   0.0263859
         186     1.09446      1.3357   0.0262763
         187      1.0941     1.33441   0.0261675
         188     1.09361     1.33313   0.0260597
         189     1.09297     1.33186   0.0259527
         190     1.09221      1.3306   0.0258468
         191     1.09132     1.32934   0.0257418
         192     1.09032      1.3281   0.0256378
         193     1.08922     1.32686   0.0255348
         194     1.08803     1.32563   0.0254329
         195     1.08677     1.32441   0.0253319
         196     1.08545     1.32319    0.025232
         197     1.08409     1.32197   0.0251331
         198      1.0827     1.32076   0.0250352
         199      1.0813     1.31956   0.0249383
         200     1.07989     1.31836   0.0248424
         201      1.0785     1.31717   0.0247474
         202     1.07714     1.31598   0.0246534
         203     1.07582      1.3148   0.0245603
         204     1.07455     1.31362   0.0244682
         205     1.07334     1.31245   0.0243769
         206      1.0722     1.31128   0.0242864
         207     1.07115     1.31012   0.0241968
         208     1.07018     1.30897   0.0241079
         209     1.06931     1.30782   0.0240198
         210     1.06855     1.30668   0.0239325
         211      1.0679     1.30555   0.0238458
         212     1.06737     1.30443   0.0237598
         213     1.06696     1.30331   0.0236743
         214     1.06668     1.30221   0.0235895
         215     1.06654     1.30111   0.0235053
         216     1.06655     1.30002   0.0234215
         217     1.06671     1.29895   0.0233382
         218     1.06703     1.29789   0.0232554
         219     1.06752     1.29683    0.023173
         220     1.06819     1.29579    0.023091
         221     1.06904     1.29477   0.0230093
         222     1.07008     1.29376   0.0229279
         223     1.07131     1.29276   0.0228468
         224     1.07275     1.29178   0.0227659
         225      1.0744     1.29081   0.0226852
         226     1.07625     1.28986   0.0226046
         227      1.0783     1.28893   0.0225243
         228     1.08056     1.28801    0.022444
         229     1.08302     1.28712   0.0223639
         230     1.08567     1.28624   0.0222838
         231     1.08849     1.28539   0.0222037
         232     1.09148     1.28455   0.0221238
         233     1.09462     1.28374   0.0220438
         234     1.09788     1.28294   0.0219639
         235     1.10126     1.28217   0.0218841
         236     1.10471     1.28142   0.0218042
         237     1.10823     1.28069   0.0217245
         238     1.11178     1.27998   0.0216448
         239     1.11534     1.27929   0.0215652
         240     1.11889     1.27862   0.0214857
         241     1.12239     1.27797   0.0214063
         242     1.12583     1.27734   0.0213271
         243     1.12919     1.27673    0.021248
         244     1.13245     1.27614   0.0211692
         245     1.13558     1.27557   0.0210905
         246     1.13857     1.27501   0.0210122
         247     1.14142     1.27447    0.020934
         248      1.1441     1.27394   0.0208562
         249     1.14661     1.27343   0.0207787
         250     1.14895     1.27294   0.0207016
         251     1.15111     1.27245   0.0206248
         252     1.15309     1.27198   0.0205484
         253     1.15489     1.27151   0.0204724
         254     1.15652     1.27106   0.0203968
         255     1.15797     1.27062   0.0203216
         256     1.15926     1.27018   0.0202469
         257     1.16038     1.26976   0.0201726
         258     1.16135     1.26933   0.0200988
         259     1.16217     1.26892   0.0200255
         260     1.16286     1.26851   0.0199526
         261     1.16342     1.26811   0.0198802
         262     1.16385     1.26771   0.0198083
         263     1.16418     1.26732   0.0197369
         264     1.16441     1.26693    0.019666
         265     1.16454     1.26654   0.0195956
         266     1.16458     1.26616   0.0195257
         267     1.16455     1.26578   0.0194562
         268     1.16445      1.2654   0.0193873
         269     1.16428     1.26502   0.0193189
         270     1.16406     1.26465    0.019251
         271     1.16378     1.26428   0.0191835
         272     1.16346     1.26391   0.0191166
         273      1.1631     1.26354   0.0190501
         274      1.1627     1.26317   0.0189841
         275     1.16227      1.2628   0.0189187
         276      1.1618     1.26244   0.0188537
         277     1.16131     1.26207   0.0187891
         278     1.16079     1.26171   0.0187251
         279     1.16025     1.26134   0.0186615
         280     1.15968     1.26098   0.0185984
         281     1.15908     1.26062   0.0185357
         282     1.15846     1.26026   0.0184735
         283     1.15782     1.25989   0.0184118
         284     1.15714     1.25953   0.0183505
         285     1.15643     1.25917   0.0182897
         286     1.15569     1.25881   0.0182293
         287     1.15491     1.25845   0.0181694
         288      1.1541     1.25809   0.0181099
         289     1.15324     1.25772   0.0180509
         290     1.15233     1.25736   0.0179923
         291     1.15137     1.25699   0.0179342
         292     1.15036     1.25663   0.0178765
         293     1.14929     1.25626   0.0178192
         294     1.14816      1.2559   0.0177624
         295     1.14696     1.25553    0.017706
         296     1.14569     1.25516   0.0176501
         297     1.14435     1.25478   0.0175946
         298     1.14294     1.25441   0.0175396
         299     1.14145     1.25403    0.017485
         300     1.13988     1.25365   0.0174308
         301     1.13824     1.25327   0.0173771
         302     1.13652     1.25288   0.0173239
         303     1.13472     1.25249   0.0172711
         304     1.13285      1.2521   0.0172188
         305     1.13091      1.2517   0.0171669
         306      1.1289      1.2513   0.0171155
         307     1.12683     1.25089   0.0170645
         308      1.1247     1.25048   0.0170141
         309     1.12252     1.25007    0.016964
         310      1.1203     1.24965   0.0169145
         311     1.11803     1.24923   0.0168654
         312     1.11573      1.2488   0.0168168
         313      1.1134     1.24836   0.0167686
         314     1.11105     1.24793   0.0167209
         315     1.10869     1.24749   0.0166736
         316     1.10631     1.24704   0.0166269
         317     1.10393     1.24659   0.0165805
         318     1.10154     1.24613   0.0165347
         319     1.09915     1.24567   0.0164893
         320     1.09675     1.24521   0.0164443
         321     1.09436     1.24474   0.0163998
         322     1.09196     1.24426   0.0163557
         323     1.08956     1.24378   0.0163121
         324     1.08716      1.2433   0.0162689
         325     1.08475     1.24281   0.0162262
