#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         208     1.06121     1.29852   0.0239635
         209      1.0603     1.29739    0.023876
         210      1.0595     1.29625   0.0237891
         211      1.0588     1.29513    0.023703
         212     1.05822     1.29401   0.0236175
         213     1.05775      1.2929   0.0235326
         214     1.05742      1.2918   0.0234484
         215     1.05722     1.29071   0.0233647
         216     1.05716     1.28963   0.0232815
         217     1.05725     1.28856   0.0231989
         218     1.05749      1.2875   0.0231167
         219      1.0579     1.28645   0.0230349
         220     1.05847     1.28541   0.0229535
         221     1.05923     1.28439   0.0228724
         222     1.06018     1.28338   0.0227917
         223     1.06132     1.28238   0.0227112
         224     1.06265      1.2814    0.022631
         225     1.06419     1.28044    0.022551
         226     1.06593     1.27949   0.0224712
         227     1.06787     1.27856   0.0223915
         228     1.07002     1.27764    0.022312
         229     1.07236     1.27674   0.0222325
         230      1.0749     1.27587   0.0221532
         231     1.07762     1.27501   0.0220739
         232     1.08051     1.27417   0.0219947
         233     1.08355     1.27335   0.0219155
         234     1.08672     1.27255   0.0218363
         235     1.09001     1.27178   0.0217572
         236      1.0934     1.27102   0.0216781
         237     1.09686     1.27029   0.0215991
         238     1.10036     1.26957   0.0215202
         239     1.10388     1.26888   0.0214413
         240      1.1074     1.26821   0.0213625
         241     1.11089     1.26755   0.0212838
         242     1.11433     1.26692   0.0212053
         243      1.1177     1.26631   0.0211269
         244     1.12097     1.26571   0.0210487
         245     1.12413     1.26513   0.0209708
         246     1.12717     1.26457    0.020893
         247     1.13006     1.26403   0.0208155
         248      1.1328      1.2635   0.0207383
         249     1.13537     1.26298   0.0206614
         250     1.13777     1.26248   0.0205848
         251        1.14       1.262   0.0205086
         252     1.14205     1.26152   0.0204327
         253     1.14393     1.26105   0.0203573
         254     1.14562      1.2606   0.0202822
         255     1.14715     1.26016   0.0202075
         256     1.14851     1.25972   0.0201333
         257      1.1497     1.25929   0.0200595
         258     1.15074     1.25887   0.0199862
         259     1.15163     1.25846   0.0199133
         260     1.15237     1.25805   0.0198409
         261     1.15299     1.25765    0.019769
         262     1.15348     1.25725   0.0196975
         263     1.15386     1.25685   0.0196265
         264     1.15414     1.25647    0.019556
         265     1.15431     1.25608    0.019486
         266      1.1544      1.2557   0.0194165
         267     1.15441     1.25532   0.0193475
         268     1.15434     1.25494    0.019279
         269     1.15421     1.25457    0.019211
         270     1.15402      1.2542   0.0191434
         271     1.15377     1.25382   0.0190764
         272     1.15348     1.25346   0.0190098
         273     1.15314     1.25309   0.0189437
         274     1.15276     1.25272   0.0188781
         275     1.15235     1.25236    0.018813
         276     1.15191     1.25199   0.0187484
         277     1.15143     1.25163   0.0186842
         278     1.15093     1.25127   0.0186205
         279     1.15041     1.25091   0.0185573
         280     1.14986     1.25055   0.0184945
         281     1.14928     1.25019   0.0184322
         282     1.14869     1.24983   0.0183703
         283     1.14806     1.24947   0.0183089
         284     1.14741     1.24911    0.018248
         285     1.14673     1.24875   0.0181875
         286     1.14601     1.24839   0.0181275
         287     1.14527     1.24803   0.0180679
         288     1.14448     1.24767   0.0180087
         289     1.14365     1.24731     0.01795
         290     1.14279     1.24695   0.0178917
         291     1.14187     1.24659   0.0178339
         292      1.1409     1.24623   0.0177765
         293     1.13988     1.24586   0.0177195
         294     1.13879      1.2455    0.017663
         295     1.13765     1.24513   0.0176069
         296     1.13644     1.24477   0.0175512
         297     1.13515      1.2444    0.017496
         298      1.1338     1.24403   0.0174412
         299     1.13237     1.24365   0.0173869
         300     1.13087     1.24328    0.017333
         301     1.12929      1.2429   0.0172796
         302     1.12763     1.24252   0.0172266
         303      1.1259     1.24213    0.017174
         304      1.1241     1.24174   0.0171219
         305     1.12222     1.24135   0.0170702
         306     1.12027     1.24096    0.017019
         307     1.11825     1.24056   0.0169683
         308     1.11617     1.24015    0.016918
         309     1.11404     1.23974   0.0168682
         310     1.11186     1.23933   0.0168188
         311     1.10964     1.23891   0.0167699
         312     1.10737     1.23849   0.0167214
         313     1.10508     1.23807   0.0166735
         314     1.10276     1.23764   0.0166259
         315     1.10042      1.2372   0.0165788
         316     1.09806     1.23676   0.0165322
         317     1.09569     1.23631   0.0164861
         318     1.09332     1.23586   0.0164404
         319     1.09094     1.23541   0.0163951
         320     1.08856     1.23495   0.0163503
         321     1.08617     1.23449   0.0163059
         322     1.08378     1.23402    0.016262
         323      1.0814     1.23355   0.0162185
         324       1.079     1.23307   0.0161755
         325     1.07661     1.23259   0.0161329
         326     1.07421      1.2321   0.0160907
         327     1.07179     1.23161   0.0160489
         328     1.06937     1.23112   0.0160076
         329     1.06694     1.23062   0.0159667
         330     1.06449     1.23012   0.0159263
         331     1.06203     1.22961   0.0158863
         332     1.05955      1.2291   0.0158467
         333     1.05706     1.22858   0.0158075
         334     1.05456     1.22806   0.0157688
         335     1.05206     1.22753   0.0157304
         336     1.04954       1.227   0.0156925
         337     1.04704     1.22647   0.0156551
         338     1.04454     1.22593    0.015618
         339     1.04206     1.22539   0.0155813
         340     1.03962     1.22484   0.0155451
         341     1.03721     1.22429   0.0155092
         342     1.03486     1.22374   0.0154738
         343     1.03258     1.22318   0.0154387
         344     1.03038     1.22262    0.015404
         345     1.02828     1.22206   0.0153696
         346     1.02629     1.22149   0.0153356
         347     1.02442     1.22092   0.0153019
         348     1.02269     1.22035   0.0152686
         349     1.02111     1.21978   0.0152355
         350     1.01969     1.21921   0.0152027
         351     1.01845     1.21864   0.0151701
         352     1.01739     1.21807   0.0151378
         353     1.01652      1.2175   0.0151057
         354     1.01584     1.21693   0.0150737
         355     1.01537     1.21636    0.015042
         356     1.01511     1.21579   0.0150103
         357     1.01505     1.21523   0.0149788
         358     1.01519     1.21467   0.0149474
         359     1.01555     1.21412   0.0149161
         360      1.0161     1.21357   0.0148848
         361     1.01686     1.21302   0.0148535
         362     1.01781     1.21248   0.0148223
         363     1.01894     1.21195    0.014791
         364     1.02025     1.21142   0.0147597
         365     1.02172      1.2109   0.0147285
         366     1.02335     1.21039   0.0146971
         367     1.02512     1.20989   0.0146657
         368     1.02703     1.20939   0.0146343
         369     1.02905      1.2089   0.0146028
         370     1.03117     1.20842   0.0145712
         371     1.03339     1.20795   0.0145396
         372     1.03568     1.20749   0.0145079
         373     1.03803     1.20703   0.0144761
         374     1.04043     1.20659   0.0144442
         375     1.04287     1.20615   0.0144123
         376     1.04532     1.20572   0.0143803
         377     1.04779      1.2053   0.0143483
         378     1.05025     1.20489   0.0143162
         379     1.05269     1.20449   0.0142841
         380     1.05511      1.2041   0.0142519
         381      1.0575     1.20371   0.0142197
         382     1.05984     1.20334   0.0141874
         383     1.06214     1.20297   0.0141552
         384     1.06437     1.20261   0.0141229
         385     1.06654     1.20225   0.0140906
         386     1.06864     1.20191   0.0140584
         387     1.07066     1.20157   0.0140262
         388      1.0726     1.20124   0.0139939
         389     1.07446     1.20091   0.0139618
         390     1.07623     1.20059   0.0139296
         391      1.0779     1.20028   0.0138975
         392     1.07948     1.19997   0.0138655
         393     1.08096     1.19967   0.0138335
         394     1.08233     1.19937   0.0138016
         395     1.08359     1.19907   0.0137698
         396     1.08474     1.19879    0.013738
         397     1.08576      1.1985   0.0137064
         398     1.08666     1.19822   0.0136748
         399     1.08742     1.19794   0.0136434
         400     1.08804     1.19767    0.013612
         401     1.08852      1.1974   0.0135808
         402     1.08885     1.19713   0.0135497
         403     1.08901     1.19686   0.0135187
         404     1.08902     1.19659   0.0134879
         405     1.08886     1.19632   0.0134572
         406     1.08854     1.19606   0.0134267
         407     1.08805     1.19579   0.0133963
         408     1.08739     1.19553   0.0133661
         409     1.08656     1.19526   0.0133361
         410     1.08557     1.19499   0.0133063
         411     1.08443     1.19472   0.0132766
         412     1.08315     1.19445   0.0132472
         413     1.08173     1.19418   0.0132179
         414      1.0802     1.19391   0.0131888
         415     1.07857     1.19363     0.01316
         416     1.07687     1.19335   0.0131313
         417     1.07511     1.19306   0.0131029
         418     1.07333     1.19278   0.0130747
         419     1.07154     1.19249   0.0130467
         420     1.06977      1.1922   0.0130189
         421     1.06805      1.1919   0.0129913
         422     1.06641      1.1916   0.0129639
         423     1.06486      1.1913   0.0129367
         424     1.06342       1.191   0.0129097
         425     1.06212      1.1907   0.0128829
         426     1.06096     1.19039   0.0128563
         427     1.05996     1.19009   0.0128298
         428     1.05911     1.18978   0.0128035
         429     1.05842     1.18948   0.0127773
         430     1.05787     1.18917   0.0127512
         431     1.05747     1.18886   0.0127253
         432     1.05719     1.18856   0.0126995
         433     1.05701     1.18826   0.0126738
         434     1.05692     1.18795   0.0126482
         435      1.0569     1.18765   0.0126227
         436     1.05691     1.18735   0.0125974
         437     1.05695     1.18705   0.0125721
         438     1.05697     1.18676   0.0125469
         439     1.05697     1.18646   0.0125218
         440     1.05693     1.18617   0.0124968
         441     1.05681     1.18587   0.0124719
         442     1.05662     1.18558   0.0124471
         443     1.05633     1.18529   0.0124224
         444     1.05594       1.185   0.0123978
         445     1.05544     1.18471   0.0123734
         446     1.05483     1.18442   0.0123491
         447     1.05411     1.18412   0.0123249
         448     1.05328     1.18383   0.0123008
         449     1.05234     1.18354   0.0122769
         450      1.0513     1.18325   0.0122532
         451     1.05016     1.18295   0.0122296
         452     1.04895     1.18265   0.0122061
         453     1.04765     1.18236   0.0121828
         454      1.0463     1.18206   0.0121596
         455     1.04489     1.18175   0.0121366
         456     1.04343     1.18145   0.0121138
         457     1.04195     1.18115   0.0120912
         458     1.04045     1.18084   0.0120687
         459     1.03893     1.18053   0.0120463
         460     1.03742     1.18022   0.0120242
         461     1.03592     1.17991   0.0120021
         462     1.03444     1.17959   0.0119803
         463     1.03298     1.17927   0.0119586
         464     1.03157     1.17896   0.0119371
         465      1.0302     1.17864   0.0119157
         466     1.02888     1.17831   0.0118944
         467     1.02763     1.17799   0.0118734
         468     1.02645     1.17767   0.0118524
         469     1.02536     1.17734   0.0118316
         470     1.02435     1.17702   0.0118109
         471     1.02344     1.17669   0.0117903
         472     1.02265     1.17637   0.0117698
         473     1.02197     1.17604   0.0117495
         474     1.02143     1.17571   0.0117292
         475     1.02101     1.17539    0.011709
         476     1.02075     1.17506    0.011689
         477     1.02063     1.17474   0.0116689
         478     1.02067     1.17442    0.011649
         479     1.02087      1.1741   0.0116291
         480     1.02122     1.17378   0.0116092
         481     1.02171     1.17346   0.0115894
         482     1.02235     1.17315   0.0115696
         483     1.02312     1.17284   0.0115498
         484     1.02402     1.17253     0.01153
         485     1.02501     1.17223   0.0115102
         486     1.02609     1.17192   0.0114905
         487     1.02724     1.17163   0.0114707
         488     1.02843     1.17133    0.011451
         489     1.02965     1.17104   0.0114312
         490     1.03086     1.17076   0.0114115
         491     1.03205     1.17048   0.0113917
         492     1.03319      1.1702    0.011372
         493     1.03426     1.16992   0.0113523
         494     1.03525     1.16965   0.0113326
         495     1.03613     1.16938   0.0113129
         496     1.03689     1.16911   0.0112932
         497     1.03751     1.16885   0.0112736
         498     1.03798     1.16858    0.011254
         499     1.03829     1.16832   0.0112345
         500     1.03844     1.16806    0.011215
         501     1.03841      1.1678   0.0111956
         502      1.0382     1.16755   0.0111763
         503     1.03781     1.16729   0.0111571
         504     1.03723     1.16703   0.0111379
         505     1.03646     1.16677   0.0111189
         506     1.03551     1.16651   0.0110999
         507     1.03438     1.16625   0.0110811
         508     1.03307     1.16599   0.0110624
         509     1.03158     1.16573   0.0110438
         510     1.02992     1.16546   0.0110253
         511      1.0281     1.16519    0.011007
         512     1.02613     1.16492   0.0109889
         513     1.02402     1.16464   0.0109709
         514     1.02177     1.16437   0.0109531
         515     1.01941     1.16408   0.0109354
         516     1.01695      1.1638   0.0109179
         517     1.01439     1.16351   0.0109007
         518     1.01177     1.16322   0.0108835
         519      1.0091     1.16292   0.0108666
         520     1.00638     1.16262   0.0108499
         521     1.00365     1.16231   0.0108334
         522     1.00091     1.16201    0.010817
         523    0.998185     1.16169   0.0108009
         524    0.995486     1.16137   0.0107849
         525    0.992826     1.16105   0.0107692
         526    0.990218     1.16073   0.0107536
         527    0.987672      1.1604   0.0107382
         528    0.985195     1.16007    0.010723
         529    0.982794     1.15973   0.0107079
         530    0.980473      1.1594   0.0106931
         531    0.978231     1.15905   0.0106784
         532    0.976071     1.15871   0.0106638
         533     0.97399     1.15836   0.0106495
         534    0.971989     1.15801   0.0106352
         535    0.970065     1.15766   0.0106212
         536    0.968218     1.15731   0.0106072
         537    0.966443     1.15695   0.0105934
         538    0.964742      1.1566   0.0105798
         539    0.963114     1.15624   0.0105662
         540     0.96156     1.15588   0.0105528
         541    0.960082     1.15552   0.0105395
         542    0.958684     1.15515   0.0105263
         543     0.95737     1.15479   0.0105132
         544    0.956149     1.15442   0.0105002
         545    0.955028     1.15406   0.0104873
         546    0.954013     1.15369   0.0104745
         547    0.953114     1.15332   0.0104618
         548    0.952341     1.15296   0.0104491
         549    0.951703     1.15259   0.0104365
         550    0.951208     1.15222    0.010424
         551    0.950864     1.15186   0.0104115
         552    0.950677     1.15149    0.010399
         553    0.950653     1.15113   0.0103865
         554    0.950799     1.15077   0.0103741
         555    0.951117     1.15041   0.0103616
         556     0.95161     1.15005   0.0103491
         557    0.952277      1.1497   0.0103366
         558    0.953117     1.14935   0.0103241
         559     0.95413       1.149   0.0103116
         560     0.95531     1.14865   0.0102989
         561    0.956652     1.14831   0.0102863
         562    0.958151     1.14797   0.0102735
         563    0.959802     1.14764   0.0102607
         564    0.961597     1.14731   0.0102478
         565    0.963527     1.14698   0.0102348
         566    0.965584     1.14666   0.0102218
         567    0.967757     1.14634   0.0102086
         568     0.97004     1.14603   0.0101954
         569    0.972422     1.14573    0.010182
         570    0.974894     1.14543   0.0101686
         571    0.977449     1.14514    0.010155
         572    0.980077     1.14485   0.0101413
         573    0.982773     1.14456   0.0101276
         574    0.985531     1.14429   0.0101137
         575    0.988343     1.14402   0.0100998
         576    0.991204     1.14375   0.0100857
         577     0.99411     1.14349   0.0100716
         578    0.997056     1.14324   0.0100573
         579     1.00004     1.14299    0.010043
         580     1.00306     1.14275   0.0100286
         581     1.00611     1.14251   0.0100141
         582     1.00919     1.14228  0.00999951
         583     1.01231     1.14206  0.00998484
         584     1.01547     1.14184   0.0099701
         585     1.01867     1.14163  0.00995528
         586      1.0219     1.14143  0.00994039
         587     1.02519     1.14123  0.00992543
         588     1.02852     1.14104   0.0099104
         589      1.0319     1.14085   0.0098953
         590     1.03535     1.14068  0.00988015
         591     1.03885      1.1405  0.00986493
         592     1.04242     1.14034  0.00984966
         593     1.04605     1.14018  0.00983433
         594     1.04975     1.14003  0.00981896
         595      1.0535     1.13988  0.00980353
         596     1.05732     1.13974  0.00978806
         597      1.0612     1.13961  0.00977255
         598     1.06512     1.13949    0.009757
         599     1.06909     1.13937  0.00974142
         600     1.07309     1.13926  0.00972581
         601      1.0771     1.13916  0.00971018
         602     1.08112     1.13906  0.00969453
         603     1.08513     1.13897  0.00967886
         604     1.08911     1.13889  0.00966319
         605     1.09304     1.13881  0.00964751
         606     1.09692     1.13874  0.00963184
         607     1.10071     1.13868  0.00961618
         608     1.10441     1.13862  0.00960053
         609     1.10799     1.13857  0.00958489
         610     1.11144     1.13853  0.00956928
         611     1.11474     1.13849   0.0095537
         612     1.11788     1.13846  0.00953815
         613     1.12085     1.13843  0.00952263
         614     1.12363      1.1384  0.00950715
         615     1.12622     1.13838  0.00949172
         616      1.1286     1.13837  0.00947632
         617     1.13078     1.13835  0.00946097
         618     1.13274     1.13835  0.00944567
         619     1.13449     1.13834  0.00943041
         620     1.13603     1.13834   0.0094152
         621     1.13735     1.13833  0.00940004
         622     1.13846     1.13833  0.00938492
         623     1.13937     1.13834  0.00936986
         624     1.14008     1.13834  0.00935484
         625      1.1406     1.13834  0.00933988
         626     1.14095     1.13835  0.00932496
         627     1.14112     1.13835  0.00931009
         628     1.14114     1.13836  0.00929526
         629     1.14102     1.13836  0.00928049
         630     1.14076     1.13836  0.00926576
         631     1.14039     1.13837  0.00925107
         632     1.13992     1.13837  0.00923644
         633     1.13936     1.13837  0.00922184
         634     1.13872     1.13837   0.0092073
         635     1.13802     1.13837   0.0091928
         636     1.13728     1.13837  0.00917835
         637      1.1365     1.13837  0.00916394
         638      1.1357     1.13836  0.00914957
         639     1.13489     1.13836  0.00913526
         640     1.13407     1.13835  0.00912099
         641     1.13326     1.13834  0.00910676
         642     1.13246     1.13833  0.00909258
         643     1.13168     1.13832  0.00907844
         644     1.13092     1.13831  0.00906435
         645     1.13018      1.1383  0.00905031
         646     1.12948     1.13828  0.00903631
         647      1.1288     1.13827  0.00902236
         648     1.12816     1.13825  0.00900845
         649     1.12755     1.13824  0.00899458
         650     1.12698     1.13822  0.00898076
         651     1.12644      1.1382  0.00896698
         652     1.12594     1.13818  0.00895325
         653     1.12549     1.13816  0.00893956
         654     1.12508     1.13814  0.00892591
         655     1.12472     1.13812  0.00891231
         656     1.12442      1.1381  0.00889875
         657     1.12416     1.13808  0.00888523
         658     1.12398     1.13806  0.00887175
         659     1.12385     1.13804  0.00885831
         660      1.1238     1.13802  0.00884492
         661     1.12383       1.138  0.00883156
         662     1.12393     1.13797  0.00881825
         663     1.12412     1.13795  0.00880497
         664     1.12438     1.13793  0.00879174
         665     1.12473     1.13791  0.00877854
         666     1.12516     1.13789  0.00876538
         667     1.12566     1.13788  0.00875226
         668     1.12624     1.13786  0.00873917
         669     1.12687     1.13784  0.00872612
         670     1.12757     1.13783  0.00871311
         671     1.12831     1.13781  0.00870014
         672     1.12909      1.1378   0.0086872
         673     1.12989     1.13779   0.0086743
         674     1.13071     1.13778  0.00866144
         675     1.13152     1.13777  0.00864861
         676     1.13233     1.13776  0.00863582
         677      1.1331     1.13775  0.00862307
         678     1.13385     1.13775  0.00861035
         679     1.13454     1.13774  0.00859767
         680     1.13518     1.13774  0.00858503
         681     1.13575     1.13774  0.00857242
         682     1.13626     1.13773  0.00855985
         683     1.13668     1.13773  0.00854732
         684     1.13702     1.13773  0.00853483
         685     1.13728     1.13773  0.00852237
         686     1.13744     1.13773  0.00850994
         687     1.13751     1.13773  0.00849756
         688      1.1375     1.13773   0.0084852
         689     1.13741     1.13773  0.00847289
         690     1.13723     1.13773  0.00846061
         691     1.13697     1.13773  0.00844837
         692     1.13663     1.13773  0.00843616
         693     1.13623     1.13772  0.00842398
         694     1.13576     1.13772  0.00841185
         695     1.13524     1.13772  0.00839974
         696     1.13467     1.13771  0.00838768
         697     1.13406     1.13771  0.00837564
         698     1.13342      1.1377  0.00836365
         699     1.13276     1.13769  0.00835168
         700     1.13209     1.13769  0.00833976
         701     1.13141     1.13768  0.00832787
         702     1.13074     1.13767  0.00831601
         703     1.13008     1.13766  0.00830419
         704     1.12945     1.13764   0.0082924
         705     1.12884     1.13763  0.00828065
         706     1.12827     1.13762  0.00826893
         707     1.12774      1.1376  0.00825724
         708     1.12725     1.13759  0.00824559
         709     1.12681     1.13758  0.00823398
         710     1.12642     1.13756   0.0082224
         711     1.12608     1.13754  0.00821085
         712      1.1258     1.13753  0.00819933
         713     1.12556     1.13751  0.00818785
         714     1.12538     1.13749   0.0081764
         715     1.12524     1.13748  0.00816498
         716     1.12514     1.13746   0.0081536
         717     1.12508     1.13744  0.00814224
         718     1.12506     1.13742  0.00813092
         719     1.12505     1.13741  0.00811963
         720     1.12507     1.13739  0.00810837
         721      1.1251     1.13737  0.00809714
         722     1.12513     1.13736  0.00808595
         723     1.12516     1.13734  0.00807478
         724     1.12518     1.13732  0.00806364
         725     1.12518     1.13731  0.00805254
         726     1.12516     1.13729  0.00804146
         727      1.1251     1.13727  0.00803042
         728       1.125     1.13726  0.00801941
         729     1.12486     1.13724  0.00800842
         730     1.12467     1.13722  0.00799747
         731     1.12441      1.1372  0.00798655
         732     1.12409     1.13719  0.00797566
         733     1.12371     1.13717   0.0079648
         734     1.12326     1.13715  0.00795397
         735     1.12274     1.13713  0.00794318
         736     1.12214     1.13711  0.00793241
         737     1.12146     1.13709  0.00792167
