#     BLOCK:     DISTANCE:    BLOCK_GOFR:    GOFR_AVE:      ERROR:
          16     1.83395    0.953805    0.936573  0.00303198
          16      1.8596     1.00343    0.980328   0.0032255
          16     1.88525     1.03415     1.02338  0.00261545
          16      1.9109     1.07882     1.06642  0.00403646
          16     1.93655     1.09073     1.09677  0.00169802
          16      1.9622     1.13215     1.13644  0.00268592
          16     1.98785     1.16115     1.16441  0.00277898
          16      2.0135     1.16837     1.18319   0.0030559
          16     2.03915      1.1911     1.20362  0.00338475
          16      2.0648     1.21188     1.21132  0.00234674
          16     2.09045     1.20625     1.21132  0.00162191
          16      2.1161      1.1953     1.20309  0.00218542
          16     2.14174     1.16259     1.18879  0.00360789
          16     2.16739     1.14869     1.17143  0.00389209
          16     2.19304     1.14918     1.15015  0.00247423
          16     2.21869     1.11702     1.12197  0.00191013
          16     2.24434     1.09318      1.0927  0.00318959
          16     2.26999     1.05799     1.06367   0.0034364
          16     2.29564     1.02446     1.03466  0.00258832
          16     2.32129     1.00833     1.00712   0.0020695
          16     2.34694    0.979345    0.984092  0.00239548
          16     2.37259    0.948995    0.961575  0.00244823
          16     2.39824    0.941752    0.944058  0.00273871
          16     2.42389    0.919973     0.92567  0.00347031
          16     2.44954    0.912581    0.910144  0.00302553
          16     2.47519    0.897863     0.90189  0.00181064
          16     2.50084    0.891723    0.897198  0.00232215
          16     2.52649    0.890784    0.892427  0.00239007
          16     2.55214    0.901232    0.894784  0.00204003
          17   0.0128248           0           0           0
          17   0.0384745           0           0           0
          17   0.0641241           0           0           0
          17   0.0897737           0           0           0
          17    0.115423           0           0           0
          17    0.141073           0           0           0
          17    0.166723           0           0           0
          17    0.192372           0           0           0
          17    0.218022           0           0           0
          17    0.243672           0           0           0
          17    0.269321           0           0           0
          17    0.294971           0           0           0
          17     0.32062           0           0           0
          17     0.34627           0           0           0
          17     0.37192           0           0           0
          17    0.397569           0           0           0
          17    0.423219           0           0           0
          17    0.448869           0           0           0
          17    0.474518           0           0           0
          17    0.500168           0           0           0
          17    0.525818           0           0           0
          17    0.551467           0           0           0
          17    0.577117           0           0           0
          17    0.602767           0           0           0
          17    0.628416           0           0           0
          17    0.654066           0           0           0
          17    0.679715           0           0           0
          17    0.705365           0           0           0
          17    0.731015           0           0           0
          17    0.756664           0           0           0
          17    0.782314           0           0           0
          17    0.807964           0           0           0
          17    0.833613           0           0           0
          17    0.859263           0 2.51736e-05 1.45428e-05
          17    0.884913 0.000990416  0.00135508 0.000170947
          17    0.910562   0.0245111   0.0262393 0.000682916
          17    0.936212    0.168516    0.171713  0.00160959
          17    0.961861    0.597675    0.572007  0.00307593
          17    0.987511     1.20661     1.22023  0.00377087
          17     1.01316     1.88427     1.88406  0.00691896
          17     1.03881     2.35479      2.3531  0.00569942
          17     1.06446     2.53303     2.55439  0.00717672
          17     1.09011     2.48736     2.54536  0.00843462
          17     1.11576     2.39846     2.40899  0.00444035
          17     1.14141     2.20773     2.18618  0.00552504
          17     1.16706     1.98001     1.96046  0.00604857
          17     1.19271     1.80288     1.74746  0.00666881
          17     1.21836     1.57488     1.54627  0.00588187
          17     1.24401     1.38354     1.38113  0.00588618
          17     1.26966     1.22317     1.23486  0.00490365
          17     1.29531     1.11823     1.11904  0.00478155
          17     1.32096     1.03448     1.01758  0.00379895
          17     1.34661    0.927888     0.93301  0.00295079
          17     1.37226    0.866175    0.866228  0.00305876
          17     1.39791    0.794983    0.813604  0.00475752
          17     1.42355    0.772931    0.777798  0.00367441
          17      1.4492    0.735965    0.735483  0.00250741
          17     1.47485    0.695099    0.711435  0.00287116
          17      1.5005    0.675213    0.692137  0.00346673
          17     1.52615     0.66197     0.68139  0.00305216
          17      1.5518    0.653187     0.67506  0.00268734
          17     1.57745     0.66839    0.670332  0.00305606
          17      1.6031    0.678851    0.679033  0.00419359
          17     1.62875    0.707412    0.690488  0.00410641
          17      1.6544    0.716246    0.708897  0.00299534
          17     1.68005    0.740677    0.727855   0.0031722
          17      1.7057    0.768553    0.754992  0.00400335
          17     1.73135    0.789194    0.781533  0.00306156
          17       1.757    0.825065    0.817649  0.00232857
          17     1.78265    0.854985     0.85385   0.0027727
          17      1.8083    0.898933    0.893901  0.00273758
          17     1.83395    0.937462    0.936625  0.00285408
          17      1.8596     0.98331    0.980503  0.00304053
          17     1.88525     1.01575     1.02293  0.00249982
          17      1.9109     1.06378     1.06626  0.00380199
          17     1.93655     1.09463     1.09665  0.00160282
          17      1.9622      1.1261     1.13583  0.00259592
          17     1.98785     1.16949      1.1647  0.00263153
          17      2.0135     1.19088     1.18364   0.0029094
          17     2.03915      1.1914      1.2029  0.00326112
          17      2.0648      1.2105     1.21127   0.0022092
          17     2.09045     1.22395     1.21206  0.00168831
          17      2.1161     1.19771     1.20277  0.00207963
          17     2.14174     1.18954     1.18884  0.00339593
          17     2.16739     1.16713     1.17117  0.00367132
          17     2.19304      1.1281     1.14885  0.00264693
          17     2.21869     1.11292     1.12144  0.00187036
          17     2.24434     1.07205     1.09149   0.0032249
          17     2.26999     1.05997     1.06345  0.00324115
          17     2.29564     1.02554     1.03412    0.002491
          17     2.32129    0.994724     1.00639  0.00207227
          17     2.34694    0.997059    0.984855   0.0023729
          17     2.37259    0.970583    0.962105  0.00236087
          17     2.39824    0.963341    0.945193  0.00280268
          17     2.42389    0.944359     0.92677   0.0034359
          17     2.44954    0.916028     0.91049  0.00286729
          17     2.47519    0.900878    0.901831  0.00170511
          17     2.50084    0.894374    0.897032  0.00219149
          17     2.52649    0.905878    0.893218  0.00237684
          17     2.55214    0.897625    0.894952  0.00192686
          18   0.0128248           0           0           0
          18   0.0384745           0           0           0
          18   0.0641241           0           0           0
          18   0.0897737           0           0           0
          18    0.115423           0           0           0
          18    0.141073           0           0           0
          18    0.166723           0           0           0
          18    0.192372           0           0           0
          18    0.218022           0           0           0
          18    0.243672           0           0           0
          18    0.269321           0           0           0
          18    0.294971           0           0           0
          18     0.32062           0           0           0
          18     0.34627           0           0           0
          18     0.37192           0           0           0
          18    0.397569           0           0           0
          18    0.423219           0           0           0
          18    0.448869           0           0           0
          18    0.474518           0           0           0
          18    0.500168           0           0           0
          18    0.525818           0           0           0
          18    0.551467           0           0           0
          18    0.577117           0           0           0
          18    0.602767           0           0           0
          18    0.628416           0           0           0
          18    0.654066           0           0           0
          18    0.679715           0           0           0
          18    0.705365           0           0           0
          18    0.731015           0           0           0
          18    0.756664           0           0           0
          18    0.782314           0           0           0
          18    0.807964           0           0           0
          18    0.833613           0           0           0
          18    0.859263           0  2.3775e-05 1.38019e-05
          18    0.884913   0.0013389  0.00135418 0.000161452
          18    0.910562   0.0281488   0.0263454 0.000653164
          18    0.936212     0.17453    0.171869  0.00152776
          18    0.961861    0.560153    0.571349  0.00297471
          18    0.987511     1.18669     1.21836  0.00399531
          18     1.01316     1.86327     1.88291  0.00663034
          18     1.03881     2.34835     2.35283   0.0053889
          18     1.06446     2.51455     2.55218  0.00711119
          18     1.09011     2.57867     2.54721  0.00816645
          18     1.11576     2.40236     2.40862  0.00420891
          18     1.14141     2.15744     2.18458  0.00544391
          18     1.16706     1.96592     1.96076  0.00572015
          18     1.19271     1.80382     1.75059  0.00699483
          18     1.21836     1.58746     1.54856  0.00598364
          18     1.24401     1.38652     1.38143  0.00556677
          18     1.26966     1.23528     1.23489  0.00463128
          18     1.29531     1.10757      1.1184  0.00455818
          18     1.32096    0.990793     1.01609  0.00386837
          18     1.34661    0.932601    0.932988  0.00278694
          18     1.37226    0.862513    0.866022  0.00289578
          18     1.39791    0.818562     0.81388  0.00450118
          18     1.42355    0.792272    0.778603  0.00355717
          18      1.4492    0.754833    0.736558  0.00258832
          18     1.47485    0.728411    0.712379  0.00286235
          18      1.5005    0.720218    0.693697  0.00360814
          18     1.52615    0.692816    0.682024  0.00294786
          18      1.5518    0.669589    0.674756  0.00255517
          18     1.57745    0.665066    0.670039  0.00290025
          18      1.6031    0.651404    0.677498   0.0042322
          18     1.62875    0.677135    0.689746  0.00394472
          18      1.6544    0.705976    0.708735  0.00283333
          18     1.68005    0.732438     0.72811  0.00300617
          18      1.7057    0.742788    0.754314  0.00383792
          18     1.73135    0.774867    0.781163  0.00291378
          18       1.757    0.812736    0.817376  0.00221514
          18     1.78265    0.842597    0.853225  0.00268823
          18      1.8083    0.876887    0.892956  0.00274382
          18     1.83395    0.918005     0.93559  0.00287687
          18      1.8596    0.978343    0.980383  0.00287398
          18     1.88525    0.996311     1.02146  0.00276409
          18      1.9109      1.0661     1.06625  0.00359078
          18     1.93655     1.09981     1.09682  0.00152335
          18      1.9622     1.14994     1.13662  0.00256734
          18     1.98785     1.17089     1.16505  0.00250766
          18      2.0135     1.18373     1.18365  0.00274777
          18     2.03915     1.18292     1.20179  0.00326346
          18      2.0648     1.21822     1.21166  0.00211992
          18     2.09045     1.22484     1.21277  0.00173746
          18      2.1161     1.22327     1.20391  0.00225434
          18     2.14174     1.21228     1.19014  0.00344794
          18     2.16739     1.18577     1.17198  0.00355581
          18     2.19304     1.13438     1.14805  0.00261905
          18     2.21869      1.1124     1.12093  0.00183258
          18     2.24434     1.08805      1.0913   0.0030514
          18     2.26999       1.065     1.06354  0.00306222
          18     2.29564     1.03934     1.03441  0.00236946
          18     2.32129     1.01412     1.00682  0.00200108
          18     2.34694    0.989218    0.985097  0.00225342
          18     2.37259    0.969841    0.962534   0.0022685
          18     2.39824    0.941892    0.945009  0.00265297
          18     2.42389    0.924191    0.926626    0.003248
          18     2.44954    0.927743    0.911448  0.00286372
          18     2.47519    0.924032    0.903064  0.00200749
          18     2.50084    0.894925    0.896915  0.00207286
          18     2.52649     0.89863    0.893519  0.00226373
          18     2.55214    0.879635    0.894101  0.00199889
          19   0.0128248           0           0           0
          19   0.0384745           0           0           0
          19   0.0641241           0           0           0
          19   0.0897737           0           0           0
          19    0.115423           0           0           0
          19    0.141073           0           0           0
          19    0.166723           0           0           0
          19    0.192372           0           0           0
          19    0.218022           0           0           0
          19    0.243672           0           0           0
          19    0.269321           0           0           0
          19    0.294971           0           0           0
          19     0.32062           0           0           0
          19     0.34627           0           0           0
          19     0.37192           0           0           0
          19    0.397569           0           0           0
          19    0.423219           0           0           0
          19    0.448869           0           0           0
          19    0.474518           0           0           0
          19    0.500168           0           0           0
          19    0.525818           0           0           0
          19    0.551467           0           0           0
          19    0.577117           0           0           0
          19    0.602767           0           0           0
          19    0.628416           0           0           0
          19    0.654066           0           0           0
          19    0.679715           0           0           0
          19    0.705365           0           0           0
          19    0.731015           0           0           0
          19    0.756664           0           0           0
          19    0.782314           0           0           0
          19    0.807964           0           0           0
          19    0.833613           0           0           0
          19    0.859263           0 2.25237e-05 1.31321e-05
          19    0.884913  0.00110046  0.00134083 0.000153506
          19    0.910562    0.023645   0.0262033 0.000634061
          19    0.936212    0.168467     0.17169   0.0014578
          19    0.961861    0.570539    0.571306  0.00281845
          19    0.987511     1.19467     1.21712   0.0039749
          19     1.01316     1.88172     1.88285  0.00628167
          19     1.03881     2.38267      2.3544   0.0053292
          19     1.06446       2.591     2.55422  0.00702427
          19     1.09011     2.56678     2.54824  0.00780127
          19     1.11576       2.394     2.40785  0.00405717
          19     1.14141     2.17748     2.18421   0.0051702
          19     1.16706      1.9729      1.9614  0.00545467
          19     1.19271     1.72331     1.74915  0.00677245
          19     1.21836     1.53248     1.54771  0.00572825
          19     1.24401     1.36913     1.38079  0.00531132
          19     1.26966     1.20939     1.23354  0.00457783
          19     1.29531     1.10256     1.11757  0.00439388
          19     1.32096     1.01476     1.01602   0.0036654
          19     1.34661    0.922653    0.932444  0.00269282
          19     1.37226    0.844147     0.86487  0.00296342
          19     1.39791    0.827603    0.814602  0.00432184
          19     1.42355    0.769273    0.778112  0.00340367
          19      1.4492    0.736902    0.736576  0.00245216
          19     1.47485    0.709612    0.712233   0.0027154
          19      1.5005    0.703186    0.694196  0.00345263
          19     1.52615    0.702812    0.683118  0.00298885
          19      1.5518    0.691235    0.675623  0.00256366
          19     1.57745    0.688131    0.670992   0.0028997
          19      1.6031    0.679974    0.677628  0.00401146
          19     1.62875    0.676025    0.689024  0.00380263
          19      1.6544    0.710258    0.708815  0.00268534
          19     1.68005     0.74055    0.728765  0.00291837
          19      1.7057    0.769861    0.755132  0.00372214
          19     1.73135    0.785874     0.78141  0.00277095
          19       1.757      0.8307    0.818077  0.00220677
          19     1.78265    0.885073    0.854901  0.00302452
          19      1.8083    0.897686    0.893205  0.00261068
          19     1.83395    0.941429    0.935898  0.00274182
          19      1.8596    0.978405    0.980279  0.00272461
          19     1.88525     1.01158     1.02094  0.00266708
          19      1.9109     1.04344     1.06505  0.00359696
          19     1.93655     1.08956     1.09644  0.00149035
          19      1.9622      1.1235     1.13593  0.00252335
          19     1.98785     1.15407     1.16447  0.00244133
          19      2.0135     1.17605     1.18325  0.00263213
          19     2.03915     1.21197     1.20232  0.00313537
          19      2.0648      1.2093     1.21153  0.00201199
          19     2.09045     1.21474     1.21287  0.00164911
          19      2.1161     1.21525     1.20451  0.00221334
          19     2.14174     1.19226     1.19025  0.00326827
          19     2.16739     1.14485     1.17056   0.0036442
          19     2.19304     1.11816     1.14647  0.00291552
          19     2.21869     1.12496     1.12115  0.00174836
          19     2.24434     1.10006     1.09176  0.00292545
          19     2.26999     1.05352     1.06301  0.00294607
          19     2.29564     1.02525     1.03393  0.00229324
          19     2.32129     1.00001     1.00646  0.00192758
          19     2.34694    0.988107    0.985255  0.00214038
          19     2.37259    0.972094    0.963038  0.00220419
          19     2.39824    0.944082    0.944961  0.00251378
          19     2.42389    0.938653    0.927259  0.00313813
          19     2.44954    0.924384    0.912129  0.00279276
          19     2.47519    0.904517    0.903141  0.00190329
          19     2.50084    0.909051    0.897554  0.00205983
          19     2.52649    0.909802    0.894376  0.00230111
          19     2.55214     0.90011    0.894417  0.00191854
          20   0.0128248           0           0           0
          20   0.0384745           0           0           0
          20   0.0641241           0           0           0
          20   0.0897737           0           0           0
          20    0.115423           0           0           0
          20    0.141073           0           0           0
          20    0.166723           0           0           0
          20    0.192372           0           0           0
          20    0.218022           0           0           0
          20    0.243672           0           0           0
          20    0.269321           0           0           0
          20    0.294971           0           0           0
          20     0.32062           0           0           0
          20     0.34627           0           0           0
          20     0.37192           0           0           0
          20    0.397569           0           0           0
          20    0.423219           0           0           0
          20    0.448869           0           0           0
          20    0.474518           0           0           0
          20    0.500168           0           0           0
          20    0.525818           0           0           0
          20    0.551467           0           0           0
          20    0.577117           0           0           0
          20    0.602767           0           0           0
          20    0.628416           0           0           0
          20    0.654066           0           0           0
          20    0.679715           0           0           0
          20    0.705365           0           0           0
          20    0.731015           0           0           0
          20    0.756664           0           0           0
          20    0.782314           0           0           0
          20    0.807964           0           0           0
          20    0.833613           0           0           0
          20    0.859263           0 2.13975e-05 1.25237e-05
          20    0.884913  0.00117383  0.00133248 0.000146058
          20    0.910562   0.0269363   0.0262399 0.000603416
          20    0.936212    0.165272    0.171369  0.00141979
          20    0.961861    0.556443    0.570563  0.00277378
          20    0.987511     1.23905     1.21821  0.00392446
          20     1.01316     1.87161     1.88228  0.00599267
          20     1.03881     2.33805     2.35359  0.00512512
          20     1.06446     2.60168      2.5566  0.00706253
          20     1.09011      2.5861     2.55014   0.0076374
          20     1.11576     2.43357     2.40914  0.00405295
          20     1.14141     2.16216     2.18311  0.00502788
          20     1.16706     1.99629     1.96314  0.00545379
          20     1.19271     1.72949     1.74817  0.00650482
          20     1.21836      1.5266     1.54666  0.00553828
          20     1.24401     1.35212     1.37935   0.0052356
          20     1.26966      1.2395     1.23384  0.00435863
          20     1.29531     1.12486     1.11793  0.00418928
          20     1.32096     1.01582     1.01601  0.00348214
          20     1.34661    0.946779     0.93316  0.00265186
          20     1.37226    0.850775    0.864166  0.00289784
          20     1.39791    0.783885    0.813066  0.00437013
          20     1.42355    0.765758    0.777494  0.00328906
          20      1.4492    0.726097    0.736052  0.00238488
          20     1.47485    0.733872    0.713315  0.00278686
          20      1.5005     0.67876    0.693424  0.00336516
          20     1.52615    0.693173    0.683621  0.00288138
          20      1.5518     0.68728    0.676206  0.00250086
          20     1.57745    0.681706    0.671527  0.00280377
          20      1.6031    0.697473     0.67862  0.00393169
          20     1.62875    0.694179    0.689282  0.00362122
          20      1.6544     0.69535    0.708142  0.00263412
          20     1.68005    0.747836    0.729718   0.0029241
          20      1.7057    0.728536    0.753802  0.00376609
          20     1.73135    0.769855    0.780833  0.00269196
          20       1.757    0.786127     0.81648   0.0026114
          20     1.78265     0.82783    0.853548  0.00316169
          20      1.8083    0.886674    0.892878  0.00250049
          20     1.83395    0.927938      0.9355  0.00263345
          20      1.8596    0.996178    0.981074  0.00270185
          20     1.88525     1.03819      1.0218  0.00266956
          20      1.9109     1.08417     1.06601  0.00354184
          20     1.93655     1.12957      1.0981   0.0021472
          20      1.9622     1.15475     1.13687  0.00256675
          20     1.98785     1.18658     1.16558  0.00255742
          20      2.0135     1.20142     1.18416  0.00265268
          20     2.03915     1.19457     1.20194  0.00300248
          20      2.0648     1.21869     1.21189  0.00194293
          20     2.09045     1.20846     1.21265  0.00158137
          20      2.1161     1.20557     1.20456   0.0021033
          20     2.14174     1.18936     1.19021  0.00310517
          20     2.16739     1.16617     1.17034   0.0034686
          20     2.19304      1.1566     1.14698  0.00281339
          20     2.21869     1.12385     1.12128  0.00166617
          20     2.24434     1.06515     1.09043  0.00306687
          20     2.26999     1.04496     1.06211  0.00293381
          20     2.29564     1.01958     1.03321  0.00228798
          20     2.32129    0.997139       1.006  0.00188673
          20     2.34694    0.965746     0.98428  0.00224466
          20     2.37259    0.942208    0.961996  0.00232707
          20     2.39824    0.925912    0.944008  0.00256218
          20     2.42389    0.919983    0.926896  0.00300224
          20     2.44954     0.91005    0.912025  0.00265505
          20     2.47519    0.894314    0.902699  0.00185859
          20     2.50084    0.885516    0.896952  0.00204288
          20     2.52649     0.88332    0.893823  0.00225147
          20     2.55214    0.891929    0.894293  0.00182664
          21   0.0128248           0           0           0
          21   0.0384745           0           0           0
          21   0.0641241           0           0           0
          21   0.0897737           0           0           0
          21    0.115423           0           0           0
          21    0.141073           0           0           0
          21    0.166723           0           0           0
          21    0.192372           0           0           0
          21    0.218022           0           0           0
          21    0.243672           0           0           0
          21    0.269321           0           0           0
          21    0.294971           0           0           0
          21     0.32062           0           0           0
          21     0.34627           0           0           0
          21     0.37192           0           0           0
          21    0.397569           0           0           0
          21    0.423219           0           0           0
          21    0.448869           0           0           0
          21    0.474518           0           0           0
          21    0.500168           0           0           0
          21    0.525818           0           0           0
          21    0.551467           0           0           0
          21    0.577117           0           0           0
          21    0.602767           0           0           0
          21    0.628416           0           0           0
          21    0.654066           0           0           0
          21    0.679715           0           0           0
          21    0.705365           0           0           0
          21    0.731015           0           0           0
          21    0.756664           0           0           0
          21    0.782314           0           0           0
          21    0.807964           0           0           0
          21    0.833613           0           0           0
          21    0.859263           0 2.03786e-05 1.19687e-05
          21    0.884913  0.00104544  0.00131881 0.000139741
          21    0.910562   0.0218781   0.0260322 0.000609381
          21    0.936212    0.168238     0.17122  0.00135999
          21    0.961861    0.562109     0.57016  0.00267074
          21    0.987511     1.22713     1.21864  0.00376048
          21     1.01316     1.93728      1.8849  0.00625348
          21     1.03881     2.36473     2.35412  0.00490847
          21     1.06446     2.55283     2.55642  0.00672849
          21     1.09011     2.48837     2.54719  0.00781957
          21     1.11576     2.36754     2.40716  0.00431693
          21     1.14141     2.19006     2.18344  0.00479935
          21     1.16706     1.96746     1.96335  0.00519796
          21     1.19271     1.76558       1.749  0.00624769
          21     1.21836     1.57958     1.54823  0.00549199
          21     1.24401     1.42145     1.38136  0.00535628
          21     1.26966       1.291     1.23656  0.00492822
          21     1.29531     1.11488     1.11779   0.0039923
          21     1.32096    0.986932     1.01462  0.00358105
          21     1.34661    0.930898    0.933053  0.00252777
          21     1.37226    0.871201    0.864501  0.00277914
          21     1.39791    0.813336    0.813079  0.00416205
          21     1.42355     0.76972    0.777124   0.0031532
          21      1.4492    0.719518    0.735265  0.00239776
          21     1.47485    0.697905    0.712581  0.00274906
          21      1.5005    0.681847    0.692873  0.00324976
          21     1.52615    0.664936    0.682731  0.00287827
          21      1.5518    0.667478     0.67579  0.00241606
          21     1.57745    0.665117    0.671222  0.00268682
          21      1.6031    0.666444    0.678041  0.00378698
          21     1.62875    0.669723     0.68835  0.00356654
          21      1.6544     0.69207    0.707376   0.0026175
          21     1.68005    0.731426      0.7298  0.00278598
          21      1.7057    0.758221    0.754013  0.00359263
          21     1.73135    0.778351    0.780715  0.00256636
          21       1.757    0.819478    0.816622  0.00249095
          21     1.78265    0.857354    0.853729  0.00301633
          21      1.8083    0.900637    0.893248  0.00240856
          21     1.83395    0.927417    0.935115  0.00253602
          21      1.8596    0.978837    0.980967  0.00257529
          21     1.88525     1.02348     1.02188  0.00254363
          21      1.9109     1.06877     1.06614  0.00337563
          21     1.93655     1.12554      1.0994  0.00241003
          21      1.9622     1.13895     1.13697  0.00244644
          21     1.98785     1.16008     1.16531  0.00244898
          21      2.0135     1.19641     1.18474  0.00258972
          21     2.03915     1.23125     1.20333  0.00316734
          21      2.0648     1.22592     1.21256  0.00196191
          21     2.09045     1.21931     1.21297  0.00153751
          21      2.1161     1.20624     1.20464  0.00200467
          21     2.14174     1.18985     1.19019  0.00295735
          21     2.16739      1.1728     1.17045   0.0033054
          21     2.19304     1.15388     1.14731  0.00269853
          21     2.21869     1.13235     1.12181  0.00166815
          21     2.24434     1.09422     1.09061  0.00292614
          21     2.26999     1.06498     1.06225   0.0027973
          21     2.29564     1.02999     1.03306  0.00218417
          21     2.32129     1.00319     1.00586  0.00180162
          21     2.34694    0.984355    0.984284  0.00213777
          21     2.37259    0.954626    0.961645  0.00224257
          21     2.39824    0.942217    0.943923  0.00244159
          21     2.42389    0.919648     0.92655  0.00287904
          21     2.44954    0.903353    0.911612  0.00256054
          21     2.47519    0.897195    0.902437  0.00178848
          21     2.50084    0.882347    0.896256  0.00206059
          21     2.52649    0.885494    0.893426  0.00217892
          21     2.55214    0.892608    0.894212  0.00174142
          22   0.0128248           0           0           0
          22   0.0384745           0           0           0
          22   0.0641241           0           0           0
          22   0.0897737           0           0           0
          22    0.115423           0           0           0
          22    0.141073           0           0           0
          22    0.166723           0           0           0
          22    0.192372           0           0           0
          22    0.218022           0           0           0
          22    0.243672           0           0           0
          22    0.269321           0           0           0
          22    0.294971           0           0           0
          22     0.32062           0           0           0
          22     0.34627           0           0           0
          22     0.37192           0           0           0
          22    0.397569           0           0           0
          22    0.423219           0           0           0
          22    0.448869           0           0           0
          22    0.474518           0           0           0
          22    0.500168           0           0           0
          22    0.525818           0           0           0
          22    0.551467           0           0           0
          22    0.577117           0           0           0
          22    0.602767           0           0           0
          22    0.628416           0           0           0
          22    0.654066           0           0           0
          22    0.679715           0           0           0
          22    0.705365           0           0           0
          22    0.731015           0           0           0
          22    0.756664           0           0           0
          22    0.782314           0           0           0
          22    0.807964           0           0           0
          22    0.833613           0           0           0
          22    0.859263           0 1.94523e-05 1.14605e-05
          22    0.884913 0.000678619  0.00128971 0.000136385
          22    0.910562   0.0161444   0.0255828 0.000728816
          22    0.936212    0.167255     0.17104  0.00131007
          22    0.961861    0.560604    0.569726  0.00258443
          22    0.987511     1.21302     1.21838  0.00359821
          22     1.01316     1.87315     1.88437  0.00599203
          22     1.03881     2.31984     2.35256  0.00492645
          22     1.06446      2.4823     2.55305   0.0072169
          22     1.09011     2.51155     2.54557  0.00763011
          22     1.11576     2.38489     2.40615  0.00423766
          22     1.14141     2.18061     2.18331  0.00458291
          22     1.16706     1.98596     1.96438  0.00506224
          22     1.19271     1.77336     1.75011  0.00606101
          22     1.21836      1.5781     1.54958  0.00540765
          22     1.24401     1.42267     1.38323  0.00543205
          22     1.26966     1.24184      1.2368  0.00471004
          22     1.29531     1.15016     1.11926  0.00407306
          22     1.32096     1.02352     1.01503  0.00344103
          22     1.34661    0.967222    0.934606  0.00285037
          22     1.37226    0.878279    0.865127  0.00272248
          22     1.39791    0.824854    0.813614  0.00400713
          22     1.42355    0.787829     0.77761  0.00304718
          22      1.4492    0.757138    0.736259  0.00248638
          22     1.47485    0.714974     0.71269  0.00262626
          22      1.5005      0.6903    0.692756  0.00310414
          22     1.52615    0.680778    0.682643  0.00274881
          22      1.5518    0.665367    0.675316  0.00235224
          22     1.57745     0.64906    0.670215  0.00274706
          22      1.6031    0.671446    0.677741  0.00362669
          22     1.62875    0.689615    0.688408  0.00340489
          22      1.6544    0.703163    0.707185  0.00250552
          22     1.68005    0.720256    0.729366  0.00269291
          22      1.7057    0.733172    0.753065  0.00355203
          22     1.73135    0.781978    0.780772  0.00245035
          22       1.757     0.81469    0.816535  0.00237927
          22     1.78265    0.857548    0.853903  0.00288421
          22      1.8083    0.901103    0.893605  0.00232539
          22     1.83395    0.919974    0.934427  0.00251239
          22      1.8596    0.934216    0.978842  0.00321768
          22     1.88525    0.999843     1.02088  0.00261779
          22      1.9109     1.03028     1.06451  0.00359422
          22     1.93655     1.06622      1.0979  0.00273198
          22      1.9622     1.11226     1.13584  0.00258019
          22     1.98785     1.16189     1.16516  0.00234261
          22      2.0135     1.20169     1.18551  0.00258407
          22     2.03915     1.23093     1.20459  0.00326226
          22      2.0648     1.23684     1.21366   0.0021609
          22     2.09045     1.23307     1.21388  0.00171782
          22      2.1161     1.22697     1.20566  0.00215519
          22     2.14174     1.20782     1.19099  0.00292953
          22     2.16739     1.18487     1.17111  0.00321947
          22     2.19304     1.17379     1.14851  0.00283157
          22     2.21869     1.15111     1.12314   0.0020565
          22     2.24434     1.10657     1.09133  0.00288172
          22     2.26999     1.07691     1.06291  0.00274847
          22     2.29564     1.04212     1.03347  0.00212337
          22     2.32129     1.01605     1.00633  0.00177829
          22     2.34694    0.994824    0.984763   0.0020936
          22     2.37259    0.962549    0.961686  0.00214101
          22     2.39824     0.92835    0.943215  0.00243106
          22     2.42389    0.914292    0.925993  0.00280158
          22     2.44954    0.902541      0.9112  0.00247713
          22     2.47519    0.895681     0.90213  0.00173335
          22     2.50084    0.894475    0.896175  0.00196852
          22     2.52649    0.887949    0.893177  0.00209405
          22     2.55214    0.873509    0.893271   0.0018996
          23   0.0128248           0           0           0
          23   0.0384745           0           0           0
          23   0.0641241           0           0           0
          23   0.0897737           0           0           0
          23    0.115423           0           0           0
          23    0.141073           0           0           0
          23    0.166723           0           0           0
          23    0.192372           0           0           0
          23    0.218022           0           0           0
          23    0.243672           0           0           0
          23    0.269321           0           0           0
          23    0.294971           0           0           0
          23     0.32062           0           0           0
          23     0.34627           0           0           0
          23     0.37192           0           0           0
          23    0.397569           0           0           0
          23    0.423219           0           0           0
          23    0.448869           0           0           0
          23    0.474518           0           0           0
          23    0.500168           0           0           0
          23    0.525818           0           0           0
          23    0.551467           0           0           0
          23    0.577117           0           0           0
          23    0.602767           0           0           0
          23    0.628416           0           0           0
          23    0.654066           0           0           0
          23    0.679715           0           0           0
          23    0.705365           0           0           0
          23    0.731015           0           0           0
          23    0.756664           0           0           0
          23    0.782314           0           0           0
          23    0.807964           0           0           0
          23    0.833613           0           0           0
          23    0.859263           0 1.86065e-05 1.09934e-05
          23    0.884913  0.00130221  0.00129025 0.000130456
          23    0.910562   0.0231773   0.0254782 0.000704592
          23    0.936212    0.173629    0.171152  0.00125793
          23    0.961861     0.56478    0.569511    0.002481
          23    0.987511     1.19563     1.21739   0.0035752
          23     1.01316     1.87046     1.88376  0.00576194
          23     1.03881     2.39833     2.35455  0.00509829
          23     1.06446     2.61301     2.55565  0.00735903
          23     1.09011     2.56138     2.54626  0.00732927
          23     1.11576     2.40733      2.4062  0.00405373
          23     1.14141     2.20747     2.18436  0.00450242
          23     1.16706     1.97983     1.96505  0.00488653
