#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         152     1.64369     2.11971   0.0461089
         153     1.64447      2.1166    0.045912
         154      1.6452     2.11354   0.0457158
         155     1.64589     2.11052   0.0455203
         156     1.64655     2.10755   0.0453256
         157     1.64719     2.10462   0.0451316
         158     1.64782     2.10172   0.0449385
         159     1.64845     2.09887   0.0447462
         160     1.64909     2.09606   0.0445547
         161     1.64976     2.09329   0.0443641
         162     1.65047     2.09056   0.0441744
         163     1.65122     2.08786   0.0439856
         164     1.65204      2.0852   0.0437976
         165     1.65293     2.08258   0.0436104
         166     1.65389        2.08   0.0434241
         167     1.65492     2.07746   0.0432386
         168     1.65603     2.07495   0.0430539
         169     1.65721     2.07248   0.0428701
         170     1.65846     2.07004    0.042687
         171     1.65974     2.06764   0.0425048
         172     1.66106     2.06528   0.0423233
         173     1.66239     2.06295   0.0421427
         174     1.66371     2.06065   0.0419629
         175     1.66499     2.05839    0.041784
         176     1.66622     2.05616    0.041606
         177     1.66736     2.05397   0.0414288
         178     1.66838      2.0518   0.0412527
         179     1.66927     2.04966   0.0410775
         180     1.67001     2.04756   0.0409035
         181     1.67056     2.04547   0.0407305
         182     1.67092     2.04341   0.0405586
         183     1.67107     2.04138    0.040388
         184       1.671     2.03937   0.0402186
         185     1.67072     2.03737   0.0400506
         186     1.67021      2.0354   0.0398839
         187     1.66947     2.03344   0.0397186
         188     1.66853      2.0315   0.0395547
         189     1.66738     2.02958   0.0393923
         190     1.66603     2.02766   0.0392314
         191     1.66452     2.02576    0.039072
         192     1.66284     2.02387   0.0389142
         193     1.66103     2.02199    0.038758
         194      1.6591     2.02012   0.0386033
         195     1.65708     2.01826   0.0384502
         196       1.655     2.01641   0.0382987
         197     1.65287     2.01456   0.0381487
         198     1.65071     2.01272   0.0380003
         199     1.64855     2.01089   0.0378534
         200     1.64642     2.00907   0.0377079
         201     1.64433     2.00726    0.037564
         202      1.6423     2.00545   0.0374214
         203     1.64034     2.00365   0.0372803
         204     1.63848     2.00186   0.0371405
         205     1.63673     2.00008    0.037002
         206     1.63511     1.99831   0.0368648
         207     1.63362     1.99655   0.0367288
         208     1.63228     1.99479   0.0365939
         209     1.63111     1.99305   0.0364602
         210      1.6301     1.99133   0.0363275
         211     1.62927     1.98961   0.0361958
         212     1.62863     1.98791   0.0360651
         213     1.62819     1.98622   0.0359353
         214     1.62796     1.98454   0.0358064
         215     1.62795     1.98289   0.0356782
         216     1.62817     1.98124   0.0355508
         217     1.62863     1.97962   0.0354241
         218     1.62935     1.97801    0.035298
         219     1.63034     1.97642   0.0351725
         220     1.63161     1.97486   0.0350476
         221     1.63316     1.97331   0.0349231
         222     1.63502     1.97179    0.034799
         223     1.63718     1.97029   0.0346753
         224     1.63966     1.96881   0.0345519
         225     1.64245     1.96736   0.0344287
         226     1.64556     1.96594   0.0343058
         227     1.64899     1.96454   0.0341831
         228     1.65272     1.96317   0.0340605
         229     1.65674     1.96183   0.0339381
         230     1.66103     1.96053   0.0338157
         231     1.66558     1.95925   0.0336934
         232     1.67036       1.958   0.0335712
         233     1.67534     1.95679    0.033449
         234     1.68049     1.95561   0.0333269
         235     1.68578     1.95446   0.0332049
         236     1.69116     1.95335   0.0330829
         237     1.69659     1.95226    0.032961
         238     1.70204     1.95121   0.0328393
         239     1.70747     1.95019   0.0327177
         240     1.71284      1.9492   0.0325964
         241     1.71811     1.94824   0.0324752
         242     1.72325     1.94731   0.0323543
         243     1.72824     1.94641   0.0322337
         244     1.73304     1.94554   0.0321135
         245     1.73763     1.94469   0.0319936
         246     1.74198     1.94387   0.0318742
         247     1.74609     1.94306   0.0317552
         248     1.74994     1.94229   0.0316367
         249     1.75352     1.94153   0.0315187
         250     1.75683     1.94079   0.0314013
         251     1.75986     1.94007   0.0312845
         252     1.76261     1.93936   0.0311682
         253      1.7651     1.93868   0.0310527
         254     1.76732       1.938   0.0309377
         255     1.76929     1.93734   0.0308235
         256     1.77101     1.93669   0.0307099
         257     1.77249     1.93605   0.0305971
         258     1.77375     1.93542   0.0304849
         259      1.7748      1.9348   0.0303736
         260     1.77565     1.93419   0.0302629
         261     1.77632     1.93358    0.030153
         262     1.77682     1.93299   0.0300438
         263     1.77717     1.93239   0.0299354
         264     1.77736     1.93181   0.0298278
         265     1.77743     1.93122   0.0297209
         266     1.77738     1.93065   0.0296148
         267     1.77722     1.93007   0.0295095
         268     1.77696      1.9295   0.0294049
         269     1.77662     1.92893   0.0293011
         270      1.7762     1.92837    0.029198
         271      1.7757      1.9278   0.0290957
         272     1.77514     1.92724   0.0289942
         273     1.77453     1.92668   0.0288934
         274     1.77386     1.92612   0.0287933
         275     1.77314     1.92557    0.028694
         276     1.77238     1.92501   0.0285954
         277     1.77159     1.92446   0.0284975
         278     1.77075     1.92391   0.0284003
         279     1.76987     1.92335   0.0283039
         280     1.76895      1.9228   0.0282082
         281     1.76799     1.92225   0.0281132
         282     1.76699      1.9217   0.0280189
         283     1.76594     1.92115   0.0279253
         284     1.76484      1.9206   0.0278324
         285     1.76369     1.92005   0.0277402
         286     1.76249      1.9195   0.0276487
         287     1.76122     1.91895   0.0275578
         288     1.75988     1.91839   0.0274677
         289     1.75847     1.91784   0.0273782
         290     1.75699     1.91729   0.0272894
         291     1.75541     1.91673   0.0272013
         292     1.75375     1.91617   0.0271139
         293     1.75199     1.91561   0.0270271
         294     1.75012     1.91505    0.026941
         295     1.74815     1.91448   0.0268557
         296     1.74608     1.91391    0.026771
         297     1.74388     1.91334   0.0266869
         298     1.74157     1.91277   0.0266036
         299     1.73915     1.91218    0.026521
         300      1.7366      1.9116    0.026439
         301     1.73394     1.91101   0.0263578
         302     1.73116     1.91041   0.0262772
         303     1.72828     1.90981   0.0261974
         304     1.72528     1.90921   0.0261182
         305     1.72219     1.90859   0.0260398
         306     1.71901     1.90797   0.0259621
         307     1.71574     1.90735   0.0258851
         308     1.71241     1.90671   0.0258087
         309       1.709     1.90607   0.0257332
         310     1.70554     1.90543   0.0256583
         311     1.70203     1.90477   0.0255841
         312     1.69849     1.90411   0.0255106
         313     1.69492     1.90344   0.0254379
         314     1.69133     1.90277   0.0253659
         315     1.68772     1.90209   0.0252945
         316     1.68411      1.9014   0.0252239
         317     1.68049      1.9007   0.0251539
         318     1.67687     1.89999   0.0250847
         319     1.67326     1.89928   0.0250161
         320     1.66964     1.89857   0.0249482
         321     1.66602     1.89784    0.024881
         322      1.6624     1.89711   0.0248145
         323     1.65877     1.89637   0.0247486
         324     1.65514     1.89563   0.0246834
         325     1.65149     1.89488   0.0246189
         326     1.64782     1.89412   0.0245551
         327     1.64414     1.89335   0.0244919
         328     1.64044     1.89258   0.0244293
         329     1.63672     1.89181   0.0243675
         330     1.63298     1.89102   0.0243062
         331     1.62922     1.89023   0.0242457
         332     1.62545     1.88943   0.0241857
         333     1.62166     1.88863   0.0241265
         334     1.61788     1.88782   0.0240679
         335      1.6141       1.887   0.0240099
         336     1.61035     1.88618   0.0239525
         337     1.60663     1.88535   0.0238958
         338     1.60297     1.88451   0.0238397
         339     1.59939     1.88367   0.0237842
         340     1.59589     1.88283   0.0237293
         341     1.59252     1.88197    0.023675
         342     1.58928     1.88112   0.0236213
         343     1.58619     1.88026    0.023568
         344     1.58328      1.8794   0.0235153
         345     1.58058     1.87853   0.0234631
         346     1.57809     1.87766   0.0234114
         347     1.57584     1.87679     0.02336
         348     1.57384     1.87592   0.0233091
         349     1.57212     1.87505   0.0232586
         350     1.57068     1.87418   0.0232084
         351     1.56954     1.87331   0.0231585
         352      1.5687     1.87245   0.0231089
         353     1.56817     1.87159   0.0230595
         354     1.56794     1.87073   0.0230103
         355     1.56804     1.86987   0.0229613
         356     1.56844     1.86903   0.0229124
         357     1.56915     1.86819   0.0228636
         358     1.57017     1.86736   0.0228149
         359     1.57148     1.86653   0.0227662
         360     1.57307     1.86572   0.0227175
         361     1.57494     1.86491   0.0226689
         362     1.57706     1.86412   0.0226202
         363     1.57942     1.86333   0.0225715
         364     1.58202     1.86256   0.0225227
         365     1.58482      1.8618   0.0224738
         366     1.58781     1.86105   0.0224249
         367     1.59097     1.86031   0.0223759
         368     1.59427     1.85959   0.0223267
         369     1.59771     1.85888   0.0222775
         370     1.60125     1.85818   0.0222282
         371     1.60487      1.8575   0.0221788
         372     1.60856     1.85683   0.0221292
         373     1.61229     1.85618   0.0220796
         374     1.61605     1.85553   0.0220299
         375     1.61981     1.85491   0.0219801
         376     1.62357     1.85429   0.0219303
         377     1.62729     1.85369   0.0218804
         378     1.63098      1.8531   0.0218304
         379      1.6346     1.85252   0.0217804
         380     1.63816     1.85196   0.0217304
         381     1.64163     1.85141   0.0216804
         382     1.64501     1.85087   0.0216304
         383     1.64829     1.85034   0.0215804
         384     1.65146     1.84982   0.0215304
         385      1.6545     1.84931   0.0214804
         386     1.65742     1.84881   0.0214305
         387     1.66021     1.84833   0.0213807
         388     1.66286     1.84785   0.0213309
         389     1.66535     1.84738   0.0212813
         390      1.6677     1.84692   0.0212317
         391     1.66988     1.84647   0.0211822
         392     1.67189     1.84602   0.0211328
         393     1.67372     1.84558   0.0210836
         394     1.67536     1.84515   0.0210345
         395     1.67681     1.84472   0.0209856
         396     1.67804      1.8443   0.0209368
         397     1.67906     1.84389   0.0208882
         398     1.67985     1.84348   0.0208398
         399     1.68041     1.84307   0.0207916
         400     1.68071     1.84266   0.0207436
         401     1.68077     1.84226   0.0206958
         402     1.68056     1.84186   0.0206482
         403     1.68009     1.84145   0.0206009
         404     1.67934     1.84105   0.0205538
         405     1.67833     1.84065    0.020507
         406     1.67705     1.84025   0.0204604
         407     1.67551     1.83984   0.0204141
         408     1.67372     1.83944   0.0203682
         409     1.67171     1.83903   0.0203225
         410     1.66948     1.83861   0.0202771
         411     1.66706     1.83819   0.0202321
         412     1.66449     1.83777   0.0201874
         413     1.66179     1.83735    0.020143
         414       1.659     1.83692   0.0200989
         415     1.65616     1.83648   0.0200552
         416     1.65332     1.83604   0.0200119
         417     1.65051      1.8356   0.0199688
         418     1.64778     1.83515   0.0199261
         419     1.64515     1.83469   0.0198837
         420     1.64268     1.83424   0.0198416
         421     1.64039     1.83378   0.0197998
         422      1.6383     1.83331   0.0197583
         423     1.63644     1.83285   0.0197171
         424     1.63482     1.83238   0.0196761
         425     1.63344     1.83191   0.0196354
         426     1.63229     1.83144   0.0195949
         427     1.63137     1.83097   0.0195546
         428     1.63066     1.83051   0.0195145
         429     1.63013     1.83004   0.0194746
         430     1.62976     1.82957   0.0194349
         431     1.62951     1.82911   0.0193953
         432     1.62934     1.82865   0.0193559
         433     1.62922     1.82819   0.0193167
         434     1.62912     1.82773   0.0192777
         435     1.62899     1.82727   0.0192388
         436     1.62881     1.82682      0.0192
         437     1.62854     1.82636   0.0191614
         438     1.62817     1.82591    0.019123
         439     1.62768     1.82546   0.0190848
         440     1.62703     1.82501   0.0190468
         441     1.62624     1.82456   0.0190089
         442     1.62528     1.82411   0.0189712
         443     1.62417     1.82365   0.0189338
         444      1.6229      1.8232   0.0188965
         445     1.62148     1.82275   0.0188595
         446     1.61992     1.82229   0.0188227
         447     1.61822     1.82184   0.0187861
         448     1.61642     1.82138   0.0187498
         449     1.61451     1.82092   0.0187137
         450     1.61252     1.82045   0.0186778
         451     1.61047     1.81999   0.0186422
         452     1.60838     1.81952   0.0186069
         453     1.60626     1.81905   0.0185717
         454     1.60412     1.81858   0.0185369
         455     1.60199      1.8181   0.0185022
         456     1.59988     1.81762   0.0184678
         457      1.5978     1.81714   0.0184337
         458     1.59575     1.81666   0.0183998
         459     1.59376     1.81617   0.0183661
         460     1.59182     1.81568   0.0183327
         461     1.58995     1.81519   0.0182994
         462     1.58815      1.8147   0.0182664
         463     1.58644     1.81421   0.0182336
         464      1.5848     1.81372    0.018201
         465     1.58326     1.81322   0.0181686
         466     1.58182     1.81272   0.0181364
         467     1.58048     1.81223   0.0181044
         468     1.57925     1.81173   0.0180726
         469     1.57814     1.81123   0.0180409
         470     1.57717     1.81073   0.0180094
         471     1.57634     1.81023    0.017978
         472     1.57566     1.80974   0.0179468
         473     1.57515     1.80924   0.0179157
         474      1.5748     1.80875   0.0178847
         475     1.57464     1.80825   0.0178539
         476     1.57465     1.80776   0.0178231
         477     1.57486     1.80728   0.0177924
         478     1.57525     1.80679   0.0177618
         479     1.57581     1.80631   0.0177313
         480     1.57655     1.80583   0.0177008
         481     1.57745     1.80535   0.0176704
         482     1.57849     1.80488     0.01764
         483     1.57965     1.80442   0.0176096
         484     1.58091     1.80396   0.0175793
         485     1.58225      1.8035    0.017549
         486     1.58363     1.80305   0.0175187
         487     1.58502      1.8026   0.0174885
         488      1.5864     1.80216   0.0174582
         489     1.58773     1.80172    0.017428
         490     1.58899     1.80128   0.0173979
         491     1.59015     1.80085   0.0173678
         492     1.59117     1.80043   0.0173377
         493     1.59204         1.8   0.0173077
         494     1.59273     1.79958   0.0172777
         495     1.59323     1.79917   0.0172478
         496     1.59351     1.79875    0.017218
         497     1.59356     1.79834   0.0171884
         498     1.59338     1.79793   0.0171588
         499     1.59294     1.79752   0.0171293
         500     1.59225     1.79711      0.0171
         501      1.5913      1.7967   0.0170708
         502     1.59008     1.79628   0.0170417
         503      1.5886     1.79587   0.0170128
         504     1.58686     1.79546   0.0169841
         505     1.58485     1.79504   0.0169556
         506     1.58258     1.79462   0.0169273
         507     1.58007      1.7942   0.0168992
         508     1.57732     1.79377   0.0168713
         509     1.57435     1.79334   0.0168437
         510     1.57116      1.7929   0.0168163
         511     1.56778     1.79246   0.0167892
         512     1.56423     1.79202   0.0167623
         513     1.56052     1.79157   0.0167357
         514     1.55668     1.79111   0.0167094
         515     1.55273     1.79065   0.0166833
         516     1.54871     1.79018   0.0166576
         517     1.54463      1.7897   0.0166321
         518     1.54052     1.78922    0.016607
         519     1.53642     1.78873   0.0165821
         520     1.53233     1.78824   0.0165576
         521     1.52829     1.78774   0.0165333
         522     1.52431     1.78724   0.0165093
         523     1.52041     1.78673   0.0164856
         524     1.51661     1.78621   0.0164622
         525     1.51291     1.78569   0.0164391
         526     1.50932     1.78517   0.0164163
         527     1.50585     1.78464   0.0163937
         528      1.5025      1.7841   0.0163713
         529     1.49926     1.78356   0.0163492
         530     1.49614     1.78302   0.0163274
         531     1.49312     1.78247   0.0163057
         532     1.49021     1.78193   0.0162843
         533     1.48741     1.78137   0.0162632
         534      1.4847     1.78082   0.0162422
         535     1.48209     1.78026   0.0162214
         536     1.47958      1.7797   0.0162009
         537     1.47716     1.77913   0.0161805
         538     1.47486     1.77857   0.0161603
         539     1.47267       1.778   0.0161403
         540      1.4706     1.77743   0.0161204
         541     1.46867     1.77686   0.0161007
         542     1.46689     1.77629   0.0160812
         543     1.46528     1.77572   0.0160617
         544     1.46385     1.77514   0.0160425
         545     1.46261     1.77457   0.0160233
         546     1.46159       1.774   0.0160042
         547     1.46081     1.77342   0.0159851
         548     1.46027     1.77285   0.0159662
         549        1.46     1.77228   0.0159473
         550        1.46     1.77171   0.0159284
         551     1.46029     1.77115   0.0159095
         552     1.46087     1.77059   0.0158906
         553     1.46175     1.77003   0.0158717
         554     1.46293     1.76947   0.0158527
         555      1.4644     1.76893   0.0158337
         556     1.46618     1.76838   0.0158146
         557     1.46825     1.76784   0.0157953
         558     1.47061     1.76731    0.015776
         559     1.47325     1.76678   0.0157566
         560     1.47616     1.76626    0.015737
         561     1.47933     1.76575   0.0157172
         562     1.48274     1.76525   0.0156973
         563     1.48639     1.76475   0.0156772
         564     1.49025     1.76427    0.015657
         565     1.49431     1.76379   0.0156366
         566     1.49856     1.76332    0.015616
         567     1.50297     1.76286   0.0155952
         568     1.50754     1.76241   0.0155742
         569     1.51225     1.76197    0.015553
         570     1.51707     1.76154   0.0155317
         571     1.52201     1.76112   0.0155101
         572     1.52704     1.76071   0.0154884
         573     1.53214     1.76032   0.0154665
         574     1.53732     1.75993   0.0154445
         575     1.54255     1.75955   0.0154222
         576     1.54783     1.75918   0.0153998
         577     1.55314     1.75882   0.0153773
         578     1.55848     1.75848   0.0153546
         579     1.56385     1.75814   0.0153318
         580     1.56924     1.75782   0.0153088
         581     1.57465      1.7575   0.0152857
         582     1.58008      1.7572   0.0152624
         583     1.58553      1.7569   0.0152391
         584     1.59099     1.75662   0.0152157
         585     1.59648     1.75634   0.0151921
         586       1.602     1.75608   0.0151685
         587     1.60753     1.75583   0.0151447
         588      1.6131     1.75558   0.0151209
         589      1.6187     1.75535    0.015097
         590     1.62432     1.75513   0.0150731
         591     1.62998     1.75492   0.0150491
         592     1.63566     1.75472    0.015025
         593     1.64137     1.75452   0.0150009
         594     1.64708     1.75434   0.0149767
         595      1.6528     1.75417   0.0149525
         596     1.65852     1.75401   0.0149283
         597     1.66421     1.75386    0.014904
         598     1.66986     1.75372   0.0148798
         599     1.67546     1.75359   0.0148555
         600     1.68097     1.75347   0.0148312
         601     1.68639     1.75336    0.014807
         602     1.69168     1.75326   0.0147827
         603     1.69683     1.75316   0.0147585
         604     1.70181     1.75308   0.0147343
         605     1.70661       1.753   0.0147102
         606     1.71121     1.75293   0.0146861
         607     1.71558     1.75287    0.014662
         608     1.71971     1.75282    0.014638
         609      1.7236     1.75277    0.014614
         610     1.72722     1.75273   0.0145901
         611     1.73057     1.75269   0.0145663
         612     1.73364     1.75266   0.0145425
         613     1.73643     1.75263   0.0145188
         614     1.73894     1.75261   0.0144952
         615     1.74118     1.75259   0.0144717
         616     1.74314     1.75258   0.0144482
         617     1.74484     1.75256   0.0144248
         618     1.74629     1.75255   0.0144014
         619      1.7475     1.75255   0.0143782
         620     1.74849     1.75254    0.014355
         621     1.74928     1.75253   0.0143319
         622     1.74988     1.75253   0.0143088
         623      1.7503     1.75253   0.0142858
         624     1.75057     1.75252   0.0142629
         625     1.75071     1.75252   0.0142401
         626     1.75074     1.75252   0.0142174
         627     1.75066     1.75251   0.0141947
         628     1.75051     1.75251   0.0141721
         629      1.7503     1.75251   0.0141496
         630     1.75003      1.7525   0.0141271
         631     1.74973      1.7525   0.0141047
         632     1.74939     1.75249   0.0140824
         633     1.74905     1.75249   0.0140602
         634     1.74869     1.75248    0.014038
         635     1.74831     1.75248   0.0140159
         636     1.74794     1.75247   0.0139938
         637     1.74755     1.75246   0.0139719
         638     1.74716     1.75245     0.01395
         639     1.74675     1.75244   0.0139282
         640     1.74634     1.75243   0.0139064
         641     1.74591     1.75242   0.0138847
         642     1.74547     1.75241   0.0138631
         643       1.745      1.7524   0.0138415
         644     1.74453     1.75239     0.01382
         645     1.74403     1.75238   0.0137986
         646     1.74351     1.75236   0.0137773
         647     1.74297     1.75235    0.013756
         648     1.74242     1.75233   0.0137348
         649     1.74186     1.75232   0.0137136
         650      1.7413      1.7523   0.0136925
         651     1.74074     1.75228   0.0136715
         652      1.7402     1.75226   0.0136505
         653     1.73968     1.75224   0.0136296
         654     1.73919     1.75222   0.0136088
         655     1.73875      1.7522   0.0135881
         656     1.73835     1.75218   0.0135674
         657     1.73802     1.75216   0.0135467
         658     1.73775     1.75214   0.0135262
         659     1.73755     1.75212   0.0135057
         660     1.73742     1.75209   0.0134852
         661     1.73737     1.75207   0.0134648
         662     1.73739     1.75205   0.0134445
         663     1.73748     1.75203   0.0134242
         664     1.73762     1.75201    0.013404
         665     1.73782     1.75199   0.0133839
         666     1.73807     1.75196   0.0133638
         667     1.73834     1.75194   0.0133438
         668     1.73862     1.75192   0.0133238
         669     1.73891      1.7519   0.0133039
         670     1.73918     1.75189   0.0132841
         671     1.73943     1.75187   0.0132643
         672     1.73965     1.75185   0.0132446
         673     1.73981     1.75183   0.0132249
         674     1.73991     1.75181   0.0132053
         675     1.73995      1.7518   0.0131858
         676     1.73991     1.75178   0.0131663
         677      1.7398     1.75176   0.0131468
         678     1.73961     1.75174   0.0131275
         679     1.73934     1.75172   0.0131081
         680       1.739     1.75171   0.0130889
         681     1.73859     1.75169   0.0130697
         682     1.73812     1.75167   0.0130505
         683     1.73759     1.75165   0.0130314
         684     1.73701     1.75162   0.0130124
         685      1.7364      1.7516   0.0129934
         686     1.73576     1.75158   0.0129745
         687     1.73512     1.75155   0.0129556
         688     1.73447     1.75153   0.0129368
         689     1.73385      1.7515   0.0129181
         690     1.73325     1.75148   0.0128994
         691     1.73271     1.75145   0.0128807
         692     1.73222     1.75142   0.0128622
         693     1.73181     1.75139   0.0128436
         694     1.73148     1.75137   0.0128251
         695     1.73126     1.75134   0.0128067
         696     1.73114     1.75131   0.0127884
         697     1.73114     1.75128     0.01277
         698     1.73126     1.75125   0.0127518
         699     1.73152     1.75122   0.0127336
         700     1.73191     1.75119   0.0127154
         701     1.73244     1.75117   0.0126973
         702     1.73311     1.75114   0.0126792
         703     1.73391     1.75112   0.0126612
         704     1.73485     1.75109   0.0126433
         705     1.73591     1.75107   0.0126253
         706     1.73708     1.75105   0.0126075
         707     1.73836     1.75104   0.0125897
         708     1.73974     1.75102   0.0125719
         709      1.7412     1.75101   0.0125542
         710     1.74272     1.75099   0.0125365
         711     1.74428     1.75098   0.0125189
         712     1.74587     1.75098   0.0125013
         713     1.74746     1.75097   0.0124837
         714     1.74904     1.75097   0.0124663
         715     1.75059     1.75097   0.0124488
         716     1.75207     1.75097   0.0124314
         717     1.75349     1.75097   0.0124141
         718      1.7548     1.75098   0.0123968
         719       1.756     1.75099   0.0123796
         720     1.75706     1.75099   0.0123624
         721     1.75797       1.751   0.0123452
         722     1.75871     1.75102   0.0123281
         723     1.75928     1.75103   0.0123111
         724     1.75965     1.75104   0.0122941
         725     1.75981     1.75105   0.0122771
         726     1.75977     1.75106   0.0122602
         727     1.75952     1.75107   0.0122434
         728     1.75905     1.75109   0.0122266
         729     1.75837      1.7511   0.0122098
         730     1.75748      1.7511   0.0121931
         731     1.75638     1.75111   0.0121764
         732     1.75508     1.75112   0.0121598
         733     1.75358     1.75112   0.0121432
         734      1.7519     1.75112   0.0121266
         735     1.75005     1.75112   0.0121101
         736     1.74803     1.75112   0.0120937
         737     1.74588     1.75111   0.0120773
         738      1.7436      1.7511   0.0120609
