#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1323    -5.47263    -5.51786  0.00701182
        1324    -5.47266    -5.51782  0.00700661
        1325    -5.47258    -5.51779   0.0070014
        1326    -5.47211    -5.51775  0.00699621
        1327    -5.47125    -5.51772  0.00699102
        1328    -5.47002    -5.51768  0.00698585
        1329    -5.46888    -5.51765  0.00698069
        1330    -5.46814    -5.51761  0.00697554
        1331    -5.46737    -5.51757   0.0069704
        1332    -5.46688    -5.51753  0.00696528
        1333    -5.46606    -5.51749  0.00696016
        1334     -5.4648    -5.51745  0.00695505
        1335     -5.4646    -5.51741  0.00694995
        1336    -5.46398    -5.51737  0.00694487
        1337    -5.46323    -5.51733  0.00693979
        1338    -5.46223    -5.51729  0.00693473
        1339    -5.46203    -5.51725  0.00692967
        1340    -5.46128    -5.51721  0.00692463
        1341     -5.4606    -5.51717  0.00691959
        1342    -5.46029    -5.51713  0.00691456
        1343     -5.4593    -5.51708  0.00690955
        1344    -5.45916    -5.51704  0.00690454
        1345    -5.45911      -5.517  0.00689954
        1346    -5.45915    -5.51695  0.00689455
        1347    -5.45915    -5.51691  0.00688957
        1348    -5.45895    -5.51687  0.00688459
        1349    -5.45946    -5.51682  0.00687962
        1350     -5.4595    -5.51678  0.00687465
        1351    -5.45965    -5.51674  0.00686969
        1352    -5.46024     -5.5167  0.00686474
        1353    -5.46096    -5.51666  0.00685979
        1354    -5.46168    -5.51662  0.00685484
        1355    -5.46285    -5.51658   0.0068499
        1356    -5.46372    -5.51654  0.00684496
        1357    -5.46476     -5.5165  0.00684002
        1358    -5.46657    -5.51646  0.00683508
        1359    -5.46811    -5.51643  0.00683015
        1360    -5.46999    -5.51639  0.00682521
        1361     -5.4722    -5.51636  0.00682027
        1362    -5.47507    -5.51633  0.00681533
        1363    -5.47768     -5.5163  0.00681039
        1364    -5.48065    -5.51628  0.00680545
        1365    -5.48352    -5.51625   0.0068005
        1366     -5.4866    -5.51623  0.00679556
        1367    -5.48943    -5.51621  0.00679062
        1368    -5.49293    -5.51619  0.00678568
        1369    -5.49663    -5.51618  0.00678073
        1370    -5.50054    -5.51617  0.00677579
        1371    -5.50495    -5.51616  0.00677086
        1372     -5.5091    -5.51615  0.00676592
        1373     -5.5136    -5.51615    0.006761
        1374    -5.51873    -5.51615  0.00675608
        1375    -5.52328    -5.51616  0.00675116
        1376     -5.5289    -5.51617  0.00674626
        1377    -5.53377    -5.51618  0.00674138
        1378    -5.53893     -5.5162   0.0067365
        1379    -5.54391    -5.51622  0.00673165
        1380    -5.54916    -5.51624  0.00672681
        1381    -5.55495    -5.51627    0.006722
        1382    -5.56053     -5.5163  0.00671721
        1383    -5.56661    -5.51634  0.00671246
        1384    -5.57243    -5.51638  0.00670773
        1385    -5.57856    -5.51642  0.00670303
        1386    -5.58393    -5.51647  0.00669838
        1387    -5.58957    -5.51653  0.00669375
        1388     -5.5953    -5.51658  0.00668917
        1389     -5.6011    -5.51664  0.00668463
        1390    -5.60678    -5.51671  0.00668014
        1391    -5.61231    -5.51678  0.00667569
        1392    -5.61767    -5.51685  0.00667129
        1393    -5.62253    -5.51692  0.00666693
        1394    -5.62729      -5.517  0.00666262
        1395    -5.63164    -5.51709  0.00665835
        1396    -5.63599    -5.51717  0.00665412
        1397    -5.63986    -5.51726  0.00664994
        1398    -5.64322    -5.51735  0.00664579
        1399    -5.64619    -5.51744  0.00664168
        1400    -5.64891    -5.51754   0.0066376
        1401    -5.65089    -5.51763  0.00663354
        1402    -5.65257    -5.51773  0.00662951
        1403    -5.65348    -5.51782  0.00662549
        1404    -5.65465    -5.51792  0.00662149
        1405    -5.65517    -5.51802   0.0066175
        1406    -5.65549    -5.51812  0.00661351
        1407    -5.65469    -5.51821  0.00660952
        1408    -5.65322    -5.51831  0.00660553
        1409    -5.65123     -5.5184  0.00660151
        1410    -5.64964     -5.5185  0.00659749
        1411    -5.64726    -5.51859  0.00659344
        1412    -5.64424    -5.51868  0.00658937
        1413     -5.6403    -5.51876  0.00658527
        1414    -5.63637    -5.51885  0.00658114
        1415    -5.63201    -5.51893  0.00657697
        1416    -5.62619      -5.519  0.00657277
        1417    -5.62122    -5.51907  0.00656852
        1418    -5.61531    -5.51914  0.00656424
        1419    -5.60939    -5.51921  0.00655992
        1420    -5.60306    -5.51926  0.00655557
        1421     -5.5968    -5.51932  0.00655118
        1422    -5.58989    -5.51937  0.00654676
        1423    -5.58329    -5.51941  0.00654232
        1424    -5.57642    -5.51945  0.00653785
        1425    -5.56932    -5.51949  0.00653335
        1426    -5.56264    -5.51952  0.00652884
        1427    -5.55597    -5.51954  0.00652431
        1428    -5.54874    -5.51956  0.00651978
        1429    -5.54174    -5.51958  0.00651523
        1430    -5.53486    -5.51959  0.00651069
        1431    -5.52827     -5.5196  0.00650614
        1432    -5.52217     -5.5196   0.0065016
        1433    -5.51537     -5.5196  0.00649706
        1434    -5.50942    -5.51959  0.00649253
        1435    -5.50434    -5.51958  0.00648802
        1436    -5.49834    -5.51956  0.00648352
        1437    -5.49311    -5.51955  0.00647903
        1438    -5.48866    -5.51952  0.00647456
        1439    -5.48394     -5.5195  0.00647011
        1440    -5.47974    -5.51947  0.00646567
        1441     -5.4759    -5.51944  0.00646126
        1442    -5.47274    -5.51941  0.00645686
        1443     -5.4698    -5.51937  0.00645247
        1444     -5.4674    -5.51934  0.00644811
        1445    -5.46552     -5.5193  0.00644375
        1446    -5.46386    -5.51926  0.00643941
        1447    -5.46242    -5.51922  0.00643508
        1448    -5.46117    -5.51918  0.00643076
        1449    -5.45997    -5.51914  0.00642645
        1450    -5.46015     -5.5191  0.00642215
        1451    -5.46034    -5.51906  0.00641785
        1452    -5.46067    -5.51902  0.00641356
        1453    -5.46037    -5.51898  0.00640927
        1454    -5.46109    -5.51894  0.00640499
        1455    -5.46265     -5.5189   0.0064007
        1456    -5.46366    -5.51886  0.00639642
        1457    -5.46473    -5.51883  0.00639213
        1458    -5.46627    -5.51879  0.00638785
        1459    -5.46811    -5.51876  0.00638357
        1460    -5.46978    -5.51872  0.00637928
        1461    -5.47202    -5.51869    0.006375
        1462    -5.47435    -5.51866  0.00637071
        1463      -5.476    -5.51863  0.00636642
        1464    -5.47801     -5.5186  0.00636213
        1465    -5.48052    -5.51858  0.00635784
        1466     -5.4826    -5.51855  0.00635355
        1467     -5.4847    -5.51853  0.00634926
        1468    -5.48695    -5.51851  0.00634498
        1469    -5.48889    -5.51849  0.00634069
        1470    -5.49112    -5.51847   0.0063364
        1471    -5.49333    -5.51845  0.00633212
        1472    -5.49613    -5.51844  0.00632783
        1473    -5.49859    -5.51842  0.00632355
        1474    -5.50042    -5.51841  0.00631928
        1475    -5.50268     -5.5184    0.006315
        1476    -5.50491    -5.51839  0.00631073
        1477    -5.50621    -5.51838  0.00630646
        1478    -5.50809    -5.51838   0.0063022
        1479    -5.51026    -5.51837  0.00629794
        1480    -5.51196    -5.51837  0.00629368
        1481    -5.51364    -5.51836  0.00628944
        1482    -5.51608    -5.51836  0.00628519
        1483    -5.51835    -5.51836  0.00628095
        1484    -5.52033    -5.51836  0.00627672
        1485     -5.5226    -5.51837   0.0062725
        1486    -5.52457    -5.51837  0.00626828
        1487    -5.52638    -5.51838  0.00626406
        1488    -5.52818    -5.51838  0.00625986
        1489    -5.53012    -5.51839  0.00625566
        1490    -5.53189     -5.5184  0.00625147
        1491    -5.53408    -5.51841  0.00624728
        1492    -5.53548    -5.51842  0.00624311
        1493    -5.53714    -5.51843  0.00623894
        1494    -5.53903    -5.51845  0.00623478
        1495    -5.54085    -5.51846  0.00623062
        1496    -5.54212    -5.51848  0.00622648
        1497    -5.54298    -5.51849  0.00622234
        1498    -5.54418    -5.51851  0.00621821
        1499    -5.54523    -5.51853  0.00621409
        1500    -5.54628    -5.51855  0.00620997
        1501      -5.547    -5.51857  0.00620586
        1502    -5.54768    -5.51859  0.00620176
        1503      -5.548    -5.51861  0.00619767
        1504    -5.54841    -5.51863  0.00619358
        1505    -5.54754    -5.51865  0.00618949
        1506    -5.54747    -5.51866  0.00618541
        1507      -5.547    -5.51868  0.00618134
        1508    -5.54627     -5.5187  0.00617726
        1509    -5.54511    -5.51872   0.0061732
        1510    -5.54427    -5.51874  0.00616913
        1511    -5.54269    -5.51875  0.00616507
        1512    -5.54098    -5.51877  0.00616101
        1513    -5.53852    -5.51878  0.00615695
        1514    -5.53638    -5.51879  0.00615289
        1515     -5.5335     -5.5188  0.00614884
        1516    -5.53125    -5.51881  0.00614479
        1517    -5.52812    -5.51882  0.00614074
        1518    -5.52426    -5.51882   0.0061367
        1519    -5.52029    -5.51882  0.00613266
        1520    -5.51682    -5.51882  0.00612862
        1521    -5.51311    -5.51881   0.0061246
        1522    -5.50873    -5.51881  0.00612058
        1523    -5.50367     -5.5188  0.00611656
        1524    -5.49887    -5.51879  0.00611257
        1525    -5.49299    -5.51877  0.00610858
        1526     -5.4877    -5.51875  0.00610461
        1527    -5.48181    -5.51872  0.00610066
        1528    -5.47564     -5.5187  0.00609673
        1529    -5.46982    -5.51866  0.00609283
        1530    -5.46437    -5.51863  0.00608895
        1531    -5.45854    -5.51859   0.0060851
        1532    -5.45207    -5.51855  0.00608128
        1533    -5.44617     -5.5185   0.0060775
        1534    -5.44013    -5.51845  0.00607375
        1535    -5.43411    -5.51839  0.00607004
        1536    -5.42829    -5.51833  0.00606638
        1537    -5.42269    -5.51827  0.00606275
        1538    -5.41658    -5.51821  0.00605917
        1539     -5.4106    -5.51814  0.00605563
        1540    -5.40507    -5.51806  0.00605215
        1541    -5.39956    -5.51798  0.00604871
        1542     -5.3944     -5.5179  0.00604532
        1543    -5.38963    -5.51782  0.00604197
        1544    -5.38451    -5.51774  0.00603867
        1545    -5.38044    -5.51765  0.00603542
        1546    -5.37638    -5.51755  0.00603221
        1547    -5.37298    -5.51746  0.00602903
        1548    -5.36965    -5.51737  0.00602589
        1549    -5.36688    -5.51727  0.00602279
        1550    -5.36484    -5.51717   0.0060197
        1551    -5.36326    -5.51707  0.00601664
        1552    -5.36186    -5.51697  0.00601359
        1553    -5.36127    -5.51687  0.00601056
        1554    -5.36103    -5.51677  0.00600753
        1555    -5.36117    -5.51667   0.0060045
        1556    -5.36198    -5.51657  0.00600146
        1557    -5.36362    -5.51647  0.00599841
        1558    -5.36533    -5.51638  0.00599534
        1559    -5.36816    -5.51628  0.00599225
        1560    -5.37056    -5.51619  0.00598914
        1561    -5.37389     -5.5161    0.005986
        1562    -5.37736    -5.51601  0.00598282
        1563    -5.38183    -5.51592  0.00597961
        1564    -5.38637    -5.51584  0.00597636
        1565    -5.39078    -5.51576  0.00597308
        1566    -5.39532    -5.51568  0.00596976
        1567    -5.40056    -5.51561   0.0059664
        1568    -5.40598    -5.51554    0.005963
        1569    -5.41171    -5.51547  0.00595957
        1570    -5.41739    -5.51541   0.0059561
        1571    -5.42283    -5.51535   0.0059526
        1572     -5.4289     -5.5153  0.00594907
        1573     -5.4342    -5.51524  0.00594551
        1574    -5.44036     -5.5152  0.00594192
        1575    -5.44569    -5.51515  0.00593832
        1576    -5.45062    -5.51511  0.00593469
        1577    -5.45604    -5.51507  0.00593104
        1578    -5.46176    -5.51504  0.00592738
        1579    -5.46702    -5.51501   0.0059237
        1580    -5.47242    -5.51498  0.00592002
        1581    -5.47643    -5.51496  0.00591632
        1582    -5.48085    -5.51494  0.00591262
        1583    -5.48539    -5.51492  0.00590892
        1584    -5.48912     -5.5149  0.00590521
        1585    -5.49342    -5.51489   0.0059015
        1586    -5.49707    -5.51488  0.00589779
        1587    -5.50099    -5.51487  0.00589408
        1588     -5.5038    -5.51486  0.00589037
        1589    -5.50734    -5.51486  0.00588667
        1590    -5.51084    -5.51485  0.00588296
        1591    -5.51371    -5.51485  0.00587927
        1592    -5.51624    -5.51485  0.00587557
        1593    -5.51935    -5.51486  0.00587189
        1594    -5.52182    -5.51486   0.0058682
        1595    -5.52397    -5.51487  0.00586453
        1596    -5.52594    -5.51487  0.00586086
        1597    -5.52818    -5.51488  0.00585719
        1598    -5.53023    -5.51489  0.00585354
        1599     -5.5315     -5.5149  0.00584988
        1600    -5.53304    -5.51491  0.00584624
        1601    -5.53424    -5.51493   0.0058426
        1602    -5.53496    -5.51494  0.00583897
        1603    -5.53579    -5.51495  0.00583534
        1604    -5.53613    -5.51497  0.00583172
        1605    -5.53615    -5.51498   0.0058281
        1606    -5.53675    -5.51499  0.00582448
        1607    -5.53643    -5.51501  0.00582087
        1608    -5.53595    -5.51502  0.00581727
        1609    -5.53607    -5.51503  0.00581367
        1610    -5.53589    -5.51504  0.00581007
        1611    -5.53528    -5.51506  0.00580648
        1612     -5.5344    -5.51507  0.00580289
        1613    -5.53281    -5.51508   0.0057993
        1614    -5.53218    -5.51509  0.00579572
        1615    -5.53117     -5.5151  0.00579214
        1616    -5.53038    -5.51511  0.00578856
        1617    -5.52953    -5.51512  0.00578499
        1618    -5.52832    -5.51513  0.00578142
        1619    -5.52736    -5.51513  0.00577785
        1620    -5.52592    -5.51514  0.00577429
        1621     -5.5246    -5.51515  0.00577073
        1622     -5.5234    -5.51515  0.00576718
        1623    -5.52219    -5.51516  0.00576362
        1624    -5.52113    -5.51516  0.00576008
        1625    -5.51962    -5.51516  0.00575653
        1626    -5.51827    -5.51516  0.00575299
        1627    -5.51633    -5.51517  0.00574946
        1628    -5.51549    -5.51517  0.00574592
        1629    -5.51393    -5.51516   0.0057424
        1630    -5.51288    -5.51516  0.00573887
        1631    -5.51191    -5.51516  0.00573536
        1632    -5.51056    -5.51516  0.00573184
        1633    -5.50976    -5.51516  0.00572833
        1634    -5.50909    -5.51515  0.00572483
        1635    -5.50869    -5.51515  0.00572133
        1636     -5.5083    -5.51514  0.00571783
        1637    -5.50807    -5.51514  0.00571434
        1638    -5.50801    -5.51513  0.00571086
        1639    -5.50784    -5.51513  0.00570737
        1640    -5.50818    -5.51513  0.00570389
        1641    -5.50841    -5.51512  0.00570042
        1642    -5.50915    -5.51512  0.00569695
        1643    -5.50995    -5.51512  0.00569348
        1644    -5.51081    -5.51511  0.00569002
        1645    -5.51232    -5.51511  0.00568656
        1646    -5.51358    -5.51511  0.00568311
        1647    -5.51518    -5.51511  0.00567966
        1648    -5.51696    -5.51511  0.00567621
        1649    -5.51859    -5.51511  0.00567277
        1650    -5.52069    -5.51512  0.00566933
        1651    -5.52232    -5.51512   0.0056659
        1652    -5.52438    -5.51513  0.00566247
        1653    -5.52671    -5.51513  0.00565905
        1654    -5.52898    -5.51514  0.00565564
        1655     -5.5318    -5.51515  0.00565223
        1656    -5.53516    -5.51516  0.00564883
        1657    -5.53814    -5.51518  0.00564543
        1658    -5.54148    -5.51519  0.00564205
        1659    -5.54427    -5.51521  0.00563868
        1660    -5.54712    -5.51523  0.00563531
        1661    -5.55046    -5.51525  0.00563196
        1662    -5.55368    -5.51527  0.00562862
        1663    -5.55709     -5.5153  0.00562529
        1664    -5.56022    -5.51533  0.00562198
        1665    -5.56352    -5.51536  0.00561867
        1666    -5.56666    -5.51539  0.00561539
        1667    -5.56949    -5.51542  0.00561211
        1668    -5.57274    -5.51545  0.00560885
        1669    -5.57579    -5.51549  0.00560561
        1670    -5.57846    -5.51553  0.00560238
        1671    -5.58195    -5.51557  0.00559917
        1672    -5.58427    -5.51561  0.00559597
        1673    -5.58658    -5.51565  0.00559278
        1674    -5.58886    -5.51569  0.00558961
        1675    -5.59091    -5.51574  0.00558646
        1676    -5.59317    -5.51579  0.00558331
        1677    -5.59469    -5.51583  0.00558018
        1678    -5.59635    -5.51588  0.00557706
        1679    -5.59735    -5.51593  0.00557395
        1680    -5.59811    -5.51598  0.00557085
        1681    -5.59787    -5.51603  0.00556775
        1682     -5.5981    -5.51608  0.00556465
        1683    -5.59712    -5.51612  0.00556156
        1684    -5.59583    -5.51617  0.00555845
        1685    -5.59406    -5.51622  0.00555535
        1686    -5.59167    -5.51626  0.00555223
        1687    -5.58895    -5.51631  0.00554911
        1688    -5.58576    -5.51635  0.00554597
        1689    -5.58256    -5.51639  0.00554283
        1690    -5.57802    -5.51642  0.00553967
        1691    -5.57322    -5.51646   0.0055365
        1692    -5.56848    -5.51649  0.00553331
        1693    -5.56369    -5.51651  0.00553011
        1694    -5.55843    -5.51654   0.0055269
        1695     -5.5529    -5.51656  0.00552368
        1696    -5.54682    -5.51658  0.00552045
        1697    -5.54086    -5.51659  0.00551722
        1698     -5.5346     -5.5166  0.00551398
        1699    -5.52809    -5.51661  0.00551074
        1700    -5.52166    -5.51661   0.0055075
        1701    -5.51523    -5.51661  0.00550426
        1702    -5.50851    -5.51661  0.00550103
        1703    -5.50202     -5.5166  0.00549781
        1704    -5.49532    -5.51659  0.00549459
        1705    -5.48892    -5.51657  0.00549139
        1706    -5.48314    -5.51655  0.00548821
        1707     -5.4771    -5.51653  0.00548504
        1708    -5.47159     -5.5165   0.0054819
        1709    -5.46648    -5.51647  0.00547877
        1710    -5.46148    -5.51644  0.00547566
        1711    -5.45707     -5.5164  0.00547257
        1712    -5.45235    -5.51637   0.0054695
        1713    -5.44779    -5.51633  0.00546645
        1714    -5.44429    -5.51629  0.00546342
        1715    -5.44067    -5.51624  0.00546042
        1716    -5.43768     -5.5162  0.00545743
        1717    -5.43457    -5.51615  0.00545445
        1718    -5.43255     -5.5161   0.0054515
        1719    -5.43056    -5.51605  0.00544855
        1720    -5.42906      -5.516  0.00544562
        1721    -5.42728    -5.51595   0.0054427
        1722    -5.42597     -5.5159  0.00543979
        1723    -5.42529    -5.51584  0.00543689
        1724    -5.42477    -5.51579  0.00543399
        1725    -5.42456    -5.51574   0.0054311
        1726    -5.42509    -5.51568   0.0054282
        1727    -5.42575    -5.51563  0.00542531
        1728    -5.42638    -5.51558  0.00542242
        1729    -5.42697    -5.51553  0.00541952
        1730    -5.42795    -5.51548  0.00541663
        1731    -5.42916    -5.51543  0.00541373
        1732    -5.43073    -5.51538  0.00541082
        1733    -5.43295    -5.51533  0.00540791
        1734    -5.43504    -5.51529  0.00540499
        1735    -5.43744    -5.51524  0.00540206
        1736    -5.43938     -5.5152  0.00539912
        1737    -5.44158    -5.51516  0.00539618
        1738    -5.44449    -5.51511  0.00539323
        1739    -5.44688    -5.51508  0.00539027
        1740    -5.44994    -5.51504   0.0053873
        1741    -5.45288      -5.515  0.00538433
        1742    -5.45569    -5.51497  0.00538134
        1743     -5.4585    -5.51494  0.00537835
        1744    -5.46098     -5.5149  0.00537536
        1745    -5.46326    -5.51488  0.00537236
        1746    -5.46593    -5.51485  0.00536936
        1747     -5.4682    -5.51482  0.00536635
        1748    -5.47036    -5.51479  0.00536334
        1749    -5.47268    -5.51477  0.00536033
        1750    -5.47456    -5.51475  0.00535731
        1751     -5.4767    -5.51473   0.0053543
        1752    -5.47805    -5.51471  0.00535128
        1753    -5.47978    -5.51469  0.00534827
        1754    -5.48127    -5.51467  0.00534525
        1755    -5.48161    -5.51465  0.00534224
        1756    -5.48213    -5.51463  0.00533923
        1757    -5.48222    -5.51461  0.00533622
        1758    -5.48232    -5.51459  0.00533322
        1759    -5.48182    -5.51457  0.00533022
        1760    -5.48132    -5.51455  0.00532722
        1761    -5.48066    -5.51454  0.00532423
        1762    -5.47955    -5.51452  0.00532125
        1763    -5.47798    -5.51449  0.00531827
        1764    -5.47612    -5.51447   0.0053153
        1765    -5.47428    -5.51445  0.00531234
        1766    -5.47246    -5.51443  0.00530938
        1767    -5.46994     -5.5144  0.00530644
        1768    -5.46717    -5.51437   0.0053035
        1769    -5.46358    -5.51435  0.00530058
        1770    -5.46053    -5.51432  0.00529768
        1771     -5.4573    -5.51428  0.00529478
        1772    -5.45361    -5.51425  0.00529191
        1773    -5.45009    -5.51421  0.00528904
        1774     -5.4466    -5.51417   0.0052862
        1775    -5.44258    -5.51413  0.00528338
        1776    -5.43834    -5.51409  0.00528057
        1777    -5.43499    -5.51405  0.00527779
        1778    -5.43117      -5.514  0.00527503
        1779    -5.42707    -5.51395  0.00527229
        1780    -5.42318     -5.5139  0.00526957
        1781    -5.41965    -5.51385  0.00526688
        1782    -5.41562    -5.51379  0.00526421
        1783    -5.41202    -5.51374  0.00526157
        1784    -5.40812    -5.51368  0.00525895
        1785    -5.40514    -5.51362  0.00525636
        1786    -5.40191    -5.51355  0.00525379
        1787    -5.39858    -5.51349  0.00525124
        1788    -5.39594    -5.51342  0.00524872
        1789    -5.39369    -5.51336  0.00524621
        1790     -5.3917    -5.51329  0.00524372
        1791    -5.38983    -5.51322  0.00524124
        1792     -5.3887    -5.51315  0.00523878
        1793    -5.38724    -5.51308  0.00523633
        1794    -5.38592    -5.51301  0.00523389
        1795    -5.38534    -5.51294  0.00523146
        1796     -5.3852    -5.51287  0.00522903
        1797    -5.38489     -5.5128   0.0052266
        1798     -5.3847    -5.51272  0.00522418
        1799    -5.38478    -5.51265  0.00522176
        1800    -5.38511    -5.51258  0.00521934
        1801    -5.38597    -5.51251  0.00521692
        1802    -5.38722    -5.51244  0.00521448
        1803    -5.38851    -5.51237  0.00521205
        1804     -5.3897    -5.51231   0.0052096
        1805     -5.3909    -5.51224  0.00520715
        1806    -5.39301    -5.51217  0.00520468
        1807    -5.39449    -5.51211  0.00520221
        1808    -5.39653    -5.51204  0.00519973
        1809     -5.3988    -5.51198  0.00519723
        1810    -5.40084    -5.51192  0.00519472
        1811    -5.40322    -5.51186   0.0051922
        1812    -5.40547     -5.5118  0.00518966
        1813    -5.40726    -5.51174  0.00518712
        1814    -5.40977    -5.51169  0.00518457
        1815    -5.41163    -5.51163    0.005182
        1816    -5.41356    -5.51158  0.00517943
        1817     -5.4151    -5.51152  0.00517685
        1818    -5.41667    -5.51147  0.00517427
        1819    -5.41795    -5.51142  0.00517168
        1820    -5.41922    -5.51137  0.00516909
        1821    -5.42123    -5.51132  0.00516648
        1822    -5.42184    -5.51127  0.00516388
        1823    -5.42286    -5.51122  0.00516128
        1824    -5.42351    -5.51117  0.00515867
        1825    -5.42409    -5.51113  0.00515607
        1826     -5.4246    -5.51108  0.00515346
        1827    -5.42458    -5.51103  0.00515086
        1828    -5.42494    -5.51099  0.00514825
        1829    -5.42477    -5.51094  0.00514565
        1830    -5.42409    -5.51089  0.00514306
        1831    -5.42289    -5.51084  0.00514048
        1832    -5.42224    -5.51079   0.0051379
        1833     -5.4211    -5.51075  0.00513533
        1834    -5.41964     -5.5107  0.00513277
        1835    -5.41741    -5.51064  0.00513022
        1836     -5.4158    -5.51059  0.00512769
        1837     -5.4142    -5.51054  0.00512517
        1838     -5.4122    -5.51049  0.00512266
        1839    -5.41056    -5.51043  0.00512016
        1840    -5.40824    -5.51038  0.00511768
        1841    -5.40648    -5.51032  0.00511521
        1842    -5.40453    -5.51026  0.00511276
        1843    -5.40271     -5.5102  0.00511031
        1844    -5.40058    -5.51015  0.00510789
        1845    -5.39875    -5.51009  0.00510548
        1846     -5.3968    -5.51002  0.00510308
        1847    -5.39504    -5.50996   0.0051007
        1848    -5.39271     -5.5099  0.00509833
        1849    -5.39074    -5.50983  0.00509598
        1850    -5.38898    -5.50977  0.00509365
        1851    -5.38759     -5.5097  0.00509132
        1852    -5.38537    -5.50964  0.00508901
        1853    -5.38339    -5.50957  0.00508672
        1854    -5.38118     -5.5095  0.00508445
        1855    -5.37937    -5.50943   0.0050822
        1856     -5.3778    -5.50936  0.00507995
        1857    -5.37663    -5.50929  0.00507772
        1858    -5.37554    -5.50921   0.0050755
        1859    -5.37455    -5.50914  0.00507328
        1860    -5.37366    -5.50907  0.00507108
        1861    -5.37271    -5.50899  0.00506888
        1862    -5.37186    -5.50892   0.0050667
        1863    -5.37095    -5.50885  0.00506452
        1864    -5.36967    -5.50877  0.00506235
        1865    -5.36923     -5.5087  0.00506019
        1866    -5.36858    -5.50862  0.00505803
        1867    -5.36832    -5.50855  0.00505588
        1868    -5.36783    -5.50847  0.00505374
        1869    -5.36773     -5.5084  0.00505159
        1870    -5.36785    -5.50832  0.00504945
        1871    -5.36788    -5.50825  0.00504731
        1872    -5.36768    -5.50817  0.00504517
        1873    -5.36755     -5.5081  0.00504304
        1874    -5.36777    -5.50802   0.0050409
        1875    -5.36775    -5.50795  0.00503877
        1876    -5.36762    -5.50787  0.00503664
        1877    -5.36845     -5.5078   0.0050345
        1878    -5.36901    -5.50772  0.00503237
        1879    -5.36901    -5.50765  0.00503023
        1880    -5.36933    -5.50758  0.00502809
        1881    -5.36938     -5.5075  0.00502595
        1882    -5.36929    -5.50743  0.00502382
        1883    -5.36965    -5.50736  0.00502169
        1884    -5.37001    -5.50728  0.00501955
        1885    -5.37036    -5.50721  0.00501741
        1886      -5.371    -5.50714  0.00501527
        1887    -5.37191    -5.50707  0.00501313
        1888    -5.37203      -5.507  0.00501098
        1889     -5.3721    -5.50692  0.00500884
        1890    -5.37227    -5.50685  0.00500669
        1891    -5.37238    -5.50678  0.00500455
        1892    -5.37287    -5.50671  0.00500241
        1893    -5.37298    -5.50664  0.00500026
        1894     -5.3727    -5.50657  0.00499812
        1895    -5.37204     -5.5065  0.00499599
        1896    -5.37143    -5.50643  0.00499386
        1897    -5.37118    -5.50636  0.00499174
        1898    -5.37038    -5.50628  0.00498962
        1899    -5.36963    -5.50621  0.00498751
        1900    -5.36864    -5.50614  0.00498541
        1901      -5.368    -5.50607  0.00498332
        1902    -5.36743    -5.50599  0.00498123
        1903    -5.36662    -5.50592  0.00497915
        1904    -5.36573    -5.50585  0.00497708
        1905    -5.36462    -5.50577  0.00497502
        1906    -5.36391     -5.5057  0.00497297
        1907    -5.36269    -5.50562  0.00497093
        1908    -5.36127    -5.50555   0.0049689
        1909    -5.36043    -5.50547  0.00496688
        1910    -5.35942     -5.5054  0.00496486
        1911    -5.35794    -5.50532  0.00496287
        1912    -5.35691    -5.50524  0.00496088
        1913    -5.35573    -5.50516   0.0049589
        1914    -5.35442    -5.50508  0.00495693
        1915    -5.35342      -5.505  0.00495498
        1916    -5.35199    -5.50492  0.00495304
        1917    -5.35073    -5.50484  0.00495111
        1918    -5.34951    -5.50476  0.00494919
        1919    -5.34801    -5.50468  0.00494728
        1920    -5.34746     -5.5046  0.00494538
        1921    -5.34618    -5.50452   0.0049435
        1922     -5.3451    -5.50443  0.00494162
        1923     -5.3442    -5.50435  0.00493975
        1924     -5.3432    -5.50427  0.00493789
        1925    -5.34209    -5.50418  0.00493605
        1926    -5.34043     -5.5041  0.00493422
        1927     -5.3396    -5.50401   0.0049324
        1928    -5.33884    -5.50393  0.00493058
        1929    -5.33833    -5.50384  0.00492877
        1930    -5.33747    -5.50375  0.00492697
        1931    -5.33704    -5.50367  0.00492518
        1932    -5.33647    -5.50358  0.00492339
        1933    -5.33652     -5.5035   0.0049216
        1934    -5.33647    -5.50341  0.00491981
        1935    -5.33634    -5.50332  0.00491803
        1936    -5.33662    -5.50324  0.00491624
        1937    -5.33792    -5.50315  0.00491444
        1938    -5.33937    -5.50307  0.00491263
        1939    -5.34036    -5.50298  0.00491082
        1940    -5.34242     -5.5029  0.00490898
        1941     -5.3445    -5.50282  0.00490713
        1942    -5.34673    -5.50274  0.00490526
        1943     -5.3494    -5.50266  0.00490337
        1944    -5.35264    -5.50258  0.00490146
        1945    -5.35612    -5.50251  0.00489952
        1946    -5.35904    -5.50243  0.00489755
        1947    -5.36272    -5.50236  0.00489556
        1948    -5.36667    -5.50229  0.00489355
        1949    -5.37037    -5.50222   0.0048915
        1950    -5.37378    -5.50216  0.00488944
        1951     -5.3779    -5.50209  0.00488735
        1952    -5.38148    -5.50203  0.00488523
        1953    -5.38521    -5.50197   0.0048831
        1954     -5.3886    -5.50191  0.00488095
        1955    -5.39162    -5.50186  0.00487877
        1956    -5.39437     -5.5018  0.00487659
        1957    -5.39712    -5.50175  0.00487439
