#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1231    -3.80034    -3.79689 0.000195801
        1232    -3.80017     -3.7969  0.00019566
        1233    -3.79985     -3.7969 0.000195516
        1234    -3.80014     -3.7969 0.000195375
        1235    -3.80043     -3.7969 0.000195238
        1236    -3.80012    -3.79691 0.000195097
        1237     -3.7995    -3.79691 0.000194951
        1238    -3.79889    -3.79691   0.0001948
        1239    -3.79859    -3.79691 0.000194648
        1240    -3.79904    -3.79691 0.000194498
        1241    -3.79888    -3.79691 0.000194348
        1242    -3.79873    -3.79692 0.000194197
        1243    -3.79858    -3.79692 0.000194045
        1244    -3.79812    -3.79692 0.000193892
        1245    -3.79797    -3.79692 0.000193738
        1246    -3.79796    -3.79692 0.000193584
        1247    -3.79764    -3.79692  0.00019343
        1248    -3.79808    -3.79692 0.000193277
        1249    -3.79746    -3.79692 0.000193123
        1250    -3.79759    -3.79692 0.000192969
        1251    -3.79741    -3.79692 0.000192815
        1252    -3.79752    -3.79692 0.000192662
        1253    -3.79718    -3.79692 0.000192508
        1254    -3.79728    -3.79692 0.000192355
        1255    -3.79708    -3.79692 0.000192202
        1256    -3.79686    -3.79692 0.000192049
        1257     -3.7968    -3.79692 0.000191896
        1258    -3.79672    -3.79692 0.000191743
        1259    -3.79619    -3.79692 0.000191592
        1260     -3.7958    -3.79692 0.000191442
        1261    -3.79601    -3.79692 0.000191291
        1262    -3.79577    -3.79692 0.000191142
        1263    -3.79627    -3.79692 0.000190991
        1264    -3.79632    -3.79692 0.000190841
        1265    -3.79591    -3.79692 0.000190692
        1266    -3.79595    -3.79692 0.000190543
        1267    -3.79584    -3.79692 0.000190394
        1268    -3.79572    -3.79692 0.000190246
        1269    -3.79561    -3.79691 0.000190099
        1270    -3.79549    -3.79691 0.000189953
        1271    -3.79553    -3.79691 0.000189807
        1272    -3.79542    -3.79691 0.000189661
        1273    -3.79561    -3.79691 0.000189515
        1274    -3.79551    -3.79691 0.000189369
        1275    -3.79557    -3.79691 0.000189224
        1276    -3.79578    -3.79691 0.000189077
        1277     -3.7957    -3.79691 0.000188932
        1278    -3.79533    -3.79691 0.000188788
        1279    -3.79603     -3.7969 0.000188641
        1280    -3.79629     -3.7969 0.000188495
        1281     -3.7958     -3.7969 0.000188349
        1282    -3.79579     -3.7969 0.000188205
        1283    -3.79609     -3.7969 0.000188059
        1284     -3.7961     -3.7969 0.000187914
        1285    -3.79612     -3.7969 0.000187768
        1286    -3.79632     -3.7969 0.000187623
        1287    -3.79622     -3.7969 0.000187478
        1288    -3.79644     -3.7969 0.000187333
        1289    -3.79683     -3.7969 0.000187187
        1290    -3.79648     -3.7969 0.000187042
        1291    -3.79689     -3.7969 0.000186898
        1292    -3.79762     -3.7969 0.000186754
        1293     -3.7979     -3.7969 0.000186611
        1294    -3.79819     -3.7969 0.000186469
        1295    -3.79848     -3.7969 0.000186329
        1296    -3.79848     -3.7969  0.00018619
        1297    -3.79938    -3.79691 0.000186056
        1298    -3.79983    -3.79691 0.000185926
        1299    -3.80043    -3.79691 0.000185803
        1300    -3.80042    -3.79691 0.000185679
        1301    -3.80055    -3.79692 0.000185558
        1302    -3.80083    -3.79692  0.00018544
        1303    -3.80124    -3.79692 0.000185327
        1304    -3.80103    -3.79693 0.000185212
        1305    -3.80097    -3.79693 0.000185096
        1306    -3.80149    -3.79693 0.000184987
        1307    -3.80169    -3.79694 0.000184881
        1308    -3.80158    -3.79694 0.000184774
        1309    -3.80144    -3.79694 0.000184665
        1310    -3.80189    -3.79695 0.000184562
        1311    -3.80172    -3.79695 0.000184457
        1312    -3.80139    -3.79695 0.000184348
        1313    -3.80179    -3.79696 0.000184244
        1314    -3.80172    -3.79696  0.00018414
        1315     -3.8018    -3.79696 0.000184036
        1316    -3.80141    -3.79697 0.000183928
        1317    -3.80101    -3.79697 0.000183814
        1318    -3.80121    -3.79697 0.000183702
        1319    -3.80125    -3.79698 0.000183591
        1320    -3.80113    -3.79698 0.000183479
        1321    -3.80102    -3.79698 0.000183366
        1322     -3.8006    -3.79699 0.000183248
        1323    -3.80019    -3.79699 0.000183125
        1324    -3.80039    -3.79699 0.000183005
        1325    -3.80059    -3.79699 0.000182887
        1326     -3.8005      -3.797 0.000182768
        1327    -3.80011      -3.797 0.000182645
        1328    -3.79943      -3.797 0.000182517
        1329    -3.79892      -3.797 0.000182385
        1330    -3.79887      -3.797 0.000182254
        1331    -3.79883      -3.797 0.000182122
        1332    -3.79911    -3.79701 0.000181992
        1333    -3.79909    -3.79701 0.000181862
        1334    -3.79864    -3.79701  0.00018173
        1335    -3.79925    -3.79701 0.000181602
        1336    -3.79943    -3.79701 0.000181475
        1337    -3.79946    -3.79701 0.000181348
        1338     -3.7992    -3.79702  0.00018122
        1339     -3.7997    -3.79702 0.000181096
        1340    -3.79961    -3.79702 0.000180971
        1341    -3.79952    -3.79702 0.000180846
        1342    -3.79974    -3.79702 0.000180722
        1343    -3.79922    -3.79703 0.000180595
        1344    -3.79945    -3.79703  0.00018047
        1345    -3.79969    -3.79703 0.000180346
        1346    -3.79994    -3.79703 0.000180225
        1347    -3.80004    -3.79703 0.000180105
        1348    -3.79985    -3.79704 0.000179984
        1349    -3.80026    -3.79704 0.000179866
        1350    -3.80008    -3.79704 0.000179747
        1351     -3.7999    -3.79704 0.000179627
        1352    -3.80003    -3.79704 0.000179507
        1353    -3.80016    -3.79705 0.000179389
        1354    -3.80016    -3.79705 0.000179272
        1355    -3.80046    -3.79705 0.000179157
        1356    -3.80031    -3.79705 0.000179041
        1357    -3.80017    -3.79706 0.000178924
        1358    -3.80065    -3.79706 0.000178812
        1359    -3.80068    -3.79706   0.0001787
        1360    -3.80086    -3.79706  0.00017859
        1361     -3.8012    -3.79707 0.000178485
        1362      -3.802    -3.79707  0.00017839
        1363    -3.80235    -3.79708 0.000178302
        1364    -3.80285    -3.79708 0.000178221
        1365    -3.80306    -3.79708 0.000178144
        1366    -3.80327    -3.79709 0.000178072
        1367    -3.80303    -3.79709 0.000177994
        1368    -3.80323     -3.7971 0.000177921
        1369    -3.80344     -3.7971 0.000177851
        1370    -3.80365    -3.79711 0.000177786
        1371    -3.80415    -3.79711  0.00017773
        1372     -3.8042    -3.79712 0.000177675
        1373    -3.80439    -3.79712 0.000177625
        1374    -3.80502    -3.79713 0.000177589
        1375    -3.80489    -3.79713 0.000177549
        1376    -3.80566    -3.79714 0.000177528
        1377    -3.80551    -3.79715 0.000177504
        1378     -3.8055    -3.79715 0.000177478
        1379    -3.80518    -3.79716 0.000177445
        1380    -3.80499    -3.79716 0.000177407
        1381    -3.80524    -3.79717 0.000177375
        1382    -3.80517    -3.79718 0.000177341
        1383    -3.80553    -3.79718 0.000177316
        1384    -3.80557    -3.79719 0.000177291
        1385    -3.80588    -3.79719 0.000177275
        1386    -3.80542     -3.7972 0.000177246
        1387    -3.80524    -3.79721 0.000177213
        1388    -3.80518    -3.79721 0.000177178
        1389    -3.80525    -3.79722 0.000177145
        1390    -3.80529    -3.79722 0.000177113
        1391     -3.8053    -3.79723 0.000177081
        1392    -3.80527    -3.79723 0.000177048
        1393    -3.80492    -3.79724 0.000177007
        1394    -3.80468    -3.79725  0.00017696
        1395    -3.80426    -3.79725 0.000176905
        1396    -3.80412    -3.79726 0.000176846
        1397    -3.80379    -3.79726 0.000176782
        1398    -3.80328    -3.79726 0.000176708
        1399    -3.80275    -3.79727 0.000176625
        1400    -3.80234    -3.79727 0.000176536
        1401    -3.80161    -3.79727 0.000176437
        1402    -3.80101    -3.79728 0.000176331
        1403    -3.80008    -3.79728 0.000176217
        1404     -3.7999    -3.79728 0.000176101
        1405    -3.79955    -3.79728 0.000175983
        1406    -3.79949    -3.79728 0.000175865
        1407    -3.79883    -3.79729 0.000175744
        1408    -3.79801    -3.79729  0.00017562
        1409    -3.79719    -3.79729 0.000175495
        1410    -3.79729    -3.79729 0.000175371
        1411    -3.79709    -3.79729 0.000175246
        1412    -3.79676    -3.79729 0.000175123
        1413    -3.79599    -3.79728 0.000175001
        1414    -3.79569    -3.79728 0.000174881
        1415    -3.79542    -3.79728 0.000174762
        1416    -3.79411    -3.79728 0.000174653
        1417    -3.79405    -3.79728 0.000174545
        1418     -3.7934    -3.79727 0.000174443
        1419     -3.7931    -3.79727 0.000174345
        1420    -3.79268    -3.79727 0.000174252
        1421     -3.7926    -3.79727 0.000174161
        1422     -3.7921    -3.79726 0.000174076
        1423     -3.7921    -3.79726 0.000173991
        1424    -3.79198    -3.79725 0.000173909
        1425    -3.79175    -3.79725  0.00017383
        1426    -3.79202    -3.79725 0.000173746
        1427    -3.79232    -3.79724 0.000173659
        1428    -3.79206    -3.79724 0.000173575
        1429    -3.79199    -3.79724 0.000173492
        1430    -3.79195    -3.79723  0.00017341
        1431     -3.7921    -3.79723 0.000173326
        1432    -3.79258    -3.79723 0.000173236
        1433    -3.79219    -3.79722  0.00017315
        1434    -3.79243    -3.79722 0.000173062
        1435     -3.7933    -3.79722 0.000172963
        1436    -3.79298    -3.79721 0.000172868
        1437    -3.79314    -3.79721 0.000172771
        1438    -3.79377    -3.79721 0.000172667
        1439    -3.79381    -3.79721 0.000172563
        1440    -3.79402     -3.7972 0.000172457
        1441    -3.79423     -3.7972  0.00017235
        1442    -3.79476     -3.7972 0.000172239
        1443    -3.79514     -3.7972 0.000172125
        1444    -3.79567     -3.7972  0.00017201
        1445    -3.79634     -3.7972 0.000171891
        1446    -3.79686     -3.7972 0.000171773
        1447    -3.79723     -3.7972 0.000171654
        1448    -3.79743     -3.7972 0.000171536
        1449    -3.79732     -3.7972 0.000171417
        1450    -3.79825     -3.7972 0.000171301
        1451    -3.79887     -3.7972 0.000171186
        1452    -3.79931     -3.7972 0.000171075
        1453    -3.79884     -3.7972 0.000170961
        1454     -3.7991     -3.7972 0.000170848
        1455    -3.79994     -3.7972 0.000170741
        1456        -3.8    -3.79721 0.000170635
        1457     -3.7999    -3.79721 0.000170527
        1458    -3.80008    -3.79721 0.000170422
        1459    -3.80038    -3.79721 0.000170319
        1460    -3.80036    -3.79721 0.000170216
        1461    -3.80078    -3.79722 0.000170117
        1462    -3.80118    -3.79722 0.000170022
        1463     -3.8008    -3.79722 0.000169923
        1464    -3.80071    -3.79722 0.000169824
        1465    -3.80106    -3.79723 0.000169728
        1466    -3.80093    -3.79723 0.000169631
        1467     -3.8008    -3.79723 0.000169533
        1468     -3.8008    -3.79723 0.000169435
        1469    -3.80049    -3.79724 0.000169334
        1470    -3.80048    -3.79724 0.000169233
        1471    -3.80046    -3.79724 0.000169133
        1472    -3.80104    -3.79724 0.000169037
        1473    -3.80132    -3.79725 0.000168945
        1474    -3.80099    -3.79725  0.00016885
        1475    -3.80111    -3.79725 0.000168755
        1476    -3.80123    -3.79725 0.000168663
        1477    -3.80045    -3.79726 0.000168562
        1478    -3.80028    -3.79726 0.000168461
        1479    -3.80041    -3.79726  0.00016836
        1480     -3.8001    -3.79726 0.000168258
        1481    -3.79978    -3.79726 0.000168153
        1482    -3.80023    -3.79727 0.000168051
        1483    -3.80052    -3.79727 0.000167952
        1484    -3.80052    -3.79727 0.000167853
        1485    -3.80082    -3.79727 0.000167757
        1486    -3.80082    -3.79728 0.000167661
        1487    -3.80066    -3.79728 0.000167564
        1488     -3.8005    -3.79728 0.000167465
        1489    -3.80049    -3.79728 0.000167367
        1490    -3.80032    -3.79728 0.000167267
        1491    -3.80059    -3.79729 0.000167169
        1492     -3.8001    -3.79729 0.000167068
        1493     -3.7999    -3.79729 0.000166965
        1494    -3.79999    -3.79729 0.000166863
        1495    -3.80007    -3.79729 0.000166762
        1496    -3.79967    -3.79729 0.000166658
        1497    -3.79897     -3.7973 0.000166551
        1498    -3.79869     -3.7973 0.000166442
        1499     -3.7984     -3.7973 0.000166333
        1500    -3.79824     -3.7973 0.000166223
        1501    -3.79792     -3.7973 0.000166113
        1502    -3.79773     -3.7973 0.000166002
        1503    -3.79738     -3.7973 0.000165892
        1504    -3.79731     -3.7973 0.000165782
        1505    -3.79617     -3.7973 0.000165673
        1506    -3.79608     -3.7973 0.000165565
        1507    -3.79583     -3.7973 0.000165458
        1508    -3.79556     -3.7973 0.000165352
        1509    -3.79514    -3.79729 0.000165249
        1510    -3.79531    -3.79729 0.000165145
        1511    -3.79503    -3.79729 0.000165042
        1512    -3.79489    -3.79729 0.000164941
        1513     -3.7943    -3.79729 0.000164844
        1514    -3.79431    -3.79729 0.000164747
        1515    -3.79387    -3.79728 0.000164653
        1516    -3.79435    -3.79728 0.000164556
        1517    -3.79422    -3.79728  0.00016446
        1518    -3.79365    -3.79728 0.000164369
        1519    -3.79323    -3.79727 0.000164282
        1520    -3.79359    -3.79727 0.000164192
        1521    -3.79395    -3.79727 0.000164099
        1522    -3.79387    -3.79727 0.000164006
        1523    -3.79336    -3.79726 0.000163918
        1524    -3.79331    -3.79726 0.000163831
        1525    -3.79238    -3.79726 0.000163755
        1526    -3.79221    -3.79726 0.000163681
        1527    -3.79161    -3.79725 0.000163616
        1528    -3.79088    -3.79725 0.000163562
        1529    -3.79062    -3.79724 0.000163512
        1530    -3.79084    -3.79724 0.000163459
        1531    -3.79077    -3.79724 0.000163407
        1532    -3.79012    -3.79723 0.000163366
        1533    -3.79009    -3.79723 0.000163326
        1534    -3.78994    -3.79722 0.000163289
        1535    -3.78981    -3.79722 0.000163254
        1536    -3.78986    -3.79721 0.000163218
        1537    -3.79008    -3.79721 0.000163177
        1538    -3.78972     -3.7972 0.000163144
        1539    -3.78939     -3.7972 0.000163117
        1540    -3.78938    -3.79719  0.00016309
        1541    -3.78926    -3.79719 0.000163065
        1542    -3.78931    -3.79718  0.00016304
        1543    -3.78953    -3.79718 0.000163009
        1544    -3.78919    -3.79717 0.000162986
        1545    -3.78963    -3.79717 0.000162953
        1546     -3.7898    -3.79716 0.000162918
        1547    -3.79029    -3.79716 0.000162873
        1548    -3.79052    -3.79715 0.000162824
        1549    -3.79092    -3.79715 0.000162769
        1550    -3.79166    -3.79715 0.000162702
        1551    -3.79242    -3.79714 0.000162626
        1552     -3.7929    -3.79714 0.000162544
        1553     -3.7937    -3.79714 0.000162455
        1554    -3.79436    -3.79714  0.00016236
        1555    -3.79488    -3.79713 0.000162262
        1556    -3.79556    -3.79713 0.000162161
        1557    -3.79654    -3.79713 0.000162057
        1558    -3.79706    -3.79713 0.000161953
        1559    -3.79817    -3.79713 0.000161851
        1560    -3.79836    -3.79713 0.000161749
        1561    -3.79898    -3.79714 0.000161649
        1562    -3.79927    -3.79714 0.000161552
        1563    -3.80013    -3.79714  0.00016146
        1564    -3.80065    -3.79714 0.000161372
        1565    -3.80068    -3.79714 0.000161285
        1566    -3.80051    -3.79715 0.000161196
        1567    -3.80075    -3.79715  0.00016111
        1568    -3.80095    -3.79715 0.000161025
        1569    -3.80125    -3.79715 0.000160944
        1570    -3.80136    -3.79716 0.000160864
        1571    -3.80112    -3.79716 0.000160781
        1572    -3.80145    -3.79716 0.000160702
        1573    -3.80099    -3.79716 0.000160618
        1574     -3.8014    -3.79717 0.000160539
        1575    -3.80102    -3.79717 0.000160455
        1576    -3.80032    -3.79717 0.000160366
        1577     -3.8002    -3.79717 0.000160276
        1578    -3.80051    -3.79717 0.000160188
        1579     -3.8005    -3.79718 0.000160101
        1580    -3.80079    -3.79718 0.000160016
        1581    -3.79985    -3.79718 0.000159923
        1582    -3.79952    -3.79718 0.000159829
        1583    -3.79947    -3.79718 0.000159735
        1584    -3.79883    -3.79718 0.000159637
        1585    -3.79894    -3.79719  0.00015954
        1586    -3.79859    -3.79719 0.000159442
        1587     -3.7987    -3.79719 0.000159345
        1588    -3.79791    -3.79719 0.000159245
        1589    -3.79802    -3.79719 0.000159146
        1590    -3.79829    -3.79719 0.000159047
        1591    -3.79811    -3.79719 0.000158948
        1592    -3.79777    -3.79719 0.000158849
        1593     -3.7982    -3.79719  0.00015875
        1594    -3.79817    -3.79719 0.000158652
        1595    -3.79799    -3.79719 0.000158553
        1596    -3.79781    -3.79719 0.000158454
        1597    -3.79808    -3.79719 0.000158356
        1598    -3.79836    -3.79719 0.000158259
        1599    -3.79802    -3.79719  0.00015816
        1600    -3.79814    -3.79719 0.000158063
        1601     -3.7981    -3.79719 0.000157965
        1602    -3.79777     -3.7972 0.000157867
        1603    -3.79773     -3.7972 0.000157769
        1604     -3.7974     -3.7972  0.00015767
        1605    -3.79692     -3.7972 0.000157572
        1606     -3.7972     -3.7972 0.000157474
        1607    -3.79673     -3.7972 0.000157376
        1608    -3.79627    -3.79719  0.00015728
        1609    -3.79657    -3.79719 0.000157182
        1610    -3.79673    -3.79719 0.000157085
        1611     -3.7966    -3.79719 0.000156988
        1612    -3.79632    -3.79719 0.000156891
        1613    -3.79546    -3.79719 0.000156798
        1614    -3.79567    -3.79719 0.000156703
        1615    -3.79558    -3.79719  0.00015661
        1616    -3.79581    -3.79719 0.000156515
        1617    -3.79605    -3.79719  0.00015642
        1618    -3.79599    -3.79719 0.000156325
        1619    -3.79625    -3.79719 0.000156229
        1620    -3.79606    -3.79719 0.000156135
        1621    -3.79603    -3.79719  0.00015604
        1622    -3.79616    -3.79719 0.000155945
        1623    -3.79629    -3.79718  0.00015585
        1624    -3.79659    -3.79718 0.000155754
        1625    -3.79644    -3.79718 0.000155659
        1626    -3.79645    -3.79718 0.000155564
        1627    -3.79587    -3.79718 0.000155471
        1628    -3.79635    -3.79718 0.000155376
        1629    -3.79609    -3.79718 0.000155282
        1630     -3.7963    -3.79718 0.000155188
        1631    -3.79652    -3.79718 0.000155093
        1632     -3.7963    -3.79718 0.000154999
        1633    -3.79655    -3.79718 0.000154905
        1634    -3.79682    -3.79718  0.00015481
        1635    -3.79725    -3.79718 0.000154715
        1636    -3.79755    -3.79718 0.000154621
        1637    -3.79786    -3.79718 0.000154527
        1638    -3.79819    -3.79718 0.000154434
        1639    -3.79823    -3.79718 0.000154341
        1640    -3.79857    -3.79718 0.000154249
        1641    -3.79863    -3.79718 0.000154158
        1642    -3.79899    -3.79718 0.000154068
        1643    -3.79919    -3.79719 0.000153979
        1644    -3.79925    -3.79719  0.00015389
        1645    -3.79976    -3.79719 0.000153805
        1646     -3.7998    -3.79719 0.000153719
        1647    -3.79999    -3.79719 0.000153635
        1648    -3.80017    -3.79719 0.000153553
        1649    -3.80003    -3.79719 0.000153469
        1650    -3.80019     -3.7972 0.000153387
        1651    -3.79973     -3.7972 0.000153302
        1652    -3.79955     -3.7972 0.000153216
        1653    -3.79951     -3.7972 0.000153129
        1654    -3.79931     -3.7972 0.000153042
        1655    -3.79956     -3.7972 0.000152956
        1656    -3.80024    -3.79721 0.000152875
        1657    -3.80047    -3.79721 0.000152795
        1658    -3.80099    -3.79721  0.00015272
        1659    -3.80089    -3.79721 0.000152644
        1660    -3.80079    -3.79721 0.000152568
        1661    -3.80114    -3.79722 0.000152494
        1662    -3.80133    -3.79722 0.000152422
        1663    -3.80166    -3.79722 0.000152354
        1664    -3.80168    -3.79722 0.000152286
        1665    -3.80185    -3.79723  0.00015222
        1666    -3.80185    -3.79723 0.000152154
        1667    -3.80153    -3.79723 0.000152084
        1668    -3.80166    -3.79724 0.000152016
        1669    -3.80161    -3.79724 0.000151948
        1670    -3.80124    -3.79724 0.000151876
        1671    -3.80175    -3.79724 0.000151809
        1672    -3.80118    -3.79725 0.000151736
        1673    -3.80072    -3.79725  0.00015166
        1674    -3.80039    -3.79725 0.000151581
        1675    -3.80002    -3.79725 0.000151499
        1676    -3.80007    -3.79725 0.000151418
        1677    -3.79964    -3.79725 0.000151335
        1678    -3.79962    -3.79726 0.000151251
        1679    -3.79927    -3.79726 0.000151166
        1680    -3.79905    -3.79726  0.00015108
        1681    -3.79819    -3.79726 0.000150991
        1682    -3.79821    -3.79726 0.000150902
        1683    -3.79746    -3.79726 0.000150812
        1684    -3.79684    -3.79726 0.000150723
        1685    -3.79622    -3.79726 0.000150635
        1686    -3.79544    -3.79726 0.000150549
        1687    -3.79481    -3.79726 0.000150467
        1688    -3.79419    -3.79725 0.000150389
        1689    -3.79403    -3.79725 0.000150312
        1690    -3.79299    -3.79725 0.000150244
        1691    -3.79211    -3.79725 0.000150186
        1692    -3.79173    -3.79724 0.000150133
        1693    -3.79167    -3.79724  0.00015008
        1694    -3.79151    -3.79724  0.00015003
        1695    -3.79138    -3.79723 0.000149981
        1696    -3.79099    -3.79723 0.000149938
        1697    -3.79094    -3.79723 0.000149895
        1698    -3.79079    -3.79722 0.000149855
        1699    -3.79054    -3.79722 0.000149818
        1700    -3.79048    -3.79721 0.000149782
        1701    -3.79046    -3.79721 0.000149747
        1702    -3.79018    -3.79721 0.000149716
        1703    -3.79009     -3.7972 0.000149686
        1704    -3.78974     -3.7972 0.000149663
        1705    -3.78958    -3.79719 0.000149642
        1706    -3.78989    -3.79719 0.000149615
        1707    -3.78979    -3.79718  0.00014959
        1708    -3.79001    -3.79718 0.000149561
        1709    -3.79041    -3.79718 0.000149526
        1710    -3.79067    -3.79717 0.000149487
        1711    -3.79125    -3.79717  0.00014944
        1712    -3.79125    -3.79717 0.000149393
        1713     -3.7911    -3.79716 0.000149347
        1714    -3.79172    -3.79716 0.000149294
        1715    -3.79189    -3.79716 0.000149239
        1716    -3.79237    -3.79715 0.000149178
        1717     -3.7924    -3.79715 0.000149116
        1718    -3.79319    -3.79715 0.000149047
        1719    -3.79368    -3.79715 0.000148974
        1720    -3.79431    -3.79714 0.000148897
        1721    -3.79434    -3.79714 0.000148819
        1722    -3.79451    -3.79714 0.000148741
        1723    -3.79499    -3.79714  0.00014866
        1724     -3.7953    -3.79714 0.000148577
        1725     -3.7956    -3.79714 0.000148494
        1726    -3.79635    -3.79714 0.000148408
        1727    -3.79694    -3.79714 0.000148323
        1728    -3.79721    -3.79714 0.000148237
        1729    -3.79716    -3.79714 0.000148151
        1730    -3.79726    -3.79714 0.000148065
        1731    -3.79733    -3.79714  0.00014798
        1732    -3.79755    -3.79714 0.000147895
        1733    -3.79819    -3.79714  0.00014781
        1734    -3.79852    -3.79714 0.000147727
        1735    -3.79899    -3.79714 0.000147646
        1736    -3.79882    -3.79714 0.000147564
        1737    -3.79879    -3.79714 0.000147482
        1738    -3.79935    -3.79714 0.000147403
        1739    -3.79928    -3.79714 0.000147323
        1740     -3.7998    -3.79715 0.000147247
        1741    -3.80014    -3.79715 0.000147172
        1742    -3.80031    -3.79715 0.000147099
        1743    -3.80046    -3.79715 0.000147027
        1744    -3.80028    -3.79715 0.000146953
        1745    -3.79994    -3.79715 0.000146878
        1746    -3.80002    -3.79716 0.000146803
        1747    -3.79978    -3.79716 0.000146726
        1748    -3.79951    -3.79716 0.000146649
        1749    -3.79953    -3.79716 0.000146571
        1750    -3.79923    -3.79716 0.000146492
        1751    -3.79935    -3.79716 0.000146414
        1752    -3.79885    -3.79716 0.000146333
        1753    -3.79894    -3.79716 0.000146253
        1754    -3.79901    -3.79717 0.000146174
        1755    -3.79815    -3.79717 0.000146091
        1756    -3.79773    -3.79717 0.000146009
        1757    -3.79715    -3.79717 0.000145926
        1758    -3.79686    -3.79717 0.000145843
        1759    -3.79626    -3.79717 0.000145761
        1760    -3.79596    -3.79717 0.000145679
        1761     -3.7958    -3.79716 0.000145599
        1762     -3.7955    -3.79716 0.000145519
        1763    -3.79505    -3.79716 0.000145442
        1764     -3.7946    -3.79716 0.000145366
        1765    -3.79447    -3.79716 0.000145292
        1766    -3.79465    -3.79716 0.000145217
        1767    -3.79439    -3.79716 0.000145143
        1768    -3.79414    -3.79715 0.000145071
        1769    -3.79331    -3.79715 0.000145005
        1770    -3.79326    -3.79715  0.00014494
        1771    -3.79323    -3.79715 0.000144875
        1772    -3.79291    -3.79715 0.000144813
        1773    -3.79293    -3.79714 0.000144751
        1774    -3.79312    -3.79714 0.000144687
        1775    -3.79288    -3.79714 0.000144625
        1776    -3.79252    -3.79714 0.000144567
        1777    -3.79309    -3.79713 0.000144504
        1778    -3.79324    -3.79713 0.000144439
        1779     -3.7931    -3.79713 0.000144376
        1780    -3.79315    -3.79713 0.000144312
        1781    -3.79352    -3.79713 0.000144245
        1782    -3.79332    -3.79712  0.00014418
        1783    -3.79344    -3.79712 0.000144114
        1784    -3.79314    -3.79712  0.00014405
        1785    -3.79361    -3.79712 0.000143983
        1786    -3.79365    -3.79711 0.000143916
        1787    -3.79341    -3.79711  0.00014385
        1788    -3.79364    -3.79711 0.000143783
        1789    -3.79404    -3.79711 0.000143713
        1790    -3.79444    -3.79711  0.00014364
        1791    -3.79471    -3.79711 0.000143566
        1792    -3.79544    -3.79711 0.000143489
        1793    -3.79558     -3.7971 0.000143411
        1794    -3.79556     -3.7971 0.000143334
        1795      -3.796     -3.7971 0.000143255
        1796    -3.79659     -3.7971 0.000143176
        1797    -3.79672     -3.7971 0.000143096
        1798    -3.79669     -3.7971 0.000143017
        1799    -3.79666     -3.7971 0.000142938
        1800    -3.79661     -3.7971 0.000142859
        1801    -3.79684     -3.7971 0.000142779
        1802    -3.79722     -3.7971   0.0001427
        1803    -3.79743     -3.7971 0.000142621
        1804    -3.79731     -3.7971 0.000142542
        1805    -3.79703     -3.7971 0.000142463
        1806    -3.79748     -3.7971 0.000142384
        1807    -3.79716     -3.7971 0.000142306
        1808    -3.79727     -3.7971 0.000142227
        1809    -3.79751     -3.7971 0.000142149
        1810    -3.79742     -3.7971  0.00014207
        1811    -3.79761     -3.7971 0.000141992
        1812    -3.79763     -3.7971 0.000141914
        1813    -3.79717     -3.7971 0.000141836
        1814    -3.79745     -3.7971 0.000141758
        1815     -3.7971     -3.7971 0.000141679
        1816    -3.79687     -3.7971 0.000141601
        1817    -3.79632     -3.7971 0.000141524
        1818    -3.79591     -3.7971 0.000141448
        1819    -3.79532     -3.7971 0.000141374
        1820    -3.79486     -3.7971 0.000141301
        1821    -3.79529     -3.7971 0.000141227
        1822     -3.7945     -3.7971 0.000141157
        1823     -3.7943     -3.7971 0.000141088
        1824    -3.79394    -3.79709 0.000141021
        1825    -3.79372    -3.79709 0.000140956
        1826    -3.79364    -3.79709 0.000140891
        1827    -3.79327    -3.79709  0.00014083
        1828    -3.79349    -3.79709 0.000140766
        1829    -3.79342    -3.79708 0.000140704
        1830    -3.79305    -3.79708 0.000140644
        1831    -3.79239    -3.79708 0.000140591
        1832    -3.79249    -3.79708 0.000140536
        1833     -3.7923    -3.79707 0.000140484
        1834    -3.79197    -3.79707 0.000140435
        1835    -3.79105    -3.79707 0.000140397
        1836    -3.79091    -3.79707  0.00014036
        1837    -3.79093    -3.79706 0.000140324
        1838    -3.79067    -3.79706  0.00014029
        1839    -3.79088    -3.79706 0.000140254
        1840     -3.7905    -3.79705 0.000140223
        1841    -3.79075    -3.79705 0.000140189
        1842    -3.79087    -3.79704 0.000140153
        1843    -3.79114    -3.79704 0.000140113
        1844    -3.79114    -3.79704 0.000140074
        1845    -3.79145    -3.79704 0.000140031
        1846    -3.79162    -3.79703 0.000139986
        1847    -3.79195    -3.79703 0.000139937
        1848    -3.79169    -3.79703 0.000139891
        1849    -3.79174    -3.79702 0.000139845
        1850    -3.79196    -3.79702 0.000139796
        1851    -3.79248    -3.79702 0.000139742
        1852     -3.7921    -3.79702 0.000139692
        1853    -3.79188    -3.79701 0.000139644
        1854    -3.79136    -3.79701 0.000139602
        1855    -3.79114    -3.79701 0.000139562
        1856    -3.79109      -3.797 0.000139524
        1857    -3.79133      -3.797 0.000139482
        1858    -3.79157      -3.797 0.000139437
        1859    -3.79182      -3.797  0.00013939
        1860    -3.79207    -3.79699 0.000139341
        1861    -3.79216    -3.79699  0.00013929
        1862    -3.79226    -3.79699 0.000139238
        1863     -3.7922    -3.79698 0.000139187
        1864    -3.79168    -3.79698 0.000139142
        1865    -3.79192    -3.79698 0.000139093
