#     BLOCK:     DISTANCE:    BLOCK_GOFR:    GOFR_AVE:      ERROR:
          10      1.9622     1.13005     1.13108 0.000806409
          10     1.98785     1.15705     1.16015   0.0014701
          10      2.0135     1.18577     1.18489  0.00157111
          10     2.03915     1.20443     1.20307  0.00119979
          10      2.0648     1.21203     1.21391  0.00111033
          10     2.09045     1.21671     1.21544 0.000706002
          10      2.1161     1.21168     1.20927  0.00105121
          10     2.14174     1.19661     1.19491 0.000956497
          10     2.16739     1.17434     1.17659   0.0012237
          10     2.19304     1.15585     1.15097   0.0012779
          10     2.21869       1.125     1.12328  0.00134651
          10     2.24434     1.09663     1.09555 0.000922012
          10     2.26999     1.06925     1.06699  0.00104132
          10     2.29564     1.04238     1.03744   0.0014313
          10     2.32129     1.01244      1.0127 0.000864297
          10     2.34694    0.992428    0.987215  0.00125591
          10     2.37259    0.973265    0.965564  0.00123192
          10     2.39824    0.953255     0.94558  0.00135773
          10     2.42389    0.937394    0.929055  0.00118197
          10     2.44954    0.924652    0.916976  0.00146488
          10     2.47519    0.915317    0.907119   0.0011936
          10     2.50084    0.898942    0.893603  0.00162669
          10     2.52649    0.890721    0.885584  0.00129027
          10     2.55214    0.888606    0.886412   0.0011982
          11   0.0128248           0           0           0
          11   0.0384745           0           0           0
          11   0.0641241           0           0           0
          11   0.0897737           0           0           0
          11    0.115423           0           0           0
          11    0.141073           0           0           0
          11    0.166723           0           0           0
          11    0.192372           0           0           0
          11    0.218022           0           0           0
          11    0.243672           0           0           0
          11    0.269321           0           0           0
          11    0.294971           0           0           0
          11     0.32062           0           0           0
          11     0.34627           0           0           0
          11     0.37192           0           0           0
          11    0.397569           0           0           0
          11    0.423219           0           0           0
          11    0.448869           0           0           0
          11    0.474518           0           0           0
          11    0.500168           0           0           0
          11    0.525818           0           0           0
          11    0.551467           0           0           0
          11    0.577117           0           0           0
          11    0.602767           0           0           0
          11    0.628416           0           0           0
          11    0.654066           0           0           0
          11    0.679715           0           0           0
          11    0.705365           0           0           0
          11    0.731015           0           0           0
          11    0.756664           0           0           0
          11    0.782314           0           0           0
          11    0.807964           0           0           0
          11    0.833613           0           0           0
          11    0.859263           0 8.84195e-06 5.22417e-06
          11    0.884913  0.00121051   0.0013389 7.05436e-05
          11    0.910562   0.0239742   0.0236875 0.000382426
          11    0.936212    0.167468    0.165431  0.00123021
          11    0.961861    0.556102    0.562767  0.00351406
          11    0.987511      1.1908     1.19939  0.00439091
          11     1.01316     1.86268     1.85974  0.00430406
          11     1.03881     2.34401     2.33742  0.00267546
          11     1.06446     2.55727     2.55686  0.00180699
          11     1.09011     2.54969     2.55371   0.0039392
          11     1.11576     2.39795     2.41039   0.0037638
          11     1.14141     2.19319     2.19738  0.00347152
          11     1.16706      1.9654     1.97256  0.00279439
          11     1.19271     1.76576     1.76008  0.00336163
          11     1.21836     1.56399     1.56027  0.00241107
          11     1.24401     1.39296     1.38956  0.00238069
          11     1.26966     1.23833     1.24175  0.00126516
          11     1.29531     1.13087     1.12396   0.0013415
          11     1.32096     1.03043     1.02407  0.00162904
          11     1.34661    0.937409    0.942021  0.00167593
          11     1.37226      0.8713    0.872347  0.00117474
          11     1.39791    0.811675    0.815987  0.00126156
          11     1.42355    0.773377    0.772938  0.00176086
          11      1.4492    0.747516    0.737971  0.00214051
          11     1.47485    0.714512     0.70762  0.00162838
          11      1.5005    0.701687    0.689515  0.00234125
          11     1.52615    0.677023    0.676751  0.00149576
          11      1.5518    0.674242    0.669362  0.00198197
          11     1.57745    0.670526    0.669509  0.00146764
          11      1.6031    0.675168      0.6758   0.0012958
          11     1.62875    0.690779    0.686186  0.00159031
          11      1.6544      0.6926     0.70084  0.00150213
          11     1.68005    0.719004    0.723475  0.00120269
          11      1.7057     0.74537    0.749584  0.00146393
          11     1.73135     0.77838    0.781242  0.00110008
          11       1.757    0.817863    0.815829  0.00146949
          11     1.78265    0.848558    0.854981   0.0018598
          11      1.8083    0.889577    0.894097  0.00165474
          11     1.83395    0.931474    0.936392  0.00164567
          11      1.8596     0.97664    0.979019  0.00153363
          11     1.88525     1.01466     1.02029  0.00179469
          11      1.9109     1.06579     1.05996   0.0014902
          11     1.93655      1.0915     1.09643  0.00129167
          11      1.9622     1.13005     1.13098 0.000738555
          11     1.98785     1.15731     1.15989  0.00135897
          11      2.0135     1.18294     1.18471  0.00143821
          11     2.03915      1.2029     1.20306  0.00109081
          11      2.0648     1.21678     1.21417  0.00103963
          11     2.09045     1.22123     1.21597 0.000814602
          11      2.1161      1.2148     1.20977  0.00106934
          11     2.14174     1.20052     1.19542 0.000996083
          11     2.16739     1.18084     1.17698  0.00117178
          11     2.19304     1.14963     1.15085  0.00116753
          11     2.21869     1.12478     1.12341  0.00123104
          11     2.24434       1.096     1.09559 0.000839114
          11     2.26999     1.07038      1.0673 0.000991021
          11     2.29564     1.03727     1.03742  0.00130127
          11     2.32129     1.01357     1.01278 0.000789357
          11     2.34694    0.986858    0.987183  0.00114215
          11     2.37259    0.965934    0.965598  0.00112038
          11     2.39824    0.947633    0.945767  0.00124707
          11     2.42389    0.929016    0.929051  0.00107452
          11     2.44954    0.917801    0.917051  0.00133363
          11     2.47519    0.906734    0.907084   0.0010856
          11     2.50084    0.897424     0.89395  0.00151544
          11     2.52649    0.886884    0.885702  0.00117838
          11     2.55214    0.885695    0.886347  0.00109105
          12   0.0128248           0           0           0
          12   0.0384745           0           0           0
          12   0.0641241           0           0           0
          12   0.0897737           0           0           0
          12    0.115423           0           0           0
          12    0.141073           0           0           0
          12    0.166723           0           0           0
          12    0.192372           0           0           0
          12    0.218022           0           0           0
          12    0.243672           0           0           0
          12    0.269321           0           0           0
          12    0.294971           0           0           0
          12     0.32062           0           0           0
          12     0.34627           0           0           0
          12     0.37192           0           0           0
          12    0.397569           0           0           0
          12    0.423219           0           0           0
          12    0.448869           0           0           0
          12    0.474518           0           0           0
          12    0.500168           0           0           0
          12    0.525818           0           0           0
          12    0.551467           0           0           0
          12    0.577117           0           0           0
          12    0.602767           0           0           0
          12    0.628416           0           0           0
          12    0.654066           0           0           0
          12    0.679715           0           0           0
          12    0.705365           0           0           0
          12    0.731015           0           0           0
          12    0.756664           0           0           0
          12    0.782314           0           0           0
          12    0.807964           0           0           0
          12    0.833613           0           0           0
          12    0.859263           0 8.10512e-06 4.84051e-06
          12    0.884913  0.00115549  0.00132361 6.63001e-05
          12    0.910562   0.0246844   0.0237706 0.000359466
          12    0.936212    0.169647    0.165782  0.00117679
          12    0.961861    0.565835    0.563023  0.00323051
          12    0.987511     1.18965     1.19858  0.00409938
          12     1.01316     1.85708     1.85952  0.00395109
          12     1.03881     2.34215     2.33781  0.00248136
          12     1.06446     2.54173     2.55559  0.00204957
          12     1.09011      2.5599     2.55423   0.0036445
          12     1.11576     2.41752     2.41099  0.00349669
          12     1.14141     2.20259     2.19781   0.0032093
          12     1.16706     1.99234     1.97421   0.0030084
          12     1.19271     1.75562     1.75971  0.00310198
          12     1.21836     1.56247     1.56045  0.00221711
          12     1.24401     1.38967     1.38957  0.00218231
          12     1.26966     1.24179     1.24175  0.00115973
          12     1.29531     1.12485     1.12404  0.00123174
          12     1.32096     1.01916     1.02366   0.0015439
          12     1.34661    0.935041    0.941439   0.0016341
          12     1.37226    0.863497     0.87161  0.00128769
          12     1.39791     0.81047    0.815527  0.00123737
          12     1.42355    0.760797    0.771926  0.00188248
          12      1.4492    0.732279    0.737496    0.002014
          12     1.47485    0.710266     0.70784  0.00150754
          12      1.5005      0.6854    0.689172  0.00217111
          12     1.52615    0.678176     0.67687  0.00137582
          12      1.5518     0.67658    0.669964  0.00190589
          12     1.57745    0.675426    0.670002  0.00142577
          12      1.6031    0.678443     0.67602  0.00120639
          12     1.62875    0.686367    0.686201  0.00145785
          12      1.6544    0.706863    0.701342   0.0014584
          12     1.68005    0.729288    0.723959  0.00119606
          12      1.7057    0.763454    0.750739  0.00173937
          12     1.73135    0.785759    0.781618  0.00107087
          12       1.757    0.818277    0.816033  0.00136112
          12     1.78265    0.852309    0.854758  0.00171809
          12      1.8083    0.894123    0.894099  0.00151685
          12     1.83395    0.932286    0.936049  0.00154369
          12      1.8596    0.968387    0.978133  0.00164195
          12     1.88525     1.01552     1.01989  0.00168857
          12      1.9109     1.05036     1.05916  0.00156609
          12     1.93655     1.09514     1.09632  0.00118848
          12      1.9622     1.13789     1.13156 0.000872864
          12     1.98785     1.16104     1.15999  0.00124909
          12      2.0135     1.19151     1.18528  0.00142545
          12     2.03915     1.20908     1.20356   0.0011095
          12      2.0648     1.21414     1.21417 0.000952999
          12     2.09045     1.22205     1.21648 0.000890582
          12      2.1161     1.21479     1.21019  0.00105889
          12     2.14174       1.197     1.19555 0.000921698
          12     2.16739     1.17679     1.17696  0.00107423
          12     2.19304     1.14657     1.15049  0.00112334
          12     2.21869     1.12143     1.12325   0.0011395
          12     2.24434     1.09164     1.09526 0.000831351
          12     2.26999     1.06775     1.06734 0.000909144
          12     2.29564     1.03646     1.03734  0.00119528
          12     2.32129     1.01322     1.01281 0.000724435
          12     2.34694    0.988866    0.987323  0.00105555
          12     2.37259    0.959915    0.965124  0.00112264
          12     2.39824    0.940147    0.945299  0.00122795
          12     2.42389    0.922812    0.928531  0.00110364
          12     2.44954    0.909758    0.916443   0.0013539
          12     2.47519    0.902615    0.906712  0.00105709
          12     2.50084    0.891181    0.893719  0.00140661
          12     2.52649    0.879704    0.885202  0.00118144
          12     2.55214    0.882658    0.886039  0.00104253
          13   0.0128248           0           0           0
          13   0.0384745           0           0           0
          13   0.0641241           0           0           0
          13   0.0897737           0           0           0
          13    0.115423           0           0           0
          13    0.141073           0           0           0
          13    0.166723           0           0           0
          13    0.192372           0           0           0
          13    0.218022           0           0           0
          13    0.243672           0           0           0
          13    0.269321           0           0           0
          13    0.294971           0           0           0
          13     0.32062           0           0           0
          13     0.34627           0           0           0
          13     0.37192           0           0           0
          13    0.397569           0           0           0
          13    0.423219           0           0           0
          13    0.448869           0           0           0
          13    0.474518           0           0           0
          13    0.500168           0           0           0
          13    0.525818           0           0           0
          13    0.551467           0           0           0
          13    0.577117           0           0           0
          13    0.602767           0           0           0
          13    0.628416           0           0           0
          13    0.654066           0           0           0
          13    0.679715           0           0           0
          13    0.705365           0           0           0
          13    0.731015           0           0           0
          13    0.756664           0           0           0
          13    0.782314           0           0           0
          13    0.807964           0           0           0
          13    0.833613           0           0           0
          13    0.859263 7.78092e-05  1.3467e-05 6.81927e-06
          13    0.884913  0.00172406  0.00135442 6.79803e-05
          13    0.910562    0.024234   0.0238063 0.000333577
          13    0.936212    0.162142    0.165502  0.00111909
          13    0.961861    0.543713    0.561537  0.00330588
          13    0.987511     1.18726     1.19771  0.00387538
          13     1.01316     1.83842      1.8579  0.00396665
          13     1.03881     2.31691      2.3362  0.00276265
          13     1.06446      2.5513     2.55526  0.00191839
          13     1.09011     2.54006     2.55314  0.00352326
          13     1.11576     2.40653     2.41064  0.00324451
          13     1.14141     2.20539      2.1984  0.00301494
          13     1.16706     1.99633     1.97591  0.00322255
          13     1.19271     1.76973     1.76048  0.00295767
          13     1.21836     1.57694     1.56172  0.00238204
          13     1.24401     1.40796     1.39098   0.0024302
          13     1.26966     1.26296     1.24339   0.0018981
          13     1.29531     1.13783      1.1251  0.00152691
          13     1.32096     1.03606     1.02462  0.00169446
          13     1.34661     0.95226    0.942272  0.00170729
          13     1.37226    0.884183    0.872577  0.00150874
          13     1.39791    0.819878    0.815862  0.00118658
          13     1.42355    0.773937    0.772081  0.00174402
          13      1.4492    0.744856    0.738062    0.001937
          13     1.47485    0.712986    0.708236  0.00144261
          13      1.5005    0.688571    0.689126   0.0020046
          13     1.52615    0.673822    0.676635   0.0012898
          13      1.5518    0.671104    0.670051   0.0017613
          13     1.57745    0.660979    0.669308  0.00147541
          13      1.6031    0.664018    0.675097  0.00142369
          13     1.62875    0.675663    0.685391  0.00155486
          13      1.6544    0.688066    0.700321  0.00166583
          13     1.68005    0.712287    0.723061   0.0014011
          13      1.7057    0.736494    0.749644  0.00191997
          13     1.73135     0.76928    0.780669  0.00134483
          13       1.757    0.805143    0.815196  0.00149212
          13     1.78265    0.847808    0.854224  0.00166704
          13      1.8083     0.88721    0.893569  0.00148988
          13     1.83395    0.933554    0.935858  0.00143683
          13      1.8596    0.973641    0.977788  0.00155158
          13     1.88525      1.0107     1.01918   0.0017002
          13      1.9109     1.05673     1.05898  0.00145678
          13     1.93655     1.09386     1.09613  0.00111202
          13      1.9622      1.1352     1.13184 0.000849364
          13     1.98785     1.16289     1.16021  0.00117276
          13      2.0135     1.19034     1.18567  0.00136803
          13     2.03915     1.21056      1.2041  0.00114748
          13      2.0648     1.21804     1.21446 0.000925169
          13     2.09045     1.21831     1.21662 0.000833155
          13      2.1161     1.21545     1.21059  0.00105187
          13     2.14174     1.20646     1.19639  0.00117221
          13     2.16739     1.18321     1.17744  0.00109387
          13     2.19304     1.16112     1.15131  0.00130088
          13     2.21869     1.13556      1.1242  0.00139082
          13     2.24434     1.10436     1.09596  0.00102009
          13     2.26999     1.06866     1.06744 0.000844843
          13     2.29564     1.04637     1.03804  0.00128937
          13     2.32129     1.01118     1.01269 0.000679496
          13     2.34694    0.993898    0.987829  0.00108882
          13     2.37259    0.968565    0.965389  0.00106703
          13     2.39824     0.94662      0.9454  0.00113769
          13     2.42389    0.930835    0.928709  0.00103287
          13     2.44954     0.91238    0.916131  0.00128534
          13     2.47519    0.907586    0.906779 0.000977908
          13     2.50084    0.890486    0.893471  0.00132022
          13     2.52649    0.881947    0.884952  0.00111678
          13     2.55214    0.879597    0.885544  0.00107366
          14   0.0128248           0           0           0
          14   0.0384745           0           0           0
          14   0.0641241           0           0           0
          14   0.0897737           0           0           0
          14    0.115423           0           0           0
          14    0.141073           0           0           0
          14    0.166723           0           0           0
          14    0.192372           0           0           0
          14    0.218022           0           0           0
          14    0.243672           0           0           0
          14    0.269321           0           0           0
          14    0.294971           0           0           0
          14     0.32062           0           0           0
          14     0.34627           0           0           0
          14     0.37192           0           0           0
          14    0.397569           0           0           0
          14    0.423219           0           0           0
          14    0.448869           0           0           0
          14    0.474518           0           0           0
          14    0.500168           0           0           0
          14    0.525818           0           0           0
          14    0.551467           0           0           0
          14    0.577117           0           0           0
          14    0.602767           0           0           0
          14    0.628416           0           0           0
          14    0.654066           0           0           0
          14    0.679715           0           0           0
          14    0.705365           0           0           0
          14    0.731015           0           0           0
          14    0.756664           0           0           0
          14    0.782314           0           0           0
          14    0.807964           0           0           0
          14    0.833613           0           0           0
          14    0.859263           0  1.2505e-05 6.39966e-06
          14    0.884913  0.00141226  0.00135855   6.325e-05
          14    0.910562   0.0225364   0.0237156 0.000321846
          14    0.936212    0.160503    0.165145  0.00109464
          14    0.961861    0.553012    0.560928  0.00312533
          14    0.987511     1.18192     1.19658  0.00375917
          14     1.01316     1.85852     1.85794  0.00368357
          14     1.03881     2.32334     2.33528  0.00271383
          14     1.06446     2.54247     2.55435  0.00198702
          14     1.09011     2.54532     2.55258  0.00331554
          14     1.11576     2.40785     2.41045  0.00301889
          14     1.14141     2.21324     2.19946  0.00298026
          14     1.16706      1.9866     1.97667  0.00308147
          14     1.19271     1.76798     1.76101  0.00279459
          14     1.21836     1.56703      1.5621  0.00224195
          14     1.24401     1.39564     1.39132  0.00227923
          14     1.26966     1.25221     1.24402   0.0018642
          14     1.29531     1.13507     1.12581  0.00157527
          14     1.32096     1.03254     1.02518  0.00166531
          14     1.34661    0.952197    0.942981  0.00172627
          14     1.37226    0.869843    0.872382  0.00141355
          14     1.39791    0.816122    0.815881  0.00110197
          14     1.42355    0.769713    0.771911  0.00162763
          14      1.4492    0.733886    0.737764  0.00182147
          14     1.47485     0.71024    0.708379  0.00134664
          14      1.5005    0.689566    0.689157  0.00186166
          14     1.52615    0.672786     0.67636  0.00122662
          14      1.5518     0.66953    0.670014  0.00163589
          14     1.57745    0.665516    0.669037  0.00139466
          14      1.6031    0.672815    0.674934   0.0013313
          14     1.62875    0.685089    0.685369  0.00144395
          14      1.6544    0.697648     0.70013  0.00155774
          14     1.68005      0.7196    0.722814  0.00132266
          14      1.7057    0.746269    0.749403   0.0017979
          14     1.73135     0.77332    0.780144  0.00134734
          14       1.757     0.81148     0.81493  0.00140895
          14     1.78265      0.8515    0.854029  0.00155928
          14      1.8083    0.890188    0.893328   0.0014029
          14     1.83395    0.932854    0.935643  0.00135012
          14      1.8596     0.97936      0.9779  0.00144481
          14     1.88525     1.01371     1.01879  0.00162312
          14      1.9109      1.0587     1.05896  0.00135286
          14     1.93655     1.09719     1.09621  0.00103513
          14      1.9622     1.13532     1.13209 0.000824265
          14     1.98785     1.16317     1.16042  0.00110789
          14      2.0135     1.19352     1.18623  0.00138046
          14     2.03915     1.20709     1.20431  0.00108528
          14      2.0648     1.22021     1.21487 0.000945712
          14     2.09045     1.22843     1.21746  0.00112226
          14      2.1161     1.20849     1.21044 0.000987438
          14     2.14174     1.19921     1.19659  0.00110565
          14     2.16739     1.18146     1.17773  0.00105268
          14     2.19304     1.15324     1.15145  0.00121527
          14     2.21869     1.12186     1.12403  0.00130146
          14     2.24434     1.09382     1.09581 0.000958601
          14     2.26999     1.06696      1.0674 0.000785188
          14     2.29564     1.04113     1.03826  0.00121598
          14     2.32129     1.01326     1.01273  0.00063218
          14     2.34694    0.983734    0.987536   0.0010496
          14     2.37259     0.96607    0.965438 0.000991919
          14     2.39824    0.947336    0.945539   0.0010648
          14     2.42389    0.925384    0.928471 0.000986022
          14     2.44954    0.912937    0.915903   0.0012136
          14     2.47519     0.90089    0.906359  0.00099443
          14     2.50084    0.891765    0.893349  0.00123153
          14     2.52649    0.880588     0.88464  0.00107963
          14     2.55214    0.881529    0.885257  0.00103455
          15   0.0128248           0           0           0
          15   0.0384745           0           0           0
          15   0.0641241           0           0           0
          15   0.0897737           0           0           0
          15    0.115423           0           0           0
          15    0.141073           0           0           0
          15    0.166723           0           0           0
          15    0.192372           0           0           0
          15    0.218022           0           0           0
          15    0.243672           0           0           0
          15    0.269321           0           0           0
          15    0.294971           0           0           0
          15     0.32062           0           0           0
          15     0.34627           0           0           0
          15     0.37192           0           0           0
          15    0.397569           0           0           0
          15    0.423219           0           0           0
          15    0.448869           0           0           0
          15    0.474518           0           0           0
          15    0.500168           0           0           0
          15    0.525818           0           0           0
          15    0.551467           0           0           0
          15    0.577117           0           0           0
          15    0.602767           0           0           0
          15    0.628416           0           0           0
          15    0.654066           0           0           0
          15    0.679715           0           0           0
          15    0.705365           0           0           0
          15    0.731015           0           0           0
          15    0.756664           0           0           0
          15    0.782314           0           0           0
          15    0.807964           0           0           0
          15    0.833613           0           0           0
          15    0.859263           0 1.16714e-05 6.02707e-06
          15    0.884913  0.00155899  0.00137191 6.04284e-05
          15    0.910562   0.0251867   0.0238136 0.000314979
          15    0.936212    0.168418    0.165364  0.00104318
          15    0.961861    0.562684    0.561046  0.00291916
          15    0.987511     1.20773     1.19732  0.00358134
          15     1.01316     1.87631     1.85917  0.00363578
          15     1.03881     2.34703     2.33607  0.00264346
          15     1.06446     2.56051     2.55476  0.00189653
          15     1.09011     2.54817     2.55229  0.00310749
          15     1.11576     2.39728     2.40957  0.00294236
          15     1.14141      2.1873     2.19865  0.00288963
          15     1.16706     1.98204     1.97703  0.00289675
          15     1.19271     1.76229      1.7611  0.00260958
          15     1.21836     1.55628     1.56171  0.00212572
          15     1.24401     1.38188     1.39069  0.00221234
          15     1.26966     1.23189     1.24321  0.00190705
          15     1.29531     1.12191     1.12555  0.00149152
          15     1.32096     1.01833     1.02473  0.00161579
          15     1.34661     0.94369    0.943028  0.00161183
          15     1.37226    0.874137    0.872499  0.00132415
          15     1.39791    0.815468    0.815853  0.00102885
          15     1.42355    0.781436    0.772546  0.00163829
          15      1.4492    0.737859     0.73777  0.00170005
          15     1.47485    0.713052    0.708691   0.0012924
          15      1.5005    0.695473    0.689578  0.00178453
          15     1.52615    0.677744    0.676453  0.00114831
          15      1.5518    0.667568    0.669851  0.00153494
          15     1.57745    0.670895    0.669161  0.00130718
          15      1.6031    0.677594    0.675111  0.00125429
          15     1.62875    0.684796    0.685331  0.00134819
          15      1.6544    0.708023    0.700656   0.0015402
          15     1.68005    0.719086    0.722566  0.00125762
          15      1.7057    0.754177    0.749721  0.00170599
          15     1.73135    0.780919    0.780196  0.00125851
          15       1.757    0.816011    0.815002  0.00131686
          15     1.78265    0.847907    0.853621  0.00150779
          15      1.8083    0.893702    0.893353  0.00130959
          15     1.83395    0.936001    0.935667  0.00126033
          15      1.8596    0.978579    0.977945   0.0013492
          15     1.88525     1.02159     1.01898  0.00152554
          15      1.9109     1.05489     1.05869  0.00128958
          15     1.93655     1.09804     1.09633 0.000973279
          15      1.9622     1.13035     1.13197 0.000777446
          15     1.98785     1.15923     1.16034  0.00103687
          15      2.0135     1.18461     1.18612  0.00129265
          15     2.03915     1.20374     1.20428   0.0010136
          15      2.0648     1.21377      1.2148  0.00088554
          15     2.09045     1.21544     1.21733  0.00105551
          15      2.1161     1.20678      1.2102 0.000951261
          15     2.14174     1.19396     1.19642  0.00104578
          15     2.16739     1.17453     1.17752  0.00100395
          15     2.19304     1.15153     1.15145  0.00113426
          15     2.21869     1.12094     1.12382  0.00123091
          15     2.24434     1.10031     1.09611 0.000940424
          15     2.26999     1.06721     1.06739 0.000732953
          15     2.29564     1.04104     1.03844  0.00114896
          15     2.32129     1.01089     1.01261 0.000601821
          15     2.34694    0.988832    0.987623 0.000983173
          15     2.37259    0.964284    0.965361  0.00092877
          15     2.39824    0.948315    0.945724  0.00100977
          15     2.42389    0.927699     0.92842 0.000921631
          15     2.44954    0.918012    0.916043  0.00114081
          15     2.47519    0.907227    0.906416 0.000929817
          15     2.50084    0.894089    0.893398  0.00115041
          15     2.52649     0.88415    0.884607  0.00100815
          15     2.55214    0.883417    0.885134  0.00097283
          16   0.0128248           0           0           0
          16   0.0384745           0           0           0
          16   0.0641241           0           0           0
          16   0.0897737           0           0           0
          16    0.115423           0           0           0
          16    0.141073           0           0           0
          16    0.166723           0           0           0
          16    0.192372           0           0           0
          16    0.218022           0           0           0
          16    0.243672           0           0           0
          16    0.269321           0           0           0
          16    0.294971           0           0           0
          16     0.32062           0           0           0
          16     0.34627           0           0           0
          16     0.37192           0           0           0
          16    0.397569           0           0           0
          16    0.423219           0           0           0
          16    0.448869           0           0           0
          16    0.474518           0           0           0
          16    0.500168           0           0           0
          16    0.525818           0           0           0
          16    0.551467           0           0           0
          16    0.577117           0           0           0
          16    0.602767           0           0           0
          16    0.628416           0           0           0
          16    0.654066           0           0           0
          16    0.679715           0           0           0
          16    0.705365           0           0           0
          16    0.731015           0           0           0
          16    0.756664           0           0           0
          16    0.782314           0           0           0
          16    0.807964           0           0           0
          16    0.833613           0           0           0
          16    0.859263           0 1.09419e-05 5.69435e-06
          16    0.884913 0.000935393  0.00134463 6.25077e-05
          16    0.910562   0.0240261   0.0238269 0.000295573
          16    0.936212    0.161339    0.165112  0.00100785
          16    0.961861    0.565463    0.561322  0.00274974
          16    0.987511     1.19016     1.19688  0.00338536
          16     1.01316     1.88216      1.8606  0.00368153
          16     1.03881     2.32629     2.33546  0.00254784
          16     1.06446     2.56353     2.55531  0.00185547
          16     1.09011     2.55639     2.55254  0.00292385
          16     1.11576     2.40769     2.40945   0.0027608
          16     1.14141     2.20333     2.19894  0.00272383
          16     1.16706     1.96925     1.97655  0.00275622
          16     1.19271      1.7581     1.76091   0.0024532
          16     1.21836     1.55266     1.56114  0.00206682
          16     1.24401     1.38582     1.39038   0.0020949
          16     1.26966     1.23557     1.24273  0.00184658
          16     1.29531     1.11798     1.12508  0.00147152
          16     1.32096     1.02226     1.02457  0.00152213
          16     1.34661    0.926193    0.941976  0.00182243
          16     1.37226    0.867242     0.87217   0.0012815
          16     1.39791    0.817724     0.81597 0.000971173
          16     1.42355    0.772498    0.772543   0.0015359
          16      1.4492    0.734864    0.737589  0.00160347
          16     1.47485    0.708688    0.708691  0.00121163
          16      1.5005    0.692953    0.689789  0.00168542
          16     1.52615     0.68224    0.676814  0.00113207
          16      1.5518    0.674785    0.670159  0.00146965
          16     1.57745    0.680338     0.66986  0.00139976
          16      1.6031    0.684909    0.675724  0.00131693
          16     1.62875     0.69641    0.686023  0.00143074
          16      1.6544    0.705305    0.700947  0.00147108
          16     1.68005    0.722083    0.722535  0.00117938
          16      1.7057    0.746412    0.749514  0.00161185
          16     1.73135     0.77894    0.780118   0.0011823
          16       1.757    0.815523    0.815035  0.00123496
          16     1.78265    0.858018    0.853896  0.00143838
          16      1.8083    0.893135    0.893339  0.00122782
          16     1.83395    0.934468    0.935592  0.00118378
          16      1.8596    0.978309    0.977968  0.00126507
          16     1.88525     1.01939     1.01901  0.00143041
          16      1.9109     1.05756     1.05862  0.00121089
          16     1.93655     1.09192     1.09605 0.000950733
          16      1.9622     1.12714     1.13167 0.000785357
          16     1.98785     1.15949     1.16029 0.000973453
          16      2.0135     1.19424     1.18663  0.00130771
          16     2.03915     1.20665     1.20442  0.00096102
          16      2.0648     1.21509     1.21482 0.000830376
          16     2.09045     1.21669     1.21729 0.000990274
          16      2.1161     1.19935     1.20952  0.00110757
          16     2.14174     1.19212     1.19615  0.00101429
          16     2.16739     1.17291     1.17723  0.00098161
          16     2.19304     1.14684     1.15116  0.00109946
          16     2.21869     1.12318     1.12378  0.00115463
          16     2.24434      1.0966     1.09614 0.000882148
          16     2.26999      1.0659      1.0673 0.000693034
          16     2.29564     1.03863     1.03846  0.00107721
          16     2.32129     1.00823     1.01233 0.000623308
          16     2.34694     0.99018    0.987782 0.000934627
          16     2.37259    0.971012    0.965714 0.000935477
          16     2.39824    0.950743    0.946037 0.000994189
          16     2.42389    0.928339    0.928415 0.000864043
          16     2.44954    0.918168    0.916176  0.00107721
          16     2.47519    0.908997    0.906578  0.00088558
          16     2.50084    0.896792     0.89361   0.0010979
          16     2.52649    0.885716    0.884677 0.000947517
          16     2.55214    0.884109     0.88507 0.000914136
          17   0.0128248           0           0           0
          17   0.0384745           0           0           0
          17   0.0641241           0           0           0
          17   0.0897737           0           0           0
          17    0.115423           0           0           0
          17    0.141073           0           0           0
          17    0.166723           0           0           0
          17    0.192372           0           0           0
          17    0.218022           0           0           0
          17    0.243672           0           0           0
          17    0.269321           0           0           0
          17    0.294971           0           0           0
          17     0.32062           0           0           0
          17     0.34627           0           0           0
          17     0.37192           0           0           0
          17    0.397569           0           0           0
          17    0.423219           0           0           0
          17    0.448869           0           0           0
          17    0.474518           0           0           0
          17    0.500168           0           0           0
          17    0.525818           0           0           0
          17    0.551467           0           0           0
          17    0.577117           0           0           0
          17    0.602767           0           0           0
          17    0.628416           0           0           0
          17    0.654066           0           0           0
          17    0.679715           0           0           0
          17    0.705365           0           0           0
          17    0.731015           0           0           0
          17    0.756664           0           0           0
          17    0.782314           0           0           0
          17    0.807964           0           0           0
          17    0.833613           0           0           0
          17    0.859263 9.72615e-05 1.60195e-05 7.27933e-06
          17    0.884913  0.00088037  0.00131732 6.45212e-05
          17    0.910562   0.0238009   0.0238254  0.00027819
          17    0.936212     0.16401    0.165047 0.000950645
          17    0.961861    0.553447    0.560858  0.00262672
          17    0.987511     1.17956     1.19586  0.00333596
          17     1.01316     1.85531     1.86029  0.00347814
          17     1.03881     2.33026     2.33515  0.00241624
          17     1.06446     2.56314     2.55577  0.00180254
          17     1.09011     2.57759     2.55402  0.00310099
          17     1.11576     2.42121     2.41014  0.00268369
          17     1.14141     2.21786     2.20005  0.00278175
          17     1.16706     1.98566     1.97708  0.00264572
          17     1.19271     1.77373     1.76167    0.002422
          17     1.21836     1.56309     1.56126   0.0019484
          17     1.24401     1.38726      1.3902  0.00197968
          17     1.26966     1.23808     1.24246  0.00175813
