#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         110      1.5972     1.59695 1.75786e-05
         111     1.59686     1.59695 1.74383e-05
         112     1.59685     1.59695 1.73054e-05
         113     1.59673     1.59695 1.72578e-05
         114     1.59685     1.59694 1.71253e-05
         115     1.59689     1.59694 1.69823e-05
         116     1.59704     1.59695  1.6857e-05
         117     1.59689     1.59694 1.67204e-05
         118     1.59685     1.59694 1.65987e-05
         119     1.59657     1.59694 1.67522e-05
         120     1.59668     1.59694 1.67502e-05
         121     1.59673     1.59694 1.67013e-05
         122     1.59645     1.59693 1.70438e-05
         123     1.59686     1.59693 1.69169e-05
         124     1.59681     1.59693 1.68071e-05
         125     1.59663     1.59693 1.68498e-05
         126     1.59672     1.59693  1.6799e-05
         127     1.59674     1.59693 1.67314e-05
         128     1.59685     1.59693 1.66122e-05
         129     1.59674     1.59692 1.65426e-05
         130       1.597     1.59692 1.64262e-05
         131     1.59676     1.59692 1.63515e-05
         132     1.59696     1.59692 1.62296e-05
         133      1.5968     1.59692 1.61334e-05
         134     1.59672     1.59692 1.60825e-05
         135     1.59676     1.59692 1.60086e-05
         136      1.5966     1.59692 1.60579e-05
         137      1.5966     1.59692 1.61055e-05
         138      1.5967     1.59691 1.60624e-05
         139     1.59676     1.59691 1.59834e-05
         140     1.59679     1.59691 1.58913e-05
         141     1.59695     1.59691 1.57806e-05
         142     1.59657     1.59691 1.58473e-05
         143     1.59688     1.59691  1.5738e-05
         144     1.59699     1.59691  1.5638e-05
         145     1.59717     1.59691  1.5631e-05
         146     1.59669     1.59691 1.55989e-05
         147      1.5968     1.59691 1.55096e-05
         148     1.59683     1.59691 1.54145e-05
         149     1.59705     1.59691 1.53419e-05
         150     1.59693     1.59691 1.52405e-05
         151     1.59687     1.59691  1.5142e-05
         152     1.59665     1.59691 1.51397e-05
         153     1.59733     1.59691 1.52884e-05
         154     1.59655     1.59691 1.53699e-05
         155     1.59681     1.59691 1.52826e-05
         156     1.59693     1.59691 1.51853e-05
         157     1.59679     1.59691 1.51078e-05
         158     1.59666     1.59691 1.50943e-05
         159     1.59655      1.5969  1.5163e-05
         160      1.5971      1.5969 1.51169e-05
         161     1.59727     1.59691  1.5188e-05
         162     1.59672     1.59691 1.51378e-05
         163     1.59703     1.59691 1.50636e-05
         164     1.59688     1.59691 1.49725e-05
         165     1.59693     1.59691 1.48826e-05
         166     1.59702     1.59691   1.481e-05
         167     1.59686     1.59691 1.47236e-05
         168     1.59695     1.59691 1.46378e-05
         169     1.59697     1.59691 1.45565e-05
         170     1.59679     1.59691  1.4486e-05
         171     1.59704     1.59691  1.4421e-05
         172     1.59685     1.59691 1.43411e-05
         173     1.59696     1.59691 1.42613e-05
         174     1.59717     1.59691 1.42566e-05
         175     1.59696     1.59691 1.41785e-05
         176     1.59683     1.59691 1.41058e-05
         177     1.59693     1.59691 1.40267e-05
         178     1.59693     1.59691 1.39485e-05
         179     1.59705     1.59691 1.38928e-05
         180     1.59685     1.59691 1.38193e-05
         181     1.59676     1.59691 1.37678e-05
         182     1.59693     1.59691 1.36925e-05
         183     1.59713     1.59691 1.36731e-05
         184     1.59693     1.59691 1.35995e-05
         185     1.59707     1.59691 1.35528e-05
         186     1.59683     1.59691 1.34866e-05
         187     1.59712     1.59691 1.34608e-05
         188      1.5965     1.59691 1.35688e-05
         189     1.59689     1.59691 1.34975e-05
         190     1.59667     1.59691 1.34833e-05
         191     1.59688     1.59691 1.34137e-05
         192     1.59683     1.59691 1.33496e-05
         193     1.59704     1.59691 1.32969e-05
         194     1.59692     1.59691 1.32285e-05
         195     1.59679     1.59691 1.31752e-05
         196     1.59712     1.59691 1.31542e-05
         197     1.59699     1.59691 1.30942e-05
         198     1.59685     1.59691 1.30319e-05
         199      1.5971     1.59691     1.3e-05
         200     1.59709     1.59691  1.2967e-05
         201     1.59698     1.59691 1.29073e-05
         202     1.59684     1.59691 1.28488e-05
         203     1.59683     1.59691  1.2791e-05
         204       1.597     1.59691 1.27354e-05
         205      1.5968     1.59691 1.26851e-05
         206     1.59718     1.59691 1.26898e-05
         207     1.59708     1.59691 1.26533e-05
         208     1.59701     1.59691 1.26007e-05
         209     1.59682     1.59691 1.25477e-05
         210     1.59703     1.59691 1.25012e-05
         211     1.59711     1.59691 1.24757e-05
         212     1.59682     1.59691 1.24251e-05
         213     1.59684     1.59691 1.23715e-05
         214       1.597     1.59691 1.23203e-05
         215     1.59683     1.59691  1.2269e-05
         216     1.59671     1.59691 1.22477e-05
         217     1.59661     1.59691 1.22698e-05
         218     1.59706     1.59691 1.22338e-05
         219     1.59677     1.59691 1.21959e-05
         220     1.59662     1.59691 1.22115e-05
         221     1.59645     1.59691 1.23292e-05
         222     1.59664     1.59691 1.23317e-05
         223     1.59651      1.5969 1.24059e-05
         224     1.59686      1.5969  1.2352e-05
         225     1.59633      1.5969 1.25584e-05
         226     1.59674      1.5969 1.25236e-05
         227     1.59705      1.5969 1.24852e-05
         228     1.59644      1.5969 1.25913e-05
         229       1.597      1.5969 1.25438e-05
         230     1.59677      1.5969 1.25029e-05
         231     1.59688      1.5969  1.2449e-05
         232     1.59681      1.5969 1.24019e-05
         233     1.59674      1.5969 1.23676e-05
         234     1.59684      1.5969 1.23171e-05
         235     1.59688      1.5969  1.2265e-05
         236     1.59661      1.5969 1.22742e-05
         237     1.59685      1.5969 1.22242e-05
         238       1.597      1.5969 1.21813e-05
         239     1.59666      1.5969 1.21712e-05
         240     1.59682      1.5969 1.21247e-05
         241     1.59687      1.5969 1.20748e-05
         242      1.5972      1.5969 1.20888e-05
         243      1.5972      1.5969 1.21018e-05
         244     1.59711      1.5969 1.20837e-05
         245      1.5969      1.5969 1.20344e-05
         246     1.59655      1.5969 1.20694e-05
         247     1.59689      1.5969 1.20207e-05
         248     1.59704      1.5969 1.19863e-05
         249     1.59696      1.5969 1.19406e-05
         250     1.59718      1.5969 1.19473e-05
