# generation best_length mean_best_half
871 4.7962446297 5.0157894751
872 4.7962446297 5.0557432841
873 4.7962446297 5.1015786329
874 4.7962446297 5.0704483201
875 4.7962446297 5.1263470204
876 4.7962446297 5.0543803317
877 4.7962446297 5.0637097155
878 4.7962446297 5.0399561316
879 4.7962446297 5.0501112041
880 4.7962446297 5.0455353196
881 4.7962446297 5.0328400165
882 4.7962446297 5.0456838379
883 4.7962446297 5.0185316849
884 4.7962446297 5.0538370529
885 4.7962446297 5.0948784129
886 4.7962446297 5.0988820291
887 4.7962446297 5.0769853895
888 4.7962446297 5.0440794821
889 4.7962446297 5.0268301709
890 4.7962446297 5.0557975602
891 4.7962446297 4.9945223405
892 4.7962446297 5.0400735178
893 4.7962446297 5.0039335675
894 4.7962446297 5.0765450170
895 4.7962446297 5.0567094068
896 4.7962446297 5.1484795891
897 4.7962446297 5.1354230632
898 4.7962446297 5.2111210625
899 4.7962446297 5.1952820413
900 4.7962446297 5.1417584823
901 4.7962446297 5.0485852381
902 4.7962446297 4.9802381406
903 4.7962446297 5.0065884321
904 4.7962446297 5.0381982857
905 4.7962446297 5.0266059793
906 4.7962446297 5.0135401688
907 4.7962446297 5.0161111835
908 4.7962446297 5.0647957049
909 4.7962446297 4.9811459737
910 4.7962446297 4.9380620474
911 4.7962446297 5.0144390659
912 4.7962446297 5.0064334143
913 4.7962446297 4.9945279223
914 4.7962446297 4.9740928112
915 4.7962446297 4.9815735844
916 4.7962446297 5.0149068614
917 4.7962446297 5.0911264934
918 4.7962446297 5.0500464758
919 4.7962446297 5.0097507498
920 4.7962446297 5.0142906566
921 4.7962446297 4.9354962856
922 4.7962446297 4.9635309576
923 4.7962446297 5.0213104678
924 4.7962446297 4.9944403138
925 4.7962446297 5.1007307633
926 4.7962446297 5.0998485803
927 4.7962446297 5.1017087733
928 4.7962446297 5.0214251620
929 4.7962446297 5.0910533479
930 4.7962446297 5.0604818132
931 4.7962446297 5.0462298040
932 4.7962446297 5.0070146050
933 4.7962446297 5.0055041455
934 4.7962446297 5.0090717987
935 4.7962446297 4.9981287074
936 4.7962446297 4.9659740536
937 4.7962446297 5.0533874852
938 4.7962446297 4.9689167760
939 4.7962446297 4.9428803755
940 4.7962446297 5.0625752570
941 4.7962446297 5.0988061398
942 4.7962446297 5.0741428839
943 4.7962446297 5.0248464025
944 4.7962446297 4.9134391926
945 4.7962446297 4.9386881121
946 4.7962446297 5.0123082556
947 4.7962446297 5.0278932447
948 4.7962446297 5.0148670006
949 4.7962446297 4.9979997134
950 4.7962446297 4.9814899651
951 4.7962446297 4.9643042993
952 4.7962446297 4.9466999649
953 4.7962446297 5.0326193790
954 4.7962446297 5.0583347069
955 4.7962446297 5.1154112294
956 4.7962446297 5.0968226258
957 4.7962446297 5.0758254725
958 4.7962446297 5.0579640007
959 4.7962446297 5.0523363091
960 4.7962446297 5.0640561727
961 4.7962446297 5.0410159073
962 4.7962446297 5.0733327115
963 4.7962446297 5.0203171309
964 4.7962446297 4.9994986758
965 4.7962446297 4.9883400534
966 4.7962446297 4.9798375906
967 4.7962446297 5.0214759091
968 4.7962446297 5.0112941864
969 4.7962446297 5.0722387035
970 4.7962446297 5.0354833207
971 4.7962446297 4.9981691453
972 4.7962446297 5.0000633507
973 4.7962446297 5.0248512694
974 4.7962446297 5.0101965092
975 4.7962446297 4.9719366910
976 4.7962446297 4.9705290318
977 4.7962446297 4.9844427540
978 4.7962446297 5.0282811726
979 4.7962446297 5.0155930635
980 4.7962446297 5.0584738163
981 4.7962446297 4.9928188369
982 4.7962446297 4.9689630263
983 4.7962446297 5.0180916184
984 4.7962446297 5.1162260655
985 4.7962446297 5.0381985781
986 4.7962446297 5.0195552784
987 4.7962446297 5.0585421814
988 4.7962446297 5.0848460074
989 4.7962446297 5.1360548053
990 4.7962446297 4.9966538964
991 4.7962446297 5.0908109318
992 4.7962446297 5.0234681829
993 4.7962446297 5.0624239190
994 4.7962446297 4.9602289352
995 4.7962446297 5.0332876800
996 4.7962446297 5.0766878131
997 4.7962446297 5.0843978291
998 4.7962446297 5.0657062829
999 4.7962446297 5.0623944383
1000 4.7962446297 5.1238912059
