0 0
1 13
2 19
3 29
4 18
5 2
6 21
7 25
8 16
9 27
10 17
11 3
12 4
13 14
14 5
15 26
16 12
17 22
18 28
19 15
20 30
21 24
22 1
23 11
24 9
25 32
26 7
27 31
28 33
29 10
30 23
31 6
32 20
33 8
34 0
