# generation best_length mean_best_half
309 4.7683940643 4.9519262451
310 4.7683940643 4.9662703418
311 4.7683940643 5.0191193679
312 4.7683940643 4.9934220728
313 4.7683940643 4.9679849760
314 4.7683940643 4.9398744974
315 4.7683940643 4.9392711949
316 4.7683940643 4.9771397468
317 4.7683940643 5.0539932880
318 4.7683940643 5.0570228620
319 4.7683940643 5.0582880819
320 4.7683940643 5.0921761435
321 4.7683940643 5.1886567498
322 4.7683940643 5.0586854930
323 4.7683940643 5.0047419562
324 4.7683940643 4.9504771690
325 4.7683940643 4.9646580348
326 4.7683940643 4.9384908260
327 4.7683940643 4.9568785792
328 4.7683940643 5.0850093040
329 4.7683940643 4.9815893546
330 4.7683940643 5.0176008985
331 4.7683940643 5.0285192790
332 4.7683940643 4.9285642107
333 4.7683940643 4.9990914463
334 4.7683940643 4.9602886181
335 4.7683940643 4.9407313342
336 4.7683940643 5.0077916372
337 4.7683940643 4.9667476106
338 4.7683940643 5.0686622375
339 4.7683940643 4.9769884723
340 4.7683940643 4.9621462168
341 4.7683940643 4.9887981562
342 4.7683940643 5.0078685399
343 4.7683940643 5.0009883660
344 4.7683940643 5.0999523165
345 4.7683940643 5.0406217090
346 4.7683940643 5.0248010708
347 4.7683940643 5.0503943886
348 4.7683940643 4.9618038325
349 4.7683940643 4.9624969161
350 4.7683940643 4.9999837795
351 4.7683940643 5.0290481941
352 4.7683940643 5.0542218049
353 4.7683940643 5.0995342817
354 4.7683940643 5.1291948712
355 4.7683940643 5.0420477868
356 4.7683940643 5.0220491219
357 4.7683940643 5.0398392634
358 4.7683940643 4.9949537639
359 4.7683940643 4.9746211842
360 4.7683940643 4.9703638213
361 4.7683940643 5.0055906504
362 4.7683940643 4.9965382328
363 4.7683940643 4.9769458466
364 4.7683940643 4.9613315177
365 4.7683940643 4.9720190261
366 4.7683940643 5.0656245841
367 4.7683940643 5.0355240654
368 4.7683940643 5.0173762278
369 4.7683940643 4.9992919088
370 4.7683940643 5.0082405969
371 4.7683940643 4.9912823394
372 4.7683940643 5.0044961695
373 4.7683940643 5.0488753912
374 4.7683940643 5.1026863520
375 4.7683940643 5.1372309112
376 4.7683940643 5.1032090957
377 4.7683940643 5.0022191557
378 4.7683940643 5.0088940644
379 4.7683940643 5.0424031522
380 4.7683940643 5.0837490504
381 4.7683940643 5.0702827759
382 4.7683940643 5.0661730163
383 4.7683940643 5.0207085719
384 4.7683940643 5.0032038287
385 4.7683940643 4.9968125996
386 4.7683940643 4.9495643781
387 4.7683940643 4.9907043578
388 4.7683940643 4.9683455653
389 4.7683940643 5.0252414916
390 4.7683940643 5.0446511630
391 4.7683940643 5.1194952077
392 4.7683940643 5.0716128351
393 4.7683940643 4.9995504289
394 4.7683940643 5.0655092362
395 4.7683940643 5.0870820569
396 4.7683940643 5.0222893250
397 4.7683940643 4.9915609715
398 4.7683940643 5.0317548967
399 4.7683940643 5.0732003324
400 4.7683940643 5.0350716929
401 4.7683940643 5.0638066555
402 4.7683940643 5.0667313075
403 4.7683940643 5.0591285841
404 4.7683940643 5.0994852892
405 4.7683940643 5.0614343962
406 4.7683940643 5.0351071727
407 4.7683940643 4.9658636961
408 4.7683940643 4.9659704633
409 4.7683940643 4.9867556827
410 4.7683940643 4.9448825565
411 4.7683940643 4.9669236710
412 4.7683940643 4.9713566738
413 4.7683940643 5.0869125867
414 4.7683940643 5.0399833145
415 4.7683940643 5.0304499501
416 4.7683940643 4.9854486208
417 4.7683940643 4.9815104800
418 4.7683940643 4.9495319950
419 4.7683940643 4.9987600876
420 4.7683940643 5.0554364526
421 4.7683940643 4.9953890962
422 4.7683940643 5.0336246151
423 4.7683940643 5.0103786844
424 4.7683940643 5.0969069362
425 4.7683940643 5.1370061207
426 4.7683940643 5.0178172253
427 4.7683940643 5.0121155679
428 4.7683940643 5.0100067443
