#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         155     1.68875     2.15912   0.0463529
         156     1.68943     2.15611   0.0461534
         157      1.6901     2.15315   0.0459548
         158     1.69077     2.15022    0.045757
         159     1.69145     2.14733   0.0455601
         160     1.69217     2.14449   0.0453641
         161     1.69293     2.14168    0.045169
         162     1.69374     2.13892   0.0449747
         163     1.69462     2.13619   0.0447813
         164     1.69557     2.13351   0.0445888
         165     1.69661     2.13086   0.0443971
         166     1.69772     2.12825   0.0442062
         167     1.69892     2.12568   0.0440162
         168     1.70018     2.12315    0.043827
         169     1.70151     2.12065   0.0436387
         170     1.70288     2.11819   0.0434511
         171     1.70429     2.11577   0.0432644
         172      1.7057     2.11339   0.0430785
         173     1.70709     2.11104   0.0428934
         174     1.70845     2.10873   0.0427093
         175     1.70973     2.10645    0.042526
         176     1.71092      2.1042   0.0423438
         177     1.71198     2.10198   0.0421625
         178     1.71289      2.0998   0.0419822
         179     1.71363     2.09764   0.0418031
         180     1.71418     2.09551   0.0416251
         181     1.71451      2.0934   0.0414483
         182     1.71463     2.09132   0.0412728
         183     1.71451     2.08926   0.0410986
         184     1.71416     2.08723   0.0409257
         185     1.71357     2.08521   0.0407543
         186     1.71276      2.0832   0.0405844
         187     1.71171     2.08122   0.0404159
         188     1.71046     2.07925   0.0402491
         189     1.70902     2.07729   0.0400837
         190     1.70739     2.07534     0.03992
         191     1.70561      2.0734   0.0397579
         192     1.70369     2.07148   0.0395975
         193     1.70166     2.06956   0.0394386
         194     1.69954     2.06765   0.0392814
         195     1.69737     2.06576   0.0391258
         196     1.69515     2.06386   0.0389719
         197     1.69292     2.06198   0.0388195
         198     1.69069     2.06011   0.0386687
         199      1.6885     2.05824   0.0385195
         200     1.68636     2.05638   0.0383717
         201     1.68429     2.05453   0.0382255
         202      1.6823     2.05269   0.0380806
         203     1.68043     2.05085   0.0379372
         204     1.67867     2.04903    0.037795
         205     1.67705     2.04721   0.0376542
         206     1.67557     2.04541   0.0375146
         207     1.67426     2.04362   0.0373762
         208      1.6731     2.04183   0.0372389
         209     1.67213     2.04007   0.0371027
         210     1.67135     2.03831   0.0369676
         211     1.67076     2.03657   0.0368334
         212     1.67038     2.03484   0.0367001
         213     1.67022     2.03313   0.0365677
         214     1.67028     2.03143   0.0364361
         215     1.67059     2.02976   0.0363053
         216     1.67114      2.0281   0.0361752
         217     1.67196     2.02645   0.0360457
         218     1.67306     2.02483   0.0359168
         219     1.67445     2.02323   0.0357884
         220     1.67613     2.02166   0.0356605
         221     1.67813      2.0201    0.035533
         222     1.68045     2.01857   0.0354058
         223     1.68309     2.01707    0.035279
         224     1.68606     2.01559   0.0351524
         225     1.68935     2.01414   0.0350261
         226     1.69297     2.01272   0.0348999
         227      1.6969     2.01133   0.0347739
         228     1.70113     2.00997    0.034648
         229     1.70564     2.00864   0.0345222
         230     1.71041     2.00734   0.0343964
         231      1.7154     2.00608   0.0342707
         232      1.7206     2.00485   0.0341451
         233     1.72596     2.00365   0.0340195
         234     1.73144     2.00249    0.033894
         235     1.73701     2.00136   0.0337686
         236     1.74262     2.00026   0.0336433
         237     1.74823      1.9992   0.0335182
         238     1.75381     1.99817   0.0333932
         239     1.75931     1.99717   0.0332684
         240     1.76469      1.9962   0.0331439
         241     1.76993     1.99526   0.0330197
         242     1.77499     1.99435   0.0328958
         243     1.77984     1.99347   0.0327722
         244     1.78447     1.99261   0.0326491
         245     1.78885     1.99178   0.0325264
         246     1.79297     1.99097   0.0324042
         247     1.79681     1.99018   0.0322826
         248     1.80038     1.98942   0.0321615
         249     1.80365     1.98867    0.032041
         250     1.80665     1.98794   0.0319211
         251     1.80936     1.98723   0.0318018
         252      1.8118     1.98654   0.0316833
         253     1.81396     1.98585   0.0315654
         254     1.81587     1.98518   0.0314482
         255     1.81753     1.98453   0.0313317
         256     1.81895     1.98388    0.031216
         257     1.82015     1.98324   0.0311011
         258     1.82114     1.98261   0.0309869
         259     1.82193     1.98199   0.0308734
         260     1.82254     1.98138   0.0307608
         261     1.82297     1.98077   0.0306489
         262     1.82326     1.98017   0.0305378
         263      1.8234     1.97958   0.0304275
         264     1.82341     1.97899    0.030318
         265      1.8233      1.9784   0.0302093
         266     1.82309     1.97781   0.0301014
         267     1.82278     1.97723   0.0299942
         268     1.82238     1.97666   0.0298879
         269      1.8219     1.97608   0.0297823
         270     1.82136     1.97551   0.0296775
         271     1.82075     1.97494   0.0295735
         272     1.82008     1.97437   0.0294703
         273     1.81935      1.9738   0.0293678
         274     1.81858     1.97323   0.0292661
         275     1.81777     1.97267   0.0291651
         276     1.81691      1.9721   0.0290649
         277       1.816     1.97154   0.0289654
         278     1.81505     1.97098   0.0288667
         279     1.81406     1.97041   0.0287687
         280     1.81302     1.96985   0.0286715
         281     1.81194     1.96929   0.0285749
         282      1.8108     1.96873   0.0284791
         283     1.80961     1.96817    0.028384
         284     1.80836      1.9676   0.0282897
         285     1.80705     1.96704    0.028196
         286     1.80567     1.96648   0.0281031
         287     1.80422     1.96591   0.0280108
         288     1.80268     1.96534   0.0279193
         289     1.80106     1.96477   0.0278285
         290     1.79934      1.9642   0.0277384
         291     1.79753     1.96363    0.027649
         292     1.79562     1.96306   0.0275603
         293     1.79359     1.96248   0.0274723
         294     1.79146      1.9619    0.027385
         295     1.78921     1.96131   0.0272984
         296     1.78684     1.96072   0.0272126
         297     1.78435     1.96013   0.0271274
         298     1.78174     1.95953    0.027043
         299     1.77901     1.95892   0.0269593
         300     1.77617     1.95832   0.0268763
         301     1.77321      1.9577    0.026794
         302     1.77015     1.95708   0.0267125
         303     1.76699     1.95645   0.0266317
         304     1.76374     1.95582   0.0265517
         305      1.7604     1.95518   0.0264723
         306     1.75699     1.95453   0.0263937
         307     1.75352     1.95388   0.0263159
         308     1.74999     1.95321   0.0262388
         309     1.74642     1.95254   0.0261624
         310     1.74281     1.95187   0.0260867
         311     1.73919     1.95118   0.0260118
         312     1.73554     1.95049   0.0259376
         313     1.73188     1.94979   0.0258642
         314     1.72823     1.94909   0.0257914
         315     1.72457     1.94838   0.0257194
         316     1.72091     1.94766   0.0256481
         317     1.71726     1.94693   0.0255775
         318     1.71361      1.9462   0.0255076
         319     1.70997     1.94545   0.0254383
         320     1.70632     1.94471   0.0253698
         321     1.70268     1.94395    0.025302
         322     1.69902     1.94319   0.0252348
         323     1.69536     1.94243   0.0251684
         324     1.69168     1.94165   0.0251026
         325     1.68799     1.94087   0.0250375
         326     1.68429     1.94008    0.024973
         327     1.68056     1.93929   0.0249093
         328     1.67682     1.93849   0.0248462
         329     1.67306     1.93768   0.0247838
         330     1.66928     1.93687    0.024722
         331     1.66551     1.93605   0.0246609
         332     1.66174     1.93522   0.0246005
         333     1.65799     1.93439   0.0245407
         334     1.65426     1.93355   0.0244815
         335     1.65058     1.93271    0.024423
         336     1.64698     1.93186   0.0243651
         337     1.64345       1.931   0.0243079
         338     1.64002     1.93014   0.0242512
         339     1.63672     1.92928   0.0241951
         340     1.63357     1.92841   0.0241395
         341     1.63059     1.92753   0.0240845
         342     1.62779     1.92666   0.0240301
         343     1.62521     1.92578   0.0239761
         344     1.62286      1.9249   0.0239225
         345     1.62075     1.92402   0.0238694
         346     1.61891     1.92313   0.0238167
         347     1.61735     1.92225   0.0237644
         348     1.61607     1.92137   0.0237124
         349      1.6151     1.92049   0.0236607
         350     1.61443     1.91962   0.0236092
         351     1.61406     1.91875    0.023558
         352     1.61401     1.91788    0.023507
         353     1.61427     1.91702   0.0234561
         354     1.61484     1.91617   0.0234054
         355     1.61571     1.91532   0.0233548
         356     1.61688     1.91449   0.0233042
         357     1.61834     1.91366   0.0232537
         358     1.62007     1.91284   0.0232032
         359     1.62207     1.91203   0.0231527
         360     1.62432     1.91123   0.0231022
         361      1.6268     1.91044   0.0230516
         362      1.6295     1.90966    0.023001
         363      1.6324      1.9089   0.0229503
         364     1.63548     1.90815   0.0228995
         365     1.63872     1.90741   0.0228487
         366      1.6421     1.90668   0.0227978
         367      1.6456     1.90597   0.0227467
         368      1.6492     1.90528   0.0226956
         369     1.65287     1.90459   0.0226444
         370      1.6566     1.90392   0.0225931
         371     1.66037     1.90326   0.0225418
         372     1.66415     1.90262   0.0224903
         373     1.66794     1.90199   0.0224388
         374     1.67171     1.90138   0.0223873
         375     1.67544     1.90077   0.0223357
         376     1.67913     1.90019   0.0222841
         377     1.68276     1.89961   0.0222324
         378     1.68631     1.89904   0.0221808
         379     1.68978     1.89849   0.0221291
         380     1.69315     1.89795   0.0220775
         381     1.69642     1.89742   0.0220259
         382     1.69957      1.8969   0.0219743
         383     1.70259      1.8964   0.0219228
         384     1.70548      1.8959   0.0218713
         385     1.70824     1.89541   0.0218199
         386     1.71085     1.89493   0.0217687
         387      1.7133     1.89447   0.0217175
         388     1.71558       1.894   0.0216664
         389      1.7177     1.89355   0.0216154
         390     1.71963     1.89311   0.0215646
         391     1.72137     1.89267   0.0215139
         392     1.72291     1.89223   0.0214634
         393     1.72423     1.89181    0.021413
         394     1.72534     1.89138   0.0213629
         395     1.72621     1.89096   0.0213129
         396     1.72683     1.89055   0.0212631
         397      1.7272     1.89014   0.0212135
         398      1.7273     1.88973   0.0211641
         399     1.72712     1.88932    0.021115
         400     1.72667     1.88892   0.0210662
         401     1.72594     1.88851   0.0210175
         402     1.72492      1.8881   0.0209692
         403     1.72362     1.88769   0.0209211
         404     1.72204     1.88728   0.0208734
         405      1.7202     1.88687   0.0208259
         406     1.71812     1.88646   0.0207788
         407     1.71581     1.88604   0.0207319
         408     1.71329     1.88561   0.0206854
         409     1.71061     1.88519   0.0206393
         410      1.7078     1.88475   0.0205935
         411     1.70488     1.88431    0.020548
         412     1.70192     1.88387   0.0205029
         413     1.69894     1.88342   0.0204582
         414       1.696     1.88297   0.0204138
         415     1.69314     1.88251   0.0203697
         416     1.69039     1.88205    0.020326
         417      1.6878     1.88159   0.0202826
         418      1.6854     1.88112   0.0202395
         419     1.68322     1.88064   0.0201967
         420     1.68128     1.88017   0.0201542
         421     1.67958     1.87969   0.0201119
         422     1.67814     1.87922   0.0200699
         423     1.67694     1.87874   0.0200282
         424     1.67597     1.87826   0.0199867
         425     1.67521     1.87778   0.0199453
         426     1.67464     1.87731   0.0199042
         427     1.67422     1.87683   0.0198633
         428     1.67392     1.87636   0.0198225
         429     1.67371     1.87588    0.019782
         430     1.67353     1.87541   0.0197415
         431     1.67336     1.87494   0.0197013
         432     1.67316     1.87448   0.0196612
         433      1.6729     1.87401   0.0196213
         434     1.67255     1.87355   0.0195816
         435     1.67209     1.87308   0.0195421
         436      1.6715     1.87262   0.0195027
         437     1.67077     1.87216   0.0194636
         438     1.66988      1.8717   0.0194246
         439     1.66884     1.87124   0.0193859
         440     1.66765     1.87077   0.0193473
         441     1.66632     1.87031    0.019309
         442     1.66484     1.86984   0.0192709
         443     1.66325     1.86938   0.0192331
         444     1.66154     1.86891   0.0191954
         445     1.65975     1.86844    0.019158
         446     1.65788     1.86797   0.0191209
         447     1.65595     1.86749    0.019084
         448     1.65399     1.86702   0.0190474
         449     1.65201     1.86654    0.019011
         450     1.65003     1.86606   0.0189748
         451     1.64806     1.86557   0.0189389
         452     1.64612     1.86509   0.0189032
         453     1.64421      1.8646   0.0188678
         454     1.64235     1.86411   0.0188326
         455     1.64054     1.86362   0.0187976
         456     1.63878     1.86313   0.0187628
         457     1.63709     1.86263   0.0187283
         458     1.63546     1.86214    0.018694
         459     1.63389     1.86164   0.0186598
         460     1.63237     1.86114   0.0186259
         461     1.63092     1.86064   0.0185922
         462     1.62953     1.86014   0.0185587
         463      1.6282     1.85964   0.0185254
         464     1.62693     1.85914   0.0184922
         465     1.62572     1.85864   0.0184593
         466     1.62459     1.85813   0.0184265
         467     1.62352     1.85763   0.0183939
         468     1.62254     1.85713   0.0183615
         469     1.62165     1.85663   0.0183292
         470     1.62086     1.85613    0.018297
         471     1.62017     1.85562    0.018265
         472      1.6196     1.85512   0.0182332
         473     1.61916     1.85463   0.0182015
         474     1.61885     1.85413   0.0181699
         475     1.61868     1.85363   0.0181384
         476     1.61865     1.85314    0.018107
         477     1.61877     1.85265   0.0180757
         478     1.61902     1.85216   0.0180445
         479      1.6194     1.85167   0.0180133
         480     1.61989     1.85119   0.0179823
         481      1.6205     1.85071   0.0179513
         482     1.62118     1.85023   0.0179204
         483     1.62193     1.84976   0.0178895
         484     1.62272     1.84929   0.0178587
         485     1.62352     1.84883   0.0178279
         486      1.6243     1.84836   0.0177972
         487     1.62505     1.84791   0.0177666
         488     1.62573     1.84745    0.017736
         489     1.62632       1.847   0.0177055
         490      1.6268     1.84655   0.0176751
         491     1.62714      1.8461   0.0176447
         492     1.62732     1.84566   0.0176145
         493     1.62733     1.84521   0.0175843
         494     1.62715     1.84477   0.0175543
         495     1.62676     1.84433   0.0175243
         496     1.62616     1.84389   0.0174945
         497     1.62533     1.84345   0.0174648
         498     1.62427     1.84301   0.0174353
         499     1.62296     1.84257   0.0174059
         500     1.62142     1.84213   0.0173767
         501     1.61963     1.84169   0.0173477
         502      1.6176     1.84124   0.0173189
         503     1.61533     1.84079   0.0172903
         504     1.61283     1.84034   0.0172619
         505     1.61011     1.83988   0.0172338
         506     1.60718     1.83942   0.0172058
         507     1.60405     1.83896   0.0171782
         508     1.60073     1.83849   0.0171507
         509     1.59726     1.83802   0.0171236
         510     1.59363     1.83754   0.0170967
         511     1.58989     1.83705   0.0170701
         512     1.58606     1.83656   0.0170438
         513     1.58216     1.83607   0.0170178
         514     1.57822     1.83556   0.0169921
         515     1.57425     1.83506   0.0169667
         516      1.5703     1.83454   0.0169416
         517     1.56639     1.83402   0.0169167
         518     1.56253      1.8335   0.0168922
         519     1.55875     1.83297   0.0168679
         520     1.55506     1.83244    0.016844
         521     1.55147      1.8319   0.0168203
         522       1.548     1.83135   0.0167968
         523     1.54465     1.83081   0.0167737
         524     1.54143     1.83025   0.0167507
         525     1.53832      1.8297   0.0167281
         526     1.53533     1.82914   0.0167056
         527     1.53245     1.82857   0.0166834
         528     1.52968     1.82801   0.0166614
         529     1.52701     1.82744   0.0166396
         530     1.52444     1.82687    0.016618
         531     1.52196     1.82629   0.0165967
         532     1.51956     1.82572   0.0165755
         533     1.51726     1.82514   0.0165545
         534     1.51505     1.82456   0.0165337
         535     1.51294     1.82397    0.016513
         536     1.51093     1.82339   0.0164925
         537     1.50904     1.82281   0.0164722
         538     1.50727     1.82222    0.016452
         539     1.50565     1.82163    0.016432
         540      1.5042     1.82104   0.0164121
         541     1.50292     1.82046   0.0163923
         542     1.50184     1.81987   0.0163725
         543     1.50098     1.81928   0.0163529
         544     1.50036     1.81869   0.0163334
         545     1.49999     1.81811   0.0163139
         546     1.49989     1.81753   0.0162944
         547     1.50008     1.81695   0.0162749
         548     1.50056     1.81637   0.0162555
         549     1.50135      1.8158    0.016236
         550     1.50246     1.81523   0.0162165
         551     1.50388     1.81466   0.0161969
         552     1.50563      1.8141   0.0161772
         553     1.50769     1.81355   0.0161574
         554     1.51008       1.813   0.0161376
         555     1.51277     1.81246   0.0161175
         556     1.51576     1.81192   0.0160974
         557     1.51905      1.8114   0.0160771
         558     1.52262     1.81088   0.0160566
         559     1.52645     1.81037   0.0160359
         560     1.53053     1.80987   0.0160151
         561     1.53484     1.80938    0.015994
         562     1.53936      1.8089   0.0159728
         563     1.54409     1.80843   0.0159513
         564     1.54899     1.80797   0.0159297
         565     1.55405     1.80752   0.0159078
         566     1.55926     1.80708   0.0158858
         567     1.56458     1.80666   0.0158635
         568     1.57001     1.80624    0.015841
         569     1.57552     1.80583   0.0158184
         570      1.5811     1.80544   0.0157956
         571     1.58674     1.80506   0.0157725
         572     1.59241     1.80468   0.0157493
         573     1.59811     1.80432    0.015726
         574     1.60383     1.80397   0.0157025
         575     1.60954     1.80364   0.0156788
         576     1.61525     1.80331    0.015655
         577     1.62095     1.80299    0.015631
         578     1.62663     1.80269    0.015607
         579     1.63229     1.80239   0.0155828
         580     1.63792     1.80211   0.0155585
         581     1.64353     1.80184   0.0155341
         582     1.64911     1.80157   0.0155097
         583     1.65466     1.80132   0.0154851
         584     1.66019     1.80108   0.0154605
         585     1.66569     1.80085   0.0154358
         586     1.67116     1.80063    0.015411
         587      1.6766     1.80042   0.0153862
         588     1.68202     1.80022   0.0153614
         589      1.6874     1.80002   0.0153365
         590     1.69274     1.79984   0.0153116
         591     1.69804     1.79967   0.0152866
         592     1.70328     1.79951   0.0152617
         593     1.70847     1.79935   0.0152367
         594     1.71358     1.79921   0.0152117
         595      1.7186     1.79907   0.0151868
         596     1.72352     1.79895   0.0151618
         597     1.72831     1.79883   0.0151369
         598     1.73297     1.79872    0.015112
         599     1.73749     1.79862   0.0150871
         600     1.74183     1.79852   0.0150622
         601     1.74599     1.79843   0.0150374
         602     1.74996     1.79835   0.0150127
         603     1.75373     1.79828    0.014988
         604     1.75729     1.79821   0.0149633
         605     1.76062     1.79815   0.0149387
         606     1.76374     1.79809   0.0149141
         607     1.76662     1.79804   0.0148897
         608     1.76929     1.79799   0.0148653
         609     1.77173     1.79795   0.0148409
         610     1.77396     1.79791   0.0148166
         611     1.77598     1.79788   0.0147924
         612     1.77781     1.79784   0.0147683
         613     1.77946     1.79781   0.0147442
         614     1.78094     1.79779   0.0147202
         615     1.78228     1.79776   0.0146963
         616     1.78348     1.79774   0.0146725
         617     1.78456     1.79772   0.0146487
         618     1.78554      1.7977    0.014625
         619     1.78644     1.79768   0.0146014
         620     1.78727     1.79766   0.0145779
         621     1.78805     1.79765   0.0145544
         622     1.78878     1.79763    0.014531
         623     1.78948     1.79762   0.0145077
         624     1.79014     1.79761   0.0144845
         625     1.79078      1.7976   0.0144613
         626      1.7914     1.79759   0.0144382
         627     1.79199     1.79758   0.0144152
         628     1.79256     1.79757   0.0143922
         629      1.7931     1.79756   0.0143693
         630     1.79361     1.79756   0.0143465
         631     1.79408     1.79755   0.0143238
         632      1.7945     1.79754   0.0143011
         633     1.79487     1.79754   0.0142785
         634     1.79516     1.79754    0.014256
         635     1.79538     1.79753   0.0142336
         636     1.79552     1.79753   0.0142112
         637     1.79556     1.79753   0.0141889
         638     1.79551     1.79752   0.0141666
         639     1.79537     1.79752   0.0141445
         640     1.79512     1.79752   0.0141224
         641     1.79477     1.79751   0.0141003
         642     1.79432     1.79751   0.0140784
         643     1.79377      1.7975   0.0140565
         644     1.79313     1.79749   0.0140346
         645     1.79241     1.79749   0.0140129
         646     1.79161     1.79748   0.0139912
         647     1.79075     1.79747   0.0139696
         648     1.78984     1.79746    0.013948
         649     1.78889     1.79744   0.0139265
         650     1.78793     1.79743   0.0139051
         651     1.78694     1.79741   0.0138838
         652     1.78597     1.79739   0.0138625
         653       1.785     1.79738   0.0138413
         654     1.78406     1.79736   0.0138201
         655     1.78316     1.79733    0.013799
         656     1.78229     1.79731    0.013778
         657     1.78146     1.79729   0.0137571
         658     1.78067     1.79726   0.0137362
         659     1.77992     1.79723   0.0137154
         660     1.77922     1.79721   0.0136946
         661     1.77854     1.79718   0.0136739
         662      1.7779     1.79715   0.0136533
         663     1.77727     1.79712   0.0136327
         664     1.77666     1.79709   0.0136123
         665     1.77605     1.79706   0.0135918
         666     1.77544     1.79703   0.0135714
         667     1.77481     1.79699   0.0135511
         668     1.77417     1.79696   0.0135309
         669     1.77351     1.79692   0.0135107
         670     1.77282     1.79689   0.0134906
         671     1.77211     1.79685   0.0134705
         672     1.77137     1.79681   0.0134506
         673     1.77062     1.79677   0.0134306
         674     1.76985     1.79673   0.0134108
         675     1.76907     1.79669    0.013391
         676      1.7683     1.79665   0.0133712
         677     1.76755     1.79661   0.0133515
         678     1.76683     1.79656   0.0133319
         679     1.76616     1.79652   0.0133123
         680     1.76555     1.79647   0.0132928
         681     1.76503     1.79643   0.0132734
         682     1.76461     1.79638    0.013254
         683      1.7643     1.79633   0.0132347
         684     1.76413     1.79629   0.0132154
         685      1.7641     1.79624   0.0131962
         686     1.76425     1.79619   0.0131771
         687     1.76456     1.79615    0.013158
         688     1.76507      1.7961   0.0131389
         689     1.76577     1.79606   0.0131199
         690     1.76668     1.79601    0.013101
         691     1.76779     1.79597   0.0130821
         692     1.76911     1.79593   0.0130632
         693     1.77064      1.7959   0.0130444
         694     1.77238     1.79586   0.0130257
         695     1.77432     1.79583    0.013007
         696     1.77645     1.79581   0.0129883
         697     1.77875     1.79578   0.0129697
         698      1.7812     1.79576   0.0129512
         699      1.7838     1.79574   0.0129326
         700     1.78652     1.79573   0.0129142
         701     1.78933     1.79572   0.0128958
         702     1.79223     1.79572   0.0128774
         703     1.79517     1.79572   0.0128591
         704     1.79813     1.79572   0.0128408
         705     1.80109     1.79573   0.0128226
         706     1.80403     1.79574   0.0128044
         707      1.8069     1.79575   0.0127863
         708     1.80969     1.79577   0.0127683
         709     1.81237      1.7958   0.0127503
         710     1.81492     1.79582   0.0127324
         711      1.8173     1.79585   0.0127145
         712      1.8195     1.79589   0.0126967
         713      1.8215     1.79592   0.0126789
         714     1.82327     1.79596   0.0126612
         715      1.8248       1.796   0.0126436
         716     1.82607     1.79604    0.012626
         717     1.82707     1.79609   0.0126085
         718     1.82779     1.79613    0.012591
         719     1.82823     1.79618   0.0125735
         720     1.82837     1.79622   0.0125562
         721     1.82822     1.79626   0.0125388
         722     1.82777     1.79631   0.0125215
         723     1.82703     1.79635   0.0125043
         724     1.82601     1.79639   0.0124871
         725     1.82471     1.79643   0.0124699
         726     1.82315     1.79647   0.0124528
         727     1.82134      1.7965   0.0124357
         728      1.8193     1.79653   0.0124187
         729     1.81704     1.79656   0.0124017
         730     1.81458     1.79659   0.0123847
         731     1.81195     1.79661   0.0123678
         732     1.80916     1.79662   0.0123509
         733     1.80624     1.79664   0.0123341
         734     1.80322     1.79665   0.0123173
         735     1.80013     1.79665   0.0123005
         736     1.79697     1.79665   0.0122838
         737      1.7938     1.79665   0.0122671
         738     1.79062     1.79664   0.0122505
