#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         287     1.15811     1.26192   0.0182033
         288     1.15728     1.26155   0.0181437
         289     1.15641     1.26119   0.0180846
         290     1.15549     1.26083   0.0180259
         291     1.15452     1.26046   0.0179676
         292     1.15349     1.26009   0.0179098
         293      1.1524     1.25973   0.0178525
         294     1.15125     1.25936   0.0177956
         295     1.15004     1.25899   0.0177391
         296     1.14875     1.25861   0.0176831
         297     1.14739     1.25824   0.0176275
         298     1.14596     1.25786   0.0175724
         299     1.14445     1.25748   0.0175177
         300     1.14286      1.2571   0.0174635
         301      1.1412     1.25672   0.0174097
         302     1.13945     1.25633   0.0173564
         303     1.13764     1.25594   0.0173035
         304     1.13575     1.25554   0.0172511
         305     1.13378     1.25514   0.0171992
         306     1.13176     1.25474   0.0171477
         307     1.12967     1.25433   0.0170967
         308     1.12752     1.25392   0.0170461
         309     1.12532      1.2535    0.016996
         310     1.12308     1.25308   0.0169464
         311     1.12081     1.25266   0.0168973
         312     1.11849     1.25223   0.0168486
         313     1.11616     1.25179   0.0168004
         314      1.1138     1.25135   0.0167526
         315     1.11143     1.25091   0.0167053
         316     1.10905     1.25046   0.0166585
         317     1.10666     1.25001   0.0166121
         318     1.10427     1.24955   0.0165662
         319     1.10187     1.24909   0.0165207
         320     1.09947     1.24862   0.0164757
         321     1.09707     1.24815   0.0164311
         322     1.09467     1.24767    0.016387
         323     1.09227     1.24719   0.0163433
         324     1.08987      1.2467   0.0163001
         325     1.08745     1.24621   0.0162573
         326     1.08503     1.24572    0.016215
         327      1.0826     1.24522   0.0161731
         328     1.08016     1.24472   0.0161316
         329      1.0777     1.24421   0.0160905
         330     1.07523      1.2437   0.0160499
         331     1.07275     1.24318   0.0160097
         332     1.07025     1.24266     0.01597
         333     1.06774     1.24213   0.0159307
         334     1.06523      1.2416   0.0158918
         335     1.06271     1.24107   0.0158533
         336     1.06019     1.24053   0.0158153
         337     1.05769     1.23999   0.0157776
         338      1.0552     1.23944   0.0157404
         339     1.05275     1.23889   0.0157036
         340     1.05034     1.23834   0.0156672
         341     1.04799     1.23778   0.0156312
         342     1.04571     1.23722   0.0155956
         343     1.04352     1.23665   0.0155603
         344     1.04142     1.23609   0.0155255
         345     1.03944     1.23552   0.0154909
         346     1.03758     1.23494   0.0154567
         347     1.03586     1.23437   0.0154228
         348      1.0343     1.23379   0.0153892
         349      1.0329     1.23322   0.0153559
         350     1.03167     1.23264   0.0153228
         351     1.03063     1.23207   0.0152899
         352     1.02979     1.23149   0.0152573
         353     1.02914     1.23092   0.0152248
         354      1.0287     1.23035   0.0151925
         355     1.02846     1.22978   0.0151604
         356     1.02843     1.22921   0.0151283
         357     1.02861     1.22865   0.0150964
         358     1.02899     1.22809   0.0150645
         359     1.02958     1.22754   0.0150327
         360     1.03037     1.22699   0.0150009
         361     1.03135     1.22645   0.0149692
         362     1.03252     1.22592   0.0149374
         363     1.03386     1.22539   0.0149056
         364     1.03536     1.22487   0.0148738
         365     1.03702     1.22435    0.014842
         366     1.03882     1.22384   0.0148101
         367     1.04076     1.22334   0.0147781
         368     1.04281     1.22285   0.0147461
         369     1.04496     1.22237    0.014714
         370     1.04721      1.2219   0.0146818
         371     1.04952     1.22143   0.0146496
         372      1.0519     1.22098   0.0146173
         373     1.05433     1.22053    0.014585
         374     1.05679     1.22009   0.0145525
         375     1.05927     1.21967     0.01452
         376     1.06176     1.21925   0.0144875
         377     1.06424     1.21883   0.0144549
         378     1.06671     1.21843   0.0144223
         379     1.06915     1.21804   0.0143896
         380     1.07156     1.21765   0.0143569
         381     1.07393     1.21727   0.0143242
         382     1.07624     1.21691   0.0142914
         383     1.07849     1.21654   0.0142587
         384     1.08068     1.21619   0.0142259
         385      1.0828     1.21584   0.0141932
         386     1.08484      1.2155   0.0141605
         387     1.08679     1.21517   0.0141278
         388     1.08866     1.21485   0.0140952
         389     1.09044     1.21453   0.0140625
         390     1.09213     1.21421     0.01403
         391     1.09371      1.2139   0.0139975
         392     1.09519      1.2136   0.0139651
         393     1.09657      1.2133   0.0139327
         394     1.09783     1.21301   0.0139004
         395     1.09896     1.21272   0.0138682
         396     1.09998     1.21244   0.0138361
         397     1.10086     1.21216   0.0138041
         398      1.1016     1.21188   0.0137722
         399      1.1022      1.2116   0.0137405
         400     1.10265     1.21133   0.0137088
         401     1.10294     1.21106   0.0136773
         402     1.10307     1.21079   0.0136459
         403     1.10304     1.21052   0.0136147
         404     1.10283     1.21026   0.0135836
         405     1.10245     1.20999   0.0135526
         406      1.1019     1.20973   0.0135219
         407     1.10117     1.20946   0.0134913
         408     1.10027     1.20919   0.0134609
         409     1.09921     1.20892   0.0134306
         410       1.098     1.20865   0.0134006
         411     1.09664     1.20838   0.0133708
         412     1.09515      1.2081   0.0133412
         413     1.09354     1.20783   0.0133117
         414     1.09185     1.20755   0.0132825
         415     1.09008     1.20726   0.0132535
         416     1.08826     1.20698   0.0132248
         417     1.08642     1.20669   0.0131962
         418     1.08459      1.2064   0.0131679
         419     1.08278      1.2061   0.0131397
         420     1.08104      1.2058   0.0131118
         421     1.07937      1.2055   0.0130841
         422     1.07781      1.2052   0.0130566
         423     1.07638      1.2049   0.0130293
         424     1.07508     1.20459   0.0130022
         425     1.07394     1.20428   0.0129752
         426     1.07295     1.20397   0.0129484
         427     1.07212     1.20367   0.0129218
         428     1.07144     1.20336   0.0128953
         429     1.07091     1.20305   0.0128689
         430     1.07051     1.20274   0.0128427
         431     1.07023     1.20243   0.0128166
         432     1.07005     1.20213   0.0127906
         433     1.06994     1.20182   0.0127647
         434     1.06989     1.20152   0.0127389
         435     1.06986     1.20121   0.0127132
         436     1.06984     1.20091   0.0126876
         437      1.0698     1.20061   0.0126621
         438     1.06972     1.20031   0.0126367
         439     1.06959     1.20002   0.0126114
         440     1.06938     1.19972   0.0125863
         441     1.06908     1.19942   0.0125612
         442     1.06869     1.19913   0.0125363
         443     1.06819     1.19883   0.0125115
         444     1.06758     1.19854   0.0124868
         445     1.06686     1.19824   0.0124622
         446     1.06604     1.19794   0.0124378
         447     1.06511     1.19765   0.0124135
         448     1.06408     1.19735   0.0123894
         449     1.06296     1.19705   0.0123654
         450     1.06175     1.19675   0.0123416
         451     1.06048     1.19645   0.0123179
         452     1.05914     1.19614   0.0122944
         453     1.05775     1.19584   0.0122711
         454     1.05632     1.19553   0.0122479
         455     1.05487     1.19522   0.0122249
         456      1.0534     1.19491    0.012202
         457     1.05192      1.1946   0.0121793
         458     1.05045     1.19428   0.0121568
         459     1.04899     1.19397   0.0121344
         460     1.04756     1.19365   0.0121122
         461     1.04615     1.19333   0.0120902
         462     1.04477     1.19301   0.0120683
         463     1.04345     1.19268   0.0120466
         464     1.04217     1.19236    0.012025
         465     1.04095     1.19203   0.0120035
         466      1.0398     1.19171   0.0119822
         467     1.03872     1.19138    0.011961
         468     1.03771     1.19105     0.01194
         469     1.03679     1.19072    0.011919
         470     1.03597     1.19039   0.0118982
         471     1.03524     1.19006   0.0118775
         472     1.03463     1.18973   0.0118569
         473     1.03413      1.1894   0.0118364
         474     1.03376     1.18908    0.011816
         475     1.03352     1.18875   0.0117957
         476     1.03342     1.18842   0.0117754
         477     1.03345      1.1881   0.0117552
         478     1.03363     1.18777    0.011735
         479     1.03395     1.18745   0.0117149
         480     1.03441     1.18713   0.0116949
         481       1.035     1.18682   0.0116748
         482      1.0357      1.1865   0.0116548
         483     1.03652     1.18619   0.0116348
         484     1.03743     1.18589   0.0116148
         485     1.03843     1.18558   0.0115949
         486     1.03948     1.18528   0.0115749
         487     1.04057     1.18498   0.0115549
         488     1.04167     1.18469    0.011535
         489     1.04278      1.1844   0.0115151
         490     1.04386     1.18411   0.0114951
         491     1.04488     1.18383   0.0114752
         492     1.04585     1.18355   0.0114553
         493     1.04672     1.18327   0.0114354
         494     1.04749       1.183   0.0114156
         495     1.04814     1.18272   0.0113958
         496     1.04866     1.18245    0.011376
         497     1.04903     1.18219   0.0113563
         498     1.04924     1.18192   0.0113366
         499     1.04929     1.18165    0.011317
         500     1.04917     1.18139   0.0112975
         501     1.04887     1.18112    0.011278
         502     1.04839     1.18086   0.0112587
         503     1.04773     1.18059   0.0112394
         504     1.04688     1.18033   0.0112202
         505     1.04586     1.18006   0.0112012
         506     1.04465      1.1798   0.0111822
         507     1.04327     1.17953   0.0111634
         508     1.04171     1.17925   0.0111447
         509     1.03999     1.17898   0.0111262
         510     1.03811     1.17871   0.0111078
         511     1.03608     1.17843   0.0110896
         512     1.03391     1.17814   0.0110715
         513     1.03162     1.17786   0.0110536
         514     1.02921     1.17757   0.0110359
         515      1.0267     1.17728   0.0110184
         516     1.02411     1.17698    0.011001
         517     1.02145     1.17668   0.0109838
         518     1.01875     1.17637   0.0109669
         519     1.01601     1.17606   0.0109501
         520     1.01326     1.17575   0.0109335
         521     1.01052     1.17543   0.0109171
         522     1.00778     1.17511   0.0109009
         523     1.00508     1.17479   0.0108849
         524     1.00243     1.17446   0.0108691
         525    0.999826     1.17413   0.0108535
         526     0.99729     1.17379   0.0108381
         527    0.994825     1.17345   0.0108228
         528    0.992434     1.17311   0.0108078
         529    0.990122     1.17276   0.0107929
         530    0.987889     1.17241   0.0107781
         531    0.985735     1.17206   0.0107636
         532    0.983658     1.17171   0.0107492
         533    0.981657     1.17135   0.0107349
         534    0.979728     1.17099   0.0107208
         535    0.977871     1.17063   0.0107068
         536    0.976084     1.17027    0.010693
         537    0.974366      1.1699   0.0106793
         538    0.972719     1.16954   0.0106658
         539    0.971143     1.16917   0.0106523
         540    0.969642      1.1688    0.010639
         541    0.968222     1.16843   0.0106258
         542    0.966887     1.16806   0.0106127
         543    0.965648     1.16768   0.0105997
         544    0.964511     1.16731   0.0105868
         545    0.963487     1.16694    0.010574
         546    0.962585     1.16656   0.0105612
         547    0.961816     1.16619   0.0105485
         548    0.961189     1.16581   0.0105359
         549    0.960715     1.16544   0.0105234
         550    0.960402     1.16507   0.0105108
         551    0.960259      1.1647   0.0104983
         552    0.960292     1.16433   0.0104858
         553    0.960506     1.16396   0.0104733
         554    0.960906     1.16359   0.0104608
         555    0.961491     1.16323   0.0104483
         556    0.962265     1.16286   0.0104358
         557    0.963226     1.16251   0.0104232
         558     0.96437     1.16215   0.0104106
         559    0.965694      1.1618   0.0103979
         560    0.967195     1.16145   0.0103851
         561    0.968865     1.16111   0.0103723
         562    0.970696     1.16077   0.0103594
         563    0.972683     1.16044   0.0103463
         564     0.97482     1.16011   0.0103332
         565    0.977094     1.15978     0.01032
         566    0.979496     1.15946   0.0103067
         567    0.982017     1.15915   0.0102933
         568    0.984645     1.15884   0.0102797
         569    0.987373     1.15854   0.0102661
         570     0.99019     1.15825   0.0102523
         571    0.993089     1.15796   0.0102384
         572    0.996061     1.15768   0.0102245
         573    0.999097      1.1574   0.0102104
         574     1.00219     1.15713   0.0101961
         575     1.00533     1.15686   0.0101818
         576     1.00852     1.15661   0.0101674
         577     1.01174     1.15636   0.0101529
         578       1.015     1.15611   0.0101383
         579     1.01829     1.15587   0.0101236
         580     1.02161     1.15564   0.0101087
         581     1.02495     1.15542   0.0100938
         582     1.02832      1.1552   0.0100789
         583     1.03172     1.15499   0.0100638
         584     1.03515     1.15478   0.0100487
         585      1.0386     1.15458   0.0100334
         586     1.04209     1.15439   0.0100182
         587     1.04561     1.15421   0.0100028
         588     1.04917     1.15403  0.00998739
         589     1.05277     1.15385  0.00997192
         590     1.05641     1.15369  0.00995638
         591      1.0601     1.15353   0.0099408
         592     1.06383     1.15338  0.00992516
         593     1.06761     1.15323  0.00990947
         594     1.07143      1.1531  0.00989375
         595     1.07528     1.15297  0.00987799
         596     1.07917     1.15284  0.00986219
         597     1.08308     1.15273  0.00984636
         598     1.08701     1.15262  0.00983051
         599     1.09095     1.15251  0.00981464
         600     1.09488     1.15242  0.00979875
         601     1.09879     1.15233  0.00978285
         602     1.10266     1.15225  0.00976695
         603     1.10649     1.15217  0.00975104
         604     1.11024      1.1521  0.00973515
         605     1.11391     1.15204  0.00971926
         606     1.11748     1.15198  0.00970339
         607     1.12093     1.15193  0.00968754
         608     1.12426     1.15188  0.00967171
         609     1.12743     1.15184  0.00965591
         610     1.13044     1.15181  0.00964015
         611     1.13329     1.15178  0.00962442
         612     1.13595     1.15175  0.00960873
         613     1.13843     1.15173  0.00959308
         614      1.1407     1.15171  0.00957747
         615     1.14278      1.1517  0.00956191
         616     1.14465     1.15169  0.00954639
         617     1.14633     1.15168  0.00953092
         618      1.1478     1.15167   0.0095155
         619     1.14907     1.15167  0.00950013
         620     1.15014     1.15166  0.00948481
         621     1.15103     1.15166  0.00946954
         622     1.15174     1.15166  0.00945431
         623     1.15228     1.15166  0.00943914
         624     1.15265     1.15167  0.00942401
         625     1.15288     1.15167  0.00940893
         626     1.15297     1.15167   0.0093939
         627     1.15294     1.15167  0.00937892
         628      1.1528     1.15167  0.00936399
         629     1.15256     1.15168   0.0093491
         630     1.15224     1.15168  0.00933426
         631     1.15185     1.15168  0.00931947
         632      1.1514     1.15168  0.00930472
         633     1.15091     1.15167  0.00929002
         634     1.15038     1.15167  0.00927537
         635     1.14983     1.15167  0.00926076
         636     1.14926     1.15167   0.0092462
         637     1.14869     1.15166  0.00923169
         638     1.14811     1.15166  0.00921722
         639     1.14754     1.15165   0.0092028
         640     1.14697     1.15164  0.00918842
         641     1.14642     1.15163  0.00917409
         642     1.14587     1.15162   0.0091598
         643     1.14534     1.15162  0.00914556
         644     1.14483      1.1516  0.00913137
         645     1.14432     1.15159  0.00911722
         646     1.14384     1.15158  0.00910311
         647     1.14337     1.15157  0.00908905
         648     1.14291     1.15156  0.00907504
         649     1.14247     1.15154  0.00906106
         650     1.14206     1.15153  0.00904714
         651     1.14166     1.15151  0.00903325
         652     1.14129      1.1515  0.00901941
         653     1.14095     1.15148  0.00900561
         654     1.14064     1.15146  0.00899186
         655     1.14037     1.15145  0.00897814
         656     1.14014     1.15143  0.00896448
         657     1.13996     1.15141  0.00895085
         658     1.13984     1.15139  0.00893726
         659     1.13977     1.15138  0.00892372
         660     1.13977     1.15136  0.00891021
         661     1.13983     1.15134  0.00889675
         662     1.13996     1.15132  0.00888333
         663     1.14015     1.15131  0.00886995
         664     1.14041     1.15129   0.0088566
         665     1.14073     1.15127   0.0088433
         666     1.14111     1.15126  0.00883003
         667     1.14154     1.15125  0.00881681
         668     1.14201     1.15123  0.00880362
         669     1.14252     1.15122  0.00879047
         670     1.14305     1.15121  0.00877736
         671     1.14359     1.15119  0.00876428
         672     1.14414     1.15118  0.00875125
         673     1.14468     1.15117  0.00873825
         674      1.1452     1.15117  0.00872529
         675     1.14569     1.15116  0.00871237
         676     1.14614     1.15115  0.00869948
         677     1.14654     1.15114  0.00868664
         678     1.14689     1.15114  0.00867383
         679     1.14717     1.15113  0.00866105
         680     1.14739     1.15113  0.00864832
         681     1.14755     1.15112  0.00863562
         682     1.14763     1.15112  0.00862296
         683     1.14764     1.15111  0.00861034
         684     1.14758     1.15111  0.00859775
         685     1.14745      1.1511   0.0085852
         686     1.14725     1.15109  0.00857269
         687     1.14699     1.15109  0.00856021
         688     1.14667     1.15108  0.00854777
         689      1.1463     1.15107  0.00853537
         690     1.14589     1.15107    0.008523
         691     1.14544     1.15106  0.00851067
         692     1.14496     1.15105  0.00849838
         693     1.14446     1.15104  0.00848612
         694     1.14395     1.15103   0.0084739
         695     1.14344     1.15102  0.00846171
         696     1.14293     1.15101  0.00844956
         697     1.14243       1.151  0.00843745
         698     1.14196     1.15098  0.00842537
         699     1.14151     1.15097  0.00841333
         700     1.14111     1.15096  0.00840132
         701     1.14076     1.15094  0.00838935
         702     1.14045     1.15093  0.00837741
         703     1.14021     1.15091  0.00836551
         704     1.14003     1.15089  0.00835364
         705     1.13992     1.15088   0.0083418
         706     1.13987     1.15086     0.00833
         707      1.1399     1.15085  0.00831823
         708     1.13999     1.15083   0.0083065
         709     1.14014     1.15082   0.0082948
         710     1.14036      1.1508  0.00828313
         711     1.14063     1.15079  0.00827149
         712     1.14097     1.15078  0.00825988
         713     1.14134     1.15076  0.00824831
         714     1.14176     1.15075  0.00823677
         715      1.1422     1.15074  0.00822526
         716     1.14267     1.15073  0.00821378
         717     1.14315     1.15072  0.00820233
         718     1.14362     1.15071  0.00819091
         719     1.14409      1.1507  0.00817952
         720     1.14454     1.15069  0.00816817
         721     1.14495     1.15068  0.00815684
         722     1.14533     1.15067  0.00814555
         723     1.14565     1.15067  0.00813428
         724     1.14591     1.15066  0.00812305
         725     1.14611     1.15065  0.00811185
         726     1.14622     1.15065  0.00810068
         727     1.14626     1.15064  0.00808954
         728      1.1462     1.15063  0.00807843
         729     1.14604     1.15063  0.00806735
         730     1.14579     1.15062   0.0080563
         731     1.14543     1.15061  0.00804528
         732     1.14497     1.15061   0.0080343
         733     1.14441      1.1506  0.00802334
         734     1.14373     1.15059  0.00801241
         735     1.14295     1.15058  0.00800152
         736     1.14207     1.15057  0.00799066
