#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1        2.03        2.03           0
           2     2.02993     2.02996 2.58301e-05
           3     2.02971     2.02988 7.16269e-05
           4     2.02934     2.02974 0.000127665
           5     2.02883     2.02956 0.000192454
           6     2.02818     2.02933 0.000265071
           7     2.02737     2.02905 0.000344912
           8     2.02641     2.02872 0.000431573
           9      2.0253     2.02834 0.000524778
          10     2.02404     2.02791 0.000624352
          11     2.02261     2.02743 0.000730191
          12     2.02102     2.02689 0.000842249
          13     2.01926     2.02631 0.000960495
          14     2.01733     2.02567  0.00108493
          15     2.01522     2.02497  0.00121564
          16     2.01293     2.02422  0.00135273
          17     2.01044     2.02341   0.0014963
          18     2.00776     2.02254  0.00164648
          19     2.00487     2.02161  0.00180345
          20     2.00176     2.02062  0.00196743
          21     1.99843     2.01956  0.00213864
          22     1.99487     2.01844  0.00231734
          23     1.99106     2.01725  0.00250379
          24     1.98699     2.01599  0.00269826
          25     1.98266     2.01465  0.00290103
          26     1.97805     2.01324  0.00311242
          27     1.97314     2.01176  0.00333274
          28     1.96794     2.01019  0.00356231
          29     1.96241     2.00855  0.00380148
          30     1.95656     2.00681  0.00405057
          31     1.95036     2.00499  0.00430991
          32      1.9438     2.00308  0.00457986
          33     1.93687     2.00107  0.00486078
          34     1.92954     1.99897  0.00515307
          35     1.92181     1.99677  0.00545711
          36     1.91365     1.99446  0.00577326
          37     1.90506     1.99204  0.00610187
          38     1.89602     1.98951  0.00644327
          39     1.88652     1.98687  0.00679778
          40     1.87653     1.98411  0.00716569
          41     1.86606     1.98123  0.00754728
          42     1.85508     1.97823   0.0079428
          43     1.84359      1.9751  0.00835246
          44     1.83158     1.97184  0.00877643
          45     1.81904     1.96844  0.00921483
          46     1.80597     1.96491  0.00966774
          47     1.79236     1.96124   0.0101352
          48     1.77822     1.95743   0.0106171
          49     1.76354     1.95347   0.0111133
          50     1.74834     1.94937   0.0116236
          51     1.73263     1.94512   0.0121478
          52     1.71642     1.94072   0.0126854
          53     1.69972     1.93617   0.0132359
          54     1.68257     1.93148   0.0137989
          55     1.66498     1.92663   0.0143736
          56     1.64698     1.92164   0.0149592
          57     1.62861      1.9165    0.015555
          58     1.60991     1.91121   0.0161601
          59      1.5909     1.90578   0.0167733
          60     1.57164     1.90021   0.0173937
          61     1.55217     1.89451   0.0180201
          62     1.53252     1.88867   0.0186513
          63     1.51275      1.8827   0.0192861
          64      1.4929     1.87661   0.0199233
          65     1.47302      1.8704   0.0205615
          66     1.45316     1.86408   0.0211996
          67     1.43336     1.85765   0.0218361
          68     1.41366     1.85112     0.02247
          69     1.39411      1.8445   0.0230999
          70     1.37474     1.83779   0.0237247
          71     1.35561       1.831   0.0243431
          72     1.33675     1.82413   0.0249541
          73      1.3182      1.8172   0.0255566
          74     1.29999     1.81021   0.0261495
          75     1.28217     1.80317   0.0267318
          76     1.26476     1.79609   0.0273027
          77     1.24781     1.78897   0.0278611
          78     1.23135     1.78182   0.0284063
          79      1.2154     1.77465   0.0289374
          80     1.20002     1.76747   0.0294537
          81     1.18522     1.76028   0.0299544
          82     1.17104     1.75309   0.0304388
          83     1.15751     1.74592   0.0309063
          84     1.14466     1.73876   0.0313563
          85     1.13253     1.73163   0.0317881
