#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          68     1.37636     1.79418   0.0214203
          69     1.35748     1.78785    0.022025
          70     1.33874     1.78143   0.0226255
          71     1.32021     1.77493   0.0232207
          72     1.30191     1.76836   0.0238094
          73     1.28388     1.76173   0.0243907
          74     1.26616     1.75503   0.0249635
          75     1.24879     1.74828   0.0255269
          76     1.23178     1.74149     0.02608
          77     1.21519     1.73465   0.0266219
          78     1.19904     1.72778   0.0271518
          79     1.18336     1.72089   0.0276688
          80     1.16819     1.71398   0.0281723
          81     1.15356     1.70706   0.0286615
          82     1.13949     1.70014   0.0291358
          83     1.12601     1.69323   0.0295945
          84     1.11316     1.68632    0.030037
          85     1.10097     1.67943   0.0304628
          86     1.08944     1.67257   0.0308714
          87     1.07862     1.66575   0.0312623
          88     1.06853     1.65896   0.0316351
          89     1.05918     1.65222   0.0319894
          90     1.05058     1.64554   0.0323249
          91     1.04276     1.63891   0.0326413
          92     1.03572     1.63236   0.0329384
          93     1.02947     1.62587   0.0332161
          94     1.02401     1.61947   0.0334741
          95     1.01932     1.61315   0.0337126
          96      1.0154     1.60693   0.0339316
          97     1.01223      1.6008   0.0341311
          98     1.00979     1.59476   0.0343115
          99     1.00805     1.58884   0.0344729
         100     1.00696     1.58302   0.0346158
         101      1.0065     1.57731   0.0347405
         102     1.00661     1.57172   0.0348476
         103     1.00725     1.56624   0.0349375
         104     1.00836     1.56087    0.035011
         105      1.0099     1.55562   0.0350686
         106      1.0118     1.55049    0.035111
         107     1.01402     1.54548    0.035139
         108      1.0165     1.54058   0.0351534
         109     1.01918      1.5358   0.0351548
         110     1.02202     1.53113   0.0351441
         111     1.02497     1.52657   0.0351221
         112     1.02799     1.52212   0.0350895
         113     1.03104     1.51777    0.035047
         114     1.03407     1.51353   0.0349955
         115     1.03707     1.50938   0.0349356
         116        1.04     1.50534    0.034868
         117     1.04284     1.50138   0.0347933
         118     1.04557     1.49752   0.0347122
         119     1.04818     1.49375   0.0346253
         120     1.05067     1.49005   0.0345331
         121     1.05301     1.48644    0.034436
         122     1.05522     1.48291   0.0343347
         123     1.05729     1.47945   0.0342295
         124     1.05922     1.47606   0.0341208
         125     1.06102     1.47274    0.034009
         126     1.06269     1.46948   0.0338944
         127     1.06424     1.46629   0.0337774
         128     1.06569     1.46316   0.0336582
         129     1.06703     1.46009   0.0335371
         130     1.06828     1.45708   0.0334142
         131     1.06945     1.45412   0.0332899
         132     1.07055     1.45121   0.0331643
         133     1.07159     1.44836   0.0330375
         134     1.07259     1.44555   0.0329098
         135     1.07354      1.4428   0.0327812
         136     1.07445     1.44009   0.0326518
         137     1.07534     1.43743   0.0325219
         138      1.0762     1.43481   0.0323914
         139     1.07705     1.43224   0.0322604
         140     1.07788     1.42971   0.0321292
         141     1.07869     1.42722   0.0319976
         142     1.07949     1.42477   0.0318658
         143     1.08027     1.42236   0.0317339
         144     1.08103     1.41999    0.031602
         145     1.08178     1.41766     0.03147
         146      1.0825     1.41536    0.031338
         147      1.0832      1.4131   0.0312062
         148     1.08387     1.41088   0.0310745
         149     1.08452     1.40869   0.0309431
         150     1.08514     1.40653   0.0308119
         151     1.08572      1.4044    0.030681
         152     1.08628     1.40231   0.0305504
         153      1.0868     1.40025   0.0304203
         154     1.08729     1.39822   0.0302906
         155     1.08775     1.39621   0.0301613
         156     1.08819     1.39424   0.0300325
         157     1.08861     1.39229   0.0299042
         158     1.08902     1.39037   0.0297765
         159     1.08943     1.38848   0.0296493
         160     1.08985     1.38661   0.0295227
         161     1.09028     1.38477   0.0293967
         162     1.09073     1.38296   0.0292712
         163     1.09121     1.38117   0.0291463
         164     1.09172      1.3794   0.0290219
         165     1.09228     1.37766   0.0288982
         166     1.09289     1.37595    0.028775
         167     1.09355     1.37426   0.0286523
         168     1.09425     1.37259   0.0285302
         169     1.09501     1.37095   0.0284086
         170      1.0958     1.36933   0.0282876
         171     1.09663     1.36773   0.0281671
         172     1.09749     1.36616   0.0280471
         173     1.09836     1.36461   0.0279276
         174     1.09922     1.36309   0.0278088
         175     1.10007     1.36159   0.0276904
         176     1.10089     1.36011   0.0275727
         177     1.10166     1.35865   0.0274556
         178     1.10236     1.35721    0.027339
         179     1.10298     1.35579   0.0272232
         180      1.1035     1.35438    0.027108
         181     1.10391       1.353   0.0269935
         182      1.1042     1.35163   0.0268798
         183     1.10435     1.35028   0.0267669
         184     1.10437     1.34894   0.0266547
         185     1.10424     1.34762   0.0265434
         186     1.10397     1.34631    0.026433
         187     1.10355     1.34501   0.0263236
         188     1.10298     1.34373    0.026215
         189     1.10228     1.34245   0.0261074
         190     1.10145     1.34118   0.0260008
         191      1.1005     1.33992   0.0258952
         192     1.09944     1.33867   0.0257906
         193     1.09829     1.33742    0.025687
         194     1.09705     1.33618   0.0255845
         195     1.09574     1.33495    0.025483
         196     1.09439     1.33372   0.0253825
         197     1.09299      1.3325    0.025283
         198     1.09158     1.33128   0.0251846
         199     1.09016     1.33007   0.0250872
         200     1.08874     1.32887   0.0249907
         201     1.08735     1.32766   0.0248953
         202     1.08599     1.32647   0.0248008
         203     1.08468     1.32528   0.0247072
         204     1.08342     1.32409   0.0246145
         205     1.08223     1.32291   0.0245227
         206     1.08112     1.32174   0.0244317
         207     1.08009     1.32057   0.0243416
         208     1.07916     1.31941   0.0242522
         209     1.07834     1.31826   0.0241636
         210     1.07762     1.31711   0.0240757
         211     1.07701     1.31597   0.0239884
         212     1.07653     1.31484   0.0239019
         213     1.07618     1.31372   0.0238159
         214     1.07597     1.31261   0.0237305
         215     1.07589     1.31151   0.0236457
         216     1.07597     1.31042   0.0235613
         217      1.0762     1.30934   0.0234774
         218      1.0766     1.30827    0.023394
         219     1.07718     1.30722    0.023311
         220     1.07793     1.30618   0.0232283
         221     1.07887     1.30515    0.023146
         222     1.08001     1.30413   0.0230639
         223     1.08135     1.30313   0.0229821
         224      1.0829     1.30215   0.0229005
         225     1.08465     1.30118   0.0228191
         226     1.08661     1.30023   0.0227379
         227     1.08878      1.2993   0.0226568
         228     1.09115     1.29839   0.0225758
         229     1.09372      1.2975   0.0224949
         230     1.09648     1.29662   0.0224141
         231     1.09941     1.29577   0.0223333
         232     1.10249     1.29494   0.0222526
         233     1.10573     1.29412   0.0221719
         234     1.10908     1.29333   0.0220912
         235     1.11253     1.29256   0.0220106
         236     1.11605     1.29182   0.0219301
         237     1.11963     1.29109   0.0218496
         238     1.12322     1.29038   0.0217691
         239     1.12681      1.2897   0.0216888
         240     1.13038     1.28904   0.0216086
         241     1.13389     1.28839   0.0215285
         242     1.13733     1.28777   0.0214486
         243     1.14067     1.28716   0.0213689
         244      1.1439     1.28658   0.0212894
         245       1.147     1.28601   0.0212101
         246     1.14995     1.28545   0.0211311
         247     1.15274     1.28491   0.0210524
         248     1.15537     1.28439    0.020974
         249     1.15782     1.28388   0.0208959
         250     1.16009     1.28339   0.0208182
         251     1.16218     1.28291   0.0207408
         252     1.16409     1.28243   0.0206639
         253     1.16582     1.28197   0.0205874
         254     1.16737     1.28152   0.0205112
         255     1.16875     1.28108   0.0204356
         256     1.16997     1.28065   0.0203604
         257     1.17103     1.28022   0.0202856
         258     1.17193      1.2798   0.0202113
         259     1.17269     1.27939   0.0201375
         260     1.17331     1.27898   0.0200642
         261     1.17382     1.27858   0.0199914
         262      1.1742     1.27818    0.019919
         263     1.17448     1.27778   0.0198472
         264     1.17466     1.27739   0.0197759
         265     1.17474       1.277    0.019705
         266     1.17475     1.27662   0.0196347
         267     1.17468     1.27624   0.0195649
         268     1.17454     1.27586   0.0194955
         269     1.17434     1.27548   0.0194267
         270     1.17409     1.27511   0.0193584
         271     1.17378     1.27473   0.0192906
         272     1.17344     1.27436   0.0192233
         273     1.17305     1.27399   0.0191564
         274     1.17263     1.27362   0.0190901
         275     1.17217     1.27325   0.0190242
         276     1.17169     1.27288   0.0189589
         277     1.17117     1.27251    0.018894
         278     1.17063     1.27215   0.0188296
         279     1.17007     1.27178   0.0187656
         280     1.16948     1.27142   0.0187022
         281     1.16886     1.27105   0.0186392
         282     1.16822     1.27069   0.0185766
         283     1.16755     1.27032   0.0185146
         284     1.16685     1.26996    0.018453
         285     1.16611     1.26959   0.0183918
         286     1.16534     1.26923   0.0183311
         287     1.16453     1.26887   0.0182709
         288     1.16367      1.2685   0.0182111
         289     1.16278     1.26813   0.0181517
         290     1.16183     1.26777   0.0180928
         291     1.16083      1.2674   0.0180344
         292     1.15977     1.26703   0.0179764
         293     1.15865     1.26666   0.0179189
         294     1.15746     1.26629   0.0178618
         295     1.15621     1.26592   0.0178051
         296     1.15488     1.26554   0.0177489
         297     1.15348     1.26516   0.0176932
         298     1.15201     1.26478   0.0176379
         299     1.15045      1.2644    0.017583
         300     1.14882     1.26402   0.0175286
         301     1.14711     1.26363   0.0174747
         302     1.14533     1.26324   0.0174212
         303     1.14347     1.26284   0.0173682
         304     1.14154     1.26244   0.0173157
         305     1.13953     1.26204   0.0172636
         306     1.13747     1.26163    0.017212
         307     1.13534     1.26122   0.0171608
         308     1.13316     1.26081   0.0171101
         309     1.13094     1.26039   0.0170599
         310     1.12867     1.25996   0.0170102
         311     1.12636     1.25953   0.0169609
         312     1.12403      1.2591   0.0169121
         313     1.12168     1.25866   0.0168638
         314      1.1193     1.25821   0.0168159
         315     1.11692     1.25776   0.0167685
         316     1.11453     1.25731   0.0167216
         317     1.11213     1.25685   0.0166751
         318     1.10972     1.25639   0.0166291
         319     1.10732     1.25592   0.0165835
         320     1.10492     1.25545   0.0165384
         321     1.10251     1.25498   0.0164937
         322     1.10011     1.25449   0.0164495
         323      1.0977     1.25401   0.0164057
         324     1.09528     1.25352   0.0163624
         325     1.09286     1.25302   0.0163195
         326     1.09043     1.25253   0.0162771
         327     1.08799     1.25202   0.0162351
         328     1.08554     1.25152   0.0161935
         329     1.08307       1.251   0.0161524
         330     1.08059     1.25049   0.0161117
         331      1.0781     1.24997   0.0160715
         332     1.07559     1.24944   0.0160316
         333     1.07307     1.24891   0.0159922
         334     1.07055     1.24838   0.0159533
         335     1.06803     1.24784   0.0159147
         336     1.06551      1.2473   0.0158766
         337     1.06302     1.24675   0.0158389
         338     1.06055      1.2462   0.0158016
         339     1.05811     1.24564   0.0157647
         340     1.05573     1.24509   0.0157283
         341     1.05342     1.24452   0.0156922
         342     1.05118     1.24396   0.0156565
         343     1.04904     1.24339   0.0156212
         344       1.047     1.24282   0.0155862
         345     1.04508     1.24225   0.0155515
         346      1.0433     1.24167   0.0155172
         347     1.04166     1.24109   0.0154832
         348     1.04019     1.24052   0.0154495
         349     1.03889     1.23994    0.015416
         350     1.03777     1.23936   0.0153828
         351     1.03684     1.23878   0.0153498
         352      1.0361     1.23821   0.0153169
         353     1.03557     1.23763   0.0152843
         354     1.03525     1.23706   0.0152518
         355     1.03513     1.23649   0.0152195
         356     1.03522     1.23593   0.0151872
         357     1.03552     1.23537    0.015155
         358     1.03602     1.23481   0.0151229
         359     1.03672     1.23426   0.0150909
         360     1.03763     1.23371   0.0150588
         361     1.03871     1.23317   0.0150268
         362     1.03998     1.23264   0.0149948
         363     1.04142     1.23211   0.0149627
         364     1.04302     1.23159   0.0149306
         365     1.04476     1.23108   0.0148985
         366     1.04665     1.23058   0.0148663
         367     1.04865     1.23008    0.014834
         368     1.05077     1.22959   0.0148017
         369     1.05299     1.22911   0.0147694
         370     1.05528     1.22865   0.0147369
         371     1.05764     1.22818   0.0147044
         372     1.06006     1.22773   0.0146718
         373     1.06251     1.22729   0.0146392
         374       1.065     1.22686   0.0146064
         375     1.06749     1.22643   0.0145737
         376     1.06999     1.22601   0.0145409
         377     1.07248     1.22561    0.014508
         378     1.07495     1.22521   0.0144751
         379     1.07738     1.22482   0.0144421
         380     1.07978     1.22444   0.0144092
         381     1.08213     1.22406   0.0143762
         382     1.08442      1.2237   0.0143432
         383     1.08665     1.22334   0.0143102
         384     1.08881     1.22299   0.0142772
         385     1.09089     1.22265   0.0142443
         386      1.0929     1.22231   0.0142114
         387     1.09481     1.22198   0.0141784
         388     1.09664     1.22166   0.0141456
         389     1.09838     1.22134   0.0141128
         390     1.10002     1.22103     0.01408
         391     1.10155     1.22072   0.0140473
         392     1.10298     1.22042   0.0140147
         393      1.1043     1.22013   0.0139821
         394     1.10549     1.21984   0.0139497
         395     1.10656     1.21955   0.0139173
         396      1.1075     1.21927    0.013885
         397     1.10831     1.21899   0.0138529
         398     1.10897     1.21871   0.0138208
         399     1.10948     1.21844   0.0137889
         400     1.10983     1.21817   0.0137571
         401     1.11002      1.2179   0.0137254
         402     1.11005     1.21763   0.0136939
         403      1.1099     1.21736   0.0136626
         404     1.10958     1.21709   0.0136313
         405     1.10909     1.21683   0.0136003
         406     1.10841     1.21656   0.0135694
         407     1.10757     1.21629   0.0135387
         408     1.10655     1.21602   0.0135082
         409     1.10538     1.21575   0.0134779
         410     1.10405     1.21548   0.0134478
         411     1.10259     1.21521   0.0134179
         412       1.101     1.21493   0.0133881
         413     1.09931     1.21465   0.0133587
         414     1.09754     1.21437   0.0133294
         415     1.09572     1.21408   0.0133003
         416     1.09386     1.21379   0.0132715
         417       1.092      1.2135   0.0132429
         418     1.09016      1.2132   0.0132145
         419     1.08837     1.21291   0.0131863
         420     1.08665     1.21261   0.0131583
         421     1.08503      1.2123   0.0131306
         422     1.08353       1.212    0.013103
         423     1.08217     1.21169   0.0130756
         424     1.08096     1.21138   0.0130484
         425      1.0799     1.21107   0.0130214
         426       1.079     1.21076   0.0129945
         427     1.07826     1.21045   0.0129678
         428     1.07766     1.21014   0.0129412
         429     1.07721     1.20983   0.0129147
         430     1.07688     1.20952   0.0128884
         431     1.07665     1.20921   0.0128622
         432      1.0765     1.20891   0.0128361
         433     1.07641      1.2086   0.0128101
         434     1.07636      1.2083   0.0127842
         435     1.07632     1.20799   0.0127584
         436     1.07626     1.20769   0.0127327
         437     1.07618     1.20739   0.0127071
         438     1.07604     1.20709   0.0126817
         439     1.07582     1.20679   0.0126563
         440     1.07553     1.20649   0.0126311
         441     1.07514      1.2062   0.0126059
         442     1.07464      1.2059   0.0125809
         443     1.07405      1.2056    0.012556
         444     1.07334      1.2053   0.0125313
         445     1.07252       1.205   0.0125067
         446      1.0716      1.2047   0.0124822
         447     1.07059      1.2044   0.0124579
         448     1.06948      1.2041   0.0124337
         449     1.06828      1.2038   0.0124097
         450     1.06702      1.2035   0.0123859
         451      1.0657     1.20319   0.0123622
         452     1.06432     1.20288   0.0123386
         453     1.06291     1.20258   0.0123153
         454     1.06147     1.20226   0.0122921
         455     1.06002     1.20195    0.012269
         456     1.05857     1.20164   0.0122461
         457     1.05712     1.20132   0.0122234
         458     1.05568       1.201   0.0122009
         459     1.05427     1.20068   0.0121785
         460     1.05288     1.20036   0.0121562
         461     1.05153     1.20004   0.0121342
         462     1.05023     1.19972   0.0121122
         463     1.04897     1.19939   0.0120904
         464     1.04777     1.19906   0.0120688
         465     1.04663     1.19873   0.0120473
         466     1.04555     1.19841   0.0120259
         467     1.04455     1.19808   0.0120047
         468     1.04363     1.19775   0.0119836
         469     1.04279     1.19742   0.0119626
         470     1.04204     1.19709   0.0119417
         471     1.04139     1.19676   0.0119209
         472     1.04085     1.19642   0.0119002
         473     1.04043      1.1961   0.0118796
         474     1.04012     1.19577   0.0118591
         475     1.03995     1.19544   0.0118387
         476      1.0399     1.19511   0.0118183
         477     1.03999     1.19479    0.011798
         478     1.04021     1.19446   0.0117778
         479     1.04057     1.19414   0.0117576
         480     1.04105     1.19382   0.0117374
         481     1.04166     1.19351   0.0117173
         482     1.04237     1.19319   0.0116972
         483     1.04319     1.19288   0.0116771
         484     1.04408     1.19257    0.011657
         485     1.04505     1.19227   0.0116369
         486     1.04606     1.19197   0.0116169
         487     1.04709     1.19167   0.0115968
         488     1.04814     1.19138   0.0115768
         489     1.04916     1.19109   0.0115568
         490     1.05015      1.1908   0.0115367
         491     1.05108     1.19051   0.0115168
         492     1.05194     1.19023   0.0114968
         493      1.0527     1.18995   0.0114769
         494     1.05335     1.18968    0.011457
         495     1.05388      1.1894   0.0114371
         496     1.05427     1.18913   0.0114173
         497      1.0545     1.18886   0.0113975
         498     1.05458     1.18859   0.0113778
         499      1.0545     1.18832   0.0113582
         500     1.05424     1.18805   0.0113386
         501     1.05381     1.18779   0.0113192
         502      1.0532     1.18752   0.0112998
         503      1.0524     1.18725   0.0112805
         504     1.05143     1.18698   0.0112614
         505     1.05028     1.18671   0.0112423
         506     1.04895     1.18644   0.0112234
         507     1.04745     1.18616   0.0112046
         508     1.04577     1.18589    0.011186
         509     1.04394     1.18561   0.0111675
         510     1.04196     1.18533   0.0111491
         511     1.03983     1.18504   0.0111309
         512     1.03758     1.18475   0.0111129
         513     1.03521     1.18446   0.0110951
         514     1.03273     1.18417   0.0110774
         515     1.03016     1.18387   0.0110599
         516     1.02753     1.18356   0.0110427
         517     1.02484     1.18326   0.0110256
         518     1.02211     1.18295   0.0110087
         519     1.01936     1.18263    0.010992
         520     1.01661     1.18231   0.0109755
         521     1.01388     1.18199   0.0109592
         522     1.01117     1.18166   0.0109431
         523      1.0085     1.18133   0.0109271
         524     1.00588     1.18099   0.0109114
         525     1.00332     1.18066   0.0108959
         526     1.00084     1.18031   0.0108805
         527    0.998427     1.17997   0.0108653
         528    0.996092     1.17962   0.0108503
         529    0.993835     1.17927   0.0108355
         530    0.991657     1.17892   0.0108209
         531    0.989556     1.17856   0.0108064
         532     0.98753      1.1782    0.010792
         533    0.985576     1.17784   0.0107778
         534    0.983692     1.17748   0.0107638
         535    0.981876     1.17711   0.0107498
         536    0.980128     1.17674   0.0107361
         537    0.978449     1.17637   0.0107224
         538    0.976839       1.176   0.0107089
         539    0.975302     1.17563   0.0106955
         540    0.973842     1.17526   0.0106822
         541    0.972466     1.17488   0.0106691
         542    0.971181     1.17451    0.010656
         543    0.969997     1.17413    0.010643
         544    0.968923     1.17375   0.0106301
         545    0.967969     1.17337   0.0106173
         546    0.967145       1.173   0.0106046
         547    0.966463     1.17262   0.0105919
         548    0.965932     1.17224   0.0105793
         549    0.965562     1.17187   0.0105667
         550    0.965363     1.17149   0.0105542
         551    0.965343     1.17112   0.0105417
         552    0.965508     1.17074   0.0105292
         553    0.965862     1.17037   0.0105166
         554    0.966408        1.17   0.0105041
         555    0.967147     1.16964   0.0104915
         556    0.968078     1.16928   0.0104789
         557    0.969199     1.16892   0.0104663
         558    0.970508     1.16856   0.0104535
         559    0.972002     1.16821   0.0104408
         560    0.973673     1.16786   0.0104279
         561    0.975517     1.16752   0.0104149
         562    0.977525     1.16718   0.0104019
         563    0.979689     1.16685   0.0103887
         564    0.982001     1.16652   0.0103755
         565     0.98445      1.1662   0.0103621
         566    0.987026     1.16588   0.0103487
         567    0.989717     1.16557   0.0103351
         568    0.992516     1.16527   0.0103214
         569    0.995413     1.16497   0.0103075
         570    0.998397     1.16468   0.0102936
         571     1.00146     1.16439   0.0102795
         572     1.00459     1.16411   0.0102654
         573     1.00778     1.16384   0.0102511
         574     1.01103     1.16357   0.0102367
         575     1.01432     1.16331   0.0102222
         576     1.01765     1.16306   0.0102075
         577     1.02102     1.16281   0.0101928
         578     1.02441     1.16257    0.010178
         579     1.02783     1.16234   0.0101631
         580     1.03127     1.16211   0.0101481
         581     1.03474      1.1619    0.010133
         582     1.03822     1.16168   0.0101178
         583     1.04173     1.16148   0.0101025
         584     1.04526     1.16128   0.0100872
         585     1.04882     1.16109   0.0100718
         586      1.0524      1.1609   0.0100563
         587       1.056     1.16072   0.0100407
         588     1.05964     1.16055   0.0100251
         589     1.06331     1.16039   0.0100095
         590     1.06702     1.16023  0.00999376
         591     1.07076     1.16008    0.009978
         592     1.07453     1.15993  0.00996219
         593     1.07834     1.15979  0.00994634
         594     1.08218     1.15966  0.00993046
         595     1.08604     1.15954  0.00991454
         596     1.08992     1.15942  0.00989859
         597      1.0938     1.15931  0.00988262
         598     1.09769     1.15921  0.00986663
         599     1.10157     1.15911  0.00985063
         600     1.10542     1.15902  0.00983462
         601     1.10923     1.15894   0.0098186
         602     1.11299     1.15886  0.00980259
         603     1.11667     1.15879  0.00978658
         604     1.12027     1.15873  0.00977059
         605     1.12377     1.15867  0.00975461
         606     1.12715     1.15862  0.00973865
         607      1.1304     1.15857  0.00972272
         608      1.1335     1.15853  0.00970681
         609     1.13645      1.1585  0.00969094
         610     1.13923     1.15847  0.00967511
         611     1.14183     1.15844  0.00965931
         612     1.14424     1.15841  0.00964356
         613     1.14646      1.1584  0.00962784
         614     1.14849     1.15838  0.00961218
         615     1.15032     1.15837  0.00959656
         616     1.15196     1.15836  0.00958098
         617      1.1534     1.15835  0.00956546
         618     1.15465     1.15834  0.00954998
         619     1.15571     1.15834  0.00953455
         620     1.15659     1.15833  0.00951918
         621      1.1573     1.15833  0.00950385
         622     1.15786     1.15833  0.00948857
         623     1.15826     1.15833  0.00947334
         624     1.15853     1.15833  0.00945816
         625     1.15867     1.15833  0.00944302
         626     1.15869     1.15833  0.00942794
         627     1.15862     1.15833   0.0094129
         628     1.15847     1.15833  0.00939791
         629     1.15824     1.15833  0.00938297
         630     1.15795     1.15833  0.00936808
         631     1.15761     1.15833  0.00935323
         632     1.15723     1.15833  0.00933843
         633     1.15682     1.15833  0.00932368
         634      1.1564     1.15832  0.00930898
         635     1.15596     1.15832  0.00929432
         636     1.15551     1.15832   0.0092797
         637     1.15506     1.15831  0.00926514
         638     1.15462     1.15831  0.00925062
         639     1.15417      1.1583  0.00923614
         640     1.15373     1.15829  0.00922171
         641     1.15329     1.15828  0.00920733
         642     1.15286     1.15828  0.00919299
         643     1.15243     1.15827   0.0091787
         644     1.15201     1.15826  0.00916445
         645      1.1516     1.15825  0.00915025
         646     1.15119     1.15824  0.00913609
         647     1.15078     1.15822  0.00912198
         648     1.15039     1.15821  0.00910791
         649        1.15      1.1582  0.00909388
         650     1.14961     1.15819   0.0090799
         651     1.14924     1.15817  0.00906597
         652     1.14889     1.15816  0.00905207
         653     1.14857     1.15814  0.00903822
         654     1.14827     1.15813  0.00902441
         655       1.148     1.15811  0.00901065
         656     1.14778      1.1581  0.00899693
         657      1.1476     1.15808  0.00898325
         658     1.14747     1.15807  0.00896961
         659     1.14739     1.15805  0.00895601
         660     1.14737     1.15803  0.00894246
         661     1.14741     1.15802  0.00892894
         662     1.14751       1.158  0.00891547
         663     1.14767     1.15799  0.00890204
         664     1.14788     1.15797  0.00888864
         665     1.14815     1.15796  0.00887529
         666     1.14845     1.15794  0.00886198
         667      1.1488     1.15793   0.0088487
         668     1.14918     1.15791  0.00883546
         669     1.14957      1.1579  0.00882226
         670     1.14998     1.15789   0.0088091
         671     1.15038     1.15788  0.00879598
         672     1.15078     1.15787   0.0087829
         673     1.15115     1.15786  0.00876986
         674     1.15149     1.15785  0.00875685
         675     1.15179     1.15784  0.00874388
         676     1.15205     1.15783  0.00873095
         677     1.15226     1.15782  0.00871806
         678     1.15241     1.15782   0.0087052
         679      1.1525     1.15781  0.00869239
         680     1.15252      1.1578  0.00867961
         681     1.15249     1.15779  0.00866686
         682     1.15239     1.15778  0.00865416
         683     1.15222     1.15778  0.00864149
         684       1.152     1.15777  0.00862886
         685     1.15173     1.15776  0.00861627
         686      1.1514     1.15775  0.00860372
         687     1.15103     1.15774   0.0085912
         688     1.15063     1.15773  0.00857872
         689      1.1502     1.15772  0.00856627
         690     1.14975     1.15771  0.00855387
         691     1.14928     1.15769   0.0085415
         692     1.14882     1.15768  0.00852916
         693     1.14836     1.15767  0.00851686
         694     1.14791     1.15765   0.0085046
         695     1.14749     1.15764  0.00849238
         696     1.14711     1.15762  0.00848019
         697     1.14676     1.15761  0.00846804
         698     1.14646     1.15759  0.00845592
         699     1.14622     1.15758  0.00844384
         700     1.14605     1.15756  0.00843179
         701     1.14594     1.15754  0.00841978
         702      1.1459     1.15753   0.0084078
         703     1.14594     1.15751  0.00839586
         704     1.14606     1.15749  0.00838395
         705     1.14625     1.15748  0.00837207
         706     1.14652     1.15746  0.00836023
         707     1.14687     1.15745  0.00834842
         708     1.14728     1.15743  0.00833664
         709     1.14777     1.15742  0.00832489
         710     1.14831     1.15741  0.00831318
         711      1.1489     1.15739  0.00830149
         712     1.14954     1.15738  0.00828984
         713     1.15022     1.15737  0.00827822
         714     1.15092     1.15736  0.00826663
         715     1.15164     1.15736  0.00825507
         716     1.15235     1.15735  0.00824355
         717     1.15306     1.15734  0.00823205
         718     1.15374     1.15734  0.00822059
         719     1.15438     1.15733  0.00820916
         720     1.15498     1.15733  0.00819775
         721     1.15552     1.15733  0.00818639
         722     1.15599     1.15733  0.00817505
         723     1.15639     1.15733  0.00816374
         724     1.15669     1.15732  0.00815246
         725      1.1569     1.15732  0.00814122
         726     1.15701     1.15732  0.00813001
         727     1.15701     1.15732  0.00811882
         728     1.15689     1.15732  0.00810767
         729     1.15665     1.15732  0.00809655
         730      1.1563     1.15732  0.00808546
         731     1.15582     1.15732   0.0080744
         732     1.15522     1.15732  0.00806337
         733     1.15451     1.15731  0.00805237
         734     1.15367     1.15731   0.0080414
         735     1.15272      1.1573  0.00803046
         736     1.15166     1.15729  0.00801955
         737      1.1505     1.15728  0.00800868
