#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1      2.9475      2.9475           0
           2     2.94739     2.94745  3.7506e-05
           3     2.94708     2.94732 0.000104004
           4     2.94655     2.94713 0.000185368
           5     2.94581     2.94686 0.000279431
           6     2.94485     2.94653 0.000384845
           7     2.94368     2.94612 0.000500727
           8     2.94229     2.94564  0.00062648
           9     2.94068     2.94509 0.000761697
          10     2.93885     2.94447 0.000906112
          11     2.93678     2.94377  0.00105956
          12     2.93447     2.94299  0.00122197
          13     2.93193     2.94214  0.00139334
          14     2.92913     2.94121  0.00157361
          15     2.92607      2.9402  0.00176286
          16     2.92275     2.93911  0.00196129
          17     2.91916     2.93794  0.00216901
          18     2.91528     2.93668  0.00238612
          19      2.9111     2.93533  0.00261288
          20     2.90661      2.9339  0.00284962
          21     2.90181     2.93237  0.00309668
          22     2.89666     2.93075   0.0033544
          23     2.89117     2.92903  0.00362313
          24     2.88531      2.9272  0.00390324
          25     2.87907     2.92528  0.00419513
          26     2.87244     2.92325   0.0044992
          27     2.86539      2.9211  0.00481592
          28     2.85791     2.91885  0.00514573
          29     2.84997     2.91647   0.0054891
          30     2.84157     2.91397  0.00584647
          31     2.83268     2.91135  0.00621829
          32     2.82328      2.9086  0.00660505
          33     2.81335     2.90571  0.00700727
          34     2.80286     2.90269  0.00742547
          35      2.7918     2.89952  0.00786016
          36     2.78015      2.8962   0.0083119
          37     2.76787     2.89274  0.00878118
          38     2.75496     2.88911  0.00926844
          39     2.74139     2.88532  0.00977413
          40     2.72715     2.88137   0.0102987
          41     2.71222     2.87724   0.0108424
          42     2.69657     2.87294   0.0114057
          43      2.6802     2.86846   0.0119889
          44     2.66309     2.86379   0.0125923
          45     2.64523     2.85893    0.013216
          46     2.62662     2.85388   0.0138601
          47     2.60724     2.84864   0.0145247
          48      2.5871     2.84319   0.0152098
          49      2.5662     2.83753   0.0159152
          50     2.54455     2.83168   0.0166407
          51     2.52217     2.82561   0.0173858
          52     2.49907     2.81933   0.0181501
          53     2.47527     2.81284    0.018933
          54      2.4508     2.80613   0.0197338
          55      2.4257     2.79921   0.0205515
          56         2.4     2.79209   0.0213852
          57     2.37374     2.78475   0.0222338
          58     2.34699      2.7772    0.023096
          59     2.31978     2.76945   0.0239705
          60     2.29217     2.76149   0.0248558
          61     2.26423     2.75334   0.0257504
          62     2.23601     2.74499   0.0266527
          63     2.20758     2.73646    0.027561
          64       2.179     2.72775   0.0284735
          65     2.15035     2.71887   0.0293885
          66     2.12168     2.70982   0.0303041
          67     2.09305     2.70062   0.0312187
          68     2.06455     2.69126   0.0321304
          69     2.03621     2.68177   0.0330375
          70     2.00812     2.67215   0.0339383
          71     1.98031      2.6624    0.034831
          72     1.95287     2.65255   0.0357141
          73     1.92583     2.64259   0.0365861
          74     1.89925     2.63255   0.0374453
          75     1.87318     2.62242   0.0382904
          76     1.84768     2.61223     0.03912
          77     1.82279     2.60198   0.0399329
          78     1.79856     2.59168   0.0407277
          79     1.77505     2.58134   0.0415032
          80     1.75229     2.57098   0.0422584
          81     1.73034      2.5606   0.0429922
          82     1.70923     2.55021   0.0437036
          83     1.68902     2.53984   0.0443917
          84     1.66975     2.52948   0.0450555
          85     1.65145     2.51915   0.0456942
          86     1.63417     2.50886   0.0463071
          87     1.61794     2.49862   0.0468935
          88     1.60279     2.48844   0.0474527
          89     1.58876     2.47833   0.0479842
          90     1.57587      2.4683   0.0484874
          91     1.56414     2.45837    0.048962
          92     1.55358     2.44853   0.0494076
          93      1.5442     2.43881   0.0498241
          94     1.53601      2.4292   0.0502112
          95     1.52898     2.41973   0.0505689
          96      1.5231     2.41039   0.0508974
          97     1.51835     2.40119   0.0511967
          98     1.51469     2.39215   0.0514673
          99     1.51207     2.38326   0.0517094
         100     1.51044     2.37453   0.0519237
         101     1.50974     2.36597   0.0521108
         102     1.50991     2.35757   0.0522714
         103     1.51087     2.34935   0.0524063
         104     1.51254     2.34131   0.0525165
         105     1.51484     2.33344   0.0526028
         106      1.5177     2.32574   0.0526665
         107     1.52103     2.31822   0.0527085
         108     1.52474     2.31087   0.0527301
         109     1.52877      2.3037   0.0527322
         110     1.53303     2.29669   0.0527162
         111     1.53746     2.28985   0.0526831
         112     1.54199     2.28317   0.0526342
         113     1.54655     2.27666   0.0525706
         114     1.55111     2.27029   0.0524933
         115      1.5556     2.26408   0.0524034
         116     1.55999     2.25801    0.052302
         117     1.56425     2.25208     0.05219
         118     1.56835     2.24628   0.0520683
         119     1.57227     2.24062   0.0519379
         120       1.576     2.23508   0.0517996
         121     1.57952     2.22966    0.051654
         122     1.58283     2.22436    0.051502
         123     1.58594     2.21917   0.0513442
         124     1.58883     2.21409   0.0511811
         125     1.59153     2.20911   0.0510134
         126     1.59404     2.20423   0.0508416
         127     1.59636     2.19944   0.0506661
         128     1.59853     2.19474   0.0504873
         129     1.60054     2.19014   0.0503056
         130     1.60242     2.18562   0.0501213
         131     1.60417     2.18118   0.0499349
         132     1.60583     2.17682   0.0497465
         133     1.60739     2.17254   0.0495563
         134     1.60888     2.16833   0.0493647
         135      1.6103      2.1642   0.0491718
         136     1.61168     2.16014   0.0489778
         137     1.61301     2.15614   0.0487828
         138      1.6143     2.15222   0.0485871
         139     1.61557     2.14835   0.0483907
         140     1.61681     2.14456   0.0481937
         141     1.61803     2.14082   0.0479964
         142     1.61923     2.13715   0.0477987
         143      1.6204     2.13354   0.0476009
         144     1.62155     2.12998   0.0474029
         145     1.62266     2.12648    0.047205
         146     1.62375     2.12304   0.0470071
         147      1.6248     2.11965   0.0468093
         148     1.62581     2.11631   0.0466118
         149     1.62678     2.11303   0.0464146
         150     1.62771     2.10979   0.0462178
         151     1.62858     2.10661   0.0460215
         152     1.62941     2.10347   0.0458257
         153     1.63019     2.10037   0.0456304
         154     1.63093     2.09732   0.0454358
         155     1.63162     2.09432   0.0452419
         156     1.63228     2.09136   0.0450488
         157     1.63292     2.08844   0.0448564
         158     1.63353     2.08556   0.0446648
         159     1.63415     2.08272    0.044474
         160     1.63477     2.07992   0.0442841
         161     1.63542     2.07716    0.044095
         162     1.63609     2.07444   0.0439068
         163     1.63681     2.07175   0.0437194
         164     1.63758      2.0691   0.0435329
         165     1.63843     2.06649   0.0433473
         166     1.63934     2.06392   0.0431624
         167     1.64032     2.06138   0.0429785
         168     1.64138     2.05888   0.0427953
         169     1.64251     2.05642   0.0426129
         170      1.6437     2.05399   0.0424313
         171     1.64495      2.0516   0.0422506
         172     1.64623     2.04924   0.0420706
         173     1.64753     2.04692   0.0418915
         174     1.64883     2.04463   0.0417131
         175     1.65011     2.04238   0.0415357
         176     1.65133     2.04016    0.041359
         177     1.65248     2.03797   0.0411833
         178     1.65354     2.03581   0.0410086
         179     1.65447     2.03368   0.0408348
         180     1.65525     2.03158    0.040662
         181     1.65587      2.0295   0.0404903
         182      1.6563     2.02745   0.0403197
         183     1.65653     2.02542   0.0401503
         184     1.65655     2.02342   0.0399821
         185     1.65636     2.02143   0.0398152
         186     1.65595     2.01947   0.0396496
         187     1.65532     2.01752   0.0394853
         188     1.65447     2.01559   0.0393225
         189     1.65342     2.01367   0.0391611
         190     1.65218     2.01177   0.0390012
         191     1.65075     2.00988   0.0388428
         192     1.64916       2.008   0.0386859
         193     1.64743     2.00613   0.0385305
         194     1.64557     2.00428   0.0383767
         195     1.64361     2.00243   0.0382244
         196     1.64158     2.00058   0.0380737
         197     1.63949     1.99875   0.0379246
         198     1.63737     1.99693   0.0377769
         199     1.63524     1.99511   0.0376308
         200     1.63312      1.9933   0.0374861
         201     1.63102      1.9915   0.0373429
         202     1.62898      1.9897   0.0372012
         203     1.62701     1.98792   0.0370608
         204     1.62513     1.98614   0.0369218
         205     1.62334     1.98437    0.036784
         206     1.62168     1.98261   0.0366476
         207     1.62014     1.98086   0.0365124
         208     1.61875     1.97911   0.0363783
         209      1.6175     1.97738   0.0362454
         210     1.61643     1.97567   0.0361135
         211     1.61552     1.97396   0.0359827
         212      1.6148     1.97226   0.0358528
         213     1.61427     1.97058   0.0357238
         214     1.61395     1.96892   0.0355957
         215     1.61384     1.96727   0.0354685
         216     1.61396     1.96563    0.035342
         217     1.61431     1.96401   0.0352162
         218      1.6149     1.96241    0.035091
         219     1.61576     1.96083   0.0349665
         220      1.6169     1.95926   0.0348425
         221     1.61831     1.95772   0.0347189
         222     1.62002      1.9562   0.0345959
         223     1.62203      1.9547   0.0344732
         224     1.62434     1.95323   0.0343508
         225     1.62697     1.95178   0.0342287
