#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         144     1.59716     1.59666 9.33962e-05
         145     1.59693     1.59666 9.27706e-05
         146     1.59695     1.59666 9.21569e-05
         147     1.59714     1.59666 9.15882e-05
         148     1.59703     1.59667 9.10034e-05
         149     1.59686     1.59667 9.04014e-05
         150     1.59698     1.59667 8.98225e-05
         151     1.59701     1.59667  8.9256e-05
         152     1.59708     1.59668 8.87083e-05
         153     1.59681     1.59668  8.8133e-05
         154     1.59725     1.59668 8.76401e-05
         155     1.59686     1.59668 8.70822e-05
         156      1.5968     1.59668 8.65275e-05
         157     1.59729     1.59669 8.60626e-05
         158     1.59677     1.59669 8.55194e-05
         159     1.59686     1.59669 8.49886e-05
         160     1.59711     1.59669 8.44984e-05
         161     1.59668     1.59669 8.39735e-05
         162     1.59714     1.59669 8.35011e-05
         163     1.59693     1.59669 8.30011e-05
         164     1.59714      1.5967 8.25395e-05
         165     1.59697      1.5967 8.20553e-05
         166     1.59668      1.5967 8.15611e-05
         167     1.59688      1.5967   8.108e-05
         168     1.59726      1.5967 8.06653e-05
         169     1.59693      1.5967 8.01987e-05
         170     1.59694     1.59671 7.97388e-05
         171     1.59728     1.59671 7.93438e-05
         172     1.59675     1.59671 7.88829e-05
         173     1.59704     1.59671 7.84507e-05
         174     1.59705     1.59671 7.80247e-05
         175     1.59706     1.59671  7.7604e-05
         176     1.59705     1.59672 7.71869e-05
         177     1.59695     1.59672 7.67621e-05
         178     1.59708     1.59672 7.63582e-05
         179     1.59699     1.59672 7.59465e-05
         180     1.59705     1.59672 7.55461e-05
         181     1.59711     1.59673 7.51584e-05
         182     1.59685     1.59673 7.47487e-05
         183     1.59685     1.59673 7.43432e-05
         184     1.59681     1.59673 7.39405e-05
         185     1.59682     1.59673 7.35426e-05
         186     1.59699     1.59673 7.31611e-05
         187     1.59709     1.59673 7.27948e-05
         188     1.59694     1.59673 7.24158e-05
         189     1.59714     1.59673 7.20641e-05
         190     1.59689     1.59674 7.16895e-05
         191     1.59681     1.59674 7.13153e-05
         192     1.59696     1.59674 7.09538e-05
         193     1.59724     1.59674 7.06342e-05
         194     1.59684     1.59674 7.02721e-05
         195     1.59697     1.59674 6.99215e-05
         196     1.59712     1.59674 6.95919e-05
         197     1.59702     1.59674 6.92529e-05
         198      1.5969     1.59675 6.89074e-05
         199     1.59682     1.59675  6.8562e-05
         200     1.59709     1.59675 6.82404e-05
         201     1.59666     1.59675 6.79023e-05
         202     1.59691     1.59675 6.75709e-05
         203      1.5971     1.59675   6.726e-05
         204     1.59709     1.59675 6.69513e-05
         205     1.59702     1.59675 6.66374e-05
         206     1.59675     1.59675 6.63139e-05
         207     1.59697     1.59675 6.60021e-05
         208     1.59672     1.59675  6.5685e-05
         209     1.59696     1.59675 6.53784e-05
         210     1.59715     1.59676 6.50946e-05
         211     1.59659     1.59676 6.47909e-05
         212     1.59674     1.59676 6.44853e-05
         213      1.5971     1.59676 6.42032e-05
         214     1.59725     1.59676 6.39444e-05
         215      1.5963     1.59676 6.36824e-05
         216     1.59694     1.59676 6.33933e-05
         217     1.59673     1.59676 6.31013e-05
         218     1.59679     1.59676  6.2812e-05
         219     1.59676     1.59676 6.25252e-05
         220      1.5968     1.59676 6.22413e-05
         221     1.59694     1.59676 6.19652e-05
         222     1.59697     1.59676 6.16932e-05
         223     1.59686     1.59676 6.14182e-05
         224     1.59673     1.59676 6.11441e-05
         225     1.59695     1.59676 6.08784e-05
         226     1.59689     1.59676 6.06116e-05
         227     1.59689     1.59676 6.03474e-05
         228     1.59683     1.59676 6.00834e-05
         229      1.5969     1.59676  5.9824e-05
         230     1.59718     1.59677  5.9591e-05
         231     1.59665     1.59676  5.9335e-05
         232     1.59712     1.59677 5.90993e-05
         233     1.59701     1.59677 5.88547e-05
         234     1.59719     1.59677 5.86308e-05
         235     1.59683     1.59677 5.83819e-05
         236     1.59707     1.59677 5.81488e-05
         237      1.5966     1.59677 5.79079e-05
         238     1.59687     1.59677 5.76662e-05
         239     1.59682     1.59677 5.74253e-05
         240     1.59679     1.59677 5.71861e-05
         241     1.59738     1.59677 5.70047e-05
         242     1.59658     1.59677 5.67748e-05
         243      1.5971     1.59677 5.65569e-05
         244     1.59694     1.59677 5.63293e-05
         245     1.59698     1.59678 5.61054e-05
         246     1.59703     1.59678 5.58866e-05
         247     1.59655     1.59678 5.56681e-05
         248      1.5968     1.59678 5.54438e-05
         249     1.59671     1.59678 5.52217e-05
         250      1.5971     1.59678 5.50158e-05
