#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
          94     1.97955      2.1644   0.0310525
          95     1.94109     2.16205   0.0308145
          96     1.93825     2.15972   0.0305815
          97     1.91497      2.1572   0.0303702
          98     1.91394     2.15472   0.0301615
          99     1.91324     2.15228   0.0299553
         100     1.91152     2.14987   0.0297524
         101     1.88567     2.14725   0.0295726
         102     1.90381     2.14487   0.0293788
         103     1.90642     2.14255   0.0291846
         104     1.93042     2.14051   0.0289752
         105     1.92654     2.13847   0.0287708
         106     1.92963      2.1365   0.0285668
         107     1.92352     2.13451   0.0283691
         108      1.9428     2.13274   0.0281619
         109     1.98858     2.13142   0.0279346
         110     1.99596     2.13018   0.0277077
         111      1.9817     2.12885   0.0274904
         112     1.94487      2.1272    0.027294
         113     1.96127     2.12574   0.0270919
         114      1.9818     2.12447   0.0268837
         115       1.965     2.12309   0.0266856
         116     1.93928      2.1215   0.0265026
         117     1.90687     2.11967   0.0263395
         118     1.90015     2.11781   0.0261819
         119     1.92979     2.11623   0.0260095
         120     1.92945     2.11467   0.0258393
         121     1.94677     2.11328    0.025663
         122     1.96673     2.11208   0.0254807
         123     1.97896       2.111   0.0252965
         124     1.98131     2.10995   0.0251141
         125     1.94508     2.10863   0.0249478
         126     1.92065     2.10714   0.0247944
         127     1.91716     2.10565   0.0246443
         128     1.92866     2.10426   0.0244905
         129     1.94668     2.10304   0.0243311
         130     1.96829     2.10201    0.024166
         131     2.00457     2.10126    0.023993
         132     1.99876     2.10049   0.0238238
         133     1.99777     2.09971   0.0236571
         134     2.00247     2.09899   0.0234917
         135     2.02494     2.09844   0.0233241
         136     2.00638     2.09776   0.0231624
         137     1.97174     2.09684   0.0230116
         138     1.94454     2.09574   0.0228713
         139     1.96074     2.09477   0.0227274
         140     1.95982      2.0938   0.0225855
         141     1.97704     2.09298   0.0224405
         142     1.97899     2.09217   0.0222968
         143     1.94963     2.09118   0.0221632
         144     1.94773     2.09018   0.0220316
         145     1.94746      2.0892   0.0219016
         146     1.91566     2.08801   0.0217839
         147     1.93749     2.08698   0.0216597
         148     1.94434     2.08602   0.0215348
         149     1.94947      2.0851   0.0214098
         150     1.97461     2.08437   0.0212797
         151     1.97666     2.08365   0.0211507
         152     2.01107     2.08318    0.021017
         153     1.97681     2.08248   0.0208911
         154     1.93696     2.08153   0.0207768
         155     1.94801     2.08067   0.0206606
         156     1.94341     2.07979   0.0205469
         157     1.93576     2.07888   0.0204365
         158     1.92901     2.07793   0.0203292
         159     1.95973     2.07718   0.0202149
         160       1.966     2.07649   0.0201005
         161     1.94129     2.07565   0.0199932
         162     1.91373     2.07465   0.0198947
         163     1.92584     2.07374   0.0197936
         164     1.90737     2.07272   0.0196989
         165     1.90742     2.07172    0.019605
         166     1.92797     2.07085    0.019506
         167     1.93627     2.07005   0.0194058
         168        1.95     2.06933   0.0193035
         169     1.94909     2.06862   0.0192023
         170     1.94094     2.06787   0.0191041
         171     1.95388     2.06721    0.019004
         172     1.99194     2.06677   0.0188985
         173     2.00314      2.0664   0.0187929
         174      2.0114     2.06608   0.0186875
         175     2.00273     2.06572   0.0185842
         176     1.98601     2.06527   0.0184842
         177     1.98453     2.06481   0.0183854
         178     2.00757     2.06449   0.0182849
         179     1.99483      2.0641   0.0181869
         180     1.98366     2.06366   0.0180913
         181     1.94876     2.06302   0.0180025
         182     1.95895     2.06245   0.0179127
         183     1.97182     2.06195   0.0178216
         184     2.00083     2.06162   0.0177279
         185     2.01729     2.06138   0.0176337
         186     2.02633     2.06119   0.0175399
         187     2.02784     2.06101    0.017447
         188     2.02577     2.06083   0.0173552
         189     1.99426     2.06047   0.0172669
         190     1.98912      2.0601   0.0171801
         191     2.01024     2.05984   0.0170922
         192     2.03857     2.05973   0.0170035
         193     2.00347     2.05944   0.0169179
         194     1.98176     2.05904   0.0168354
         195      1.9668     2.05856   0.0167557
         196       1.949       2.058   0.0166796
         197     1.92376     2.05732   0.0166088
         198     1.91953     2.05663   0.0165395
         199      1.9292     2.05599   0.0164688
         200     1.95397     2.05548   0.0163943
         201     1.96964     2.05505   0.0163183
         202     1.97017     2.05463    0.016243
         203     1.94567     2.05409   0.0161718
         204     1.92676     2.05347   0.0161046
         205      1.9343     2.05289   0.0160365
         206     1.92809     2.05228   0.0159701
         207     1.94978     2.05179   0.0159006
         208     1.96288     2.05136   0.0158299
         209     1.94282     2.05084   0.0157627
         210     1.95123     2.05036   0.0156948
         211     1.96672     2.04997   0.0156254
         212     1.97699     2.04962   0.0155555
         213     1.99258     2.04936   0.0154848
         214     1.98156     2.04904   0.0154156
         215     2.00291     2.04882   0.0153454
         216      2.0265     2.04872   0.0152747
         217     2.05966     2.04877   0.0152044
         218     2.07487     2.04889   0.0151352
         219     2.06556     2.04897   0.0150662
         220      2.0871     2.04914   0.0149988
         221     2.07204     2.04924   0.0149312
         222     2.04036      2.0492    0.014864
         223     2.02989     2.04912   0.0147976
         224     2.05057     2.04912   0.0147316
         225      2.0599     2.04917   0.0146662
         226     2.04072     2.04913   0.0146013
         227     2.03685     2.04908   0.0145371
         228     2.06983     2.04917   0.0144736
         229     2.05883     2.04921   0.0144105
         230     2.02142     2.04909   0.0143483
         231     2.02488     2.04899   0.0142866
         232     2.01248     2.04883   0.0142259
         233     2.01662     2.04869   0.0141655
         234       1.989     2.04844   0.0141073
         235     1.97838     2.04814   0.0140504
         236     1.97358     2.04782   0.0139944
         237      1.9753     2.04752   0.0139387
         238     2.01225     2.04737   0.0138809
         239     2.02603     2.04728   0.0138231
         240     2.03106     2.04721   0.0137657
         241      2.0543     2.04724   0.0137086
         242     2.05978     2.04729   0.0136521
         243     2.04703     2.04729   0.0135959
         244     2.01538     2.04716   0.0135408
         245     1.98454     2.04691   0.0134879
         246     1.99963     2.04671   0.0134345
         247     2.00964     2.04656   0.0133809
         248      2.0363     2.04652    0.013327
         249      2.0505     2.04654   0.0132735
         250       2.054     2.04657   0.0132205
