# generation best_length mean_best_half
2516 4.76839 5.98392
2517 4.76839 5.99357
2518 4.76839 5.91893
2519 4.76839 5.91016
2520 4.76839 5.88442
2521 4.76839 5.82921
2522 4.76839 5.7494
2523 4.76839 5.72196
2524 4.76839 5.63662
2525 4.76839 5.61972
2526 4.76839 5.71172
2527 4.76839 5.75118
2528 4.76839 5.83816
2529 4.76839 5.82396
2530 4.76839 5.77998
2531 4.76839 5.80785
2532 4.76839 5.80231
2533 4.76839 5.80775
2534 4.76839 5.73478
2535 4.76839 5.80314
2536 4.76839 5.82752
2537 4.76839 5.7815
2538 4.76839 5.84813
2539 4.76839 5.78742
2540 4.76839 5.85798
2541 4.76839 5.79683
2542 4.76839 5.71128
2543 4.76839 5.71
2544 4.76839 5.69165
2545 4.76839 5.66715
2546 4.76839 5.72222
2547 4.76839 5.76316
2548 4.76839 5.77373
2549 4.76839 5.78864
2550 4.76839 5.85579
2551 4.76839 5.84458
2552 4.76839 5.77671
2553 4.76839 5.80795
2554 4.76839 5.86274
2555 4.76839 5.81446
2556 4.76839 5.62273
2557 4.76839 5.62485
2558 4.76839 5.65484
2559 4.76839 5.67266
2560 4.76839 5.63215
2561 4.76839 5.59545
2562 4.76839 5.66953
2563 4.76839 5.67258
2564 4.76839 5.69391
2565 4.76839 5.71346
2566 4.76839 5.75205
2567 4.76839 5.73561
2568 4.76839 5.74274
2569 4.76839 5.75533
2570 4.76839 5.85767
2571 4.76839 5.87832
2572 4.76839 5.91448
2573 4.76839 5.96424
2574 4.76839 6.13601
2575 4.76839 6.1103
2576 4.76839 6.07933
2577 4.76839 6.07444
2578 4.76839 6.02416
2579 4.76839 5.96929
2580 4.76839 5.93383
2581 4.76839 5.93367
2582 4.76839 5.96469
2583 4.76839 5.82593
2584 4.76839 5.87572
2585 4.76839 5.94099
2586 4.76839 5.97757
2587 4.76839 6.03314
2588 4.76839 5.86201
2589 4.76839 5.9239
2590 4.76839 5.85866
2591 4.76839 5.91673
2592 4.76839 5.85278
2593 4.76839 5.96814
2594 4.76839 6.00164
2595 4.76839 5.92531
2596 4.76839 5.92842
2597 4.76839 5.91911
2598 4.76839 5.84212
2599 4.76839 5.8971
2600 4.76839 5.86005
2601 4.76839 5.75547
2602 4.76839 5.98241
2603 4.76839 5.82056
2604 4.76839 5.87317
2605 4.76839 5.8922
2606 4.76839 5.81817
2607 4.76839 5.83252
2608 4.76839 5.88133
2609 4.76839 5.78661
2610 4.76839 5.8319
2611 4.76839 5.77499
2612 4.76839 5.77129
2613 4.76839 5.76307
2614 4.76839 5.70148
2615 4.76839 5.56536
2616 4.76839 5.63279
2617 4.76839 5.7318
2618 4.76839 5.73789
2619 4.76839 5.73654
2620 4.76839 5.63435
2621 4.76839 5.65857
2622 4.76839 5.58837
2623 4.76839 5.62504
2624 4.76839 5.72577
2625 4.76839 5.78045
2626 4.76839 5.75982
2627 4.76839 5.80594
2628 4.76839 5.82227
2629 4.76839 5.91426
2630 4.76839 5.98316
2631 4.76839 6.08983
2632 4.76839 6.13755
2633 4.76839 6.1534
2634 4.76839 6.06017
2635 4.76839 6.05839
2636 4.76839 6.00753
2637 4.76839 5.93991
2638 4.76839 6.0091
2639 4.76839 5.9527
2640 4.76839 5.87452
2641 4.76839 5.86614
2642 4.76839 5.96366
2643 4.76839 5.81461
2644 4.76839 5.7845
2645 4.76839 5.81387
2646 4.76839 5.82849
2647 4.76839 5.86553
2648 4.76839 5.8949
2649 4.76839 5.9089
2650 4.76839 5.95054
2651 4.76839 6.01964
2652 4.76839 5.94465
2653 4.76839 5.89658
2654 4.76839 5.89905
2655 4.76839 5.97415
2656 4.76839 5.9408
2657 4.76839 5.87718
2658 4.76839 5.94725
2659 4.76839 5.92263
2660 4.76839 5.88433
2661 4.76839 5.90231
2662 4.76839 5.86049
2663 4.76839 5.88774
2664 4.76839 5.86572
2665 4.76839 5.91586
2666 4.76839 5.94738
2667 4.76839 5.91697
2668 4.76839 5.95666
2669 4.76839 5.87064
2670 4.76839 5.9813
2671 4.76839 5.92694
2672 4.76839 5.91548
2673 4.76839 5.95536
2674 4.76839 6.06548
2675 4.76839 5.95356
2676 4.76839 6.01223
2677 4.76839 5.97847
2678 4.76839 5.88182
2679 4.76839 5.87547
2680 4.76839 5.86951
2681 4.76839 5.84287
2682 4.76839 5.79456
2683 4.76839 5.85157
2684 4.76839 5.79689
2685 4.76839 5.74094
2686 4.76839 5.78785
2687 4.76839 5.93051
2688 4.76839 5.9393
2689 4.76839 5.94515
2690 4.76839 5.86945
2691 4.76839 5.85322
2692 4.76839 5.84599
2693 4.76839 5.87023
2694 4.76839 5.84974
2695 4.76839 5.77107
2696 4.76839 5.72621
2697 4.76839 5.66294
2698 4.76839 5.69229
2699 4.76839 5.63799
2700 4.76839 5.69774
2701 4.76839 5.85571
2702 4.76839 5.79539
2703 4.76839 5.74516
2704 4.76839 5.75553
2705 4.76839 5.77471
2706 4.76839 5.81312
2707 4.76839 5.75387
2708 4.76839 5.83254
2709 4.76839 5.83072
2710 4.76839 5.80394
2711 4.76839 5.92909
2712 4.76839 5.88086
2713 4.76839 5.8831
2714 4.76839 5.85606
2715 4.76839 5.93402
2716 4.76839 5.90014
2717 4.76839 5.88893
2718 4.76839 5.7748
2719 4.76839 5.77182
2720 4.76839 5.70905
2721 4.76839 5.73598
2722 4.76839 5.83188
2723 4.76839 5.80181
2724 4.76839 5.83922
2725 4.76839 5.92676
2726 4.76839 5.87154
2727 4.76839 5.8967
2728 4.76839 5.88973
2729 4.76839 5.97993
2730 4.76839 5.86507
2731 4.76839 5.91201
2732 4.76839 5.93164
2733 4.76839 5.83197
2734 4.76839 5.84084
2735 4.76839 5.95104
2736 4.76839 5.96164
2737 4.76839 6.02482
2738 4.76839 6.02868
2739 4.76839 5.99064
2740 4.76839 5.87519
2741 4.76839 5.87217
2742 4.76839 5.88277
2743 4.76839 5.95925
2744 4.76839 5.93556
2745 4.76839 5.87382
2746 4.76839 5.83567
2747 4.76839 5.84302
2748 4.76839 5.85997
2749 4.76839 5.77595
2750 4.76839 5.7792
2751 4.76839 5.68558
2752 4.76839 5.62294
2753 4.76839 5.69491
2754 4.76839 5.62108
2755 4.76839 5.64581
2756 4.76839 5.67495
2757 4.76839 5.65401
2758 4.76839 5.75071
2759 4.76839 5.76274
2760 4.76839 5.70754
2761 4.76839 5.7769
2762 4.76839 5.66124
2763 4.76839 5.70353
2764 4.76839 5.80434
2765 4.76839 5.72011
2766 4.76839 5.7515
2767 4.76839 5.79322
2768 4.76839 5.85123
2769 4.76839 5.8027
2770 4.76839 5.84673
2771 4.76839 5.86413
2772 4.76839 5.85818
2773 4.76839 5.85916
2774 4.76839 5.80531
2775 4.76839 5.71198
2776 4.76839 5.72165
2777 4.76839 5.85719
2778 4.76839 5.75658
2779 4.76839 5.75463
2780 4.76839 5.7386
2781 4.76839 5.70241
2782 4.76839 5.75433
2783 4.76839 5.75245
2784 4.76839 5.71457
2785 4.76839 5.78309
2786 4.76839 5.69282
2787 4.76839 5.71626
2788 4.76839 5.76798
2789 4.76839 5.74399
2790 4.76839 5.67196
2791 4.76839 5.66027
2792 4.76839 5.71573
2793 4.76839 5.78447
2794 4.76839 5.75827
2795 4.76839 5.80342
2796 4.76839 5.74107
2797 4.76839 5.73432
2798 4.76839 5.71028
2799 4.76839 5.75356
2800 4.76839 5.72925
2801 4.76839 5.77616
2802 4.76839 5.82133
2803 4.76839 5.82001
2804 4.76839 5.78695
2805 4.76839 5.74725
2806 4.76839 5.86909
2807 4.76839 5.90016
2808 4.76839 5.92114
2809 4.76839 5.87576
2810 4.76839 5.84798
2811 4.76839 5.9342
2812 4.76839 5.85341
2813 4.76839 5.81587
2814 4.76839 5.88194
2815 4.76839 5.88673
2816 4.76839 5.83312
2817 4.76839 5.90087
2818 4.76839 5.93396
2819 4.76839 5.91183
2820 4.76839 5.92163
2821 4.76839 5.78692
2822 4.76839 5.80285
2823 4.76839 5.77802
2824 4.76839 5.8195
2825 4.76839 5.72235
2826 4.76839 5.79216
2827 4.76839 5.70487
2828 4.76839 5.68353
2829 4.76839 5.59724
2830 4.76839 5.67966
2831 4.76839 5.70427
2832 4.76839 5.72299
2833 4.76839 5.67543
2834 4.76839 5.67801
2835 4.76839 5.67807
2836 4.76839 5.6649
2837 4.76839 5.69811
2838 4.76839 5.76013
2839 4.76839 5.75832
2840 4.76839 5.83785
2841 4.76839 5.76567
2842 4.76839 5.87707
2843 4.76839 5.89064
2844 4.76839 5.78032
2845 4.76839 5.80045
2846 4.76839 5.76932
2847 4.76839 5.77203
2848 4.76839 5.83548
2849 4.76839 5.86297
2850 4.76839 5.81584
2851 4.76839 5.8405
2852 4.76839 5.82675
2853 4.76839 5.95691
2854 4.76839 5.88462
2855 4.76839 5.89056
2856 4.76839 5.9418
2857 4.76839 5.92093
2858 4.76839 5.81377
2859 4.76839 5.80212
2860 4.76839 5.75681
2861 4.76839 5.76214
2862 4.76839 5.73144
2863 4.76839 5.71289
2864 4.76839 5.77036
2865 4.76839 5.91677
2866 4.76839 5.96357
2867 4.76839 6.0294
2868 4.76839 6.01979
2869 4.76839 5.88802
2870 4.76839 5.93905
2871 4.76839 5.87771
2872 4.76839 5.91332
2873 4.76839 6.01718
2874 4.76839 6.03966
2875 4.76839 6.00972
2876 4.76839 6.13848
2877 4.76839 6.04
2878 4.76839 6.08869
2879 4.76839 5.9602
2880 4.76839 5.97036
2881 4.76839 5.90174
2882 4.76839 5.99615
2883 4.76839 5.95789
2884 4.76839 5.88372
2885 4.76839 5.80339
2886 4.76839 5.83136
2887 4.76839 5.87952
2888 4.76839 5.82663
2889 4.76839 5.82278
2890 4.76839 5.73216
2891 4.76839 5.72393
2892 4.76839 5.61614
2893 4.76839 5.61322
2894 4.76839 5.60281
2895 4.76839 5.5979
2896 4.76839 5.532
2897 4.76839 5.46274
2898 4.76839 5.44588
2899 4.76839 5.42104
2900 4.76839 5.53623
2901 4.76839 5.53432
2902 4.76839 5.71676
2903 4.76839 5.69487
2904 4.76839 5.73571
2905 4.76839 5.73074
2906 4.76839 5.70752
2907 4.76839 5.68482
2908 4.76839 5.87067
2909 4.76839 5.88349
2910 4.76839 5.90773
2911 4.76839 5.88744
2912 4.76839 5.94358
2913 4.76839 5.93293
2914 4.76839 5.90808
2915 4.76839 5.90284
2916 4.76839 5.92587
2917 4.76839 5.97203
2918 4.76839 5.93813
2919 4.76839 5.97471
2920 4.76839 6.00734
2921 4.76839 6.00588
2922 4.76839 5.89506
2923 4.76839 5.96164
2924 4.76839 5.90489
2925 4.76839 5.8448
2926 4.76839 5.85642
2927 4.76839 5.85745
2928 4.76839 5.8595
2929 4.76839 5.92975
2930 4.76839 5.89195
2931 4.76839 5.98514
2932 4.76839 5.96678
2933 4.76839 5.85304
2934 4.76839 5.84193
2935 4.76839 5.80034
2936 4.76839 5.78321
2937 4.76839 5.83429
2938 4.76839 5.89264
2939 4.76839 5.83379
2940 4.76839 5.85147
2941 4.76839 5.95208
2942 4.76839 5.94969
2943 4.76839 5.84295
2944 4.76839 5.83283
2945 4.76839 5.86977
2946 4.76839 5.87594
2947 4.76839 5.91003
2948 4.76839 5.80541
2949 4.76839 5.87372
2950 4.76839 5.95256
2951 4.76839 5.97576
2952 4.76839 5.85592
2953 4.76839 5.91361
2954 4.76839 5.7856
2955 4.76839 5.82099
2956 4.76839 5.75089
2957 4.76839 5.77989
2958 4.76839 5.8188
2959 4.76839 5.83624
2960 4.76839 5.82482
2961 4.76839 5.84871
2962 4.76839 5.78344
2963 4.76839 5.75275
2964 4.76839 5.79686
2965 4.76839 5.76616
2966 4.76839 5.73963
2967 4.76839 5.80393
2968 4.76839 5.7977
2969 4.76839 5.83679
2970 4.76839 5.81629
2971 4.76839 5.86753
2972 4.76839 5.88689
2973 4.76839 5.80513
2974 4.76839 5.77589
2975 4.76839 5.83716
2976 4.76839 5.84447
2977 4.76839 5.92643
2978 4.76839 5.86732
2979 4.76839 5.85146
2980 4.76839 5.81846
2981 4.76839 5.74928
2982 4.76839 5.61962
2983 4.76839 5.61262
2984 4.76839 5.67272
2985 4.76839 5.6607
2986 4.76839 5.7775
2987 4.76839 5.71818
2988 4.76839 5.78043
2989 4.76839 5.66277
2990 4.76839 5.68655
2991 4.76839 5.79376
2992 4.76839 5.73742
2993 4.76839 5.86273
2994 4.76839 5.80392
2995 4.76839 5.7843
2996 4.76839 5.85204
2997 4.76839 5.95331
2998 4.76839 5.89799
2999 4.76839 5.85392
3000 4.76839 5.85542
3001 4.76839 5.87355
3002 4.76839 5.87365
3003 4.76839 5.91071
3004 4.76839 6.01304
3005 4.76839 5.97582
3006 4.76839 5.76371
3007 4.76839 5.87956
3008 4.76839 5.8088
3009 4.76839 5.8528
3010 4.76839 5.89473
3011 4.76839 5.91449
3012 4.76839 5.86116
3013 4.76839 5.78573
3014 4.76839 5.77019
3015 4.76839 5.82212
3016 4.76839 5.85886
3017 4.76839 5.83224
3018 4.76839 5.74075
3019 4.76839 5.77347
3020 4.76839 5.84779
3021 4.76839 5.83707
3022 4.76839 5.81162
3023 4.76839 5.86485
3024 4.76839 5.8668
3025 4.76839 5.88349
3026 4.76839 5.83768
3027 4.76839 5.76764
3028 4.76839 5.678
3029 4.76839 5.62918
3030 4.76839 5.77104
3031 4.76839 5.80377
3032 4.76839 5.87483
3033 4.76839 5.8575
3034 4.76839 5.92931
3035 4.76839 5.86518
3036 4.76839 5.81362
3037 4.76839 5.80327
3038 4.76839 5.83748
3039 4.76839 5.95844
3040 4.76839 5.94899
3041 4.76839 6.022
3042 4.76839 5.97319
3043 4.76839 5.84883
3044 4.76839 5.77275
3045 4.76839 5.839
3046 4.76839 5.92414
3047 4.76839 5.88791
3048 4.76839 5.93841
3049 4.76839 5.94023
3050 4.76839 5.93793
3051 4.76839 5.91732
3052 4.76839 5.91549
3053 4.76839 5.77447
3054 4.76839 5.84658
3055 4.76839 5.80695
3056 4.76839 5.7379
3057 4.76839 5.76761
3058 4.76839 5.74817
3059 4.76839 5.71238
3060 4.76839 5.71462
3061 4.76839 5.69414
3062 4.76839 5.75489
3063 4.76839 5.82134
3064 4.76839 5.73564
3065 4.76839 5.7623
3066 4.76839 5.81832
3067 4.76839 5.88099
3068 4.76839 5.79333
3069 4.76839 5.83167
3070 4.76839 5.89209
3071 4.76839 5.87724
3072 4.76839 5.90337
3073 4.76839 5.81459
3074 4.76839 5.7553
3075 4.76839 5.80314
3076 4.76839 5.80034
3077 4.76839 5.83333
3078 4.76839 5.70208
3079 4.76839 5.77149
3080 4.76839 5.84274
3081 4.76839 5.89394
3082 4.76839 5.88943
3083 4.76839 5.81585
3084 4.76839 5.85215
3085 4.76839 5.868
3086 4.76839 5.85691
3087 4.76839 5.8707
3088 4.76839 5.88817
3089 4.76839 5.84398
3090 4.76839 5.82062
3091 4.76839 5.71586
3092 4.76839 5.71929
3093 4.76839 5.69747
3094 4.76839 5.57518
3095 4.76839 5.64353
3096 4.76839 5.59645
3097 4.76839 5.5616
3098 4.76839 5.64128
3099 4.76839 5.56505
3100 4.76839 5.67728
3101 4.76839 5.7166
3102 4.76839 5.68063
3103 4.76839 5.6271
3104 4.76839 5.61402
3105 4.76839 5.75416
3106 4.76839 5.73556
3107 4.76839 5.70312
3108 4.76839 5.82348
3109 4.76839 5.85921
3110 4.76839 5.91403
3111 4.76839 5.88006
3112 4.76839 5.99495
3113 4.76839 6.01496
3114 4.76839 5.92544
3115 4.76839 5.87292
3116 4.76839 5.89866
3117 4.76839 5.86318
3118 4.76839 5.90306
3119 4.76839 5.94546
3120 4.76839 6.00371
3121 4.76839 5.97912
3122 4.76839 5.91532
3123 4.76839 5.82554
3124 4.76839 5.75215
3125 4.76839 5.8445
3126 4.76839 5.7487
3127 4.76839 5.7539
3128 4.76839 5.83689
3129 4.76839 5.84273
3130 4.76839 5.95704
3131 4.76839 5.93653
3132 4.76839 5.90888
3133 4.76839 5.85916
3134 4.76839 5.87797
3135 4.76839 5.70329
3136 4.76839 5.78993
3137 4.76839 5.7367
3138 4.76839 5.70532
3139 4.76839 5.65132
3140 4.76839 5.72279
3141 4.76839 5.72449
3142 4.76839 5.73276
3143 4.76839 5.88263
3144 4.76839 5.82483
3145 4.76839 5.86575
3146 4.76839 5.84429
3147 4.76839 5.84848
3148 4.76839 5.83548
3149 4.76839 5.86381
3150 4.76839 5.88553
3151 4.76839 5.84762
3152 4.76839 5.97859
3153 4.76839 5.87318
3154 4.76839 5.9011
3155 4.76839 5.85323
3156 4.76839 5.92761
3157 4.76839 5.95757
3158 4.76839 5.93841
3159 4.76839 5.97005
3160 4.76839 5.94703
3161 4.76839 5.8514
3162 4.76839 5.81654
3163 4.76839 5.8367
3164 4.76839 5.92455
3165 4.76839 6.07923
3166 4.76839 6.07677
3167 4.76839 6.09691
3168 4.76839 6.16304
3169 4.76839 6.08372
3170 4.76839 6.05135
3171 4.76839 6.06565
3172 4.76839 6.03371
3173 4.76839 5.90245
3174 4.76839 5.91409
3175 4.76839 5.8587
3176 4.76839 5.91691
3177 4.76839 5.93778
3178 4.76839 5.89796
3179 4.76839 5.85587
3180 4.76839 5.9728
3181 4.76839 5.96588
3182 4.76839 5.94735
3183 4.76839 5.9159
3184 4.76839 5.94524
3185 4.76839 5.93595
3186 4.76839 5.84605
3187 4.76839 5.84145
3188 4.76839 5.92376
3189 4.76839 5.94209
3190 4.76839 5.88187
3191 4.76839 5.98092
3192 4.76839 5.922
3193 4.76839 5.84957
3194 4.76839 5.86222
3195 4.76839 5.85584
3196 4.76839 5.82227
3197 4.76839 5.73413
3198 4.76839 5.68753
3199 4.76839 5.76917
3200 4.76839 5.8029
3201 4.76839 5.77181
3202 4.76839 5.68326
3203 4.76839 5.78495
3204 4.76839 5.78979
3205 4.76839 5.74457
3206 4.76839 5.70781
3207 4.76839 5.6788
3208 4.76839 5.67617
3209 4.76839 5.6203
3210 4.76839 5.62757
3211 4.76839 5.74773
3212 4.76839 5.72277
3213 4.76839 5.6686
3214 4.76839 5.65977
3215 4.76839 5.72208
3216 4.76839 5.70467
3217 4.76839 5.75835
3218 4.76839 5.80586
3219 4.76839 5.83084
3220 4.76839 5.80419
3221 4.76839 5.78959
3222 4.76839 5.66342
3223 4.76839 5.73604
3224 4.76839 5.75609
3225 4.76839 5.66674
3226 4.76839 5.69221
3227 4.76839 5.77041
3228 4.76839 5.80041
3229 4.76839 5.86035
3230 4.76839 5.82627
3231 4.76839 5.88602
3232 4.76839 5.98189
3233 4.76839 5.89154
3234 4.76839 5.85571
3235 4.76839 5.85936
3236 4.76839 5.7453
3237 4.76839 5.82357
3238 4.76839 5.87569
3239 4.76839 5.87417
3240 4.76839 5.86366
3241 4.76839 5.85508
3242 4.76839 5.81217
3243 4.76839 5.81126
3244 4.76839 5.77698
3245 4.76839 5.79786
3246 4.76839 5.72231
3247 4.76839 5.7402
3248 4.76839 5.76707
3249 4.76839 5.87036
3250 4.76839 5.87339
3251 4.76839 5.82577
3252 4.76839 5.94746
3253 4.76839 5.91742
3254 4.76839 5.8177
3255 4.76839 5.78486
3256 4.76839 5.79615
3257 4.76839 5.81735
3258 4.76839 5.76586
3259 4.76839 5.84568
3260 4.76839 5.87769
3261 4.76839 5.84393
3262 4.76839 5.92337
3263 4.76839 5.89732
3264 4.76839 5.94857
3265 4.76839 5.90755
3266 4.76839 5.9145
3267 4.76839 5.86173
3268 4.76839 5.92935
3269 4.76839 5.9075
3270 4.76839 5.85775
3271 4.76839 5.93618
3272 4.76839 6.04613
3273 4.76839 6.07208
3274 4.76839 6.10439
3275 4.76839 6.01791
3276 4.76839 6.07288
3277 4.76839 6.03451
3278 4.76839 5.87981
3279 4.76839 5.87874
3280 4.76839 5.85692
3281 4.76839 5.84908
3282 4.76839 5.85079
3283 4.76839 5.78985
3284 4.76839 5.76328
3285 4.76839 5.76862
3286 4.76839 5.76912
3287 4.76839 5.82296
3288 4.76839 5.87182
3289 4.76839 5.9081
3290 4.76839 5.87979
3291 4.76839 5.89898
3292 4.76839 5.82385
3293 4.76839 5.73306
3294 4.76839 5.79208
3295 4.76839 5.7321
3296 4.76839 5.52727
3297 4.76839 5.53911
3298 4.76839 5.53984
3299 4.76839 5.58733
3300 4.76839 5.62703
3301 4.76839 5.67604
3302 4.76839 5.69287
3303 4.76839 5.62271
3304 4.76839 5.70137
3305 4.76839 5.73722
3306 4.76839 5.79576
3307 4.76839 5.70246
3308 4.76839 5.73694
3309 4.76839 5.761
3310 4.76839 5.81239
3311 4.76839 5.82309
3312 4.76839 5.78665
3313 4.76839 5.86865
3314 4.76839 5.80562
3315 4.76839 5.8482
3316 4.76839 5.80773
3317 4.76839 5.72175
3318 4.76839 5.76714
3319 4.76839 5.79799
3320 4.76839 5.8345
3321 4.76839 5.95058
3322 4.76839 5.80611
3323 4.76839 5.82392
3324 4.76839 5.78291
3325 4.76839 5.73934
3326 4.76839 5.85503
3327 4.76839 5.8312
3328 4.76839 5.89591
3329 4.76839 5.87612
3330 4.76839 5.78907
3331 4.76839 5.86334
3332 4.76839 5.88104
3333 4.76839 5.77869
3334 4.76839 5.80444
3335 4.76839 5.78853
3336 4.76839 5.96456
3337 4.76839 5.92628
3338 4.76839 5.76278
3339 4.76839 5.7965
3340 4.76839 5.78459
3341 4.76839 5.77474
3342 4.76839 5.67691
3343 4.76839 5.74023
3344 4.76839 5.83509
3345 4.76839 5.81086
3346 4.76839 5.99189
3347 4.76839 6.05568
3348 4.76839 6.04657
3349 4.76839 5.98317
3350 4.76839 6.04984
3351 4.76839 6.05568
3352 4.76839 5.96694
3353 4.76839 5.91766
3354 4.76839 5.91437
3355 4.76839 5.92012
3356 4.76839 5.89719
3357 4.76839 5.93302
3358 4.76839 5.9509
3359 4.76839 5.90843
3360 4.76839 5.78176
3361 4.76839 5.76528
3362 4.76839 5.75378
3363 4.76839 5.75518
3364 4.76839 5.71274
3365 4.76839 5.76505
3366 4.76839 5.81895
3367 4.76839 5.76772
3368 4.76839 5.80649
3369 4.76839 5.82558
3370 4.76839 5.77785
3371 4.76839 5.7512
3372 4.76839 5.7546
3373 4.76839 5.69371
3374 4.76839 5.76059
3375 4.76839 5.80557
3376 4.76839 5.97745
3377 4.76839 5.8983
3378 4.76839 5.93027
3379 4.76839 5.96563
3380 4.76839 5.96162
3381 4.76839 5.95873
3382 4.76839 6.03586
3383 4.76839 6.04405
3384 4.76839 5.95259
3385 4.76839 5.93683
3386 4.76839 5.95518
3387 4.76839 5.94141
3388 4.76839 5.9363
3389 4.76839 5.91993
3390 4.76839 6.00484
3391 4.76839 6.0347
3392 4.76839 6.03231
3393 4.76839 6.07194
3394 4.76839 6.16917
3395 4.76839 6.20676
3396 4.76839 6.1168
3397 4.76839 6.04732
3398 4.76839 6.06228
3399 4.76839 5.96689
3400 4.76839 6.02611
3401 4.76839 5.95085
3402 4.76839 5.92095
3403 4.76839 5.92186
3404 4.76839 5.85511
3405 4.76839 5.92066
3406 4.76839 6.01578
3407 4.76839 5.89409
3408 4.76839 6.00086
3409 4.76839 6.01105
3410 4.76839 5.87471
3411 4.76839 5.84387
3412 4.76839 5.77858
3413 4.76839 5.83271
3414 4.76839 5.80123
3415 4.76839 5.84885
3416 4.76839 5.84933
3417 4.76839 5.84255
3418 4.76839 5.81865
3419 4.76839 5.81133
3420 4.76839 5.86751
3421 4.76839 5.93354
3422 4.76839 5.91317
3423 4.76839 5.86132
3424 4.76839 5.8303
3425 4.76839 5.79106
3426 4.76839 5.81032
3427 4.76839 5.78126
3428 4.76839 5.81
3429 4.76839 5.80124
3430 4.76839 5.77996
3431 4.76839 5.87122
3432 4.76839 5.86305
3433 4.76839 5.75633
3434 4.76839 5.63472
3435 4.76839 5.7137
3436 4.76839 5.72003
3437 4.76839 5.80351
3438 4.76839 5.85613
3439 4.76839 5.94953
3440 4.76839 5.85868
3441 4.76839 5.77327
3442 4.76839 5.90616
3443 4.76839 5.86778
3444 4.76839 5.87852
3445 4.76839 5.82379
3446 4.76839 5.75159
3447 4.76839 5.81354
3448 4.76839 5.76825
3449 4.76839 5.69144
3450 4.76839 5.64059
3451 4.76839 5.72433
3452 4.76839 5.73779
3453 4.76839 5.69764
3454 4.76839 5.69387
3455 4.76839 5.71623
3456 4.76839 5.82942
3457 4.76839 5.84163
3458 4.76839 5.87808
3459 4.76839 5.8299
3460 4.76839 5.72284
3461 4.76839 5.81293
3462 4.76839 5.81214
3463 4.76839 5.79176
3464 4.76839 5.71337
3465 4.76839 5.66799
3466 4.76839 5.81343
3467 4.76839 5.81176
3468 4.76839 5.81749
3469 4.76839 5.78642
3470 4.76839 5.88349
3471 4.76839 5.96736
3472 4.76839 5.91641
3473 4.76839 6.03019
3474 4.76839 6.0545
3475 4.76839 6.14866
3476 4.76839 6.14064
3477 4.76839 6.1543
3478 4.76839 6.0591
3479 4.76839 5.93807
3480 4.76839 6.00115
3481 4.76839 5.96344
3482 4.76839 5.97375
3483 4.76839 6.01604
3484 4.76839 6.06326
3485 4.76839 5.99799
3486 4.76839 5.85726
3487 4.76839 5.79282
3488 4.76839 5.83681
3489 4.76839 5.81088
3490 4.76839 5.70689
3491 4.76839 5.6366
3492 4.76839 5.73694
3493 4.76839 5.78533
3494 4.76839 5.79173
3495 4.76839 5.80302
3496 4.76839 5.87034
3497 4.76839 5.78919
3498 4.76839 5.66947
3499 4.76839 5.6797
3500 4.76839 5.61306
3501 4.76839 5.71298
3502 4.76839 5.79793
3503 4.76839 5.79977
3504 4.76839 5.76576
3505 4.76839 5.68434
3506 4.76839 5.72718
3507 4.76839 5.74872
3508 4.76839 5.76753
3509 4.76839 5.6766
3510 4.76839 5.637
3511 4.76839 5.66507
3512 4.76839 5.67228
3513 4.76839 5.71453
3514 4.76839 5.81136
3515 4.76839 5.85
3516 4.76839 5.76784
3517 4.76839 5.86554
3518 4.76839 5.88121
3519 4.76839 5.83342
3520 4.76839 5.79833
3521 4.76839 5.78989
3522 4.76839 5.77162
3523 4.76839 5.85546
3524 4.76839 5.87726
3525 4.76839 5.90099
3526 4.76839 5.87353
3527 4.76839 5.88235
3528 4.76839 5.94003
3529 4.76839 5.98553
3530 4.76839 5.99833
3531 4.76839 6.09796
3532 4.76839 6.01
3533 4.76839 5.9173
3534 4.76839 5.9202
3535 4.76839 5.89355
3536 4.76839 5.98226
3537 4.76839 6.03933
3538 4.76839 6.1419
3539 4.76839 6.06024
3540 4.76839 5.98752
3541 4.76839 5.93061
3542 4.76839 5.88449
3543 4.76839 5.96801
3544 4.76839 5.94002
3545 4.76839 5.81572
3546 4.76839 5.84903
3547 4.76839 5.87229
3548 4.76839 5.93065
3549 4.76839 5.95254
3550 4.76839 5.99678
3551 4.76839 5.97027
3552 4.76839 6.09022
3553 4.76839 6.07725
3554 4.76839 5.95745
3555 4.76839 5.92921
3556 4.76839 5.91357
3557 4.76839 5.81612
3558 4.76839 5.90213
3559 4.76839 5.85875
3560 4.76839 5.84044
3561 4.76839 5.9175
3562 4.76839 5.93837
3563 4.76839 5.84962
3564 4.76839 5.90133
3565 4.76839 5.85111
3566 4.76839 5.85037
3567 4.76839 5.93978
3568 4.76839 5.99792
3569 4.76839 5.96532
3570 4.76839 5.88042
3571 4.76839 5.8869
3572 4.76839 5.86533
3573 4.76839 5.96669
3574 4.76839 5.94118
3575 4.76839 5.91501
3576 4.76839 5.98632
3577 4.76839 5.90189
3578 4.76839 5.92653
3579 4.76839 5.90838
3580 4.76839 5.91151
3581 4.76839 5.84307
3582 4.76839 5.8356
3583 4.76839 5.80402
3584 4.76839 5.71195
3585 4.76839 5.83349
3586 4.76839 5.8575
3587 4.76839 5.85278
3588 4.76839 5.98278
3589 4.76839 5.91289
3590 4.76839 5.86835
3591 4.76839 5.86148
